yr,r,s,value
2014,CO,fen,0.017257802426587344
2013,CO,fen,0.01697966790095051
1999,CO,fen,0.01750565074797117
2002,CO,fen,0.01789860212086614
2017,CO,fen,0.018095958362758267
2016,CO,fen,0.01791281457190348
2015,CO,fen,0.017747945109605374
1998,CO,fen,0.0174439568270532
2004,CO,fen,0.0173836201198583
2000,CO,fen,0.017300077161107617
1997,CO,fen,0.01754730494437362
2007,CO,fen,0.01647759072535868
2010,CO,fen,0.016915348111608802
2003,CO,fen,0.017695402548999838
2011,CO,fen,0.016868782894163666
2001,CO,fen,0.01766063569092399
2008,IA,uti,0.013235344012194325
2009,IA,uti,0.012745870612858945
2005,IA,uti,0.010995111601442599
2006,IA,uti,0.011301820951789832
2012,IA,uti,0.00998139105111239
2014,IA,uti,0.009917266094128312
2013,IA,uti,0.009951445884494778
1999,IA,uti,0.01161088523270418
2002,IA,uti,0.011433551630018647
2017,IA,uti,0.010131568216084267
2016,IA,uti,0.01038684163613675
2015,IA,uti,0.00987123215610022
1998,IA,uti,0.011574067003126128
2004,IA,uti,0.010668795004429854
2000,IA,uti,0.01137561055772137
1997,IA,uti,0.011376896659709552
2007,IA,uti,0.011322211058743375
2010,IA,uti,0.011203319502074689
2003,IA,uti,0.010922173806018934
2011,IA,uti,0.009325146203305998
2001,IA,uti,0.011477264956510805
2008,FL,uti,0.059530498638316956
2009,FL,uti,0.06255409201887388
2005,FL,uti,0.0567969734928279
2006,FL,uti,0.060276819232580006
2012,FL,uti,0.05810540589250006
2014,FL,uti,0.05684890536342901
2013,FL,uti,0.05723609285874186
1999,FL,uti,0.05244412914746947
2002,FL,uti,0.053134937078307555
2017,FL,uti,0.05659505556876064
2016,FL,uti,0.054617820122591525
2015,FL,uti,0.056969468896561605
1998,FL,uti,0.052371354963102884
2004,FL,uti,0.056043048643059194
2000,FL,uti,0.05268090218751492
1997,FL,uti,0.051960851205773775
2007,FL,uti,0.0606234395684477
2010,FL,uti,0.05831041074175952
2003,FL,uti,0.054208215756947405
2011,FL,uti,0.05686892022627203
2001,FL,uti,0.05701297727267714
2008,MD,uti,0.02166280077224103
2009,MD,uti,0.02217816337871093
2005,MD,uti,0.018575006081478693
2006,MD,uti,0.019463659430703505
2012,MD,uti,0.02179185154035181
2014,MD,uti,0.020963438531301237
2013,MD,uti,0.02102393550610934
1999,MD,uti,0.018270298339260905
2002,MD,uti,0.016530456441253567
2017,MD,uti,0.02367523382800071
2016,MD,uti,0.02278788055181729
2015,MD,uti,0.02253512465538752
1998,MD,uti,0.018112849749732568
2004,MD,uti,0.019668551550699867
2000,MD,uti,0.01765579145713299
1997,MD,uti,0.018260534374159886
2007,MD,uti,0.02299758092683705
2010,MD,uti,0.024236740461273075
2003,MD,uti,0.017850961776195422
2011,MD,uti,0.023530287592017377
2001,MD,uti,0.017046043619342158
2008,OH,uti,0.03635954390445131
2009,OH,uti,0.036959346035962605
2005,OH,uti,0.03277185219130061
2006,OH,uti,0.032471906348028025
2012,OH,uti,0.03539526494508858
2014,OH,uti,0.0351846390904873
2013,OH,uti,0.03523360141761393
1999,OH,uti,0.04326172249628473
2002,OH,uti,0.03835712226716271
2017,OH,uti,0.03380838877092456
2016,OH,uti,0.03499940632444716
2015,OH,uti,0.03515423298928622
1998,OH,uti,0.04373036242194607
2004,OH,uti,0.03355394758968258
2000,OH,uti,0.04104213694924891
1997,OH,uti,0.04497749288397245
2007,OH,uti,0.03639217444924043
2010,OH,uti,0.03596366335887992
2003,OH,uti,0.03575789290075005
2011,OH,uti,0.035264470483299726
2001,OH,uti,0.04041086976182966
2008,TN,uti,0.007402160321938116
2009,TN,uti,0.007431444719166823
2005,TN,uti,0.0069283435263290186
2006,TN,uti,0.006755612999694951
2012,TN,uti,0.00667261695316724
2014,TN,uti,0.006737876669749772
2013,TN,uti,0.0065006567360584595
1999,TN,uti,0.006676092217693535
2002,TN,uti,0.0062972363099152336
2017,TN,uti,0.006220921247256151
2016,TN,uti,0.0063935053548211905
2015,TN,uti,0.006609340706901339
1998,TN,uti,0.006750164492876252
2004,TN,uti,0.007125413808595172
2000,TN,uti,0.006516131826060308
1997,TN,uti,0.006844565897535035
2007,TN,uti,0.00662506953218316
2010,TN,uti,0.007343358306107152
2003,TN,uti,0.006728819812931963
2011,TN,uti,0.006737997344319701
2001,TN,uti,0.00646988624206154
2008,WI,uti,0.01890467887699008
2009,WI,uti,0.01795806622121627
2005,WI,uti,0.017832106775625235
2006,WI,uti,0.01767215461956091
2012,WI,uti,0.018427651095796752
2014,WI,uti,0.018542915718502757
2013,WI,uti,0.018762989352179908
1999,WI,uti,0.017838865331188773
2002,WI,uti,0.017697007503760888
2017,WI,uti,0.017706602148237733
2016,WI,uti,0.018293144750667845
2015,WI,uti,0.018192731663641507
1998,WI,uti,0.017568511206592665
2004,WI,uti,0.018144581397625197
2000,WI,uti,0.018204863142910758
1997,WI,uti,0.01724291765002266
2007,WI,uti,0.01765837167485242
2010,WI,uti,0.017841606386526893
2003,WI,uti,0.018034628181490667
2011,WI,uti,0.018306939451950242
2001,WI,uti,0.018123622695116814
2008,RI,uti,0.0029087304115832844
2009,RI,uti,0.0029034949978798833
2005,RI,uti,0.0027611427325572595
2006,RI,uti,0.0029041421495589127
2012,RI,uti,0.0026697619599328304
2014,RI,uti,0.0027808334851402044
2013,RI,uti,0.002750224121438722
1999,RI,uti,0.0026769973374578923
2002,RI,uti,0.0025622460837214332
2017,RI,uti,0.0028231043929801934
2016,RI,uti,0.0028410434534123443
2015,RI,uti,0.002887910247185198
1998,RI,uti,0.0028011136030263025
2004,RI,uti,0.0027487682998145234
2000,RI,uti,0.0030451549003953984
1997,RI,uti,0.00286215637940717
2007,RI,uti,0.0027618829962010633
2010,RI,uti,0.0028676251716952916
2003,RI,uti,0.002761516780208369
2011,RI,uti,0.002707861599885619
2001,RI,uti,0.0031847590392009373
2008,AK,uti,0.002240922319933865
2009,AK,uti,0.0024016372335090744
2005,AK,uti,0.002258979139266367
2006,AK,uti,0.002249960766749953
2012,AK,uti,0.0026518824932844722
2014,AK,uti,0.002607387844916114
2013,AK,uti,0.0026164671895643056
1999,AK,uti,0.002348974818433976
2002,AK,uti,0.0022368278819216115
2017,AK,uti,0.002480054050263063
2016,AK,uti,0.0025652075698097956
2015,AK,uti,0.002527965873129133
1998,AK,uti,0.002385070339414326
2004,AK,uti,0.0022402762823360515
2000,AK,uti,0.0022984396148836737
1997,AK,uti,0.0023600543739732715
2007,AK,uti,0.0021823403347031355
2010,AK,uti,0.002369843313477049
2003,AK,uti,0.0022931131075323336
2011,AK,uti,0.002600020246344439
2001,AK,uti,0.002276482305423631
2008,WV,uti,0.0067339384706284425
2009,WV,uti,0.007218852193981966
2005,WV,uti,0.00709690899382566
2006,WV,uti,0.00698704509266982
2012,WV,uti,0.007213649613946555
2014,WV,uti,0.006871735103887901
2013,WV,uti,0.007112516121551874
1999,WV,uti,0.00859141014657047
2002,WV,uti,0.007946284602426787
2017,WV,uti,0.007075849668421691
2016,WV,uti,0.007255740544931317
2015,WV,uti,0.0068573246674859265
1998,WV,uti,0.008529192368996774
2004,WV,uti,0.00757216395228307
2000,WV,uti,0.00820609563951584
1997,WV,uti,0.008447093552508732
2007,WV,uti,0.006857059079717301
2010,WV,uti,0.007206360705358328
2003,WV,uti,0.007641717922091754
2011,WV,uti,0.007255635841317362
2001,WV,uti,0.008169527343155443
2008,AZ,uti,0.021832442232945035
2009,AZ,uti,0.022262193575368697
2005,AZ,uti,0.019845808019073135
2006,AZ,uti,0.02056042713988726
2012,AZ,uti,0.022170896233297002
2014,AZ,uti,0.02151833038609939
2013,AZ,uti,0.022124723624302973
1999,AZ,uti,0.01879847019192653
2002,AZ,uti,0.019043720892524162
2017,AZ,uti,0.021994890104885815
2016,AZ,uti,0.02229177284749616
2015,AZ,uti,0.021538175660207163
1998,AZ,uti,0.018249087117993168
2004,AZ,uti,0.019294586542781347
2000,AZ,uti,0.01913534256188299
1997,AZ,uti,0.018251203791015934
2007,AZ,uti,0.021966995390393564
2010,AZ,uti,0.021668214763463957
2003,AZ,uti,0.01910891363494835
2011,AZ,uti,0.021937018562279947
2001,AZ,uti,0.01934127602127364
2008,NH,uti,0.004384611119708118
2009,NH,uti,0.0050673693707997
2005,NH,uti,0.004955017245155762
2006,NH,uti,0.004423659148576759
2012,NH,uti,0.004485958182073045
2014,NH,uti,0.004373379818106852
2013,NH,uti,0.00446322085993484
1999,NH,uti,0.0050548826151956714
2002,NH,uti,0.004435371269513832
2017,NH,uti,0.004239734115356945
2016,NH,uti,0.004211954409686403
2015,NH,uti,0.004371135068040181
1998,NH,uti,0.005172743484585323
2004,NH,uti,0.005043256959137421
2000,NH,uti,0.004793967650850368
1997,NH,uti,0.00526303205463523
2007,NH,uti,0.004235318468179055
2010,NH,uti,0.004845124570985917
2003,NH,uti,0.004717183622390565
2011,NH,uti,0.004546730615429732
2001,NH,uti,0.004570060287075008
2008,OK,uti,0.013502218993057941
2009,OK,uti,0.012550703704492518
2005,OK,uti,0.012659064734186392
2006,OK,uti,0.012594754911209425
2012,OK,uti,0.014778451952866865
2014,OK,uti,0.014906596000148957
2013,OK,uti,0.014149248289535215
1999,OK,uti,0.012120710063119317
2002,OK,uti,0.012551684067344677
2017,OK,uti,0.012584330564706559
2016,OK,uti,0.013328760322761058
2015,OK,uti,0.013748404564108028
1998,OK,uti,0.01231879055429059
2004,OK,uti,0.012548659373094097
2000,OK,uti,0.012720808428944352
1997,OK,uti,0.012276131610207892
2007,OK,uti,0.013210467989323306
2010,OK,uti,0.012930134809942727
2003,OK,uti,0.013044661909815448
2011,OK,uti,0.013510086471371774
2001,OK,uti,0.013683710136743353
2008,NE,uti,0.005805875552679466
2009,NE,uti,0.007189809499284582
2005,NE,uti,0.0029034644745753817
2006,NE,uti,0.0032687027988736097
2012,NE,uti,0.009883411573879387
2014,NE,uti,0.007368252603949127
2013,NE,uti,0.008255212416834096
1999,NE,uti,0.0037444604502136877
2002,NE,uti,0.00386279287638162
2017,NE,uti,0.011723372581550616
2016,NE,uti,0.012030281091317884
2015,NE,uti,0.008723220155280736
1998,NE,uti,0.003793263764708901
2004,NE,uti,0.00494035383615313
2000,NE,uti,0.0037607801814545905
1997,NE,uti,0.0037748040431749407
2007,NE,uti,0.004308623715541144
2010,NE,uti,0.007514067358349142
2003,NE,uti,0.0034690128148072074
2011,NE,uti,0.008834641982360633
2001,NE,uti,0.003766012030944277
2008,KY,uti,0.010516529284667472
2009,KY,uti,0.011313872146313223
2005,KY,uti,0.010730150911515243
2006,KY,uti,0.010555948377859399
2012,KY,uti,0.012003916318374656
2014,KY,uti,0.012037194528511343
2013,KY,uti,0.01217886549675334
1999,KY,uti,0.011962258507319629
2002,KY,uti,0.010776522146453953
2017,KY,uti,0.01148726762782116
2016,KY,uti,0.011904600472889864
2015,KY,uti,0.011625167230423554
1998,KY,uti,0.012259530353746741
2004,KY,uti,0.010551836820745269
2000,KY,uti,0.012017397078205797
1997,KY,uti,0.012624278993766589
2007,KY,uti,0.010682730577343504
2010,KY,uti,0.011689266489024054
2003,KY,uti,0.010473875627413679
2011,KY,uti,0.011772101302688763
2001,KY,uti,0.011315683242487279
2008,NM,uti,0.0052208193930807795
2009,NM,uti,0.005300872636166675
2005,NM,uti,0.005017093749653028
2006,NM,uti,0.00523301023943744
2012,NM,uti,0.0055530047516470565
2014,NM,uti,0.005556970183117667
2013,NM,uti,0.005568549030646403
1999,NM,uti,0.00539902827498517
2002,NM,uti,0.004959531037464756
2017,NM,uti,0.005225408828103851
2016,NM,uti,0.005435356008542313
2015,NM,uti,0.0054132024387985945
1998,NM,uti,0.00545010566032664
2004,NM,uti,0.004925796808999254
2000,NM,uti,0.0052647591468458635
1997,NM,uti,0.0055091261850569555
2007,NM,uti,0.005119724717235788
2010,NM,uti,0.005319236686666404
2003,NM,uti,0.004925846047341375
2011,NM,uti,0.005426507335125356
2001,NM,uti,0.00548440322854603
2008,IL,uti,0.04615695889959791
2009,IL,uti,0.04382774971392946
2005,IL,uti,0.051044550742747906
2006,IL,uti,0.047004078494712775
2012,IL,uti,0.043307644115652966
2014,IL,uti,0.04460538768455438
2013,IL,uti,0.04262271150795051
1999,IL,uti,0.05654441063526843
2002,IL,uti,0.05328131896839052
2017,IL,uti,0.043979625157998324
2016,IL,uti,0.043513276007536864
2015,IL,uti,0.04394630044359718
1998,IL,uti,0.05460735840630381
2004,IL,uti,0.05139584321579789
2000,IL,uti,0.055107588070765295
1997,IL,uti,0.054669052963305736
2007,IL,uti,0.045218988646310805
2010,IL,uti,0.044092785390748006
2003,IL,uti,0.05042566591298233
2011,IL,uti,0.04435062633214511
2001,IL,uti,0.05513962204217228
2008,NC,uti,0.029253221739594566
2009,NC,uti,0.02936564946241972
2005,NC,uti,0.02316462991804892
2006,NC,uti,0.0253636349209428
2012,NC,uti,0.027643443385026445
2014,NC,uti,0.02625202087654797
2013,NC,uti,0.02507261464767621
1999,NC,uti,0.02826553367317949
2002,NC,uti,0.025683265622325716
2017,NC,uti,0.026111811562859293
2016,NC,uti,0.026309914514027775
2015,NC,uti,0.026198068331946916
1998,NC,uti,0.029601997496409255
2004,NC,uti,0.024349890696804734
2000,NC,uti,0.02733588641488945
1997,NC,uti,0.031679662419501854
2007,NC,uti,0.026060877851897528
2010,NC,uti,0.030907304267367673
2003,NC,uti,0.024313519640622443
2011,NC,uti,0.02831705218790973
2001,NC,uti,0.025876236127685952
2008,VA,uti,0.0226016214413566
2009,VA,uti,0.02467970748197901
2005,VA,uti,0.0224727040020672
2006,VA,uti,0.022241285369436155
2012,VA,uti,0.02384763261558002
2014,VA,uti,0.022812966219029302
2013,VA,uti,0.02312318594343863
1999,VA,uti,0.02322177046540836
2002,VA,uti,0.023287106683121492
2017,VA,uti,0.02387357468294818
2016,VA,uti,0.023536341708403106
2015,VA,uti,0.02368480770715434
1998,VA,uti,0.023155465165082424
2004,VA,uti,0.022580458947928508
2000,VA,uti,0.02280063201537623
1997,VA,uti,0.023191747565738337
2007,VA,uti,0.022108862604406077
2010,VA,uti,0.025049401621735995
2003,VA,uti,0.02256434165646449
2011,VA,uti,0.02440484618170294
2001,VA,uti,0.023405635176063404
2008,CT,uti,0.01940698310453803
2009,CT,uti,0.01908763342697989
2005,CT,uti,0.018446815576256697
2006,CT,uti,0.01782159362816754
2012,CT,uti,0.017134250478454526
2014,CT,uti,0.01754417747682555
2013,CT,uti,0.016970017842406395
1999,CT,uti,0.015825140646604664
2002,CT,uti,0.01424633594868977
2017,CT,uti,0.014001594977819148
2016,CT,uti,0.01428657893057039
2015,CT,uti,0.015835212987140596
1998,CT,uti,0.016039353660600338
2004,CT,uti,0.015677918244723706
2000,CT,uti,0.015583864731832056
1997,CT,uti,0.015895814708614637
2007,CT,uti,0.01864669889222835
2010,CT,uti,0.0165379773846369
2003,CT,uti,0.015003045710655858
2011,CT,uti,0.015117618389803357
2001,CT,uti,0.015065151070630512
2008,MI,uti,0.03185535624292988
2009,MI,uti,0.03089174625978497
2005,MI,uti,0.030731907222374195
2006,MI,uti,0.030700238573426134
2012,MI,uti,0.03255242974799964
2014,MI,uti,0.0308733239598881
2013,MI,uti,0.031629847422804266
1999,MI,uti,0.03377964781500865
2002,MI,uti,0.030673199052346164
2017,MI,uti,0.03178785081340378
2016,MI,uti,0.032287350874158315
2015,MI,uti,0.030429169330600386
1998,MI,uti,0.032912626638132166
2004,MI,uti,0.030320781662161515
2000,MI,uti,0.03289877649728907
1997,MI,uti,0.03383502712575468
2007,MI,uti,0.03156825796547754
2010,MI,uti,0.031229356218866217
2003,MI,uti,0.03131403531937577
2011,MI,uti,0.030929248070944305
2001,MI,uti,0.0316330672290225
2008,DE,uti,0.0034040007249069248
2009,DE,uti,0.003409612357472976
2005,DE,uti,0.0031956782640381225
2006,DE,uti,0.003585213737456381
2012,DE,uti,0.0031070937141516692
2014,DE,uti,0.003412215873731574
2013,DE,uti,0.003076060198302509
1999,DE,uti,0.0034586916794030215
2002,DE,uti,0.003441663438758321
2017,DE,uti,0.003440658478944611
2016,DE,uti,0.0035008667001594487
2015,DE,uti,0.0035138859320570743
1998,DE,uti,0.003504293920819819
2004,DE,uti,0.0032934019019508925
2000,DE,uti,0.003161187238441458
1997,DE,uti,0.0034546484090480995
2007,DE,uti,0.003609636621576753
2010,DE,uti,0.0034371335224521854
2003,DE,uti,0.0032978444193397464
2011,DE,uti,0.0031917561894849117
2001,DE,uti,0.0031902737734679516
2008,HI,uti,0.0059999288333384354
2009,HI,uti,0.005527405654806276
2005,HI,uti,0.005320410653741297
2006,HI,uti,0.005524835088102893
2012,HI,uti,0.007288028195203725
2014,HI,uti,0.006980767663022968
2013,HI,uti,0.007150582715740677
1999,HI,uti,0.004804695948143532
2002,HI,uti,0.004652129068290529
2017,HI,uti,0.005953399102103017
2016,HI,uti,0.005917903435612
2015,HI,uti,0.006209959530488158
1998,HI,uti,0.004844063197032835
2004,HI,uti,0.005163728907997079
2000,HI,uti,0.0050909882291022435
1997,HI,uti,0.0050565929025753
2007,HI,uti,0.005525059614414398
2010,HI,uti,0.00606519220906838
2003,HI,uti,0.004947581716607084
2011,HI,uti,0.0068336630611707475
2001,HI,uti,0.004951679898352418
2008,GA,uti,0.03169233493678994
2009,GA,uti,0.03324304282248525
2005,GA,uti,0.03225959485744106
2006,GA,uti,0.03192925319288124
2012,GA,uti,0.03281346996106567
2014,GA,uti,0.03258027060874723
2013,GA,uti,0.032330412449801865
1999,GA,uti,0.027477723657150867
2002,GA,uti,0.028170631739197018
2017,GA,uti,0.0338947067109977
2016,GA,uti,0.034410030371713654
2015,GA,uti,0.0327562748798598
1998,GA,uti,0.02689557802827261
2004,GA,uti,0.03122934094314477
2000,GA,uti,0.028140340280098732
1997,GA,uti,0.026261509420098427
2007,GA,uti,0.03140310555524413
2010,GA,uti,0.032443685737545594
2003,GA,uti,0.029117102548344202
2011,GA,uti,0.03368616009292446
2001,GA,uti,0.02775345167217773
2008,CA,uti,0.10360128133091587
2009,CA,uti,0.10644805907671338
2005,CA,uti,0.10591563853507527
2006,CA,uti,0.11122450059158452
2012,CA,uti,0.10523675274557089
2014,CA,uti,0.10757018090346727
2013,CA,uti,0.10852262151014022
1999,CA,uti,0.09980668910192439
2002,CA,uti,0.11404275252002054
2017,CA,uti,0.1152166786570325
2016,CA,uti,0.11242825869172429
2015,CA,uti,0.1107833251841749
1998,CA,uti,0.10029086372658685
2004,CA,uti,0.10434326473961746
2000,CA,uti,0.10279909972229966
1997,CA,uti,0.09842657210120649
2007,CA,uti,0.10978236965680208
2010,CA,uti,0.10248209527430004
2003,CA,uti,0.11392479349755719
2011,CA,uti,0.10426136847894642
2001,CA,uti,0.08074398177049441
2008,ME,uti,0.003833069492589978
2009,ME,uti,0.0036659625426685586
2005,ME,uti,0.003750329308286053
2006,ME,uti,0.003833837928766525
2012,ME,uti,0.00336527321255396
2014,ME,uti,0.0033410930966957767
2013,ME,uti,0.00340259474478444
1999,ME,uti,0.004118072539678216
2002,ME,uti,0.003912337516102008
2017,ME,uti,0.003186464839243944
2016,ME,uti,0.0031883188464371364
2015,ME,uti,0.0032024020354737386
1998,ME,uti,0.0042826186166225475
2004,ME,uti,0.003546894961009756
2000,ME,uti,0.003582012655852527
1997,ME,uti,0.004624470270721038
2007,ME,uti,0.003988236663835072
2010,ME,uti,0.0035379092444689907
2003,ME,uti,0.0035999702221331063
2011,ME,uti,0.003319774312398312
2001,ME,uti,0.004263992535255697
2008,MA,uti,0.024101500209776146
2009,MA,uti,0.018592745909336447
2005,MA,uti,0.018030448777799427
2006,MA,uti,0.021015356511220714
2012,MA,uti,0.019105282881769523
2014,MA,uti,0.020543411565033226
2013,MA,uti,0.02055177004424456
1999,MA,uti,0.018081268413043732
2002,MA,uti,0.01769531848195224
2017,MA,uti,0.0216680243759324
2016,MA,uti,0.019476196256238965
2015,MA,uti,0.020903844720598613
1998,MA,uti,0.017947287746151293
2004,MA,uti,0.017312822984039977
2000,MA,uti,0.018179880103618547
1997,MA,uti,0.01813340517882354
2007,MA,uti,0.021224887562686767
2010,MA,uti,0.019825202537683308
2003,MA,uti,0.01858399722218147
2011,MA,uti,0.019527981874303598
2001,MA,uti,0.02041389183620798
2008,MS,uti,0.00999146827580557
2009,MS,uti,0.010042576590426365
2005,MS,uti,0.010492443321123273
2006,MS,uti,0.010367276119205604
2012,MS,uti,0.010227770101526762
2014,MS,uti,0.010613732533403383
2013,MS,uti,0.010381004699652826
1999,MS,uti,0.009789526296564604
2002,MS,uti,0.01009190530668132
2017,MS,uti,0.010318484637786758
2016,MS,uti,0.010474818069036364
2015,MS,uti,0.010673336610821258
1998,MS,uti,0.009638641071962046
2004,MS,uti,0.010545311256848705
2000,MS,uti,0.00981278265533066
1997,MS,uti,0.009513112676705206
2007,MS,uti,0.009970376055918967
2010,MS,uti,0.010306021080416157
2003,MS,uti,0.010042965984220992
2011,MS,uti,0.010105082702142531
2001,MS,uti,0.010197846606563418
2008,WA,uti,0.014145615264752394
2009,WA,uti,0.01398386387882613
2005,WA,uti,0.015561015147676474
2006,WA,uti,0.015561493931630112
2012,WA,uti,0.014380455025274413
2014,WA,uti,0.013920270695973277
2013,WA,uti,0.014112229399773626
1999,WA,uti,0.015021763460181681
2002,WA,uti,0.015309293673599912
2017,WA,uti,0.014063159979194838
2016,WA,uti,0.014020003724115167
2015,WA,uti,0.013807559767643708
1998,WA,uti,0.01490241311202194
2004,WA,uti,0.015901293316567654
2000,WA,uti,0.015299058083900818
1997,WA,uti,0.014842041974794594
2007,WA,uti,0.014287192710871168
2010,WA,uti,0.01369545648533014
2003,WA,uti,0.015986584744929207
2011,WA,uti,0.013982501174948942
2001,WA,uti,0.01596956749042091
2008,TX,uti,0.09111360102479993
2009,TX,uti,0.08690929579210077
2005,TX,uti,0.09989623634695417
2006,TX,uti,0.1011807885795095
2012,TX,uti,0.0880238326138636
2014,TX,uti,0.08560733316089415
2013,TX,uti,0.08778121696456978
1999,TX,uti,0.09593379949595728
2002,TX,uti,0.10166447469169722
2017,TX,uti,0.09077219965720354
2016,TX,uti,0.08691013207379304
2015,TX,uti,0.08626967620714215
1998,TX,uti,0.09274710129034505
2004,TX,uti,0.0989295565377366
2000,TX,uti,0.10357912572686766
1997,TX,uti,0.09098543204390505
2007,TX,uti,0.09855718024897911
2010,TX,uti,0.08732234244379333
2003,TX,uti,0.10314987885081342
2011,TX,uti,0.09190483661513127
2001,TX,uti,0.11148972825595427
2008,AL,uti,0.019526973406011595
2009,AL,uti,0.019565095327804892
2005,AL,uti,0.019299231967280134
2006,AL,uti,0.019302759023206693
2012,AL,uti,0.020344687509833703
2014,AL,uti,0.019662428487221887
2013,AL,uti,0.01983758485969317
1999,AL,uti,0.018502137984062555
2002,AL,uti,0.019379836232445432
2017,AL,uti,0.019530703323018553
2016,AL,uti,0.020506777327348732
2015,AL,uti,0.020061969253330994
1998,AL,uti,0.01842870050933226
2004,AL,uti,0.019658010255174645
2000,AL,uti,0.018718403395028484
1997,AL,uti,0.018147984214985965
2007,AL,uti,0.019725579650463333
2010,AL,uti,0.020025678084328837
2003,AL,uti,0.019686539045684574
2011,AL,uti,0.020249127441693486
2001,AL,uti,0.019702491115763096
2008,NV,uti,0.008814322042383884
2009,NV,uti,0.009218538532879234
2005,NV,uti,0.008774993363365577
2006,NV,uti,0.009054945946279543
2012,NV,uti,0.008139805986331506
2014,NV,uti,0.008200925870943695
2013,NV,uti,0.008153934322203337
1999,NV,uti,0.007141995388781741
2002,NV,uti,0.008778972354091035
2017,NV,uti,0.007560753390597248
2016,NV,uti,0.007857353821038075
2015,NV,uti,0.008281728494994702
1998,NV,uti,0.00679048586644217
2004,NV,uti,0.009402333642042703
2000,NV,uti,0.007177349599327567
1997,NV,uti,0.006761756972132464
2007,NV,uti,0.008994553851328335
2010,NV,uti,0.008624393462847471
2003,NV,uti,0.008840440082095623
2011,NV,uti,0.007971911154031197
2001,NV,uti,0.008280373501922436
2008,SD,uti,0.002303813788292422
2009,SD,uti,0.0024074457724485507
2005,SD,uti,0.002288250986915484
2006,SD,uti,0.002221748092558731
2012,SD,uti,0.0025560485520492726
2014,SD,uti,0.0026758267435732018
2013,SD,uti,0.0026793294551971905
1999,SD,uti,0.0020860008328436163
2002,SD,uti,0.00211803334804659
2017,SD,uti,0.002785340294198197
2016,SD,uti,0.0028092925603357918
2015,SD,uti,0.0027014209614625575
1998,SD,uti,0.0021675792941193723
2004,SD,uti,0.002237766450068142
2000,SD,uti,0.0020441677927540303
1997,SD,uti,0.0021576973520388196
2007,SD,uti,0.002341887049550035
2010,SD,uti,0.002537324673554801
2003,SD,uti,0.0021860649363987152
2011,SD,uti,0.0025040066541593886
2001,SD,uti,0.002104422596292775
2008,MN,uti,0.015959123855644217
2009,MN,uti,0.015974643791349535
2005,MN,uti,0.015688196278841604
2006,MN,uti,0.015189439290733372
2012,MN,uti,0.01706309020119406
2014,MN,uti,0.01787664291098817
2013,MN,uti,0.018396292802654746
1999,MN,uti,0.014487475933432558
2002,MN,uti,0.014588644368576086
2017,MN,uti,0.017099203114046627
2016,MN,uti,0.017572134887054464
2015,MN,uti,0.017264295757301908
1998,MN,uti,0.01468431113682447
2004,MN,uti,0.01578182530061516
2000,MN,uti,0.014657826742067328
1997,MN,uti,0.01418656850893199
2007,MN,uti,0.01549802291435791
2010,MN,uti,0.016489562002173313
2003,MN,uti,0.014710157567300425
2011,MN,uti,0.017178083993107895
2001,MN,uti,0.015050812761536272
2008,VT,uti,0.002319950415042315
2009,VT,uti,0.0026386256222397336
2005,VT,uti,0.002444703965729732
2006,VT,uti,0.002291838955002548
2012,VT,uti,0.0025617699813767474
2014,VT,uti,0.0025366005526776553
2013,VT,uti,0.002661867714743611
1999,VT,uti,0.002400680062958085
2002,VT,uti,0.0023809577429263766
2017,VT,uti,0.0019976890910308365
2016,VT,uti,0.0021091192203039023
2015,VT,uti,0.0025456790131708896
1998,VT,uti,0.0024608256473260515
2004,VT,uti,0.002492263442034169
2000,VT,uti,0.0023334158698927725
1997,VT,uti,0.0023746334101356955
2007,VT,uti,0.0023785396732310797
2010,VT,uti,0.0027101855205729514
2003,VT,uti,0.002318652518919542
2011,VT,uti,0.0023832939132600686
2001,VT,uti,0.00232887228096027
2008,MO,uti,0.015663285698562845
2009,MO,uti,0.016493539936609476
2005,MO,uti,0.0157568337147085
2006,MO,uti,0.01528377542006027
2012,MO,uti,0.017601619736642607
2014,MO,uti,0.017813907253885836
2013,MO,uti,0.01829222082955141
1999,MO,uti,0.017261212115483943
2002,MO,uti,0.01801341758924791
2017,MO,uti,0.01727564713860789
2016,MO,uti,0.01758668737971455
2015,MO,uti,0.017677045341293777
1998,MO,uti,0.01715368980278572
2004,MO,uti,0.016011725936355675
2000,MO,uti,0.01707340905229894
1997,MO,uti,0.01715486027160161
2007,MO,uti,0.015805904953278684
2010,MO,uti,0.017434199908907357
2003,MO,uti,0.016045814443678266
2011,MO,uti,0.017649802946017056
2001,MO,uti,0.01771442941250433
2008,IN,uti,0.020925894817329246
2009,IN,uti,0.021571364677500236
2005,IN,uti,0.021930670133530096
2006,IN,uti,0.021640002750735736
2012,IN,uti,0.02268224897944004
2014,IN,uti,0.02289717290316131
2013,IN,uti,0.02291364505799568
1999,IN,uti,0.023145602524550266
2002,IN,uti,0.021344731603174457
2017,IN,uti,0.021384317617015553
2016,IN,uti,0.022281850693409738
2015,IN,uti,0.022058875135396908
1998,IN,uti,0.023081542646878242
2004,IN,uti,0.021097650044047553
2000,IN,uti,0.02231207480255071
1997,IN,uti,0.023496157840809752
2007,IN,uti,0.020317196117409134
2010,IN,uti,0.022178548757876466
2003,IN,uti,0.02093416646153629
2011,IN,uti,0.022056687677177257
