yr,r,s,value
2002,LA,sle,0.0
2017,LA,sle,0.0
2016,LA,sle,0.0
2015,LA,sle,0.0
1998,LA,sle,0.0
2004,LA,sle,0.0
2000,LA,sle,0.0
1997,LA,sle,0.0
2007,LA,sle,0.0
2010,LA,sle,0.0
2003,LA,sle,0.0
2011,LA,sle,0.0
2001,LA,sle,0.0
2008,KS,sle,0.0
2009,KS,sle,0.0
2005,KS,sle,0.0
2006,KS,sle,0.0
2012,KS,sle,0.0
2014,KS,sle,0.0
2013,KS,sle,0.0
1999,KS,sle,0.0
2002,KS,sle,0.0
2017,KS,sle,0.0
2016,KS,sle,0.0
2015,KS,sle,0.0
1998,KS,sle,0.0
2004,KS,sle,0.0
2000,KS,sle,0.0
1997,KS,sle,0.0
2007,KS,sle,0.0
2010,KS,sle,0.0
2003,KS,sle,0.0
2011,KS,sle,0.0
2001,KS,sle,0.0
2008,AR,sle,0.0
2009,AR,sle,0.0
2005,AR,sle,0.0
2006,AR,sle,0.0
2012,AR,sle,0.0
2014,AR,sle,0.0
2013,AR,sle,0.0
1999,AR,sle,0.0
2002,AR,sle,0.0
2017,AR,sle,0.0
2016,AR,sle,0.0
2015,AR,sle,0.0
1998,AR,sle,0.0
2004,AR,sle,0.0
2000,AR,sle,0.0
1997,AR,sle,0.0
2007,AR,sle,0.0
2010,AR,sle,0.0
2003,AR,sle,0.0
2011,AR,sle,0.0
2001,AR,sle,0.0
2008,NY,sle,0.0
2009,NY,sle,0.0
2005,NY,sle,0.0
2006,NY,sle,0.0
2012,NY,sle,0.0
2014,NY,sle,0.0
2013,NY,sle,0.0
1999,NY,sle,0.0
2002,NY,sle,0.0
2017,NY,sle,0.0
2016,NY,sle,0.0
2015,NY,sle,0.0
1998,NY,sle,0.0
2004,NY,sle,0.0
2000,NY,sle,0.0
1997,NY,sle,0.0
2007,NY,sle,0.0
2010,NY,sle,0.0
2003,NY,sle,0.0
2011,NY,sle,0.0
2001,NY,sle,0.0
2008,OR,sle,0.0
2009,OR,sle,0.0
2005,OR,sle,0.0
2006,OR,sle,0.0
2012,OR,sle,0.0
2014,OR,sle,0.0
2013,OR,sle,0.0
1999,OR,sle,0.0
2002,OR,sle,0.0
2017,OR,sle,0.0
2016,OR,sle,0.0
2015,OR,sle,0.0
1998,OR,sle,0.0
2004,OR,sle,0.0
2000,OR,sle,0.0
1997,OR,sle,0.0
2007,OR,sle,0.0
2010,OR,sle,0.0
2003,OR,sle,0.0
2011,OR,sle,0.0
2001,OR,sle,0.0
2008,ND,sle,0.0
2009,ND,sle,0.0
2005,ND,sle,0.0
2006,ND,sle,0.0
2012,ND,sle,0.0
2014,ND,sle,0.0
2013,ND,sle,0.0
1999,ND,sle,0.0
2002,ND,sle,0.0
2017,ND,sle,0.0
2016,ND,sle,0.0
2015,ND,sle,0.0
1998,ND,sle,0.0
2004,ND,sle,0.0
2000,ND,sle,0.0
1997,ND,sle,0.0
2007,ND,sle,0.0
2010,ND,sle,0.0
2003,ND,sle,0.0
2011,ND,sle,0.0
2001,ND,sle,0.0
2008,SC,sle,0.0
2009,SC,sle,0.0
2005,SC,sle,0.0
2006,SC,sle,0.0
2012,SC,sle,0.0
2014,SC,sle,0.0
2013,SC,sle,0.0
1999,SC,sle,0.0
2002,SC,sle,0.0
2017,SC,sle,0.0
2016,SC,sle,0.0
2015,SC,sle,0.0
1998,SC,sle,0.0
2004,SC,sle,0.0
2000,SC,sle,0.0
1997,SC,sle,0.0
2007,SC,sle,0.0
2010,SC,sle,0.0
2003,SC,sle,0.0
2011,SC,sle,0.0
2001,SC,sle,0.0
2008,ID,sle,0.0
2009,ID,sle,0.0
2005,ID,sle,0.0
2006,ID,sle,0.0
2012,ID,sle,0.0
2014,ID,sle,0.0
2013,ID,sle,0.0
1999,ID,sle,0.0
2002,ID,sle,0.0
2017,ID,sle,0.0
2016,ID,sle,0.0
2015,ID,sle,0.0
1998,ID,sle,0.0
2004,ID,sle,0.0
2000,ID,sle,0.0
1997,ID,sle,0.0
2007,ID,sle,0.0
2010,ID,sle,0.0
2003,ID,sle,0.0
2011,ID,sle,0.0
2001,ID,sle,0.0
2008,NJ,sle,0.0
2009,NJ,sle,0.0
2005,NJ,sle,0.0
2006,NJ,sle,0.0
2012,NJ,sle,0.0
2014,NJ,sle,0.0
2013,NJ,sle,0.0
1999,NJ,sle,0.0
2002,NJ,sle,0.0
2017,NJ,sle,0.0
2016,NJ,sle,0.0
2015,NJ,sle,0.0
1998,NJ,sle,0.0
2004,NJ,sle,0.0
2000,NJ,sle,0.0
1997,NJ,sle,0.0
2007,NJ,sle,0.0
2010,NJ,sle,0.0
2003,NJ,sle,0.0
2011,NJ,sle,0.0
2001,NJ,sle,0.0
2008,UT,sle,0.0
2009,UT,sle,0.0
2005,UT,sle,0.0
2006,UT,sle,0.0
2012,UT,sle,0.0
2014,UT,sle,0.0
2013,UT,sle,0.0
1999,UT,sle,0.0
2002,UT,sle,0.0
2017,UT,sle,0.0
2016,UT,sle,0.0
2015,UT,sle,0.0
1998,UT,sle,0.0
2004,UT,sle,0.0
2000,UT,sle,0.0
1997,UT,sle,0.0
2007,UT,sle,0.0
2010,UT,sle,0.0
2003,UT,sle,0.0
2011,UT,sle,0.0
2001,UT,sle,0.0
2008,MT,sle,0.0
2009,MT,sle,0.0
2005,MT,sle,0.0
2006,MT,sle,0.0
2012,MT,sle,0.0
2014,MT,sle,0.0
2013,MT,sle,0.0
1999,MT,sle,0.0
2002,MT,sle,0.0
2017,MT,sle,0.0
2016,MT,sle,0.0
2015,MT,sle,0.0
1998,MT,sle,0.0
2004,MT,sle,0.0
2000,MT,sle,0.0
1997,MT,sle,0.0
2007,MT,sle,0.0
2010,MT,sle,0.0
2003,MT,sle,0.0
2011,MT,sle,0.0
2001,MT,sle,0.0
2008,DC,sle,0.0
2009,DC,sle,0.0
2005,DC,sle,0.0
2006,DC,sle,0.0
2012,DC,sle,0.0
2014,DC,sle,0.0
2013,DC,sle,0.0
1999,DC,sle,0.0
2002,DC,sle,0.0
2017,DC,sle,0.0
2016,DC,sle,0.0
2015,DC,sle,0.0
1998,DC,sle,0.0
2004,DC,sle,0.0
2000,DC,sle,0.0
1997,DC,sle,0.0
2007,DC,sle,0.0
2010,DC,sle,0.0
2003,DC,sle,0.0
2011,DC,sle,0.0
2001,DC,sle,0.0
2008,PA,sle,0.0
2009,PA,sle,0.0
2005,PA,sle,0.0
2006,PA,sle,0.0
2012,PA,sle,0.0
2014,PA,sle,0.0
2013,PA,sle,0.0
1999,PA,sle,0.0
2002,PA,sle,0.0
2017,PA,sle,0.0
2016,PA,sle,0.0
2015,PA,sle,0.0
1998,PA,sle,0.0
2004,PA,sle,0.0
2000,PA,sle,0.0
1997,PA,sle,0.0
2007,PA,sle,0.0
2010,PA,sle,0.0
2003,PA,sle,0.0
2011,PA,sle,0.0
2001,PA,sle,0.0
2008,WY,sle,0.0
2009,WY,sle,0.0
2005,WY,sle,0.0
2006,WY,sle,0.0
2012,WY,sle,0.0
2014,WY,sle,0.0
2013,WY,sle,0.0
1999,WY,sle,0.0
2002,WY,sle,0.0
2017,WY,sle,0.0
2016,WY,sle,0.0
2015,WY,sle,0.0
1998,WY,sle,0.0
2004,WY,sle,0.0
2000,WY,sle,0.0
1997,WY,sle,0.0
2007,WY,sle,0.0
2010,WY,sle,0.0
2003,WY,sle,0.0
2011,WY,sle,0.0
2001,WY,sle,0.0
2008,CO,sle,0.0
2009,CO,sle,0.0
2005,CO,sle,0.0
2006,CO,sle,0.0
2012,CO,sle,0.0
2014,CO,sle,0.0
2013,CO,sle,0.0
1999,CO,sle,0.0
2002,CO,sle,0.0
2017,CO,sle,0.0
2016,CO,sle,0.0
2015,CO,sle,0.0
1998,CO,sle,0.0
2004,CO,sle,0.0
2000,CO,sle,0.0
1997,CO,sle,0.0
2007,CO,sle,0.0
2010,CO,sle,0.0
2003,CO,sle,0.0
2011,CO,sle,0.0
2001,CO,sle,0.0
2008,IA,osv,0.0
2009,IA,osv,0.0
2005,IA,osv,0.0
2006,IA,osv,0.0
2012,IA,osv,0.0
2014,IA,osv,0.0
2013,IA,osv,0.0
1999,IA,osv,0.0
2002,IA,osv,0.0
2017,IA,osv,0.0
2016,IA,osv,0.0
2015,IA,osv,0.0
1998,IA,osv,0.0
2004,IA,osv,0.0
2000,IA,osv,0.0
1997,IA,osv,0.0
2007,IA,osv,0.0
2010,IA,osv,0.0
2003,IA,osv,0.0
2011,IA,osv,0.0
2001,IA,osv,0.0
2008,FL,osv,0.0
2009,FL,osv,0.0
2005,FL,osv,0.0
2006,FL,osv,0.0
2012,FL,osv,0.0
2014,FL,osv,0.0
2013,FL,osv,0.0
1999,FL,osv,0.0
2002,FL,osv,0.0
2017,FL,osv,0.0
2016,FL,osv,0.0
2015,FL,osv,0.0
1998,FL,osv,0.0
2004,FL,osv,0.0
2000,FL,osv,0.0
1997,FL,osv,0.0
2007,FL,osv,0.0
2010,FL,osv,0.0
2003,FL,osv,0.0
2011,FL,osv,0.0
2001,FL,osv,0.0
2008,MD,osv,0.0
2009,MD,osv,0.0
2005,MD,osv,0.0
2006,MD,osv,0.0
2012,MD,osv,0.0
2014,MD,osv,0.0
2013,MD,osv,0.0
1999,MD,osv,0.0
2002,MD,osv,0.0
2017,MD,osv,0.0
2016,MD,osv,0.0
2015,MD,osv,0.0
1998,MD,osv,0.0
2004,MD,osv,0.0
2000,MD,osv,0.0
1997,MD,osv,0.0
2007,MD,osv,0.0
2010,MD,osv,0.0
2003,MD,osv,0.0
2011,MD,osv,0.0
2001,MD,osv,0.0
2008,OH,osv,0.0
2009,OH,osv,0.0
2005,OH,osv,0.0
2006,OH,osv,0.0
2012,OH,osv,0.0
2014,OH,osv,0.0
2013,OH,osv,0.0
1999,OH,osv,0.0
2002,OH,osv,0.0
2017,OH,osv,0.0
2016,OH,osv,0.0
2015,OH,osv,0.0
1998,OH,osv,0.0
2004,OH,osv,0.0
2000,OH,osv,0.0
1997,OH,osv,0.0
2007,OH,osv,0.0
2010,OH,osv,0.0
2003,OH,osv,0.0
2011,OH,osv,0.0
2001,OH,osv,0.0
2008,TN,osv,0.0
2009,TN,osv,0.0
2005,TN,osv,0.0
2006,TN,osv,0.0
2012,TN,osv,0.0
2014,TN,osv,0.0
2013,TN,osv,0.0
1999,TN,osv,0.0
2002,TN,osv,0.0
2017,TN,osv,0.0
2016,TN,osv,0.0
2015,TN,osv,0.0
1998,TN,osv,0.0
2004,TN,osv,0.0
2000,TN,osv,0.0
1997,TN,osv,0.0
2007,TN,osv,0.0
2010,TN,osv,0.0
2003,TN,osv,0.0
2011,TN,osv,0.0
2001,TN,osv,0.0
2008,WI,osv,0.0
2009,WI,osv,0.0
2005,WI,osv,0.0
2006,WI,osv,0.0
2012,WI,osv,0.0
2014,WI,osv,0.0
2013,WI,osv,0.0
1999,WI,osv,0.0
2002,WI,osv,0.0
2017,WI,osv,0.0
2016,WI,osv,0.0
2015,WI,osv,0.0
1998,WI,osv,0.0
2004,WI,osv,0.0
2000,WI,osv,0.0
1997,WI,osv,0.0
2007,WI,osv,0.0
2010,WI,osv,0.0
2003,WI,osv,0.0
2011,WI,osv,0.0
2001,WI,osv,0.0
2008,RI,osv,0.0
2009,RI,osv,0.0
2005,RI,osv,0.0
2006,RI,osv,0.0
2012,RI,osv,0.0
2014,RI,osv,0.0
2013,RI,osv,0.0
1999,RI,osv,0.0
2002,RI,osv,0.0
2017,RI,osv,0.0
2016,RI,osv,0.0
2015,RI,osv,0.0
1998,RI,osv,0.0
2004,RI,osv,0.0
2000,RI,osv,0.0
1997,RI,osv,0.0
2007,RI,osv,0.0
2010,RI,osv,0.0
2003,RI,osv,0.0
2011,RI,osv,0.0
2001,RI,osv,0.0
2008,AK,osv,0.0
2009,AK,osv,0.0
2005,AK,osv,0.0
2006,AK,osv,0.0
2012,AK,osv,0.0
2014,AK,osv,0.0
2013,AK,osv,0.0
1999,AK,osv,0.0
2002,AK,osv,0.0
2017,AK,osv,0.0
2016,AK,osv,0.0
2015,AK,osv,0.0
1998,AK,osv,0.0
2004,AK,osv,0.0
2000,AK,osv,0.0
1997,AK,osv,0.0
2007,AK,osv,0.0
2010,AK,osv,0.0
2003,AK,osv,0.0
2011,AK,osv,0.0
2001,AK,osv,0.0
2008,WV,osv,0.0
2009,WV,osv,0.0
2005,WV,osv,0.0
2006,WV,osv,0.0
2012,WV,osv,0.0
2014,WV,osv,0.0
2013,WV,osv,0.0
1999,WV,osv,0.0
2002,WV,osv,0.0
2017,WV,osv,0.0
2016,WV,osv,0.0
2015,WV,osv,0.0
1998,WV,osv,0.0
2004,WV,osv,0.0
2000,WV,osv,0.0
1997,WV,osv,0.0
2007,WV,osv,0.0
2010,WV,osv,0.0
2003,WV,osv,0.0
2011,WV,osv,0.0
2001,WV,osv,0.0
2008,AZ,osv,0.0
2009,AZ,osv,0.0
2005,AZ,osv,0.0
2006,AZ,osv,0.0
2012,AZ,osv,0.0
2014,AZ,osv,0.0
2013,AZ,osv,0.0
1999,AZ,osv,0.0
2002,AZ,osv,0.0
2017,AZ,osv,0.0
2016,AZ,osv,0.0
2015,AZ,osv,0.0
1998,AZ,osv,0.0
2004,AZ,osv,0.0
2000,AZ,osv,0.0
1997,AZ,osv,0.0
2007,AZ,osv,0.0
2010,AZ,osv,0.0
2003,AZ,osv,0.0
2011,AZ,osv,0.0
2001,AZ,osv,0.0
2008,NH,osv,0.0
2009,NH,osv,0.0
2005,NH,osv,0.0
2006,NH,osv,0.0
2012,NH,osv,0.0
2014,NH,osv,0.0
2013,NH,osv,0.0
1999,NH,osv,0.0
2002,NH,osv,0.0
2017,NH,osv,0.0
2016,NH,osv,0.0
2015,NH,osv,0.0
1998,NH,osv,0.0
2004,NH,osv,0.0
2000,NH,osv,0.0
1997,NH,osv,0.0
2007,NH,osv,0.0
2010,NH,osv,0.0
2003,NH,osv,0.0
2011,NH,osv,0.0
2001,NH,osv,0.0
2008,OK,osv,0.0
2009,OK,osv,0.0
2005,OK,osv,0.0
2006,OK,osv,0.0
2012,OK,osv,0.0
2014,OK,osv,0.0
2013,OK,osv,0.0
1999,OK,osv,0.0
2002,OK,osv,0.0
2017,OK,osv,0.0
2016,OK,osv,0.0
2015,OK,osv,0.0
1998,OK,osv,0.0
2004,OK,osv,0.0
2000,OK,osv,0.0
1997,OK,osv,0.0
2007,OK,osv,0.0
2010,OK,osv,0.0
2003,OK,osv,0.0
2011,OK,osv,0.0
2001,OK,osv,0.0
2008,NE,osv,0.0
2009,NE,osv,0.0
2005,NE,osv,0.0
2006,NE,osv,0.0
2012,NE,osv,0.0
2014,NE,osv,0.0
2013,NE,osv,0.0
1999,NE,osv,0.0
2002,NE,osv,0.0
2017,NE,osv,0.0
2016,NE,osv,0.0
2015,NE,osv,0.0
1998,NE,osv,0.0
2004,NE,osv,0.0
2000,NE,osv,0.0
1997,NE,osv,0.0
2007,NE,osv,0.0
2010,NE,osv,0.0
2003,NE,osv,0.0
2011,NE,osv,0.0
2001,NE,osv,0.0
2008,KY,osv,0.0
2009,KY,osv,0.0
2005,KY,osv,0.0
2006,KY,osv,0.0
2012,KY,osv,0.0
2014,KY,osv,0.0
2013,KY,osv,0.0
1999,KY,osv,0.0
2002,KY,osv,0.0
2017,KY,osv,0.0
2016,KY,osv,0.0
2015,KY,osv,0.0
1998,KY,osv,0.0
2004,KY,osv,0.0
2000,KY,osv,0.0
1997,KY,osv,0.0
2007,KY,osv,0.0
2010,KY,osv,0.0
2003,KY,osv,0.0
2011,KY,osv,0.0
2001,KY,osv,0.0
2008,NM,osv,0.0
2009,NM,osv,0.0
2005,NM,osv,0.0
2006,NM,osv,0.0
2012,NM,osv,0.0
2014,NM,osv,0.0
2013,NM,osv,0.0
1999,NM,osv,0.0
2002,NM,osv,0.0
2017,NM,osv,0.0
2016,NM,osv,0.0
2015,NM,osv,0.0
1998,NM,osv,0.0
2004,NM,osv,0.0
2000,NM,osv,0.0
1997,NM,osv,0.0
2007,NM,osv,0.0
2010,NM,osv,0.0
2003,NM,osv,0.0
2011,NM,osv,0.0
2001,NM,osv,0.0
2008,IL,osv,0.0
2009,IL,osv,0.0
2005,IL,osv,0.0
2006,IL,osv,0.0
2012,IL,osv,0.0
2014,IL,osv,0.0
2013,IL,osv,0.0
1999,IL,osv,0.0
2002,IL,osv,0.0
2017,IL,osv,0.0
2016,IL,osv,0.0
2015,IL,osv,0.0
1998,IL,osv,0.0
2004,IL,osv,0.0
2000,IL,osv,0.0
1997,IL,osv,0.0
2007,IL,osv,0.0
2010,IL,osv,0.0
2003,IL,osv,0.0
2011,IL,osv,0.0
2001,IL,osv,0.0
2008,NC,osv,0.0
2009,NC,osv,0.0
2005,NC,osv,0.0
2006,NC,osv,0.0
2012,NC,osv,0.0
2014,NC,osv,0.0
2013,NC,osv,0.0
1999,NC,osv,0.0
2002,NC,osv,0.0
2017,NC,osv,0.0
2016,NC,osv,0.0
2015,NC,osv,0.0
1998,NC,osv,0.0
2004,NC,osv,0.0
2000,NC,osv,0.0
1997,NC,osv,0.0
2007,NC,osv,0.0
2010,NC,osv,0.0
2003,NC,osv,0.0
2011,NC,osv,0.0
2001,NC,osv,0.0
2008,VA,osv,0.0
2009,VA,osv,0.0
2005,VA,osv,0.0
2006,VA,osv,0.0
2012,VA,osv,0.0
2014,VA,osv,0.0
2013,VA,osv,0.0
1999,VA,osv,0.0
2002,VA,osv,0.0
2017,VA,osv,0.0
2016,VA,osv,0.0
2015,VA,osv,0.0
1998,VA,osv,0.0
2004,VA,osv,0.0
2000,VA,osv,0.0
1997,VA,osv,0.0
2007,VA,osv,0.0
2010,VA,osv,0.0
2003,VA,osv,0.0
2011,VA,osv,0.0
2001,VA,osv,0.0
2008,CT,osv,0.0
2009,CT,osv,0.0
2005,CT,osv,0.0
2006,CT,osv,0.0
2012,CT,osv,0.0
2014,CT,osv,0.0
2013,CT,osv,0.0
1999,CT,osv,0.0
2002,CT,osv,0.0
2017,CT,osv,0.0
2016,CT,osv,0.0
2015,CT,osv,0.0
1998,CT,osv,0.0
2004,CT,osv,0.0
2000,CT,osv,0.0
1997,CT,osv,0.0
2007,CT,osv,0.0
2010,CT,osv,0.0
2003,CT,osv,0.0
2011,CT,osv,0.0
2001,CT,osv,0.0
2008,MI,osv,0.0
2009,MI,osv,0.0
2005,MI,osv,0.0
2006,MI,osv,0.0
2012,MI,osv,0.0
2014,MI,osv,0.0
2013,MI,osv,0.0
1999,MI,osv,0.0
2002,MI,osv,0.0
2017,MI,osv,0.0
2016,MI,osv,0.0
2015,MI,osv,0.0
1998,MI,osv,0.0
2004,MI,osv,0.0
2000,MI,osv,0.0
1997,MI,osv,0.0
2007,MI,osv,0.0
2010,MI,osv,0.0
2003,MI,osv,0.0
2011,MI,osv,0.0
2001,MI,osv,0.0
2008,DE,osv,0.0
2009,DE,osv,0.0
2005,DE,osv,0.0
2006,DE,osv,0.0
2012,DE,osv,0.0
2014,DE,osv,0.0
2013,DE,osv,0.0
1999,DE,osv,0.0
2002,DE,osv,0.0
2017,DE,osv,0.0
2016,DE,osv,0.0
2015,DE,osv,0.0
1998,DE,osv,0.0
2004,DE,osv,0.0
2000,DE,osv,0.0
1997,DE,osv,0.0
2007,DE,osv,0.0
2010,DE,osv,0.0
2003,DE,osv,0.0
2011,DE,osv,0.0
2001,DE,osv,0.0
2008,HI,osv,0.0
2009,HI,osv,0.0
2005,HI,osv,0.0
2006,HI,osv,0.0
2012,HI,osv,0.0
2014,HI,osv,0.0
2013,HI,osv,0.0
1999,HI,osv,0.0
2002,HI,osv,0.0
2017,HI,osv,0.0
2016,HI,osv,0.0
2015,HI,osv,0.0
1998,HI,osv,0.0
2004,HI,osv,0.0
2000,HI,osv,0.0
1997,HI,osv,0.0
2007,HI,osv,0.0
2010,HI,osv,0.0
2003,HI,osv,0.0
2011,HI,osv,0.0
2001,HI,osv,0.0
2008,GA,osv,0.0
2009,GA,osv,0.0
2005,GA,osv,0.0
2006,GA,osv,0.0
2012,GA,osv,0.0
2014,GA,osv,0.0
2013,GA,osv,0.0
1999,GA,osv,0.0
2002,GA,osv,0.0
2017,GA,osv,0.0
2016,GA,osv,0.0
2015,GA,osv,0.0
1998,GA,osv,0.0
2004,GA,osv,0.0
2000,GA,osv,0.0
1997,GA,osv,0.0
2007,GA,osv,0.0
2010,GA,osv,0.0
2003,GA,osv,0.0
2011,GA,osv,0.0
2001,GA,osv,0.0
2008,CA,osv,0.0
2009,CA,osv,0.0
2005,CA,osv,0.0
2006,CA,osv,0.0
2012,CA,osv,0.0
2014,CA,osv,0.0
2013,CA,osv,0.0
1999,CA,osv,0.0
2002,CA,osv,0.0
2017,CA,osv,0.0
2016,CA,osv,0.0
2015,CA,osv,0.0
1998,CA,osv,0.0
2004,CA,osv,0.0
2000,CA,osv,0.0
1997,CA,osv,0.0
2007,CA,osv,0.0
2010,CA,osv,0.0
2003,CA,osv,0.0
2011,CA,osv,0.0
2001,CA,osv,0.0
2008,ME,osv,0.0
2009,ME,osv,0.0
2005,ME,osv,0.0
2006,ME,osv,0.0
2012,ME,osv,0.0
2014,ME,osv,0.0
2013,ME,osv,0.0
1999,ME,osv,0.0
2002,ME,osv,0.0
2017,ME,osv,0.0
2016,ME,osv,0.0
2015,ME,osv,0.0
1998,ME,osv,0.0
2004,ME,osv,0.0
2000,ME,osv,0.0
1997,ME,osv,0.0
2007,ME,osv,0.0
2010,ME,osv,0.0
2003,ME,osv,0.0
2011,ME,osv,0.0
2001,ME,osv,0.0
2008,MA,osv,0.0
2009,MA,osv,0.0
2005,MA,osv,0.0
2006,MA,osv,0.0
2012,MA,osv,0.0
2014,MA,osv,0.0
2013,MA,osv,0.0
1999,MA,osv,0.0
2002,MA,osv,0.0
2017,MA,osv,0.0
2016,MA,osv,0.0
2015,MA,osv,0.0
1998,MA,osv,0.0
2004,MA,osv,0.0
2000,MA,osv,0.0
1997,MA,osv,0.0
2007,MA,osv,0.0
2010,MA,osv,0.0
2003,MA,osv,0.0
2011,MA,osv,0.0
2001,MA,osv,0.0
2008,MS,osv,0.0
2009,MS,osv,0.0
2005,MS,osv,0.0
2006,MS,osv,0.0
2012,MS,osv,0.0
2014,MS,osv,0.0
2013,MS,osv,0.0
1999,MS,osv,0.0
2002,MS,osv,0.0
2017,MS,osv,0.0
2016,MS,osv,0.0
2015,MS,osv,0.0
1998,MS,osv,0.0
2004,MS,osv,0.0
2000,MS,osv,0.0
1997,MS,osv,0.0
2007,MS,osv,0.0
2010,MS,osv,0.0
2003,MS,osv,0.0
2011,MS,osv,0.0
2001,MS,osv,0.0
2008,WA,osv,0.0
2009,WA,osv,0.0
2005,WA,osv,0.0
2006,WA,osv,0.0
2012,WA,osv,0.0
2014,WA,osv,0.0
2013,WA,osv,0.0
1999,WA,osv,0.0
2002,WA,osv,0.0
2017,WA,osv,0.0
2016,WA,osv,0.0
2015,WA,osv,0.0
1998,WA,osv,0.0
2004,WA,osv,0.0
2000,WA,osv,0.0
1997,WA,osv,0.0
2007,WA,osv,0.0
2010,WA,osv,0.0
2003,WA,osv,0.0
2011,WA,osv,0.0
2001,WA,osv,0.0
2008,TX,osv,0.0
2009,TX,osv,0.0
2005,TX,osv,0.0
2006,TX,osv,0.0
2012,TX,osv,0.0
2014,TX,osv,0.0
2013,TX,osv,0.0
1999,TX,osv,0.0
2002,TX,osv,0.0
2017,TX,osv,0.0
2016,TX,osv,0.0
2015,TX,osv,0.0
1998,TX,osv,0.0
2004,TX,osv,0.0
2000,TX,osv,0.0
1997,TX,osv,0.0
2007,TX,osv,0.0
2010,TX,osv,0.0
2003,TX,osv,0.0
2011,TX,osv,0.0
2001,TX,osv,0.0
2008,AL,osv,0.0
2009,AL,osv,0.0
2005,AL,osv,0.0
2006,AL,osv,0.0
2012,AL,osv,0.0
2014,AL,osv,0.0
2013,AL,osv,0.0
1999,AL,osv,0.0
2002,AL,osv,0.0
2017,AL,osv,0.0
2016,AL,osv,0.0
2015,AL,osv,0.0
1998,AL,osv,0.0
2004,AL,osv,0.0
2000,AL,osv,0.0
1997,AL,osv,0.0
2007,AL,osv,0.0
2010,AL,osv,0.0
2003,AL,osv,0.0
2011,AL,osv,0.0
2001,AL,osv,0.0
2008,NV,osv,0.0
2009,NV,osv,0.0
2005,NV,osv,0.0
2006,NV,osv,0.0
2012,NV,osv,0.0
2014,NV,osv,0.0
2013,NV,osv,0.0
1999,NV,osv,0.0
2002,NV,osv,0.0
2017,NV,osv,0.0
2016,NV,osv,0.0
2015,NV,osv,0.0
1998,NV,osv,0.0
2004,NV,osv,0.0
2000,NV,osv,0.0
1997,NV,osv,0.0
2007,NV,osv,0.0
2010,NV,osv,0.0
2003,NV,osv,0.0
2011,NV,osv,0.0
2001,NV,osv,0.0
2008,SD,osv,0.0
2009,SD,osv,0.0
2005,SD,osv,0.0
2006,SD,osv,0.0
2012,SD,osv,0.0
2014,SD,osv,0.0
2013,SD,osv,0.0
1999,SD,osv,0.0
2002,SD,osv,0.0
2017,SD,osv,0.0
2016,SD,osv,0.0
2015,SD,osv,0.0
1998,SD,osv,0.0
2004,SD,osv,0.0
2000,SD,osv,0.0
1997,SD,osv,0.0
2007,SD,osv,0.0
2010,SD,osv,0.0
2003,SD,osv,0.0
2011,SD,osv,0.0
2001,SD,osv,0.0
2008,MN,osv,0.0
2009,MN,osv,0.0
2005,MN,osv,0.0
2006,MN,osv,0.0
2012,MN,osv,0.0
2014,MN,osv,0.0
2013,MN,osv,0.0
1999,MN,osv,0.0
2002,MN,osv,0.0
2017,MN,osv,0.0
2016,MN,osv,0.0
2015,MN,osv,0.0
1998,MN,osv,0.0
2004,MN,osv,0.0
2000,MN,osv,0.0
1997,MN,osv,0.0
2007,MN,osv,0.0
2010,MN,osv,0.0
2003,MN,osv,0.0
2011,MN,osv,0.0
2001,MN,osv,0.0
2008,VT,osv,0.0
2009,VT,osv,0.0
2005,VT,osv,0.0
2006,VT,osv,0.0
2012,VT,osv,0.0
2014,VT,osv,0.0
2013,VT,osv,0.0
1999,VT,osv,0.0
2002,VT,osv,0.0
2017,VT,osv,0.0
2016,VT,osv,0.0
2015,VT,osv,0.0
1998,VT,osv,0.0
2004,VT,osv,0.0
2000,VT,osv,0.0
1997,VT,osv,0.0
2007,VT,osv,0.0
2010,VT,osv,0.0
2003,VT,osv,0.0
2011,VT,osv,0.0
2001,VT,osv,0.0
2008,MO,osv,0.0
2009,MO,osv,0.0
2005,MO,osv,0.0
2006,MO,osv,0.0
2012,MO,osv,0.0
2014,MO,osv,0.0
2013,MO,osv,0.0
1999,MO,osv,0.0
2002,MO,osv,0.0
2017,MO,osv,0.0
2016,MO,osv,0.0
2015,MO,osv,0.0
1998,MO,osv,0.0
2004,MO,osv,0.0
2000,MO,osv,0.0
1997,MO,osv,0.0
2007,MO,osv,0.0
2010,MO,osv,0.0
2003,MO,osv,0.0
2011,MO,osv,0.0
2001,MO,osv,0.0
2008,IN,osv,0.0
2009,IN,osv,0.0
2005,IN,osv,0.0
2006,IN,osv,0.0
2012,IN,osv,0.0
2014,IN,osv,0.0
2013,IN,osv,0.0
1999,IN,osv,0.0
2002,IN,osv,0.0
2017,IN,osv,0.0
2016,IN,osv,0.0
2015,IN,osv,0.0
1998,IN,osv,0.0
2004,IN,osv,0.0
2000,IN,osv,0.0
1997,IN,osv,0.0
2007,IN,osv,0.0
2010,IN,osv,0.0
2003,IN,osv,0.0
2011,IN,osv,0.0
2001,IN,osv,0.0
2008,LA,osv,0.0
2009,LA,osv,0.0
2005,LA,osv,0.0
2006,LA,osv,0.0
2012,LA,osv,0.0
2014,LA,osv,0.0
2013,LA,osv,0.0
1999,LA,osv,0.0
2002,LA,osv,0.0
2017,LA,osv,0.0
