yr,va,j,value
2017,surplus,eec,25.787
2017,surplus,fnd,110.311
2017,surplus,pub,113.438
2017,surplus,hou,1656.0140000000001
2017,surplus,fbt,29.755
2017,surplus,ins,254.643
2017,surplus,tex,5.405
2017,surplus,leg,110.488
2017,surplus,fen,9.269
2017,surplus,uti,168.58700000000002
2017,surplus,nmp,28.231
2017,surplus,brd,282.712
2017,surplus,bnk,320.867
2017,surplus,ore,346.933
2017,surplus,edu,47.336
2017,surplus,ote,70.075
2017,surplus,man,39.712
2017,surplus,mch,49.524
2017,surplus,dat,149.415
2017,surplus,amd,53.616
2017,surplus,oil,126.899
2017,surplus,hos,67.209
2017,surplus,rnt,165.031
2017,surplus,pla,28.197
2017,surplus,fof,8.087
2017,surplus,fin,18.240000000000002
2017,surplus,tsv,259.916
2017,surplus,nrs,8.26
2017,surplus,sec,47.757
2017,surplus,art,59.715
2017,surplus,mov,50.126
2017,surplus,fpd,6.963
2017,surplus,slg,202.514
2017,surplus,pri,12.799
2017,surplus,grd,20.919
2017,surplus,pip,29.692
2017,surplus,sle,60.152
2017,surplus,osv,86.139
2017,surplus,trn,19.723
2017,surplus,smn,9.522
2017,surplus,fmt,46.497
2017,surplus,pet,105.385
2017,surplus,mvt,37.835
2017,surplus,cep,121.537
2017,surplus,wst,19.132
2017,surplus,mot,78.634
2017,surplus,adm,129.631
2017,surplus,soc,9.581
2017,surplus,alt,1.124
2017,surplus,pmt,23.830000000000002
2017,surplus,trk,56.036
2017,surplus,fdd,158.484
2017,surplus,gmt,11.8
2017,surplus,wtt,5.82
2017,surplus,wpd,15.754
2017,surplus,wht,409.223
2017,surplus,wrh,8.016
2017,surplus,ott,163.136
2017,surplus,che,240.368
2017,surplus,air,53.46
2017,surplus,mmf,36.863
2017,surplus,otr,27.622
2017,surplus,min,34.827
2017,compen,ppd,30.471
2017,compen,res,292.85200000000003
2017,compen,com,264.615
2017,compen,amb,545.117
2017,compen,fbp,113.793
2017,compen,rec,53.649
2017,compen,con,516.465
2017,compen,agr,30.426000000000002
2017,compen,eec,36.812
2017,compen,fnd,186.276
2017,compen,pub,130.837
2017,compen,hou,18.927
2017,compen,fbt,96.223
2017,compen,ins,271.812
2017,compen,tex,12.313
2017,compen,leg,131.489
2017,compen,fen,59.783
2017,compen,uti,82.824
2017,compen,nmp,29.492
2017,compen,brd,112.49900000000001
2017,compen,bnk,263.936
2017,compen,ore,93.35300000000001
2017,compen,edu,189.674
2017,compen,ote,79.34400000000001
2017,compen,man,324.856
2017,compen,mch,94.85000000000001
2017,compen,dat,70.154
2017,compen,amd,82.743
2017,compen,oil,29.227
2017,compen,hos,396.129
2017,compen,rnt,36.273
2017,compen,pla,47.099000000000004
2017,compen,fof,25.338
2017,compen,fin,2.047
2017,compen,tsv,592.607
2017,compen,nrs,131.525
2017,compen,sec,248.716
2017,compen,art,58.998000000000005
2017,compen,mov,35.665
2017,compen,fpd,21.942
2017,compen,slg,1338.877
2017,compen,pri,26.225
2017,compen,grd,22.113
2017,compen,pip,7.66
2017,compen,sle,106.58200000000001
2017,compen,osv,304.351
2017,compen,trn,21.914
2017,compen,smn,29.965
2017,compen,fmt,99.473
2017,compen,pet,20.208000000000002
2017,compen,mvt,118.137
2017,compen,cep,150.78300000000002
2017,compen,wst,29.984
2017,compen,mot,75.657
2017,compen,adm,408.963
2017,compen,soc,114.039
2017,compen,alt,7.884
2017,compen,pmt,31.740000000000002
2017,compen,trk,96.883
2017,compen,fdd,246.618
2017,compen,gmt,93.008
2017,compen,wtt,7.223
2017,compen,wpd,22.229
2017,compen,wht,533.021
2017,compen,wrh,53.884
2017,compen,ott,299.384
2017,compen,che,102.641
2017,compen,air,56.243
2017,compen,mmf,54.159
2017,compen,otr,85.84400000000001
2017,compen,min,17.634
2016,othtax,ppd,1.6460000000000001
2016,othtax,res,4.049
2016,othtax,com,1.875
2016,othtax,amb,7.752
2016,othtax,fbp,6.549
2016,othtax,rec,3.4370000000000003
2016,othtax,con,7.857
2016,othtax,agr,8.77
2016,othtax,eec,1.093
2016,othtax,pub,4.599
2016,othtax,hou,240.78
2016,othtax,fbt,3.192
2016,othtax,ins,6.08
2016,othtax,tex,0.5750000000000001
2016,othtax,leg,1.181
2016,othtax,uti,31.575
2016,othtax,nmp,1.377
2016,othtax,brd,3.5260000000000002
2016,othtax,bnk,16.989
2016,othtax,ore,26.301000000000002
2016,othtax,edu,8.106
2016,othtax,ote,2.569
2016,othtax,man,7.339
2016,othtax,mch,3.375
2016,othtax,dat,3.462
2016,othtax,amd,5.7940000000000005
2016,othtax,oil,22.683
2016,othtax,hos,11.216000000000001
2016,othtax,rnt,8.486
2016,othtax,pla,1.514
2016,othtax,fof,1.124
2016,othtax,fin,0.723
2016,othtax,tsv,9.017
2016,othtax,nrs,3.33
2016,othtax,sec,4.274
2016,othtax,art,2.468
2016,othtax,mov,3.508
2016,othtax,fpd,0.362
2016,othtax,pri,0.7000000000000001
2016,othtax,grd,0.836
2016,othtax,pip,3.169
2016,othtax,osv,9.984
2016,othtax,trn,1.26
2016,othtax,smn,1.979
2016,othtax,fmt,2.914
2016,othtax,pet,3.363
2016,othtax,mvt,3.371
2016,othtax,cep,7.868
2016,othtax,wst,1.831
2016,othtax,mot,3.375
2016,othtax,adm,3.742
2016,othtax,soc,1.103
2016,othtax,alt,0.272
2016,othtax,pmt,2.348
2016,othtax,trk,3.865
2016,othtax,gmt,3.227
2016,othtax,wtt,0.789
2016,othtax,wpd,0.628
2016,othtax,wht,12.118
2016,othtax,wrh,0.741
2016,othtax,ott,11.504
2016,othtax,che,13.22
2016,othtax,air,3.4410000000000003
2016,othtax,mmf,1.504
2016,othtax,otr,2.1310000000000002
2016,othtax,min,2.758
2016,surplus,ppd,26.489
2016,surplus,res,86.506
2016,surplus,com,51.834
2016,surplus,amb,153.06300000000002
2016,surplus,fbp,125.715
2016,surplus,rec,21.088
2016,surplus,con,250.088
2016,surplus,agr,101.989
2016,surplus,eec,22.381
2016,surplus,fnd,106.183
2016,surplus,pub,108.992
2016,surplus,hou,1586.1580000000001
2016,surplus,fbt,30.327
2016,surplus,ins,271.529
2016,surplus,tex,5.7170000000000005
2016,surplus,leg,108.4
2016,surplus,fen,6.404
2016,surplus,uti,159.23
2016,surplus,nmp,27.752
2016,surplus,brd,292.008
2016,surplus,bnk,322.696
2016,surplus,ore,325.547
2016,surplus,edu,46.428000000000004
2016,surplus,ote,67.94200000000001
2016,surplus,man,37.758
2016,surplus,mch,48.96
2016,surplus,dat,127.974
2016,surplus,amd,51.842
2016,surplus,oil,73.715
2016,surplus,hos,67.172
2016,surplus,rnt,164.827
2016,surplus,pla,32.939
2016,surplus,fof,9.14
2016,surplus,fin,16.23
2016,surplus,tsv,255.584
2016,surplus,nrs,8.228
2016,surplus,sec,33.182
2016,surplus,art,57.073
2016,surplus,mov,51.017
2016,surplus,fpd,8.836
2016,surplus,slg,195.45000000000002
2016,surplus,pri,13.972
2016,surplus,grd,19.988
2016,surplus,pip,28.667
2016,surplus,sle,60.126000000000005
2016,surplus,osv,85.375
2016,surplus,trn,17.777
2016,surplus,smn,5.3790000000000004
2016,surplus,fmt,46.743
2016,surplus,pet,61.488
2016,surplus,mvt,39.21
2016,surplus,cep,123.23700000000001
2016,surplus,wst,17.307
2016,surplus,mot,78.808
2016,surplus,adm,118.5
2016,surplus,soc,10.008000000000001
2016,surplus,alt,1.248
2016,surplus,pmt,23.761
2016,surplus,trk,51.479
2016,surplus,fdd,157.625
2016,surplus,gmt,11.953
2016,surplus,wtt,5.583
2016,surplus,wpd,13.423
2016,surplus,wht,408.29
2016,surplus,wrh,8.519
2016,surplus,ott,159.07500000000002
2016,surplus,che,240.018
2016,surplus,air,52.165
2016,surplus,mmf,33.753
2016,surplus,otr,27.338
2016,surplus,min,26.153000000000002
2016,compen,ppd,29.955000000000002
2016,compen,res,277.719
2016,compen,com,246.314
2016,compen,amb,519.491
2016,compen,fbp,107.525
2016,compen,rec,51.7
2016,compen,con,485.889
2016,compen,agr,29.384
2016,compen,eec,34.946
2016,compen,fnd,180.0
2016,compen,pub,118.893
2016,compen,hou,18.068
2016,compen,fbt,93.462
2016,compen,ins,255.77
2016,compen,tex,12.033
2016,compen,leg,126.072
2016,compen,fen,58.921
2016,compen,uti,81.394
2016,compen,nmp,28.007
2016,compen,brd,112.696
2016,compen,bnk,248.12
2016,compen,ore,87.962
2016,compen,edu,190.592
2016,compen,ote,77.242
2016,compen,man,304.63
2016,compen,mch,90.751
2016,compen,dat,61.783
2016,compen,amd,79.372
2016,compen,oil,33.72
2016,compen,hos,380.877
2016,compen,rnt,34.652
2016,compen,pla,44.894
2016,compen,fof,24.619
2016,compen,fin,1.609
2016,compen,tsv,566.691
2016,compen,nrs,128.654
2016,compen,sec,228.638
2016,compen,art,56.252
2016,compen,mov,35.653
2016,compen,fpd,20.972
2016,compen,slg,1303.645
2016,compen,pri,26.147000000000002
2016,compen,grd,20.741
2016,compen,pip,7.228
2016,compen,sle,103.93900000000001
2016,compen,osv,294.244
2016,compen,trn,21.943
2016,compen,smn,24.402
2016,compen,fmt,95.673
2016,compen,pet,19.419
2016,compen,mvt,114.739
2016,compen,cep,142.692
2016,compen,wst,27.059
2016,compen,mot,72.416
2016,compen,adm,382.65500000000003
2016,compen,soc,107.503
2016,compen,alt,8.059000000000001
2016,compen,pmt,30.386
2016,compen,trk,92.639
2016,compen,fdd,242.506
2016,compen,gmt,91.762
2016,compen,wtt,7.056
2016,compen,wpd,21.053
2016,compen,wht,511.158
2016,compen,wrh,48.59
2016,compen,ott,287.743
2016,compen,che,99.01
2016,compen,air,53.379
2016,compen,mmf,51.753
2016,compen,otr,80.878
2016,compen,min,16.393
2015,othtax,ppd,1.597
2015,othtax,res,3.89
2015,othtax,com,1.7830000000000001
2015,othtax,amb,7.404
2015,othtax,fbp,6.293
2015,othtax,rec,3.269
2015,othtax,con,7.415
2015,othtax,agr,9.346
2015,othtax,eec,1.059
2015,othtax,pub,4.385
2015,othtax,hou,230.088
2015,othtax,fbt,3.051
2015,othtax,ins,5.869
2015,othtax,tex,0.5700000000000001
2015,othtax,leg,1.135
2015,othtax,uti,29.554000000000002
2015,othtax,nmp,1.311
2015,othtax,brd,3.479
2015,othtax,bnk,15.997
2015,othtax,ore,25.04
2015,othtax,edu,7.7250000000000005
2015,othtax,ote,2.408
2015,othtax,man,7.09
2015,othtax,mch,3.2720000000000002
2015,othtax,dat,2.872
2015,othtax,amd,5.244
2015,othtax,oil,23.35
2015,othtax,hos,10.655
2015,othtax,rnt,8.039
2015,othtax,pla,1.428
2015,othtax,fof,1.046
2015,othtax,fin,0.706
2015,othtax,tsv,8.513
2015,othtax,nrs,3.164
2015,othtax,sec,4.029
2015,othtax,art,2.2800000000000002
2015,othtax,mov,3.363
2015,othtax,fpd,0.35000000000000003
2015,othtax,pri,0.683
2015,othtax,grd,0.8190000000000001
2015,othtax,pip,2.865
2015,othtax,osv,9.344
2015,othtax,trn,1.188
2015,othtax,smn,2.062
2015,othtax,fmt,2.794
2015,othtax,pet,3.225
2015,othtax,mvt,3.22
2015,othtax,cep,7.606
2015,othtax,wst,1.749
2015,othtax,mot,3.232
2015,othtax,adm,3.457
2015,othtax,soc,1.045
2015,othtax,alt,0.269
2015,othtax,pmt,2.293
2015,othtax,trk,3.72
2015,othtax,gmt,3.084
2015,othtax,wtt,0.738
2015,othtax,wpd,0.602
2015,othtax,wht,11.457
2015,othtax,wrh,0.683
2015,othtax,ott,10.986
2015,othtax,che,12.353
2015,othtax,air,3.227
2015,othtax,mmf,1.446
2015,othtax,otr,2.058
2015,othtax,min,2.645
2015,surplus,ppd,27.595
2015,surplus,res,81.423
2015,surplus,com,43.951
2015,surplus,amb,139.881
2015,surplus,fbp,127.363
2015,surplus,rec,20.352
2015,surplus,con,228.13
2015,surplus,agr,118.293
2015,surplus,eec,27.914
2015,surplus,fnd,103.97200000000001
2015,surplus,pub,102.73100000000001
2015,surplus,hou,1510.157
2015,surplus,fbt,29.108
2015,surplus,ins,261.51800000000003
2015,surplus,tex,5.316
2015,surplus,leg,99.196
2015,surplus,fen,4.2620000000000005
2015,surplus,uti,161.63
2015,surplus,nmp,25.98
2015,surplus,brd,272.37
2015,surplus,bnk,317.082
2015,surplus,ore,325.90000000000003
2015,surplus,edu,44.34
2015,surplus,ote,68.393
2015,surplus,man,37.295
2015,surplus,mch,53.938
2015,surplus,dat,108.108
2015,surplus,amd,53.015
2015,surplus,oil,86.21300000000001
2015,surplus,hos,65.911
2015,surplus,rnt,151.729
2015,surplus,pla,32.68
2015,surplus,fof,9.705
2015,surplus,fin,15.427
2015,surplus,tsv,258.494
2015,surplus,nrs,8.356
2015,surplus,sec,-1.595
2015,surplus,art,52.29
2015,surplus,mov,46.605000000000004
2015,surplus,fpd,8.426
2015,surplus,slg,192.01
2015,surplus,pri,13.342
2015,surplus,grd,20.55
2015,surplus,pip,26.554000000000002
2015,surplus,sle,57.339
2015,surplus,osv,85.177
2015,surplus,trn,19.75
2015,surplus,smn,16.041
2015,surplus,fmt,46.618
2015,surplus,pet,121.158
2015,surplus,mvt,36.668
2015,surplus,cep,124.006
2015,surplus,wst,17.873
2015,surplus,mot,72.489
2015,surplus,adm,111.291
2015,surplus,soc,9.791
2015,surplus,alt,1.222
2015,surplus,pmt,25.793
2015,surplus,trk,52.558
2015,surplus,fdd,159.64600000000002
2015,surplus,gmt,12.370000000000001
2015,surplus,wtt,7.558
2015,surplus,wpd,11.286
2015,surplus,wht,420.17
2015,surplus,wrh,7.851
2015,surplus,ott,150.083
2015,surplus,che,214.925
2015,surplus,air,46.914
2015,surplus,mmf,26.55
2015,surplus,otr,27.844
2015,surplus,min,26.812
2015,compen,ppd,30.171
2015,compen,res,260.408
2015,compen,com,234.627
2015,compen,amb,494.886
2015,compen,fbp,103.351
2015,compen,rec,48.546
2015,compen,con,458.44
2015,compen,agr,27.313
2015,compen,eec,34.67
2015,compen,fnd,172.156
2015,compen,pub,114.789
2015,compen,hou,17.578
2015,compen,fbt,92.522
2015,compen,ins,250.691
2015,compen,tex,12.016
2015,compen,leg,122.864
2015,compen,fen,59.443
2015,compen,uti,77.625
2015,compen,nmp,27.077
2015,compen,brd,112.645
2015,compen,bnk,236.477
2015,compen,ore,84.626
2015,compen,edu,182.564
2015,compen,ote,77.718
2015,compen,man,302.383
2015,compen,mch,94.623
2015,compen,dat,56.997
2015,compen,amd,77.513
2015,compen,oil,38.815
2015,compen,hos,366.35200000000003
2015,compen,rnt,34.534
2015,compen,pla,43.557
2015,compen,fof,23.408
2015,compen,fin,1.121
2015,compen,tsv,551.943
2015,compen,nrs,123.449
2015,compen,sec,227.415
2015,compen,art,52.212
2015,compen,mov,34.242
2015,compen,fpd,20.273
2015,compen,slg,1275.421
2015,compen,pri,26.027
2015,compen,grd,19.613
2015,compen,pip,7.146
2015,compen,sle,102.02
2015,compen,osv,285.817
2015,compen,trn,24.226
2015,compen,smn,35.004
2015,compen,fmt,97.15
2015,compen,pet,19.816
2015,compen,mvt,110.156
2015,compen,cep,137.528
2015,compen,wst,26.584
2015,compen,mot,69.865
2015,compen,adm,371.482
2015,compen,soc,100.372
2015,compen,alt,8.173
2015,compen,pmt,31.636
2015,compen,trk,91.997
2015,compen,fdd,239.04
2015,compen,gmt,90.325
2015,compen,wtt,7.322
2015,compen,wpd,20.425
2015,compen,wht,509.854
2015,compen,wrh,43.252
2015,compen,ott,280.556
2015,compen,che,100.483
2015,compen,air,48.425000000000004
2015,compen,mmf,51.620000000000005
2015,compen,otr,77.797
2015,compen,min,18.063
1998,othtax,ppd,1.6280000000000001
1998,othtax,res,3.025
1998,othtax,com,0.933
1998,othtax,amb,4.381
1998,othtax,fbp,3.517
1998,othtax,rec,1.414
1998,othtax,con,4.077
1998,othtax,agr,4.208
1998,othtax,eec,0.715
1998,othtax,pub,0.887
1998,othtax,hou,113.787
1998,othtax,fbt,0.5660000000000001
1998,othtax,ins,3.8160000000000003
1998,othtax,tex,0.6920000000000001
1998,othtax,leg,0.641
1998,othtax,uti,15.142
1998,othtax,nmp,0.843
1998,othtax,brd,6.005
1998,othtax,bnk,7.773000000000001
1998,othtax,ore,10.411
1998,othtax,edu,3.224
1998,othtax,ote,1.191
1998,othtax,man,4.9430000000000005
1998,othtax,mch,2.044
1998,othtax,dat,0.334
1998,othtax,amd,2.836
1998,othtax,oil,5.538
1998,othtax,hos,2.42
1998,othtax,rnt,3.165
1998,othtax,pla,1.01
1998,othtax,fof,0.511
1998,othtax,fin,1.707
1998,othtax,tsv,3.16
1998,othtax,nrs,0.718
1998,othtax,sec,3.275
1998,othtax,art,0.774
1998,othtax,mov,0.663
1998,othtax,fpd,0.251
1998,othtax,pri,0.626
1998,othtax,grd,0.665
1998,othtax,pip,0.98
1998,othtax,osv,5.238
1998,othtax,trn,0.539
1998,othtax,smn,0.671
1998,othtax,fmt,1.758
1998,othtax,pet,1.56
1998,othtax,mvt,0.47100000000000003
1998,othtax,cep,3.5820000000000003
1998,othtax,wst,1.1480000000000001
1998,othtax,mot,1.602
1998,othtax,adm,1.618
1998,othtax,soc,0.504
1998,othtax,alt,0.28400000000000003
1998,othtax,pmt,1.955
1998,othtax,trk,1.799
1998,othtax,gmt,0.467
1998,othtax,wtt,0.634
1998,othtax,wpd,0.49
1998,othtax,wht,7.378
1998,othtax,wrh,0.332
1998,othtax,ott,1.561
1998,othtax,che,3.623
1998,othtax,air,2.4010000000000002
1998,othtax,mmf,0.755
1998,othtax,otr,1.7610000000000001
1998,othtax,min,1.55
1998,surplus,ppd,22.245
1998,surplus,res,33.979
1998,surplus,com,8.452
1998,surplus,amb,56.499
1998,surplus,fbp,57.879
1998,surplus,rec,13.462
1998,surplus,con,122.015
1998,surplus,agr,67.211
1998,surplus,eec,11.689
1998,surplus,fnd,51.28
1998,surplus,pub,45.449
1998,surplus,hou,699.9540000000001
1998,surplus,fbt,24.312
1998,surplus,ins,101.136
1998,surplus,tex,6.625
1998,surplus,leg,43.477000000000004
1998,surplus,fen,12.023
1998,surplus,uti,88.245
1998,surplus,nmp,16.556
1998,surplus,brd,127.791
1998,surplus,bnk,134.933
1998,surplus,ore,100.462
1998,surplus,edu,11.973
1998,surplus,ote,15.634
1998,surplus,man,15.199
1998,surplus,mch,36.664
1998,surplus,dat,11.109
1998,surplus,amd,22.181
1998,surplus,oil,18.204
1998,surplus,hos,21.330000000000002
1998,surplus,rnt,84.02
1998,surplus,pla,23.736
1998,surplus,fof,10.243
1998,surplus,fin,10.474
1998,surplus,tsv,111.833
1998,surplus,nrs,3.424
1998,surplus,sec,13.193
1998,surplus,art,15.903
1998,surplus,mov,27.798000000000002
1998,surplus,fpd,8.116
1998,surplus,slg,79.88
1998,surplus,pri,5.582
1998,surplus,grd,6.16
1998,surplus,pip,5.232
1998,surplus,sle,31.605
1998,surplus,osv,84.548
1998,surplus,trn,5.86
1998,surplus,smn,3.45
1998,surplus,fmt,35.493
1998,surplus,pet,37.791000000000004
1998,surplus,mvt,32.028
1998,surplus,cep,69.519
1998,surplus,wst,7.788
1998,surplus,mot,50.662
1998,surplus,adm,40.221000000000004
1998,surplus,soc,7.6610000000000005
1998,surplus,alt,5.331
1998,surplus,pmt,13.638
1998,surplus,trk,30.215
1998,surplus,fdd,99.657
1998,surplus,gmt,12.572000000000001
1998,surplus,wtt,2.736
1998,surplus,wpd,6.479
1998,surplus,wht,146.573
1998,surplus,wrh,6.046
1998,surplus,ott,83.236
1998,surplus,che,109.787
1998,surplus,air,10.888
1998,surplus,mmf,20.317
1998,surplus,otr,14.394
1998,surplus,min,11.956
1998,compen,ppd,31.893
1998,compen,res,107.976
1998,compen,com,78.35300000000001
1998,compen,amb,197.234
1998,compen,fbp,66.63
1998,compen,rec,24.284
1998,compen,con,253.007
1998,compen,agr,18.14
1998,compen,eec,28.107
1998,compen,fnd,75.075
1998,compen,pub,61.169000000000004
1998,compen,hou,9.389
1998,compen,fbt,61.884
1998,compen,ins,121.899
1998,compen,tex,20.73
1998,compen,leg,65.575
1998,compen,fen,48.564
1998,compen,uti,43.093
1998,compen,nmp,23.369
1998,compen,brd,85.379
1998,compen,bnk,123.372
1998,compen,ore,37.427
1998,compen,edu,64.357
1998,compen,ote,49.954
1998,compen,man,118.526
1998,compen,mch,74.947
1998,compen,dat,23.753
1998,compen,amd,41.837
1998,compen,oil,12.344
1998,compen,hos,148.214
1998,compen,rnt,20.885
1998,compen,pla,36.774
1998,compen,fof,9.708
1998,compen,fin,0.9440000000000001
1998,compen,tsv,223.18200000000002
1998,compen,nrs,56.163000000000004
1998,compen,sec,104.139
1998,compen,art,21.548000000000002
1998,compen,mov,19.215
1998,compen,fpd,21.261
1998,compen,slg,646.3000000000001
1998,compen,pri,33.419000000000004
1998,compen,grd,9.209
1998,compen,pip,3.5620000000000003
1998,compen,sle,48.07
1998,compen,osv,153.018
1998,compen,trn,16.414
1998,compen,smn,9.456
1998,compen,fmt,74.259
1998,compen,pet,10.656
1998,compen,mvt,69.61
1998,compen,cep,118.402
1998,compen,wst,13.242
1998,compen,mot,71.421
1998,compen,adm,164.514
1998,compen,soc,34.602000000000004
1998,compen,alt,17.793
1998,compen,pmt,33.266
1998,compen,trk,53.236000000000004
1998,compen,fdd,110.772
1998,compen,gmt,49.405
1998,compen,wtt,3.04
1998,compen,wpd,20.456
1998,compen,wht,289.049
1998,compen,wrh,18.363
1998,compen,ott,181.816
1998,compen,che,67.012
1998,compen,air,33.336
1998,compen,mmf,34.094
1998,compen,otr,43.544000000000004
1998,compen,min,14.066
2004,othtax,ppd,1.581
2004,othtax,res,3.257
2004,othtax,com,1.276
2004,othtax,amb,5.252
2004,othtax,fbp,4.509
2004,othtax,rec,2.032
2004,othtax,con,6.176
2004,othtax,agr,5.3020000000000005
2004,othtax,eec,0.984
2004,othtax,pub,2.184
2004,othtax,hou,155.636
2004,othtax,fbt,2.337
2004,othtax,ins,4.28
2004,othtax,tex,0.614
2004,othtax,leg,0.869
2004,othtax,uti,18.699
2004,othtax,nmp,1.0
2004,othtax,brd,5.199
2004,othtax,bnk,11.085
2004,othtax,ore,17.36
2004,othtax,edu,4.614
2004,othtax,ote,1.743
2004,othtax,man,5.807
2004,othtax,mch,2.551
2004,othtax,dat,0.993
2004,othtax,amd,3.5140000000000002
2004,othtax,oil,10.255
2004,othtax,hos,6.977
2004,othtax,rnt,5.0280000000000005
2004,othtax,pla,1.237
2004,othtax,fof,0.636
2004,othtax,fin,0.589
2004,othtax,tsv,5.642
2004,othtax,nrs,2.071
2004,othtax,sec,3.471
2004,othtax,art,1.596
2004,othtax,mov,3.129
2004,othtax,fpd,0.33
2004,othtax,pri,0.729
2004,othtax,grd,0.764
2004,othtax,pip,1.37
2004,othtax,osv,7.083
2004,othtax,trn,0.66
2004,othtax,smn,0.783
2004,othtax,fmt,2.1390000000000002
2004,othtax,pet,1.829
2004,othtax,mvt,2.371
2004,othtax,cep,5.639
2004,othtax,wst,1.367
2004,othtax,mot,2.536
2004,othtax,adm,2.338
2004,othtax,soc,0.6980000000000001
2004,othtax,alt,0.291
2004,othtax,pmt,1.859
2004,othtax,trk,2.347
2004,othtax,gmt,2.2720000000000002
2004,othtax,wtt,0.525
2004,othtax,wpd,0.517
2004,othtax,wht,8.21
2004,othtax,wrh,0.418
2004,othtax,ott,8.084
2004,othtax,che,7.346
2004,othtax,air,2.834
2004,othtax,mmf,1.266
2004,othtax,otr,1.819
2004,othtax,min,1.452
2004,surplus,ppd,19.748
2004,surplus,res,53.045
2004,surplus,com,15.862
2004,surplus,amb,80.45
2004,surplus,fbp,77.35300000000001
2004,surplus,rec,12.109
2004,surplus,con,219.494
2004,surplus,agr,102.943
2004,surplus,eec,12.464
2004,surplus,fnd,66.313
2004,surplus,pub,85.349
2004,surplus,hou,978.8910000000001
2004,surplus,fbt,29.506
2004,surplus,ins,138.767
2004,surplus,tex,5.002
2004,surplus,leg,67.863
2004,surplus,fen,10.231
2004,surplus,uti,102.425
2004,surplus,nmp,17.494
2004,surplus,brd,168.172
2004,surplus,bnk,178.147
2004,surplus,ore,172.5
2004,surplus,edu,22.159
2004,surplus,ote,17.985
2004,surplus,man,21.068
2004,surplus,mch,29.622
2004,surplus,dat,37.065
2004,surplus,amd,32.795
2004,surplus,oil,81.24
2004,surplus,hos,33.541000000000004
2004,surplus,rnt,101.157
2004,surplus,pla,23.069
2004,surplus,fof,9.905
2004,surplus,fin,18.852
2004,surplus,tsv,172.082
2004,surplus,nrs,4.477
2004,surplus,sec,2.739
2004,surplus,art,27.075
2004,surplus,mov,45.215
2004,surplus,fpd,7.401
2004,surplus,slg,111.752
2004,surplus,pri,9.687
2004,surplus,grd,9.894
2004,surplus,pip,5.534
2004,surplus,sle,27.713
2004,surplus,osv,76.843
2004,surplus,trn,8.835
2004,surplus,smn,6.587
2004,surplus,fmt,35.154
2004,surplus,pet,89.703
2004,surplus,mvt,30.439
2004,surplus,cep,76.006
2004,surplus,wst,12.225
2004,surplus,mot,60.149
2004,surplus,adm,72.503
2004,surplus,soc,11.56
2004,surplus,alt,2.3890000000000002
2004,surplus,pmt,22.979
2004,surplus,trk,40.579
2004,surplus,fdd,108.788
2004,surplus,gmt,14.864
2004,surplus,wtt,4.673
2004,surplus,wpd,8.717
2004,surplus,wht,188.86
2004,surplus,wrh,7.684
2004,surplus,ott,106.029
2004,surplus,che,140.885
2004,surplus,air,7.198
2004,surplus,mmf,22.331
2004,surplus,otr,23.742
2004,surplus,min,16.832
2004,compen,ppd,31.316
2004,compen,res,157.413
2004,compen,com,104.3
2004,compen,amb,288.706
2004,compen,fbp,78.938
2004,compen,rec,34.428
2004,compen,con,357.958
2004,compen,agr,22.179000000000002
2004,compen,eec,28.558
2004,compen,fnd,112.066
2004,compen,pub,72.179
2004,compen,hou,12.408
2004,compen,fbt,72.685
2004,compen,ins,164.17600000000002
2004,compen,tex,16.506
2004,compen,leg,93.974
2004,compen,fen,58.026
2004,compen,uti,55.635
2004,compen,nmp,26.696
2004,compen,brd,106.254
2004,compen,bnk,183.96
2004,compen,ore,56.342
2004,compen,edu,101.863
2004,compen,ote,56.073
2004,compen,man,175.6
2004,compen,mch,71.845
2004,compen,dat,35.428
2004,compen,amd,54.875
2004,compen,oil,15.578000000000001
2004,compen,hos,223.822
2004,compen,rnt,26.368000000000002
2004,compen,pla,39.274
2004,compen,fof,12.764000000000001
2004,compen,fin,1.534
2004,compen,tsv,308.386
2004,compen,nrs,82.855
2004,compen,sec,148.02
2004,compen,art,32.588
2004,compen,mov,24.158
2004,compen,fpd,23.219
2004,compen,slg,907.5500000000001
2004,compen,pri,32.282000000000004
2004,compen,grd,12.226
2004,compen,pip,3.72
2004,compen,sle,73.166
2004,compen,osv,206.048
2004,compen,trn,16.982
2004,compen,smn,12.475
2004,compen,fmt,77.179
2004,compen,pet,12.528
2004,compen,mvt,90.041
2004,compen,cep,119.634
2004,compen,wst,17.606
2004,compen,mot,76.231
2004,compen,adm,235.542
2004,compen,soc,55.048
2004,compen,alt,11.887
2004,compen,pmt,30.053
2004,compen,trk,65.81400000000001
2004,compen,fdd,172.203
2004,compen,gmt,68.209
2004,compen,wtt,4.188
2004,compen,wpd,23.240000000000002
2004,compen,wht,357.294
2004,compen,wrh,25.451
2004,compen,ott,228.418
2004,compen,che,78.089
2004,compen,air,38.399
2004,compen,mmf,40.149
2004,compen,otr,55.247
2004,compen,min,13.459
2000,othtax,ppd,1.643
2000,othtax,res,3.396
2000,othtax,com,1.339
2000,othtax,amb,4.9190000000000005
2000,othtax,fbp,3.829
2000,othtax,rec,1.6420000000000001
2000,othtax,con,4.772
2000,othtax,agr,4.626
2000,othtax,eec,0.796
2000,othtax,pub,1.061
