yr,j,i,value
2006,man,tsv,4.22
2006,mch,ppd,0.05
2006,mch,com,0.495
2006,mch,fbp,0.112
2006,mch,con,0.64
2006,mch,eec,1.7530000000000001
2006,mch,use,0.483
2006,mch,nmp,0.251
2006,mch,ote,0.47100000000000003
2006,mch,mch,298.485
2006,mch,rnt,0.127
2006,mch,pla,0.741
2006,mch,tsv,6.718
2006,mch,fpd,0.109
2006,mch,osv,0.002
2006,mch,fmt,3.5420000000000003
2006,mch,pet,0.003
2006,mch,cep,1.5290000000000001
2006,mch,mot,1.287
2006,mch,pmt,0.431
2006,mch,wht,4.7
2006,mch,che,0.931
2006,mch,mmf,0.794
2006,dat,com,8.493
2006,dat,con,0.052000000000000005
2006,dat,pub,4.265
2006,dat,brd,0.108
2006,dat,edu,0.153
2006,dat,dat,76.304
2006,dat,rnt,0.049
2006,dat,tsv,18.407
2006,dat,adm,0.105
2006,dat,wht,0.182
2006,dat,ott,0.07100000000000001
2006,amd,res,28.109
2006,amd,com,0.027
2006,amd,rec,27.16
2006,amd,con,1.7850000000000001
2006,amd,fbt,0.329
2006,amd,brd,0.185
2006,amd,ore,0.545
2006,amd,amd,112.19200000000001
2006,amd,rnt,0.63
2006,amd,tsv,0.003
2006,amd,art,0.806
2006,amd,osv,0.643
2006,amd,mvt,0.013000000000000001
2006,amd,gmt,0.40900000000000003
2006,amd,ott,0.747
2006,oil,com,0.058
2006,oil,con,0.221
2006,oil,oil,205.675
2006,oil,tsv,0.589
2006,oil,smn,18.218
2006,oil,pet,23.094
2006,oil,wht,0.124
2006,oil,che,0.359
2006,oil,min,0.145
2006,hos,res,1.002
2006,hos,com,1.49
2006,hos,amb,3.257
2006,hos,con,0.772
2006,hos,hos,488.361
2006,hos,rnt,0.5630000000000001
2006,hos,tsv,3.512
2006,hos,ott,1.56
2006,rnt,com,0.077
2006,rnt,con,0.122
2006,rnt,use,0.029
2006,rnt,fbt,1.5070000000000001
2006,rnt,ins,0.468
2006,rnt,ore,1.306
2006,rnt,edu,0.002
2006,rnt,rnt,248.805
2006,rnt,tsv,0.02
2006,rnt,sec,0.026000000000000002
2006,rnt,grd,0.017
2006,rnt,osv,1.326
2006,rnt,mvt,0.048
2006,rnt,trk,0.451
2006,rnt,wht,0.081
2006,rnt,ott,0.47700000000000004
2006,pla,ppd,1.212
2006,pla,com,0.14
2006,pla,con,0.062
2006,pla,eec,0.23900000000000002
2006,pla,use,0.152
2006,pla,tex,0.5760000000000001
2006,pla,nmp,0.468
2006,pla,ote,0.055
2006,pla,mch,1.087
2006,pla,pla,197.21
2006,pla,tsv,1.491
2006,pla,fpd,0.271
2006,pla,pri,0.11900000000000001
2006,pla,fmt,0.968
2006,pla,pet,0.015
2006,pla,cep,0.343
2006,pla,mot,0.418
2006,pla,pmt,0.068
2006,pla,wpd,0.337
2006,pla,wht,1.676
2006,pla,che,2.0
2006,pla,mmf,0.6990000000000001
2006,fof,com,0.005
2006,fof,con,0.457
2006,fof,agr,0.033
2006,fof,fof,46.918
2006,fin,com,0.075
2006,fin,con,0.015
2006,fin,fin,97.812
2006,fin,tsv,0.02
2006,tsv,com,5.9430000000000005
2006,tsv,con,0.9490000000000001
2006,tsv,dat,0.979
2006,tsv,rnt,0.015
2006,tsv,tsv,902.472
2006,tsv,sec,0.012
2006,tsv,art,0.006
2006,tsv,pri,0.484
2006,tsv,osv,0.919
2006,tsv,adm,2.376
2006,tsv,gmt,0.434
2006,tsv,ott,2.975
2006,nrs,res,0.355
2006,nrs,com,0.018000000000000002
2006,nrs,amb,0.756
2006,nrs,con,0.027
2006,nrs,ore,0.069
2006,nrs,rnt,0.07
2006,nrs,tsv,0.028
2006,nrs,nrs,160.326
2006,nrs,soc,0.268
2006,nrs,ott,0.029
2006,sec,com,0.842
2006,sec,con,0.014
2006,sec,ins,2.632
2006,sec,bnk,18.045
2006,sec,tsv,0.275
2006,sec,sec,424.026
2006,art,res,1.7850000000000001
2006,art,com,0.021
2006,art,rec,2.577
2006,art,con,0.221
2006,art,use,0.017
2006,art,ore,0.056
2006,art,edu,0.031
2006,art,amd,0.002
2006,art,rnt,3.164
2006,art,tsv,4.672
2006,art,art,98.266
2006,art,osv,0.222
2006,art,ott,1.0230000000000001
2006,mov,com,0.133
2006,mov,rec,0.05
2006,mov,con,0.009000000000000001
2006,mov,ore,0.094
2006,mov,rnt,0.076
2006,mov,tsv,0.40900000000000003
2006,mov,mov,132.371
2006,mov,cep,0.076
2006,mov,wht,0.075
2006,mov,ott,0.324
2006,fpd,ppd,0.054
2006,fpd,com,0.027
2006,fpd,con,0.247
2006,fpd,eec,0.031
2006,fpd,tex,0.101
2006,fpd,nmp,0.272
2006,fpd,mch,0.158
2006,fpd,pla,0.31
2006,fpd,tsv,0.37
2006,fpd,fpd,82.491
2006,fpd,pri,0.003
2006,fpd,fmt,0.273
2006,fpd,mot,0.026000000000000002
2006,fpd,alt,0.008
2006,fpd,pmt,0.016
2006,fpd,wpd,0.404
2006,fpd,wht,1.2690000000000001
2006,fpd,che,0.065
2006,fpd,mmf,0.259
2006,slg,ppd,0.487
2006,slg,res,15.030000000000001
2006,slg,com,6.285
2006,slg,amb,19.918
2006,slg,fbp,1.5050000000000001
2006,slg,rec,2.057
2006,slg,con,14.803
2006,slg,agr,0.422
2006,slg,use,3.166
2006,slg,pub,0.393
2006,slg,uti,0.903
2006,slg,edu,69.151
2006,slg,dat,1.807
2006,slg,amd,7.321
2006,slg,hos,121.07900000000001
2006,slg,fof,2.462
2006,slg,fin,20.649
2006,slg,tsv,41.063
2006,slg,art,2.38
2006,slg,mov,0.001
2006,slg,slg,1308.292
2006,slg,pri,1.196
2006,slg,osv,0.871
2006,slg,wst,11.058
2006,slg,adm,6.2410000000000005
2006,slg,soc,2.797
2006,slg,alt,1.316
2006,slg,wpd,0.159
2006,slg,che,0.074
2006,slg,mmf,1.286
2006,slg,min,0.47400000000000003
2006,pri,ppd,0.846
2006,pri,com,0.218
2006,pri,con,0.004
2006,pri,use,0.121
2006,pri,tex,0.16
2006,pri,pla,0.451
2006,pri,tsv,27.097
2006,pri,pri,69.899
2006,pri,fmt,0.035
2006,pri,cep,0.194
2006,pri,adm,0.548
2006,pri,alt,0.037
2006,pri,wht,0.809
2006,pri,mmf,0.268
2006,grd,con,0.007
2006,grd,fbt,0.001
2006,grd,ore,0.003
2006,grd,tsv,0.025
2006,grd,grd,41.936
2006,grd,osv,0.006
2006,grd,wht,0.006
2006,grd,ott,0.019
2006,grd,otr,0.18
2006,pip,com,0.024
2006,pip,con,0.028
2006,pip,uti,0.588
2006,pip,tsv,0.007
2006,pip,pip,23.564
2006,sle,rec,25.14
2006,sle,hou,20.689
2006,sle,fbt,1.822
2006,sle,ins,0.003
2006,sle,uti,78.955
2006,sle,bnk,0.027
2006,sle,ore,13.939
2006,sle,art,0.46
2006,sle,grd,11.202
2006,sle,sle,63.724000000000004
2006,sle,osv,1.731
2006,sle,trn,0.11800000000000001
2006,sle,wtt,0.2
2006,sle,otr,9.046
2006,osv,res,3.593
2006,osv,com,0.47700000000000004
2006,osv,con,0.753
2006,osv,ore,0.136
2006,osv,edu,0.005
2006,osv,dat,0.25
2006,osv,rnt,0.279
2006,osv,tsv,0.93
2006,osv,osv,504.458
2006,osv,mvt,1.327
2006,osv,adm,0.008
2006,osv,soc,0.054
2006,osv,gmt,0.056
2006,osv,wht,0.44
2006,osv,ott,2.189
2006,trn,com,0.091
2006,trn,con,0.887
2006,trn,rnt,0.203
2006,trn,tsv,0.015
2006,trn,trn,58.132
2006,smn,com,0.066
2006,smn,con,2.22
2006,smn,oil,0.644
2006,smn,tsv,0.23500000000000001
2006,smn,smn,81.876
2006,smn,fmt,0.543
2006,smn,pet,0.015
2006,smn,wht,0.212
2006,smn,min,0.055
2006,fmt,ppd,0.032
2006,fmt,com,0.24
2006,fmt,con,0.911
2006,fmt,eec,0.373
2006,fmt,use,0.889
2006,fmt,tex,0.021
2006,fmt,nmp,0.167
2006,fmt,ote,0.273
2006,fmt,mch,4.11
2006,fmt,pla,1.8920000000000001
2006,fmt,tsv,1.794
2006,fmt,fpd,0.404
2006,fmt,pri,0.115
2006,fmt,osv,0.039
2006,fmt,fmt,295.28000000000003
2006,fmt,pet,0.018000000000000002
2006,fmt,cep,0.771
2006,fmt,mot,0.839
2006,fmt,pmt,3.762
2006,fmt,wpd,0.316
2006,fmt,wht,2.992
2006,fmt,che,0.732
2006,fmt,mmf,0.483
2006,pet,ppd,0.026000000000000002
2006,pet,com,0.037
2006,pet,con,0.084
2006,pet,tex,0.014
2006,pet,nmp,0.06
2006,pet,mch,0.005
2006,pet,pla,0.016
2006,pet,tsv,0.926
2006,pet,pet,503.78700000000003
2006,pet,wht,4.175
2006,pet,che,27.23
2006,pet,min,0.271
2006,mvt,com,0.044
2006,mvt,rec,0.222
2006,mvt,con,0.003
2006,mvt,ins,0.211
2006,mvt,bnk,3.314
2006,mvt,edu,0.044
2006,mvt,rnt,1.163
2006,mvt,tsv,0.028
2006,mvt,osv,65.21000000000001
2006,mvt,mvt,111.002
2006,mvt,trk,0.027
2006,mvt,wrh,0.257
2006,mvt,otr,0.452
2006,cep,ppd,0.09
2006,cep,com,1.278
2006,cep,con,0.019
2006,cep,eec,1.006
2006,cep,tex,0.058
2006,cep,nmp,0.04
2006,cep,ote,2.869
2006,cep,mch,2.031
2006,cep,pla,0.22
2006,cep,tsv,36.893
2006,cep,fpd,0.12
2006,cep,pri,0.026000000000000002
2006,cep,fmt,0.151
2006,cep,cep,374.372
2006,cep,mot,0.109
2006,cep,pmt,0.327
2006,cep,wpd,0.008
2006,cep,wht,4.708
2006,cep,che,0.669
2006,cep,mmf,0.761
2006,wst,com,0.03
2006,wst,con,0.018000000000000002
2006,wst,use,1.043
2006,wst,oil,0.121
2006,wst,rnt,0.058
2006,wst,tsv,0.09
2006,wst,wst,71.142
2006,wst,ott,0.095
2006,wst,otr,0.001
2006,mot,com,0.133
2006,mot,con,0.34
2006,mot,eec,0.643
2006,mot,use,0.812
2006,mot,tex,0.051000000000000004
2006,mot,nmp,0.054
2006,mot,ote,0.358
2006,mot,mch,2.6790000000000003
2006,mot,pla,0.645
2006,mot,tsv,10.978
2006,mot,fpd,0.059000000000000004
2006,mot,fmt,1.314
2006,mot,cep,1.422
2006,mot,mot,503.721
2006,mot,pmt,0.796
2006,mot,wht,1.171
2006,mot,che,0.274
2006,mot,mmf,0.037
2006,adm,com,4.905
2006,adm,amb,0.005
2006,adm,con,1.034
2006,adm,ins,0.048
2006,adm,ore,0.388
2006,adm,edu,0.006
2006,adm,rnt,0.017
2006,adm,tsv,5.737
2006,adm,pri,1.967
2006,adm,osv,0.004
2006,adm,wst,0.094
2006,adm,adm,530.405
2006,adm,soc,0.049
2006,adm,ott,1.018
2006,soc,com,0.056
2006,soc,amb,0.11800000000000001
2006,soc,con,0.065
2006,soc,tsv,0.016
2006,soc,nrs,1.5290000000000001
2006,soc,soc,121.982
2006,soc,gmt,0.045
2006,soc,ott,0.08600000000000001
2006,alt,com,0.041
2006,alt,con,0.001
2006,alt,tex,0.448
2006,alt,tsv,0.171
2006,alt,alt,36.217
2006,alt,wht,2.313
2006,pmt,ppd,0.08700000000000001
2006,pmt,com,0.076
2006,pmt,con,0.124
2006,pmt,eec,0.639
2006,pmt,use,0.9580000000000001
2006,pmt,tex,0.08600000000000001
2006,pmt,nmp,0.134
2006,pmt,mch,0.34700000000000003
2006,pmt,pla,0.078
2006,pmt,tsv,0.461
2006,pmt,fpd,0.031
2006,pmt,fmt,1.8800000000000001
2006,pmt,pet,1.345
2006,pmt,cep,0.085
2006,pmt,pmt,225.33
2006,pmt,wht,0.402
2006,pmt,che,0.9480000000000001
2006,trk,com,0.069
2006,trk,con,0.203
2006,trk,rnt,0.135
2006,trk,tsv,0.133
2006,trk,wst,1.077
2006,trk,trk,264.959
2006,trk,wrh,3.745
2006,trk,otr,2.005
2006,fdd,com,2.101
2006,fdd,con,0.004
2006,fdd,use,0.001
2006,fdd,edu,0.274
2006,fdd,mch,0.003
2006,fdd,dat,0.016
2006,fdd,hos,1.741
2006,fdd,tsv,17.087
2006,fdd,art,0.024
2006,fdd,mov,0.049
2006,fdd,fdd,501.26800000000003
2006,fdd,mmf,0.002
2006,gmt,res,3.693
2006,gmt,amb,0.63
2006,gmt,fbp,2.499
2006,gmt,con,2.293
2006,gmt,rnt,0.248
2006,gmt,tsv,0.20700000000000002
2006,gmt,osv,1.836
2006,gmt,adm,0.098
2006,gmt,alt,0.011
2006,gmt,gmt,141.717
2006,wtt,com,0.022
2006,wtt,rec,0.195
2006,wtt,con,0.007
2006,wtt,use,0.038
2006,wtt,rnt,0.009000000000000001
2006,wtt,tsv,0.002
2006,wtt,wtt,41.728
2006,wtt,otr,0.934
2006,wpd,ppd,0.07
2006,wpd,com,0.023
2006,wpd,con,0.136
2006,wpd,use,0.051000000000000004
2006,wpd,tex,0.029
2006,wpd,nmp,0.05
2006,wpd,pla,0.193
2006,wpd,tsv,0.124
2006,wpd,fpd,0.937
2006,wpd,fmt,0.315
2006,wpd,wpd,111.583
2006,wpd,wht,0.778
2006,wpd,che,0.123
2006,wpd,mmf,0.019
2006,wht,com,10.121
2006,wht,fbp,0.493
2006,wht,con,3.984
2006,wht,edu,0.005
2006,wht,ote,0.018000000000000002
2006,wht,mch,0.387
2006,wht,rnt,8.873
2006,wht,fof,0.534
2006,wht,tsv,1.649
2006,wht,fpd,0.008
2006,wht,pip,0.061
2006,wht,osv,44.887
2006,wht,fmt,0.003
2006,wht,cep,0.083
2006,wht,mot,0.01
2006,wht,adm,0.053
2006,wht,wht,962.576
2006,wht,wrh,0.145
2006,wht,mmf,0.365
2006,wht,otr,0.7020000000000001
2006,wrh,com,0.046
2006,wrh,con,0.035
2006,wrh,rnt,0.004
2006,wrh,tsv,0.056
2006,wrh,osv,0.002
2006,wrh,trk,1.164
2006,wrh,wrh,59.739000000000004
2006,wrh,ott,0.096
2006,wrh,otr,0.295
2006,ott,res,10.151
2006,ott,com,1.4020000000000001
2006,ott,amb,0.353
2006,ott,rec,0.139
2006,ott,con,3.367
2006,ott,agr,0.17
2006,ott,hou,0.007
2006,ott,ins,0.005
2006,ott,brd,0.078
2006,ott,bnk,0.069
2006,ott,edu,0.157
2006,ott,rnt,4.4670000000000005
2006,ott,tsv,0.908
2006,ott,pri,0.024
2006,ott,osv,12.978
2006,ott,adm,1.5270000000000001
2006,ott,alt,0.303
2006,ott,wrh,0.015
2006,ott,ott,594.934
2006,ott,mmf,2.113
2006,ott,otr,2.473
2006,che,ppd,0.153
2006,che,com,0.481
2006,che,fbp,1.77
2006,che,con,0.088
2006,che,eec,0.209
2006,che,nmp,0.038
2006,che,ote,0.002
2006,che,mch,0.242
2006,che,pla,2.775
2006,che,tsv,31.593
2006,che,pri,0.007
2006,che,fmt,0.07200000000000001
2006,che,pet,8.97
2006,che,cep,1.851
2006,che,mot,0.003
2006,che,pmt,0.185
2006,che,wpd,0.008
2006,che,wht,12.381
2006,che,che,598.604
2006,che,mmf,0.23800000000000002
2006,che,min,0.016
2006,air,com,0.08
2006,air,amb,0.04
2006,air,con,0.008
2006,air,use,0.23600000000000002
2006,air,rnt,0.051000000000000004
2006,air,fof,0.28300000000000003
2006,air,tsv,0.433
2006,air,wht,0.038
2006,air,air,139.185
2006,air,otr,0.384
2006,mmf,ppd,0.126
2006,mmf,com,0.183
2006,mmf,con,0.626
2006,mmf,eec,0.169
2006,mmf,tex,0.18
2006,mmf,nmp,0.07
2006,mmf,ote,0.177
2006,mmf,mch,0.394
2006,mmf,pla,0.922
2006,mmf,tsv,5.698
2006,mmf,fpd,0.447
2006,mmf,pri,1.237
2006,mmf,fmt,0.334
2006,mmf,pet,0.06
2006,mmf,cep,0.9490000000000001
2006,mmf,mot,0.013000000000000001
2006,mmf,alt,0.011
2006,mmf,pmt,0.131
2006,mmf,wpd,0.078
2006,mmf,wht,3.262
2006,mmf,che,0.995
2006,mmf,mmf,140.088
2006,otr,res,0.081
2006,otr,com,0.15
2006,otr,amb,0.008
2006,otr,con,0.176
2006,otr,fbt,0.014
2006,otr,ins,0.027
2006,otr,edu,0.012
2006,otr,rnt,0.08600000000000001
2006,otr,fof,0.002
2006,otr,tsv,0.542
2006,otr,grd,0.108
2006,otr,osv,0.16
2006,otr,wst,0.002
2006,otr,adm,0.023
2006,otr,trk,0.355
2006,otr,wtt,0.889
2006,otr,wht,0.094
2006,otr,wrh,0.32
2006,otr,ott,0.004
2006,otr,air,0.234
2006,otr,otr,163.166
2006,min,com,0.003
2006,min,con,7.2940000000000005
2006,min,use,0.022
2006,min,nmp,0.343
2006,min,tsv,0.05
2006,min,smn,7.390000000000001
2006,min,pet,0.28
2006,min,wht,0.108
2006,min,che,1.285
2006,min,min,81.58500000000001
2012,ppd,ppd,173.65
2012,ppd,com,0.067
2012,ppd,con,0.21
2012,ppd,use,0.336
2012,ppd,tex,0.158
2012,ppd,nmp,0.196
2012,ppd,pla,0.923
2012,ppd,tsv,0.991
2012,ppd,pri,0.459
2012,ppd,fmt,0.011
2012,ppd,cep,0.41000000000000003
2012,ppd,pmt,0.001
2012,ppd,wpd,0.097
2012,ppd,wht,0.967
2012,ppd,che,0.115
2012,ppd,mmf,0.28300000000000003
2012,res,res,573.891
2012,res,rec,0.901
2012,res,con,0.9560000000000001
2012,res,use,0.131
2012,res,fbt,0.654
2012,res,amd,0.13
2012,res,ott,1.2630000000000001
2012,com,com,318.197
2012,com,con,0.004
2012,com,pub,1.855
2012,com,brd,0.148
2012,com,edu,1.548
2012,com,dat,11.486
2012,com,rnt,0.28700000000000003
2012,com,tsv,9.091
2012,com,osv,1.707
2012,com,adm,3.323
2012,com,wht,3.144
2012,com,ott,0.162
2012,amb,res,0.164
2012,amb,com,0.681
2012,amb,amb,856.309
2012,amb,con,0.19
2012,amb,rnt,2.551
2012,amb,tsv,0.083
2012,amb,ott,7.687
2012,fbp,ppd,0.009000000000000001
2012,fbp,com,0.094
2012,fbp,fbp,856.282
2012,fbp,con,0.302
2012,fbp,use,0.003
2012,fbp,pla,0.003
2012,fbp,tsv,2.979
2012,fbp,alt,0.06
2012,fbp,wht,7.151
2012,fbp,che,3.326
2012,rec,res,10.545
2012,rec,com,0.012
2012,rec,rec,96.09400000000001
2012,rec,con,0.357
2012,rec,ore,0.131
2012,rec,edu,1.0
2012,rec,amd,0.336
2012,rec,rnt,0.267
2012,rec,tsv,0.12
2012,rec,art,0.182
2012,rec,osv,0.906
2012,rec,mvt,0.276
2012,rec,soc,0.6910000000000001
2012,rec,ott,1.608
2012,con,com,0.218
2012,con,con,1072.935
2012,con,tsv,0.155
2012,agr,rec,1.925
2012,agr,agr,408.53000000000003
2012,agr,use,0.05
2012,agr,fof,4.026
2012,agr,wpd,0.011
2012,eec,ppd,0.028
2012,eec,com,0.259
2012,eec,con,0.146
2012,eec,eec,115.946
2012,eec,tex,0.033
2012,eec,nmp,0.014
2012,eec,ote,0.097
2012,eec,mch,0.648
2012,eec,pla,0.011
2012,eec,tsv,1.8760000000000001
2012,eec,fpd,0.002
2012,eec,fmt,0.265
2012,eec,cep,0.705
2012,eec,mot,0.306
2012,eec,pmt,1.211
2012,eec,wht,1.919
2012,eec,che,0.044
2012,eec,mmf,0.067
2012,fnd,com,2.556
2012,fnd,con,0.384
2012,fnd,agr,0.358
2012,fnd,fnd,348.913
2012,fnd,pub,0.2
2012,fnd,fen,0.487
2012,fnd,uti,0.145
2012,fnd,hos,1.237
2012,fnd,fof,0.066
2012,fnd,fin,0.06
2012,fnd,tsv,12.738
2012,fnd,pri,0.023
2012,fnd,pmt,0.002
2012,fnd,oth,2.906
2012,fnd,che,0.019
2012,fnd,mmf,0.17
2012,pub,com,9.555
2012,pub,con,0.003
2012,pub,pub,197.005
2012,pub,edu,5.351
2012,pub,dat,12.42
2012,pub,rnt,0.001
2012,pub,tsv,59.963
2012,pub,pri,1.695
2012,pub,adm,0.8130000000000001
2012,pub,wht,8.286
2012,pub,ott,0.11
2012,hou,com,0.01
2012,hou,con,12.274000000000001
2012,hou,hou,1712.246
2012,hou,tsv,0.009000000000000001
2012,fbt,res,13.384
2012,fbt,fbp,8.098
2012,fbt,rec,0.053
2012,fbt,con,0.001
2012,fbt,fbt,166.343
2012,fbt,bnk,0.356
2012,fbt,rnt,0.81
2012,fbt,tsv,0.013000000000000001
2012,fbt,osv,0.02
2012,fbt,adm,0.178
2012,ins,com,1.994
2012,ins,con,0.005
2012,ins,ins,773.917
2012,ins,leg,0.302
2012,ins,tsv,1.193
2012,ins,sec,0.652
2012,tex,ppd,0.028
2012,tex,com,0.016
2012,tex,con,0.111
2012,tex,tex,46.637
2012,tex,ote,0.001
2012,tex,mch,0.08
2012,tex,pla,0.111
2012,tex,tsv,0.201
2012,tex,fpd,0.28700000000000003
2012,tex,pri,0.095
2012,tex,fmt,0.224
2012,tex,mot,0.034
2012,tex,alt,0.105
2012,tex,pmt,0.003
2012,tex,wht,0.64
2012,tex,che,2.951
2012,tex,mmf,0.159
2012,leg,com,0.229
2012,leg,leg,296.795
2012,leg,tsv,0.159
2012,fen,res,1.747
2012,fen,com,0.68
2012,fen,ins,6.771
2012,fen,fen,75.019
2012,fen,uti,13.448
2012,fen,ore,0.743
2012,fen,mov,0.023
2012,fen,gmt,3.806
2012,fen,ott,0.033
2012,uti,com,0.421
2012,uti,con,1.95
2012,uti,uti,424.055
2012,uti,oil,0.084
2012,uti,tsv,0.127
2012,uti,pip,2.436
2012,uti,sle,1.5030000000000001
2012,uti,ott,0.016
2012,nmp,ppd,0.145
2012,nmp,com,0.022
2012,nmp,con,1.302
2012,nmp,eec,0.15
2012,nmp,use,0.011
2012,nmp,tex,0.342
2012,nmp,nmp,94.5
2012,nmp,ote,0.01
2012,nmp,mch,0.015
2012,nmp,oil,0.003
2012,nmp,pla,0.148
2012,nmp,tsv,0.836
2012,nmp,fpd,0.08
2012,nmp,smn,0.001
2012,nmp,fmt,0.23800000000000002
2012,nmp,pet,0.048
2012,nmp,wpd,0.011
2012,nmp,wht,1.123
2012,nmp,che,0.081
2012,nmp,mmf,0.001
2012,nmp,min,0.47300000000000003
2012,brd,com,1.711
2012,brd,con,1.3880000000000001
2012,brd,brd,595.667
2012,brd,rnt,9.333
2012,brd,tsv,88.892
2012,brd,mov,0.662
2012,brd,osv,2.177
2012,brd,wht,3.9090000000000003
2012,brd,ott,0.586
2012,bnk,com,2.7800000000000002
2012,bnk,con,0.001
2012,bnk,bnk,662.822
2012,bnk,rnt,46.809
2012,bnk,tsv,0.843
2012,bnk,sec,34.434
2012,ore,com,0.076
2012,ore,con,0.797
2012,ore,ins,0.157
2012,ore,ore,889.006
2012,ore,amd,0.017
2012,ore,tsv,0.14100000000000001
2012,ore,osv,0.06
2012,edu,res,12.178
2012,edu,com,3.65
2012,edu,con,0.805
2012,edu,ins,0.094
2012,edu,ore,0.064
2012,edu,edu,242.299
2012,edu,amd,22.624
2012,edu,rnt,0.07
2012,edu,tsv,24.438
2012,edu,art,1.35
2012,edu,osv,0.015
2012,edu,ott,1.115
2012,ote,com,0.655
2012,ote,con,1.6320000000000001
2012,ote,eec,0.116
2012,ote,use,0.081
2012,ote,tex,0.007
2012,ote,ote,261.23900000000003
2012,ote,mch,2.144
2012,ote,pla,0.02
2012,ote,tsv,19.841
2012,ote,fmt,0.514
2012,ote,cep,2.06
2012,ote,mot,0.17200000000000001
2012,ote,pmt,0.001
2012,ote,wht,1.94
2012,ote,che,0.04
2012,man,com,9.248
2012,man,con,0.084
2012,man,man,464.408
2012,man,tsv,3.823
2012,mch,ppd,0.009000000000000001
2012,mch,com,0.719
2012,mch,fbp,0.003
2012,mch,con,1.033
2012,mch,eec,0.874
2012,mch,use,0.212
2012,mch,tex,0.10200000000000001
2012,mch,nmp,0.058
2012,mch,ote,0.227
2012,mch,mch,378.15500000000003
2012,mch,rnt,0.016
2012,mch,pla,0.158
2012,mch,tsv,9.387
2012,mch,fpd,0.007
2012,mch,fmt,2.324
2012,mch,cep,0.875
2012,mch,mot,1.113
2012,mch,pmt,0.018000000000000002
2012,mch,wht,8.802
2012,mch,che,0.034
2012,mch,mmf,0.14
2012,dat,com,14.091000000000001
2012,dat,con,0.014
2012,dat,pub,8.474
2012,dat,brd,0.16
2012,dat,edu,0.631
2012,dat,dat,140.183
2012,dat,rnt,0.2
2012,dat,tsv,55.746
2012,dat,adm,0.417
2012,dat,wht,0.356
2012,dat,ott,0.383
2012,amd,res,31.793
2012,amd,com,0.018000000000000002
2012,amd,rec,28.948
2012,amd,con,0.886
2012,amd,fbt,0.299
2012,amd,brd,0.185
2012,amd,ore,0.871
2012,amd,amd,129.37
2012,amd,rnt,0.936
2012,amd,tsv,0.001
2012,amd,art,1.1300000000000001
2012,amd,osv,1.286
2012,amd,mvt,0.008
2012,amd,gmt,0.304
2012,amd,ott,0.62
2012,oil,com,0.1
2012,oil,con,0.542
2012,oil,mch,0.17200000000000001
2012,oil,oil,274.182
2012,oil,tsv,1.171
2012,oil,smn,47.038000000000004
2012,oil,fmt,0.018000000000000002
2012,oil,pet,24.664
2012,oil,wht,0.466
2012,oil,che,0.22
2012,oil,min,0.045
2012,hos,res,1.9180000000000001
2012,hos,com,1.9160000000000001
2012,hos,amb,6.165
2012,hos,con,1.2770000000000001
2012,hos,hos,690.636
2012,hos,rnt,1.047
2012,hos,tsv,5.8180000000000005
2012,hos,ott,0.809
2012,rnt,com,0.17
2012,rnt,con,0.048
2012,rnt,fbt,0.23600000000000002
2012,rnt,ins,0.738
2012,rnt,ore,1.852
2012,rnt,edu,0.002
2012,rnt,rnt,282.732
2012,rnt,tsv,0.033
2012,rnt,sec,0.005
2012,rnt,grd,0.029
2012,rnt,osv,1.439
2012,rnt,mvt,0.051000000000000004
2012,rnt,trk,0.624
2012,rnt,wht,0.331
2012,rnt,ott,0.7010000000000001
2012,pla,ppd,1.131
2012,pla,com,0.111
2012,pla,con,0.216
2012,pla,eec,0.146
2012,pla,use,0.078
2012,pla,tex,0.794
2012,pla,nmp,0.179
2012,pla,ote,0.254
2012,pla,mch,0.9560000000000001
2012,pla,pla,204.528
2012,pla,tsv,2.467
2012,pla,fpd,0.2
2012,pla,pri,0.156
2012,pla,fmt,0.588
2012,pla,pet,0.003
2012,pla,cep,0.17
2012,pla,mot,0.466
2012,pla,pmt,0.033
2012,pla,wpd,0.178
2012,pla,wht,2.535
2012,pla,che,0.431
2012,pla,mmf,0.6930000000000001
2012,fof,con,0.918
2012,fof,agr,0.014
2012,fof,fof,45.334
2012,fin,com,0.096
2012,fin,con,0.002
2012,fin,fin,117.125
2012,fin,tsv,0.059000000000000004
2012,tsv,com,8.735
2012,tsv,con,0.455
2012,tsv,dat,2.365
2012,tsv,rnt,0.011
2012,tsv,tsv,1099.949
2012,tsv,sec,0.484
2012,tsv,pri,0.465
2012,tsv,osv,1.691
2012,tsv,adm,2.1670000000000003
2012,tsv,gmt,0.379
2012,tsv,ott,2.976
2012,nrs,res,0.301
2012,nrs,com,0.013000000000000001
2012,nrs,amb,0.88
2012,nrs,con,0.046
2012,nrs,ore,0.101
2012,nrs,tsv,0.007
2012,nrs,nrs,205.213
2012,nrs,soc,0.11
2012,nrs,ott,0.015
2012,sec,com,1.01
2012,sec,ins,6.631
2012,sec,bnk,20.75
2012,sec,tsv,0.395
2012,sec,sec,448.704
2012,art,res,2.8000000000000003
2012,art,com,0.031
2012,art,rec,2.9010000000000002
2012,art,con,0.516
2012,art,use,0.065
2012,art,ore,0.749
2012,art,edu,0.014
2012,art,amd,0.007
2012,art,rnt,0.924
2012,art,tsv,6.2250000000000005
2012,art,art,123.916
2012,art,osv,0.264
2012,art,ott,1.06
2012,mov,com,0.24
