yr,i,value
2013,wrh,0.123
2013,che,23.173000000000002
2013,air,16.428
2013,mmf,14.798
2013,otr,0.295
2013,min,4.277
1999,ppd,2.013
1999,res,23.153000000000002
1999,com,1.233
1999,amb,0.217
1999,fbp,43.709
1999,rec,3.402
1999,con,0.794
1999,agr,2.559
1999,eec,4.559
1999,use,8.466
1999,pub,3.415
1999,ins,9.987
1999,tex,3.814
1999,leg,4.385
1999,uti,18.002
1999,nmp,2.602
1999,brd,24.368000000000002
1999,bnk,0.088
1999,ore,0.47700000000000004
1999,edu,0.113
1999,ote,1.096
1999,man,0.464
1999,mch,7.168
1999,dat,0.367
1999,amd,6.914
1999,oil,3.799
1999,hos,1.1440000000000001
1999,rnt,6.291
1999,pla,4.615
1999,fof,0.462
1999,tsv,3.0580000000000003
1999,nrs,0.758
1999,sec,1.057
1999,art,2.6430000000000002
1999,mov,2.024
1999,fpd,4.841
1999,pri,0.6930000000000001
1999,grd,0.107
1999,pip,0.032
1999,osv,10.974
1999,trn,0.272
1999,fmt,3.8890000000000002
1999,pet,73.427
1999,cep,8.307
1999,wst,0.559
1999,mot,17.118000000000002
1999,adm,2.825
1999,soc,0.224
1999,alt,16.144000000000002
1999,pmt,0.879
1999,trk,0.269
1999,wtt,0.151
1999,wpd,2.059
1999,wht,0.006
1999,wrh,0.012
1999,che,11.223
1999,air,9.023
1999,mmf,8.529
1999,otr,0.224
1999,min,1.784
2002,ppd,2.226
2002,res,27.337
2002,com,1.175
2002,amb,0.272
2002,fbp,49.779
2002,rec,3.474
2002,con,0.899
2002,agr,2.718
2002,eec,4.63
2002,use,8.472
2002,pub,3.601
2002,ins,11.927
2002,tex,4.083
2002,leg,7.269
2002,uti,21.02
2002,nmp,2.771
2002,brd,28.93
2002,bnk,0.139
2002,ore,0.533
2002,edu,0.115
2002,ote,1.329
2002,man,0.52
2002,mch,6.865
2002,dat,0.47700000000000004
2002,amd,7.316
2002,oil,4.523
2002,hos,0.738
2002,rnt,6.91
2002,pla,4.663
2002,fof,0.419
2002,tsv,3.1910000000000003
2002,nrs,0.6910000000000001
2002,sec,1.027
2002,art,3.0260000000000002
2002,mov,2.198
2002,fpd,5.23
2002,pri,0.628
2002,grd,0.123
2002,pip,0.033
2002,osv,11.437
2002,trn,0.341
2002,fmt,3.942
2002,pet,77.871
2002,cep,8.493
2002,wst,0.613
2002,mot,16.117
2002,adm,2.771
2002,soc,0.306
2002,alt,15.205
2002,pmt,0.73
2002,trk,0.307
2002,wtt,0.109
2002,wpd,2.073
2002,wht,0.007
2002,wrh,0.015
2002,che,11.627
2002,air,10.61
2002,mmf,9.248
2002,otr,0.2
2002,min,1.786
2017,ppd,3.6
2017,res,58.162
2017,com,4.0360000000000005
2017,amb,0.498
2017,fbp,86.851
2017,rec,8.867
2017,con,1.869
2017,agr,5.746
2017,eec,9.032
2017,use,15.423
2017,pub,8.136000000000001
2017,ins,26.079
2017,tex,6.641
2017,leg,16.416
2017,uti,30.632
2017,nmp,5.227
2017,brd,30.139
2017,ore,1.247
2017,edu,0.27
2017,ote,2.098
2017,man,1.499
2017,mch,11.119
2017,dat,0.751
2017,amd,17.923000000000002
2017,oil,10.392
2017,hos,2.161
2017,rnt,16.338
2017,pla,9.059000000000001
2017,fof,0.803
2017,fin,0.166
2017,tsv,5.037
2017,nrs,2.942
2017,sec,1.31
2017,art,5.797
2017,mov,4.12
2017,fpd,9.675
2017,pri,1.1280000000000001
2017,grd,1.0210000000000001
2017,pip,0.076
2017,osv,19.92
2017,trn,0.77
2017,fmt,10.031
2017,pet,104.718
2017,cep,14.941
2017,wst,1.871
2017,mot,28.637
2017,adm,6.248
2017,soc,0.769
2017,alt,24.567
2017,pmt,1.361
2017,trk,0.394
2017,wtt,0.168
2017,wpd,3.726
2017,wrh,0.163
2017,che,27.979
2017,air,21.525000000000002
2017,mmf,15.608
2017,otr,0.34
2017,min,3.032
2016,ppd,3.575
2016,res,55.666000000000004
2016,com,3.848
2016,amb,0.47800000000000004
2016,fbp,84.94800000000001
2016,rec,8.439
2016,con,1.7810000000000001
2016,agr,5.501
2016,eec,8.639
2016,use,15.011000000000001
2016,pub,7.896
2016,ins,35.769
2016,tex,6.432
2016,leg,15.774000000000001
2016,uti,30.559
2016,nmp,4.9350000000000005
2016,brd,29.088
2016,ore,1.191
2016,edu,0.264
2016,ote,2.021
2016,man,1.446
2016,mch,11.057
2016,dat,0.685
2016,amd,17.015
2016,oil,7.945
2016,hos,2.008
2016,rnt,15.453000000000001
2016,pla,9.09
2016,fof,0.71
2016,fin,0.134
2016,tsv,4.8870000000000005
2016,nrs,2.741
2016,sec,1.239
2016,art,5.583
2016,mov,4.024
2016,fpd,9.486
2016,pri,1.241
2016,grd,0.9570000000000001
2016,pip,0.073
2016,osv,19.249
2016,trn,0.769
2016,fmt,9.584
2016,pet,100.278
2016,cep,14.514000000000001
2016,wst,1.747
2016,mot,27.87
2016,adm,5.988
2016,soc,0.727
2016,alt,24.606
2016,pmt,1.249
2016,trk,0.392
2016,wtt,0.16
2016,wpd,3.532
2016,wrh,0.154
2016,che,26.155
2016,air,19.958000000000002
2016,mmf,15.299
2016,otr,0.322
2016,min,2.492
2015,ppd,3.568
2015,res,52.629
2015,com,3.684
2015,amb,0.455
2015,fbp,83.55
2015,rec,8.0
2015,con,1.687
2015,agr,5.3340000000000005
2015,eec,8.339
2015,use,14.411
2015,pub,7.562
2015,ins,34.292
2015,tex,6.257000000000001
2015,leg,14.797
2015,uti,30.808
2015,nmp,4.51
2015,brd,29.467000000000002
2015,ore,1.119
2015,edu,0.253
2015,ote,1.92
2015,man,1.451
2015,mch,10.774000000000001
2015,dat,0.661
2015,amd,15.83
2015,oil,10.079
2015,hos,1.86
2015,rnt,14.943
2015,pla,9.015
2015,fof,0.744
2015,fin,0.073
2015,tsv,4.736
2015,nrs,2.5500000000000003
2015,sec,1.209
2015,art,5.407
2015,mov,3.9530000000000003
2015,fpd,9.135
2015,pri,1.162
2015,grd,0.887
2015,pip,0.073
2015,osv,18.54
2015,trn,0.788
2015,fmt,9.281
2015,pet,100.358
2015,cep,15.31
2015,wst,1.702
2015,mot,28.351
2015,adm,5.8020000000000005
2015,soc,0.6890000000000001
2015,alt,24.469
2015,pmt,1.282
2015,trk,0.397
2015,wtt,0.202
2015,wpd,3.293
2015,wrh,0.14300000000000002
2015,che,25.688
2015,air,19.045
2015,mmf,16.29
2015,otr,0.315
2015,min,2.936
1998,ppd,1.937
1998,res,21.66
1998,com,1.056
1998,amb,0.198
1998,fbp,42.752
1998,rec,3.208
1998,con,0.72
1998,agr,2.382
1998,eec,4.319
1998,use,7.381
1998,pub,3.189
1998,ins,9.894
1998,tex,3.609
1998,leg,4.037
1998,uti,17.293
1998,nmp,2.481
1998,brd,21.724
1998,bnk,0.098
1998,ore,0.453
1998,edu,0.108
1998,ote,0.9580000000000001
1998,man,0.443
1998,mch,6.565
1998,dat,0.291
1998,amd,6.37
1998,oil,3.9570000000000003
1998,hos,1.105
1998,rnt,5.8180000000000005
1998,pla,4.195
1998,fof,0.405
1998,tsv,2.747
1998,nrs,0.738
1998,sec,1.03
1998,art,2.305
1998,mov,1.817
1998,fpd,4.638
1998,pri,0.734
1998,grd,0.101
1998,pip,0.029
1998,osv,9.996
1998,trn,0.256
1998,fmt,3.742
1998,pet,71.34
1998,cep,7.715
1998,wst,0.51
1998,mot,13.728
1998,adm,2.612
1998,soc,0.20500000000000002
1998,alt,16.106
1998,pmt,0.731
1998,trk,0.258
1998,wtt,0.11900000000000001
1998,wpd,1.986
1998,wht,0.004
1998,wrh,0.01
1998,che,10.897
1998,air,8.537
1998,mmf,8.234
1998,otr,0.216
1998,min,1.7590000000000001
2004,ppd,2.303
2004,res,31.371000000000002
2004,com,1.2590000000000001
2004,amb,0.42
2004,fbp,56.394
2004,rec,4.103
2004,con,1.052
2004,agr,3.1470000000000002
2004,eec,5.476
2004,use,9.24
2004,pub,4.091
2004,hou,0.004
2004,ins,14.745000000000001
2004,tex,4.804
2004,leg,18.192
2004,uti,22.585
2004,nmp,3.2600000000000002
2004,brd,30.369
2004,bnk,0.133
2004,ore,0.638
2004,edu,0.097
2004,ote,1.6400000000000001
2004,man,0.653
2004,mch,7.0280000000000005
2004,dat,0.562
2004,amd,7.978
2004,oil,7.508
2004,hos,0.708
2004,rnt,7.498
2004,pla,5.438
2004,fof,0.448
2004,tsv,3.353
2004,nrs,0.743
2004,sec,1.316
2004,art,3.797
2004,mov,2.6470000000000002
2004,fpd,6.199
2004,pri,0.723
2004,grd,0.111
2004,pip,0.027
2004,osv,12.671000000000001
2004,trn,0.369
2004,fmt,4.699
2004,pet,84.8
2004,cep,9.565
2004,wst,0.715
2004,mot,18.195
2004,adm,3.073
2004,soc,0.382
2004,alt,16.656
2004,pmt,0.91
2004,trk,0.332
2004,wtt,0.125
2004,wpd,2.757
2004,wht,0.039
2004,wrh,0.03
2004,che,13.148
2004,air,12.41
2004,mmf,10.0
2004,otr,0.223
2004,min,2.29
2000,ppd,2.128
2000,res,24.971
2000,com,1.456
2000,amb,0.23500000000000001
2000,fbp,46.049
2000,rec,3.092
2000,con,0.853
2000,agr,2.6830000000000003
2000,eec,4.784
2000,use,8.262
2000,pub,3.664
2000,ins,10.144
2000,tex,4.14
2000,leg,4.397
2000,uti,18.578
2000,nmp,2.822
2000,brd,26.398
2000,bnk,0.083
2000,ore,0.505
2000,edu,0.124
2000,ote,1.345
2000,man,0.47700000000000004
2000,mch,7.539000000000001
2000,dat,0.47200000000000003
2000,amd,7.542
2000,oil,5.697
2000,hos,1.158
2000,rnt,6.665
2000,pla,4.74
2000,fof,0.483
2000,tsv,3.201
2000,nrs,0.747
2000,sec,1.1380000000000001
2000,art,2.696
2000,mov,2.107
2000,fpd,5.304
2000,pri,0.71
2000,grd,0.107
2000,pip,0.038
2000,osv,11.494
2000,trn,0.258
2000,fmt,4.138
2000,pet,76.61
2000,cep,8.8
2000,wst,0.555
2000,mot,16.003
2000,adm,2.695
2000,soc,0.247
2000,alt,16.875
2000,pmt,1.0190000000000001
2000,trk,0.28600000000000003
2000,wtt,0.132
2000,wpd,2.071
2000,wht,0.006
2000,wrh,0.013000000000000001
2000,che,11.583
2000,air,10.119
2000,mmf,9.081
2000,otr,0.233
2000,min,1.8880000000000001
1997,ppd,1.84
1997,res,20.621
1997,com,0.876
1997,amb,0.17500000000000002
1997,fbp,41.724000000000004
1997,rec,2.747
1997,con,0.657
1997,agr,2.2760000000000002
1997,eec,3.991
1997,use,7.3580000000000005
1997,pub,2.8970000000000002
1997,ins,9.476
1997,tex,3.416
1997,leg,2.991
1997,uti,17.065
1997,nmp,2.116
1997,brd,20.394000000000002
1997,bnk,0.128
1997,ore,0.40900000000000003
1997,edu,0.098
1997,ote,0.877
1997,man,0.394
1997,mch,5.476
1997,dat,0.254
1997,amd,5.885
1997,oil,4.9830000000000005
1997,hos,1.042
1997,rnt,5.352
1997,pla,4.181
1997,fof,0.46900000000000003
1997,tsv,2.428
1997,nrs,0.6900000000000001
1997,sec,0.8270000000000001
1997,art,1.9160000000000001
1997,mov,1.559
1997,fpd,4.339
1997,pri,0.671
1997,grd,0.094
1997,pip,0.031
1997,osv,9.83
1997,trn,0.231
1997,fmt,3.555
1997,pet,68.861
1997,cep,7.03
1997,wst,0.483
1997,mot,13.668000000000001
1997,adm,2.41
1997,soc,0.187
1997,alt,15.285
1997,pmt,0.519
1997,trk,0.24
1997,wtt,0.138
1997,wpd,1.796
1997,wht,0.002
1997,wrh,0.005
1997,che,10.232000000000001
1997,air,6.712
1997,mmf,7.476
1997,otr,0.20400000000000001
1997,min,1.858
2007,ppd,2.696
2007,res,39.224000000000004
2007,com,1.94
2007,amb,0.681
2007,fbp,66.268
2007,rec,5.382
2007,con,1.512
2007,agr,3.936
2007,eec,5.65
2007,use,10.395
2007,pub,5.0360000000000005
2007,hou,0.013000000000000001
2007,ins,16.236
2007,tex,5.341
2007,leg,20.443
2007,uti,28.569
2007,nmp,4.04
2007,brd,30.105
2007,bnk,0.04
2007,ore,0.844
2007,edu,0.084
2007,ote,1.951
2007,man,0.866
2007,mch,6.783
2007,dat,0.73
2007,amd,10.144
2007,oil,13.841000000000001
2007,hos,1.066
2007,rnt,10.234
2007,pla,6.073
2007,fof,0.726
2007,tsv,3.793
2007,nrs,1.377
2007,sec,1.579
2007,art,4.906
2007,mov,3.4050000000000002
2007,fpd,7.78
2007,pri,0.724
2007,grd,0.178
2007,pip,0.04
2007,osv,15.078000000000001
2007,trn,0.429
2007,fmt,5.691
2007,pet,94.542
2007,cep,12.280000000000001
2007,wst,0.9540000000000001
2007,mot,18.389
2007,adm,3.7680000000000002
2007,soc,0.51
2007,alt,19.139
2007,pmt,0.808
2007,trk,0.426
2007,wtt,0.047
2007,wpd,2.785
2007,wht,0.109
2007,wrh,0.079
2007,che,15.754
2007,air,13.909
2007,mmf,11.133000000000001
2007,otr,0.332
2007,min,3.02
2010,ppd,2.976
2010,res,43.132
2010,com,2.148
2010,amb,0.544
2010,fbp,79.737
2010,rec,5.7090000000000005
2010,con,1.1500000000000001
2010,agr,4.2
