yr,i,value
2005,wrh,1.0
2006,wrh,1.0
2012,wrh,1.0
2014,wrh,1.0
2013,wrh,1.0
1999,wrh,1.0
2002,wrh,1.0
2017,wrh,1.0
2016,wrh,1.0
2015,wrh,1.0
1998,wrh,1.0
2004,wrh,1.0
2000,wrh,1.0
1997,wrh,1.0
2007,wrh,1.0
2010,wrh,1.0
2003,wrh,1.0
2011,wrh,1.0
2001,wrh,1.0
2008,ott,1.0
2009,ott,1.0
2005,ott,1.0
2006,ott,1.0
2012,ott,1.0
2014,ott,1.0
2013,ott,1.0
1999,ott,1.0
2002,ott,1.0
2017,ott,1.0
2016,ott,1.0
2015,ott,1.0
1998,ott,1.0
2004,ott,1.0
2000,ott,1.0
1997,ott,1.0
2007,ott,1.0
2010,ott,1.0
2003,ott,1.0
2011,ott,1.0
2001,ott,1.0
2008,che,1.412
2009,che,0.919
2005,che,1.122
2006,che,1.312
2012,che,1.627
2014,che,1.987
2013,che,1.9080000000000001
1999,che,0.926
2002,che,0.782
2017,che,2.069
2016,che,1.843
2015,che,1.823
1998,che,1.048
2004,che,1.0230000000000001
2000,che,0.937
1997,che,1.113
2007,che,1.2
2010,che,1.325
2003,che,0.844
2011,che,1.56
2001,che,0.852
2008,air,0.0
2009,air,0.0
2005,air,0.0
2006,air,0.0
2012,air,0.0
2014,air,0.0
2013,air,0.0
1999,air,0.0
2002,air,0.0
2017,air,0.0
2016,air,0.0
2015,air,0.0
1998,air,0.0
2004,air,0.0
2000,air,0.0
1997,air,0.0
2007,air,0.0
2010,air,0.0
2003,air,0.0
2011,air,0.0
2001,air,0.0
2008,mmf,1.068
2009,mmf,0.852
2005,mmf,0.904
2006,mmf,0.932
2012,mmf,1.232
2014,mmf,1.352
2013,mmf,1.313
1999,mmf,0.659
2002,mmf,0.733
2017,mmf,1.452
2016,mmf,1.432
2015,mmf,1.369
1998,mmf,0.684
2004,mmf,0.849
2000,mmf,0.746
1997,mmf,0.744
2007,mmf,1.062
2010,mmf,1.076
2003,mmf,0.773
2011,mmf,1.191
2001,mmf,0.731
2008,otr,0.0
2009,otr,0.0
2005,otr,0.0
2006,otr,0.0
2012,otr,0.0
2014,otr,0.0
2013,otr,0.0
1999,otr,0.0
2002,otr,0.0
2017,otr,0.0
2016,otr,0.0
2015,otr,0.0
1998,otr,0.0
2004,otr,0.0
2000,otr,0.0
1997,otr,0.0
2007,otr,0.0
2010,otr,0.0
2003,otr,0.0
2011,otr,0.0
2001,otr,0.0
2008,min,0.004
2009,min,0.001
2005,min,0.004
2006,min,0.004
2012,min,0.002
2014,min,0.002
2013,min,0.001
1999,min,0.002
2002,min,0.002
2017,min,0.003
2016,min,0.002
2015,min,0.002
1998,min,0.003
2004,min,0.003
2000,min,0.004
1997,min,0.005
2007,min,0.004
2010,min,0.002
2003,min,0.003
2011,min,0.002
2001,min,0.003
