yr,m,i,value
2014,trn,tsv,-9.990907490133421e-9
2013,trn,tsv,-9.990907538031573e-9
1999,trn,tsv,-9.974934529956299e-9
2002,trn,tsv,-9.990906722503237e-9
2017,trn,tsv,-9.990907434018061e-9
2016,trn,tsv,-9.97493639998926e-9
2015,trn,tsv,-9.974936416483855e-9
1998,trn,tsv,-9.974935234473608e-9
2004,trn,tsv,-9.974934444502763e-9
2000,trn,tsv,-9.990907017386456e-9
1997,trn,tsv,-9.97493646598805e-9
2007,trn,tsv,-9.97493458899043e-9
2010,trn,tsv,-9.974934979547183e-9
2003,trn,tsv,-9.990906816940732e-9
2011,trn,tsv,-9.974935013648903e-9
2001,trn,tsv,-9.99090690870789e-9
2008,trd,tsv,-9.974939602699377e-9
2009,trd,tsv,-9.974939945731146e-9
2005,trd,tsv,-9.974939264301082e-9
2006,trd,tsv,-9.974939209490955e-9
2012,trd,tsv,-9.990908474428188e-9
2014,trd,tsv,-9.990908463240344e-9
2013,trd,tsv,-9.990908469352654e-9
1999,trd,tsv,-9.974938902851294e-9
2002,trd,tsv,-9.99090838871429e-9
2017,trd,tsv,-9.990908396775689e-9
2016,trd,tsv,-9.974939104432519e-9
2015,trd,tsv,-9.974939130563616e-9
1998,trd,tsv,-9.974938856569016e-9
2004,trd,tsv,-9.974939123348613e-9
2000,trd,tsv,-9.990908459378228e-9
1997,trd,tsv,-9.974938787422332e-9
2007,trd,tsv,-9.974939111896036e-9
2010,trd,tsv,-9.974939225777314e-9
2003,trd,tsv,-9.99090841570578e-9
2011,trd,tsv,-9.974939270130226e-9
2001,trd,tsv,-9.990908561681734e-9
2008,trn,nrs,-9.97493503370501e-9
2009,trn,nrs,-9.97493584916658e-9
2005,trn,nrs,-9.974934859423461e-9
2006,trn,nrs,-9.974934899993031e-9
2012,trn,nrs,-9.990907417619429e-9
2014,trn,nrs,-9.990907527179926e-9
2013,trn,nrs,-9.990907576572985e-9
1999,trn,nrs,-9.97493453786163e-9
2002,trn,nrs,-9.990906752460345e-9
2017,trn,nrs,-9.990907466887424e-9
2016,trn,nrs,-9.974936490862708e-9
2015,trn,nrs,-9.974936492145764e-9
1998,trn,nrs,-9.974935327457047e-9
2004,trn,nrs,-9.974934558572114e-9
2000,trn,nrs,-9.990906964782218e-9
1997,trn,nrs,-9.974936556819923e-9
2007,trn,nrs,-9.974934648285026e-9
2010,trn,nrs,-9.974935096213539e-9
2003,trn,nrs,-9.990906857424264e-9
2011,trn,nrs,-9.974935063389705e-9
2001,trn,nrs,-9.990906929226837e-9
2008,trd,nrs,-9.974939482083528e-9
2009,trd,nrs,-9.974940170176497e-9
2005,trd,nrs,-9.974939366042402e-9
2006,trd,nrs,-9.974939311454816e-9
2012,trd,nrs,-9.990908514907873e-9
2014,trd,nrs,-9.990908500278921e-9
2013,trd,nrs,-9.99090850788617e-9
1999,trd,nrs,-9.974938910753868e-9
2002,trd,nrs,-9.990908418660421e-9
2017,trd,nrs,-9.990908429638092e-9
2016,trd,nrs,-9.974939195286358e-9
2015,trd,nrs,-9.974939206209139e-9
1998,trd,nrs,-9.974938949525585e-9
2004,trd,nrs,-9.974939237375384e-9
2000,trd,nrs,-9.990908406790672e-9
1997,trd,nrs,-9.97493887823738e-9
2007,trd,nrs,-9.974939171169236e-9
2010,trd,nrs,-9.974939342404146e-9
2003,trd,nrs,-9.990908456175078e-9
2011,trd,nrs,-9.974939319854135e-9
2001,trd,nrs,-9.990908582193219e-9
2008,trn,sec,-9.974940062971191e-9
2009,trn,sec,-9.974934869591073e-9
2005,trn,sec,-9.97493398321361e-9
2006,trn,sec,-9.974933979389068e-9
2012,trn,sec,-9.99090708469081e-9
2014,trn,sec,-9.990907205825985e-9
2013,trn,sec,-9.990907184118339e-9
1999,trn,sec,-9.974934057819351e-9
2002,trn,sec,-9.990906483580746e-9
2017,trn,sec,-9.990907012777366e-9
2016,trn,sec,-9.974935308989831e-9
2015,trn,sec,-9.974935636510582e-9
1998,trn,sec,-9.974934493224304e-9
2004,trn,sec,-9.974933639569657e-9
2000,trn,sec,-9.990907081920646e-9
1997,trn,sec,-9.974935749932747e-9
2007,trn,sec,-9.97493499030003e-9
2010,trn,sec,-9.974934454806543e-9
2003,trn,sec,-9.990906559398918e-9
2011,trn,sec,-9.974935955668292e-9
2001,trn,sec,-9.990906607963375e-9
2008,trd,sec,-9.974944509564918e-9
2009,trd,sec,-9.97493919093872e-9
2005,trd,sec,-9.974938490147607e-9
2006,trd,sec,-9.974938391174883e-9
2012,trd,sec,-9.990908182059604e-9
2014,trd,sec,-9.990908178993762e-9
2013,trd,sec,-9.990908115511918e-9
1999,trd,sec,-9.974938430879071e-9
2002,trd,sec,-9.99090814987935e-9
2017,trd,sec,-9.990907975624197e-9
2016,trd,sec,-9.974938013668528e-9
2015,trd,sec,-9.97493835075926e-9
1998,trd,sec,-9.974938115533936e-9
2004,trd,sec,-9.974938318715989e-9
2000,trd,sec,-9.990908523891951e-9
1997,trd,sec,-9.974938071499672e-9
2007,trd,sec,-9.97493951306082e-9
2010,trd,sec,-9.974938701214454e-9
2003,trd,sec,-9.990908158254521e-9
2011,trd,sec,-9.974940211829704e-9
2001,trd,sec,-9.99090826104655e-9
2008,trn,art,-9.974935030718979e-9
2009,trn,art,-9.97493572361724e-9
2005,trn,art,-9.974934760232621e-9
2006,trn,art,-9.974934806741595e-9
2012,trn,art,-9.990907382159294e-9
2014,trn,art,-9.990907492224941e-9
2013,trn,art,-9.990907540597695e-9
1999,trn,art,-9.974934397496345e-9
2002,trn,art,-9.990906713313361e-9
2017,trn,art,-9.99090743765591e-9
2016,trn,art,-9.974936409004938e-9
2015,trn,art,-9.974936406888222e-9
1998,trn,art,-9.974935208431759e-9
2004,trn,art,-9.97493444635237e-9
2000,trn,art,-9.990906936085797e-9
1997,trn,art,-9.974936401252187e-9
2007,trn,art,-9.974934572687878e-9
2010,trn,art,-9.974934994851948e-9
2003,trn,art,-9.990906814231983e-9
2011,trn,art,-9.97493498610297e-9
2001,trn,art,-9.990906887066722e-9
2008,trd,art,-9.974939479098558e-9
2009,trd,art,-9.974940044670442e-9
2005,trd,art,-9.974939266887228e-9
2006,trd,art,-9.974939218236201e-9
2012,trd,art,-9.990908479456297e-9
2014,trd,art,-9.990908465331417e-9
2013,trd,art,-9.990908471918251e-9
1999,trd,art,-9.974938770437555e-9
2002,trd,art,-9.990908379527782e-9
2017,trd,art,-9.990908400412767e-9
2016,trd,art,-9.974939113446251e-9
2015,trd,art,-9.974939120970061e-9
1998,trd,art,-9.974938830534694e-9
2004,trd,art,-9.974939125197528e-9
2000,trd,art,-9.990908378103352e-9
1997,trd,art,-9.974938722698462e-9
2007,trd,art,-9.974939095599366e-9
2010,trd,art,-9.974939241076895e-9
2003,trd,art,-9.990908412997984e-9
2011,trd,art,-9.974939242593646e-9
2001,trd,art,-9.990908540048431e-9
2008,trn,mov,0.28079468160367665
2009,trn,mov,0.19681794450601253
2005,trn,mov,0.337617573544371
2006,trn,mov,0.3251201547516521
2012,trn,mov,0.1444156298728926
2014,trn,mov,0.14247167724098458
2013,trn,mov,0.14210540029971838
1999,trn,mov,0.18945502202705022
2002,trn,mov,0.277397451205139
2017,trn,mov,0.14715911992319533
2016,trn,mov,0.13296666331354817
2015,trn,mov,0.1362379031952284
1998,trn,mov,0.16237808614216656
2004,trn,mov,0.3134533860480098
2000,trn,mov,0.28445559185343977
1997,trn,mov,0.14902169656525235
2007,trn,mov,0.28480105299053166
2010,trn,mov,0.14759794583206204
2003,trn,mov,0.2626971448313267
2011,trn,mov,0.13089163497448417
2001,trn,mov,0.23842302077132183
2008,trd,mov,8.375733504204554
2009,trd,mov,7.345659307514682
2005,trd,mov,8.886554325882479
2006,trd,mov,8.373353875894619
2012,trd,mov,9.193922040378471
2014,trd,mov,9.144212598074443
2013,trd,mov,9.23902511279655
1999,trd,mov,6.760038322498542
2002,trd,mov,8.554427362876693
2017,trd,mov,10.408632161203832
2016,trd,mov,9.661204347024743
2015,trd,mov,9.40369425902835
1998,trd,mov,5.996236146284678
2004,trd,mov,8.657328453404594
2000,trd,mov,8.163389669656382
1997,trd,mov,5.525894263333221
2007,trd,mov,8.850251336273422
2010,trd,mov,8.216068668237787
2003,trd,mov,8.148528653088157
2011,trd,mov,8.646942999316975
2001,trd,mov,8.282272424884356
2008,trn,fpd,15.706053788883306
2009,trn,fpd,11.773110535209756
2005,trn,fpd,16.135998763230045
2006,trn,fpd,16.25434463617953
2012,trn,fpd,13.541800898394802
2014,trn,fpd,15.30581059487154
2013,trn,fpd,13.975263503493704
1999,trn,fpd,10.543273872713653
2002,trn,fpd,11.530521257233271
2017,trn,fpd,14.765056577467998
2016,trn,fpd,13.72533637143697
2015,trn,fpd,13.805846209450083
1998,trn,fpd,9.216749665203665
2004,trn,fpd,14.177313222776519
2000,trn,fpd,10.683507737314827
1997,trn,fpd,8.621508138402964
2007,trn,fpd,15.219243261829195
2010,trn,fpd,11.31823352441846
2003,trn,fpd,11.780622435857316
2011,trn,fpd,12.348425117579877
2001,trn,fpd,11.21087216889961
2008,trd,fpd,56.17973906554125
2009,trd,fpd,44.393361584080495
2005,trd,fpd,53.3062683157142
2006,trd,fpd,56.590161176870694
2012,trd,fpd,63.41857678806065
2014,trd,fpd,71.91661203008455
2013,trd,fpd,68.70520560266506
1999,trd,fpd,36.87847927736476
2002,trd,fpd,41.94289364491642
2017,trd,fpd,84.08596057519232
2016,trd,fpd,79.15092262832124
2015,trd,fpd,78.02491808636678
1998,trd,fpd,33.79445326291445
2004,trd,fpd,49.81299274287655
2000,trd,fpd,40.37088468906675
1997,trd,fpd,32.0550562017608
2007,trd,fpd,60.93763401021469
2010,trd,fpd,54.98260391815666
2003,trd,fpd,43.574646558198225
2011,trd,fpd,62.12924336329383
2001,trd,fpd,37.873606586990206
2008,trn,slg,-9.974935088972897e-9
2009,trn,slg,-9.974935901327257e-9
2005,trn,slg,-9.974934914468943e-9
2006,trn,slg,-9.974934954781503e-9
2012,trn,slg,-9.99090743895647e-9
2014,trn,slg,-9.990907548425172e-9
2013,trn,slg,-9.990907597636752e-9
1999,trn,slg,-9.974934595249023e-9
2002,trn,slg,-9.990906771390445e-9
2017,trn,slg,-9.990907485841438e-9
2016,trn,slg,-9.974936548376372e-9
2015,trn,slg,-9.974936547437972e-9
1998,trn,slg,-9.974935379872913e-9
2004,trn,slg,-9.97493461394787e-9
2000,trn,slg,-9.990906988430753e-9
1997,trn,slg,-9.974936608371693e-9
2007,trn,slg,-9.974934704256348e-9
2010,trn,slg,-9.974935154938321e-9
2003,trn,slg,-9.990906875656616e-9
2011,trn,slg,-9.974935125103435e-9
2001,trn,slg,-9.990906950241422e-9
2008,trd,slg,-9.9749395373318e-9
2009,trd,slg,-9.974940222319192e-9
2005,trd,slg,-9.974939421068092e-9
2006,trd,slg,-9.974939366224003e-9
2012,trd,slg,-9.990908536239764e-9
2014,trd,slg,-9.99090852151962e-9
2013,trd,slg,-9.990908528945623e-9
1999,trd,slg,-9.974938968121239e-9
2002,trd,slg,-9.990908437583584e-9
2017,trd,slg,-9.990908448588092e-9
2016,trd,slg,-9.974939252787612e-9
2015,trd,slg,-9.974939261489373e-9
1998,trd,slg,-9.974939001926302e-9
2004,trd,slg,-9.97493929273047e-9
2000,trd,slg,-9.990908430431707e-9
1997,trd,slg,-9.974938929779601e-9
2007,trd,slg,-9.97493922712036e-9
2010,trd,slg,-9.974939401109033e-9
2003,trd,slg,-9.990908474401017e-9
2011,trd,slg,-9.974939381546906e-9
2001,trd,slg,-9.990908603200165e-9
2008,trn,pri,3.6231173482634085
2009,trn,pri,2.801499597026593
2005,trn,pri,2.9621779965487476
2006,trn,pri,3.068002909418899
2012,trn,pri,3.403229873796487
2014,trn,pri,3.42423361199016
2013,trn,pri,3.3583287625346157
1999,trn,pri,1.9271394538931788
2002,trn,pri,2.9405327288384338
2017,trn,pri,3.3634725334432507
2016,trn,pri,3.0680984950746755
2015,trn,pri,2.916969015880982
1998,trn,pri,1.9756863898583232
2004,trn,pri,2.914550109339403
2000,trn,pri,0.7662948449077036
1997,trn,pri,2.516507858676901
2007,trn,pri,3.3703305803210597
2010,trn,pri,2.9777924110079703
2003,trn,pri,3.0105755896216
2011,trn,pri,3.248531080859352
2001,trn,pri,3.1197567845511815
2008,trd,pri,11.320945487448776
2009,trd,pri,10.872134182526299
2005,trd,pri,9.919618066608772
2006,trd,pri,10.96898867628552
2012,trd,pri,12.53924386530054
2014,trd,pri,13.484412860385875
2013,trd,pri,12.88190536330807
1999,trd,pri,8.518591857155307
2002,trd,pri,8.714763491523177
2017,trd,pri,14.493986271184763
2016,trd,pri,14.981156561228815
2015,trd,pri,14.025672139638349
1998,trd,pri,8.470189952621777
2004,trd,pri,9.626120835788441
2000,trd,pri,8.918563933884048
1997,trd,pri,8.009849316986296
2007,trd,pri,10.334054193909784
2010,trd,pri,11.287638804385871
2003,trd,pri,8.933396401158129
2011,trd,pri,12.376909987971692
2001,trd,pri,9.020208044893895
2008,trn,grd,-9.974935214512671e-9
2009,trn,grd,-9.974935775822549e-9
2005,trn,grd,-9.974934851744698e-9
2006,trn,grd,-9.974934887003144e-9
2012,trn,grd,-9.990907404477617e-9
2014,trn,grd,-9.990907511615916e-9
2013,trn,grd,-9.990907563253722e-9
1999,trn,grd,-9.974934576616048e-9
2002,trn,grd,-9.990906750012091e-9
2017,trn,grd,-9.990907444213123e-9
2016,trn,grd,-9.97493644631969e-9
2015,trn,grd,-9.974936454992512e-9
1998,trn,grd,-9.974935325499663e-9
2004,trn,grd,-9.974934537994156e-9
2000,trn,grd,-9.990907008314651e-9
1997,trn,grd,-9.974936556304817e-9
2007,trn,grd,-9.974934669219005e-9
2010,trn,grd,-9.974935075242943e-9
2003,trn,grd,-9.990906851089601e-9
2011,trn,grd,-9.974935087263687e-9
2001,trn,grd,-9.990906932745743e-9
2008,trd,grd,-9.974939662827018e-9
2009,trd,grd,-9.974940096857753e-9
2005,trd,grd,-9.974939358366399e-9
2006,trd,grd,-9.9749392984695e-9
2012,trd,grd,-9.990908501769232e-9
2014,trd,grd,-9.990908484718242e-9
2013,trd,grd,-9.990908494569636e-9
1999,trd,grd,-9.974938949494764e-9
2002,trd,grd,-9.990908416213063e-9
2017,trd,grd,-9.990908406968592e-9
2016,trd,grd,-9.974939150752952e-9
2015,trd,grd,-9.974939169063934e-9
1998,trd,grd,-9.974938947568767e-9
2004,trd,grd,-9.974939216805106e-9
2000,trd,grd,-9.990908450309297e-9
1997,trd,grd,-9.97493887772237e-9
2007,trd,grd,-9.974939192095661e-9
2010,trd,grd,-9.974939321440654e-9
2003,trd,grd,-9.990908449842642e-9
2011,trd,grd,-9.97493934372001e-9
2001,trd,grd,-9.990908585710846e-9
2008,trn,pip,-9.974938208722363e-9
2009,trn,pip,-9.974938439814281e-9
2005,trn,pip,-9.97493787346622e-9
2006,trn,pip,-9.974937963630774e-9
2012,trn,pip,-9.99090832444094e-9
2014,trn,pip,-9.990908314361474e-9
2013,trn,pip,-9.990908332984473e-9
1999,trn,pip,-9.974936958009892e-9
2002,trn,pip,-9.990907909782751e-9
2017,trn,pip,-9.990908300105387e-9
2016,trn,pip,-9.974938822917312e-9
2015,trn,pip,-9.974938905231173e-9
1998,trn,pip,-9.974937672816488e-9
2004,trn,pip,-9.974937719828777e-9
2000,trn,pip,-9.990907895168518e-9
1997,trn,pip,-9.974937934362173e-9
2007,trn,pip,-9.974937843693258e-9
2010,trn,pip,-9.974938155437368e-9
2003,trn,pip,-9.99090799311477e-9
2011,trn,pip,-9.974938163728593e-9
2001,trn,pip,-9.990907982695794e-9
2008,trd,pip,-9.974942655974088e-9
2009,trd,pip,-9.974942759931077e-9
2005,trd,pip,-9.974942379001496e-9
2006,trd,pip,-9.974942374014318e-9
2012,trd,pip,-9.990909421510537e-9
2014,trd,pip,-9.990909287291992e-9
2013,trd,pip,-9.990909264142719e-9
1999,trd,pip,-9.97494133005781e-9
2002,trd,pip,-9.99090957555877e-9
2017,trd,pip,-9.990909262679623e-9
2016,trd,pip,-9.974941526837742e-9
2015,trd,pip,-9.97494161877199e-9
1998,trd,pip,-9.974941294207255e-9
2004,trd,pip,-9.974942397452047e-9
2000,trd,pip,-9.990909336881921e-9
1997,trd,pip,-9.974940255524468e-9
2007,trd,pip,-9.974942365424462e-9
2010,trd,pip,-9.974942400591614e-9
2003,trd,pip,-9.990909591466291e-9
2011,trd,pip,-9.974942419140193e-9
2001,trd,pip,-9.990909635279228e-9
2008,trn,sle,-9.974935062840153e-9
2009,trn,sle,-9.974935762132533e-9
2005,trn,sle,-9.974934853000381e-9
2006,trn,sle,-9.974934895119438e-9
2012,trn,sle,-9.990907397901683e-9
2014,trn,sle,-9.990907504580486e-9
2013,trn,sle,-9.990907558869571e-9
1999,trn,sle,-9.974934550260338e-9
2002,trn,sle,-9.990906750040774e-9
2017,trn,sle,-9.990907438929593e-9
2016,trn,sle,-9.974936434961506e-9
2015,trn,sle,-9.974936440784155e-9
1998,trn,sle,-9.974935335335176e-9
2004,trn,sle,-9.974934559129362e-9
2000,trn,sle,-9.990906970816155e-9
1997,trn,sle,-9.97493655638716e-9
2007,trn,sle,-9.974934652450685e-9
2010,trn,sle,-9.97493508070466e-9
2003,trn,sle,-9.9909068555499e-9
2011,trn,sle,-9.974935052476696e-9
2001,trn,sle,-9.990906922616125e-9
2008,trd,sle,-9.97493951120833e-9
2009,trd,sle,-9.974940083172457e-9
2005,trd,sle,-9.97493935962163e-9
2006,trd,sle,-9.974939306582939e-9
2012,trd,sle,-9.990908495194885e-9
2014,trd,sle,-9.990908477684317e-9
2013,trd,sle,-9.990908490186383e-9
1999,trd,sle,-9.97493892314825e-9
2002,trd,sle,-9.990908416241737e-9
2017,trd,sle,-9.990908401686182e-9
2016,trd,sle,-9.97493913939722e-9
2015,trd,sle,-9.974939154858653e-9
1998,trd,sle,-9.974938957401436e-9
2004,trd,sle,-9.974939237932424e-9
2000,trd,sle,-9.990908412822695e-9
1997,trd,sle,-9.974938877804698e-9
2007,trd,sle,-9.97493917533339e-9
2010,trd,sle,-9.974939326900521e-9
2003,trd,sle,-9.990908454301372e-9
2011,trd,sle,-9.97493930894483e-9
2001,trd,sle,-9.990908575584911e-9
2008,trn,osv,-9.974935144283658e-9
2009,trn,osv,-9.974935616905791e-9
2005,trn,osv,-9.974934858388534e-9
2006,trn,osv,-9.974934905510096e-9
2012,trn,osv,-9.990907372683758e-9
2014,trn,osv,-9.990907464507806e-9
2013,trn,osv,-9.99090753762013e-9
1999,trn,osv,-9.974934568068187e-9
2002,trn,osv,-9.990906762128907e-9
2017,trn,osv,-9.990907385296615e-9
2016,trn,osv,-9.974936272773929e-9
2015,trn,osv,-9.974936284869877e-9
1998,trn,osv,-9.974935363472749e-9
2004,trn,osv,-9.974934562517486e-9
2000,trn,osv,-9.99090699393941e-9
1997,trn,osv,-9.974936589681022e-9
2007,trn,osv,-9.97493468608178e-9
2010,trn,osv,-9.97493510185869e-9
2003,trn,osv,-9.9909068474412e-9
2011,trn,osv,-9.974935028756247e-9
2001,trn,osv,-9.990906911283796e-9
2008,trd,osv,-9.97493959262293e-9
2009,trd,osv,-9.974939937995784e-9
2005,trd,osv,-9.974939365007847e-9
2006,trd,osv,-9.974939316969938e-9
2012,trd,osv,-9.990908469983047e-9
2014,trd,osv,-9.990908437620214e-9
2013,trd,osv,-9.990908468941296e-9
1999,trd,osv,-9.974938940949886e-9
2002,trd,osv,-9.99090842832544e-9
2017,trd,osv,-9.99090834806456e-9
2016,trd,osv,-9.974938977244642e-9
2015,trd,osv,-9.974938998978141e-9
1998,trd,osv,-9.974938985530878e-9
2004,trd,osv,-9.974939241319282e-9
2000,trd,osv,-9.990908435938616e-9
1997,trd,osv,-9.974938911092393e-9
2007,trd,osv,-9.97493920895235e-9
2010,trd,osv,-9.974939348047385e-9
2003,trd,osv,-9.990908446195523e-9
2011,trd,osv,-9.974939285232438e-9
2001,trd,osv,-9.9909085642567e-9
2008,trn,trn,-9.974937696336721e-9
2009,trn,trn,-9.97493784084242e-9
2005,trn,trn,-9.974937488972564e-9
2006,trn,trn,-9.974937541608373e-9
2012,trn,trn,-9.990908170244722e-9
2014,trn,trn,-9.99090820503892e-9
2013,trn,trn,-9.990908254883452e-9
1999,trn,trn,-9.9749373935096e-9
2002,trn,trn,-9.990907760003042e-9
2017,trn,trn,-9.990908147431867e-9
2016,trn,trn,-9.974938434632218e-9
2015,trn,trn,-9.974938438027068e-9
1998,trn,trn,-9.974937828296234e-9
2004,trn,trn,-9.974937303856559e-9
2000,trn,trn,-9.990907891214265e-9
1997,trn,trn,-9.974938474040196e-9
2007,trn,trn,-9.97493746143886e-9
2010,trn,trn,-9.974937535321469e-9
2003,trn,trn,-9.990907829309388e-9
2011,trn,trn,-9.974937644706023e-9
2001,trn,trn,-9.990907883835389e-9
2008,trd,trn,-9.974942143770278e-9
2009,trd,trn,-9.974942161165701e-9
2005,trd,trn,-9.974941994646073e-9
2006,trd,trn,-9.974941952140438e-9
2012,trd,trn,-9.990909267351531e-9
2014,trd,trn,-9.990909177992836e-9
2013,trd,trn,-9.990909186057696e-9
1999,trd,trn,-9.974941765405594e-9
2002,trd,trn,-9.990909425833938e-9
2017,trd,trn,-9.99090911003843e-9
2016,trd,trn,-9.97494113863643e-9
2015,trd,trn,-9.974941151669054e-9
1998,trd,trn,-9.974941449642073e-9
2004,trd,trn,-9.974941981635091e-9
2000,trd,trn,-9.990909332928923e-9
1997,trd,trn,-9.974940795102531e-9
2007,trd,trn,-9.974941983307985e-9
2010,trd,trn,-9.974941780685779e-9
2003,trd,trn,-9.990909427718497e-9
2011,trd,trn,-9.974941900293867e-9
2001,trd,trn,-9.990909536454757e-9
2008,trn,smn,-9.974935001259544e-9
2009,trn,smn,-9.974935629392089e-9
2005,trn,smn,-9.974934564644167e-9
2006,trn,smn,-9.97493473925061e-9
2012,trn,smn,-9.990907390903248e-9
2014,trn,smn,-9.990907517393484e-9
2013,trn,smn,-9.990907565232115e-9
1999,trn,smn,-9.974934196471936e-9
2002,trn,smn,-9.990906639938613e-9
2017,trn,smn,-9.990907414282721e-9
2016,trn,smn,-9.974936350185519e-9
2015,trn,smn,-9.974936428952329e-9
1998,trn,smn,-9.974934859739171e-9
2004,trn,smn,-9.974934199786454e-9
2000,trn,smn,-9.990906786350754e-9
1997,trn,smn,-9.974936367091464e-9
2007,trn,smn,-9.974934627740756e-9
2010,trn,smn,-9.974934936315643e-9
2003,trn,smn,-9.990906799344441e-9
2011,trn,smn,-9.974934888504377e-9
2001,trn,smn,-9.990906853456904e-9
2008,trd,smn,-9.974939449649576e-9
2009,trd,smn,-9.974939950477778e-9
2005,trd,smn,-9.9749390713691e-9
2006,trd,smn,-9.974939150768972e-9
2012,trd,smn,-9.99090848819814e-9
2014,trd,smn,-9.990908490494574e-9
2013,trd,smn,-9.990908496547623e-9
1999,trd,smn,-9.974938569483281e-9
2002,trd,smn,-9.990908306179921e-9
2017,trd,smn,-9.990908377044528e-9
2016,trd,smn,-9.974939054639527e-9
2015,trd,smn,-9.97493914302939e-9
1998,trd,smn,-9.974938481942879e-9
2004,trd,smn,-9.974938878723654e-9
2000,trd,smn,-9.990908228415797e-9
1997,trd,smn,-9.974938688544067e-9
2007,trd,smn,-9.97493915063238e-9
2010,trd,smn,-9.974939182560423e-9
2003,trd,smn,-9.990908398115676e-9
2011,trd,smn,-9.974939145028199e-9
2001,trd,smn,-9.990908506450831e-9
2008,trn,fmt,9.092858245766605
2009,trn,fmt,7.214686929640012
2005,trn,fmt,7.025619162458299
2006,trn,fmt,7.944467944361099
2012,trn,fmt,11.217598199978239
2014,trn,fmt,12.962909748652278
2013,trn,fmt,11.46902904056866
1999,trn,fmt,4.381386590283094
2002,trn,fmt,6.064674668557974
2017,trn,fmt,12.793080634509426
2016,trn,fmt,12.34575693019581
2015,trn,fmt,12.983899298342708
1998,trn,fmt,4.680316552898618
2004,trn,fmt,6.446044538799273
2000,trn,fmt,5.118918524514657
1997,trn,fmt,4.356690551952855
2007,trn,fmt,8.549357238542456
2010,trn,fmt,9.522329171153869
2003,trn,fmt,5.970954202345345
2011,trn,fmt,10.09153507397349
2001,trn,fmt,5.411707170945206
2008,trd,fmt,76.46876765819951
2009,trd,fmt,64.10035386047149
2005,trd,fmt,64.68593868123644
2006,trd,fmt,71.25279984154068
2012,trd,fmt,85.47141446382652
2014,trd,fmt,91.95907758719947
2013,trd,fmt,88.22751663389651
1999,trd,fmt,44.36987892313859
2002,trd,fmt,48.49086066237658
2017,trd,fmt,104.44484379310828
2016,trd,fmt,96.47583738779048
2015,trd,fmt,94.21823473575812
1998,trd,fmt,42.09766834657909
2004,trd,fmt,57.89976239591729
2000,trd,fmt,47.34587582220262
1997,trd,fmt,41.25787872189897
2007,trd,fmt,75.23944391288873
2010,trd,fmt,70.72566227915162
2003,trd,fmt,51.50748163617736
2011,trd,fmt,79.2573564208768
2001,trd,fmt,46.59345453536713
2008,trn,pet,19.448506161123056
2009,trn,pet,17.746618955847666
2005,trn,pet,14.505610289083325
2006,trn,pet,15.993635720339414
2012,trn,pet,25.452508416950693
2014,trn,pet,28.61633830776257
2013,trn,pet,27.13193251431152
1999,trn,pet,9.957314969517626
2002,trn,pet,10.87541623294732
2017,trn,pet,29.51295564398127
2016,trn,pet,30.128368334684453
2015,trn,pet,31.474209251035656
1998,trn,pet,9.523846299663282
2004,trn,pet,12.668972900254634
2000,trn,pet,10.267672995837673
1997,trn,pet,8.796004391116174
2007,trn,pet,18.259635812663202
2010,trn,pet,20.878772816915117
2003,trn,pet,11.538609175333258
2011,trn,pet,24.105774070010813
2001,trn,pet,10.716518343606086
2008,trd,pet,127.27628776596954
2009,trd,pet,98.25845144333806
2005,trd,pet,97.60388059952939
2006,trd,pet,105.85234708087299
2012,trd,pet,132.16911061467184
2014,trd,pet,144.52217424579868
2013,trd,pet,140.7857526004889
1999,trd,pet,62.90502185889475
2002,trd,pet,64.02946860636351
2017,trd,pet,137.00654581934782
2016,trd,pet,123.04695439741984
2015,trd,pet,131.89458242767844
1998,trd,pet,61.26176058469425
2004,trd,pet,88.2307145441035
2000,trd,pet,71.43194763087253
1997,trd,pet,65.27927787805545
2007,trd,pet,111.56125745263628
2010,trd,pet,108.00304804785314
2003,trd,pet,76.78947690393643
2011,trd,pet,125.23218710308889
2001,trd,pet,69.74701561643859
2008,trn,mvt,0.0
2009,trn,mvt,0.0
2005,trn,mvt,0.0
2006,trn,mvt,0.0
2012,trn,mvt,0.0
2014,trn,mvt,0.0
2013,trn,mvt,0.0
1999,trn,mvt,0.0
2002,trn,mvt,0.0
2017,trn,mvt,0.0
2016,trn,mvt,0.0
2015,trn,mvt,0.0
1998,trn,mvt,0.0
2004,trn,mvt,0.0
2000,trn,mvt,0.0
1997,trn,mvt,0.0
2007,trn,mvt,0.0
2010,trn,mvt,0.0
2003,trn,mvt,0.0
2011,trn,mvt,0.0
2001,trn,mvt,0.0
2008,trd,mvt,0.0
2009,trd,mvt,0.0
2005,trd,mvt,0.0
2006,trd,mvt,0.0
2012,trd,mvt,0.0
2014,trd,mvt,0.0
2013,trd,mvt,0.0
1999,trd,mvt,0.0
2002,trd,mvt,0.0
2017,trd,mvt,0.0
2016,trd,mvt,0.0
2015,trd,mvt,0.0
1998,trd,mvt,0.0
2004,trd,mvt,0.0
2000,trd,mvt,0.0
1997,trd,mvt,0.0
2007,trd,mvt,0.0
2010,trd,mvt,0.0
2003,trd,mvt,0.0
2011,trd,mvt,0.0
2001,trd,mvt,0.0
2008,trn,cep,9.974723934948019
2009,trn,cep,7.090418272335531
2005,trn,cep,9.802882886569988
2006,trn,cep,10.70837000248783
