yr,i,j,value
2010,mvt,amd,0.0
2003,mvt,amd,0.0
2011,mvt,amd,0.0
2001,mvt,amd,0.0
2008,cep,amd,0.5398859231334445
2009,cep,amd,0.37774845148741915
2005,cep,amd,0.8786937790757123
2006,cep,amd,0.8121511716514765
2012,cep,amd,0.3062363083729267
2014,cep,amd,0.3777395590528237
2013,cep,amd,0.29208631869086765
1999,cep,amd,0.7554054827540817
2002,cep,amd,0.9219750084643458
2017,cep,amd,0.3598745253160253
2016,cep,amd,0.2965530031084512
2015,cep,amd,0.3395525868885405
1998,cep,amd,0.8403354669662425
2004,cep,amd,0.8203302028917078
2000,cep,amd,1.095049833120096
1997,cep,amd,1.007297672033345
2007,cep,amd,0.6480228724870458
2010,cep,amd,0.38658082335219185
2003,cep,amd,0.791945665860415
2011,cep,amd,0.3392321564183693
2001,cep,amd,0.6226435937596572
2008,wst,amd,1.065901514940478
2009,wst,amd,1.101339457631821
2005,wst,amd,0.9038284924444774
2006,wst,amd,1.041679000415931
2012,wst,amd,1.1514640953212323
2014,wst,amd,1.3677291393761355
2013,wst,amd,1.1694619936161812
1999,wst,amd,0.6251656142635421
2002,wst,amd,0.8140217098623314
2017,wst,amd,1.264394996331409
2016,wst,amd,1.3677335658022582
2015,wst,amd,1.278404999579121
1998,wst,amd,0.5794650737985341
2004,wst,amd,0.7919419602542668
2000,wst,amd,0.9648772927254449
1997,wst,amd,0.5479890759726935
2007,wst,amd,0.8942552941181139
2010,wst,amd,1.0821934234909238
2003,wst,amd,0.7240625271711626
2011,wst,amd,1.071608207339357
2001,wst,amd,0.6188298971476783
2008,mot,amd,0.09741162733388163
2009,mot,amd,0.08259868682833617
2005,mot,amd,0.09264198141121972
2006,mot,amd,0.1107405290504329
2012,mot,amd,0.14498814391799908
2014,mot,amd,0.16805065317012838
2013,mot,amd,0.14191342996281753
1999,mot,amd,0.06947196805404747
2002,mot,amd,0.09262437198248112
2017,mot,amd,0.18433178453847102
2016,mot,amd,0.15607425781218753
2015,mot,amd,0.15102165812069948
1998,mot,amd,0.06744395367835217
2004,mot,amd,0.0916481952714993
2000,mot,amd,0.11665561561205276
1997,mot,amd,0.0654240082315713
2007,mot,amd,0.08751918961732029
2010,mot,amd,0.10667359679403396
2003,mot,amd,0.0855567523468078
2011,mot,amd,0.10161410557251425
2001,mot,amd,0.0664163858160213
2008,adm,amd,4.966358702549515
2009,adm,amd,5.014412750232635
2005,adm,amd,4.054147953722868
2006,adm,amd,4.69219408251466
2012,adm,amd,5.138962594335342
2014,adm,amd,6.566093001093655
2013,adm,amd,5.459807245000076
1999,adm,amd,2.2041429118335247
2002,adm,amd,2.751819678521023
2017,adm,amd,7.64830417471634
2016,adm,amd,7.298294552965738
2015,adm,amd,6.6708433064234205
1998,adm,amd,2.1151975483277368
2004,adm,amd,3.4102942154960005
2000,adm,amd,2.717741790372467
1997,adm,amd,1.9356015086268628
2007,adm,amd,4.610061231492736
2010,adm,amd,4.985931260088589
2003,adm,amd,3.0794937255638817
2011,adm,amd,5.0109290050143915
2001,adm,amd,2.6194174082947668
2008,soc,amd,0.0
2009,soc,amd,0.0
2005,soc,amd,0.0
2006,soc,amd,0.0
2012,soc,amd,0.0
2014,soc,amd,0.0
2013,soc,amd,0.0
1999,soc,amd,0.0
2002,soc,amd,0.0
2017,soc,amd,0.0
2016,soc,amd,0.0
2015,soc,amd,0.0
1998,soc,amd,0.0
2004,soc,amd,0.0
2000,soc,amd,0.0
1997,soc,amd,0.0
2007,soc,amd,0.0
2010,soc,amd,0.0
2003,soc,amd,0.0
2011,soc,amd,0.0
2001,soc,amd,0.0
2008,alt,amd,0.030027381804039494
2009,alt,amd,0.013959176133061748
2005,alt,amd,0.02427532627168888
2006,alt,amd,0.021240240551136547
2012,alt,amd,0.008096308786985447
2014,alt,amd,0.030355672588327096
2013,alt,amd,0.01416618473869992
1999,alt,amd,0.01012235622722978
2002,alt,amd,0.018214731404743455
2017,alt,amd,0.02631731482480771
2016,alt,amd,0.024299605407494516
2015,alt,amd,0.03744146937184565
1998,alt,amd,0.011129031415499202
2004,alt,amd,0.020242639334590116
2000,alt,amd,0.014144641354810753
1997,alt,amd,0.010116751213798908
2007,alt,amd,0.024238364783586614
2010,alt,amd,0.020243369403996396
2003,alt,amd,0.018200965788094263
2011,alt,amd,0.015154683435572016
2001,alt,amd,0.01806890275396024
2008,pmt,amd,0.019105784271613344
2009,pmt,amd,0.014558076097738796
2005,pmt,amd,0.013713083126279654
2006,pmt,amd,0.01650939463175565
2012,pmt,amd,0.020090714490820134
2014,pmt,amd,0.020930766880224546
2013,pmt,amd,0.019054926550885493
1999,pmt,amd,0.00876105712089139
2002,pmt,amd,0.013635398855517832
2017,pmt,amd,0.01628197105239528
2016,pmt,amd,0.010519407269234032
2015,pmt,amd,0.013495664938154737
1998,pmt,amd,0.00971320361045848
2004,pmt,amd,0.013649048545550388
2000,pmt,amd,0.013650645136574829
1997,pmt,amd,0.009673036988741958
2007,pmt,amd,0.013510647780190697
2010,pmt,amd,0.018083379455319227
2003,pmt,amd,0.011579073358666633
2011,pmt,amd,0.02011017717073564
2001,pmt,amd,0.011442960028931332
2008,trk,amd,0.02265599446949447
2009,trk,amd,0.02250066759117479
2005,trk,amd,0.02166209395461936
2006,trk,amd,0.02268478933460461
2012,trk,amd,0.01535947997156168
2014,trk,amd,0.01838329142174875
2013,trk,amd,0.01634414157101465
1999,trk,amd,0.009273488237360517
2002,trk,amd,0.01967231416006366
2017,trk,amd,0.014287743369970806
2016,trk,amd,0.01841300164059723
2015,trk,amd,0.017374871310954797
1998,trk,amd,0.009226007931045511
2004,trk,amd,0.016508191476032674
2000,trk,amd,0.016422989003797295
1997,trk,amd,0.007138422071642619
2007,trk,amd,0.019619889994138256
2010,trk,amd,0.01546872874828624
2003,trk,amd,0.015451741953584973
2011,trk,amd,0.0154552477743827
2001,trk,amd,0.0133570649207313
2008,fdd,amd,0.0
2009,fdd,amd,0.0
2005,fdd,amd,0.0
2006,fdd,amd,0.0
2012,fdd,amd,0.0
2014,fdd,amd,0.0
2013,fdd,amd,0.0
1999,fdd,amd,0.0
2002,fdd,amd,0.0
2017,fdd,amd,0.0
2016,fdd,amd,0.0
2015,fdd,amd,0.0
1998,fdd,amd,0.0
2004,fdd,amd,0.0
2000,fdd,amd,0.0
1997,fdd,amd,0.0
2007,fdd,amd,0.0
2010,fdd,amd,0.0
2003,fdd,amd,0.0
2011,fdd,amd,0.0
2001,fdd,amd,0.0
2008,gmt,amd,0.0
2009,gmt,amd,0.0
2005,gmt,amd,0.0
2006,gmt,amd,0.0
2012,gmt,amd,0.0
2014,gmt,amd,0.0
2013,gmt,amd,0.0
1999,gmt,amd,0.0
2002,gmt,amd,0.0
2017,gmt,amd,0.0
2016,gmt,amd,0.0
2015,gmt,amd,0.0
1998,gmt,amd,0.0
2004,gmt,amd,0.0
2000,gmt,amd,0.0
1997,gmt,amd,0.0
2007,gmt,amd,0.0
2010,gmt,amd,0.0
2003,gmt,amd,0.0
2011,gmt,amd,0.0
2001,gmt,amd,0.0
2008,wtt,amd,0.0
2009,wtt,amd,0.0
2005,wtt,amd,0.0
2006,wtt,amd,0.0
2012,wtt,amd,0.0
2014,wtt,amd,0.0
2013,wtt,amd,0.0
1999,wtt,amd,0.0
2002,wtt,amd,0.0
2017,wtt,amd,0.0
2016,wtt,amd,0.0
2015,wtt,amd,0.0
1998,wtt,amd,0.0
2004,wtt,amd,0.0
2000,wtt,amd,0.0
1997,wtt,amd,0.0
2007,wtt,amd,0.0
2010,wtt,amd,0.0
2003,wtt,amd,0.0
2011,wtt,amd,0.0
2001,wtt,amd,0.0
2008,wpd,amd,0.4499620386804862
2009,wpd,amd,0.38604303315938515
2005,wpd,amd,0.512765363635216
2006,wpd,amd,0.5411657158631713
2012,wpd,amd,0.5031679487176147
2014,wpd,amd,0.661382574151325
2013,wpd,amd,0.5695666559974248
1999,wpd,amd,0.2430889765791466
2002,wpd,amd,0.3886668328945234
2017,wpd,amd,0.769736673706455
2016,wpd,amd,0.6909419827702196
2015,wpd,amd,0.6657577792263265
1998,wpd,amd,0.23966641311223144
2004,wpd,amd,0.43009761249299283
2000,wpd,amd,0.3213943434530017
1997,wpd,amd,0.22144238777929393
2007,wpd,amd,0.5250954446878126
2010,wpd,amd,0.3450399826464516
2003,wpd,amd,0.3690873103534438
2011,wpd,amd,0.43880923914757447
2001,wpd,amd,0.25853549375978563
2008,wht,amd,0.0
2009,wht,amd,0.0
2005,wht,amd,0.0
2006,wht,amd,0.0
2012,wht,amd,0.0
2014,wht,amd,0.0
2013,wht,amd,0.0
1999,wht,amd,0.0
2002,wht,amd,0.0
2017,wht,amd,0.0
2016,wht,amd,0.0
2015,wht,amd,0.0
1998,wht,amd,0.0
2004,wht,amd,0.0
2000,wht,amd,0.0
1997,wht,amd,0.0
2007,wht,amd,0.0
2010,wht,amd,0.0
2003,wht,amd,0.0
2011,wht,amd,0.0
2001,wht,amd,0.0
2008,wrh,amd,0.6753374505333343
2009,wrh,amd,0.7311353998253509
2005,wrh,amd,0.4002785506539391
2006,wrh,amd,0.4727879390516318
2012,wrh,amd,0.844010025814606
2014,wrh,amd,0.903234990566442
2013,wrh,amd,0.8439614257789301
1999,wrh,amd,0.19586507639334957
2002,wrh,amd,0.14722423490173894
2017,wrh,amd,0.6694544338704599
2016,wrh,amd,1.0165244737737902
2015,wrh,amd,0.9379115968695331
1998,wrh,amd,0.1986377471854561
2004,wrh,amd,0.3116631151922248
2000,wrh,amd,0.12406576121263176
1997,wrh,amd,0.17138140338654118
2007,wrh,amd,0.5365728253237977
2010,wrh,amd,0.6701991210983758
2003,wrh,amd,0.3084638139740784
2011,wrh,amd,0.7415959542181568
2001,wrh,amd,0.25977212281119083
2008,ott,amd,0.0
2009,ott,amd,0.0
2005,ott,amd,0.0
2006,ott,amd,0.0
2012,ott,amd,0.0
2014,ott,amd,0.0
2013,ott,amd,0.0
1999,ott,amd,0.0
2002,ott,amd,0.0
2017,ott,amd,0.0
2016,ott,amd,0.0
2015,ott,amd,0.0
1998,ott,amd,0.0
2004,ott,amd,0.0
2000,ott,amd,0.0
1997,ott,amd,0.0
2007,ott,amd,0.0
2010,ott,amd,0.0
2003,ott,amd,0.0
2011,ott,amd,0.0
2001,ott,amd,0.0
2008,che,amd,0.09909359316786662
2009,che,amd,0.11301595687495752
2005,che,amd,0.07566836816110195
2006,che,amd,0.07667266932700739
2012,che,amd,0.10290030294713622
2014,che,amd,0.11504776037053606
2013,che,amd,0.10998975624952272
1999,che,amd,0.04341194267720699
2002,che,amd,0.06658845910387264
2017,che,amd,0.1070139905435598
2016,che,amd,0.0908891999092094
2015,che,amd,0.09190048235998954
1998,che,amd,0.05347988987711809
2004,che,amd,0.06257081411601124
2000,che,amd,0.06853520000997448
1997,che,amd,0.047409605465448944
2007,che,amd,0.09182028740491542
2010,che,amd,0.09785383802966177
2003,che,amd,0.061522033022411736
2011,che,amd,0.09078543107346745
2001,che,amd,0.08657556020546307
2008,air,amd,0.2017802256963601
2009,air,amd,0.18105694387510765
2005,air,amd,0.1905553848683129
2006,air,amd,0.2162142241469703
2012,air,amd,0.27065948405820295
2014,air,amd,0.32508322636191
2013,air,amd,0.28243623592480477
1999,air,amd,0.11956318444267848
2002,air,amd,0.15525889068308618
2017,air,amd,0.3135670886851985
2016,air,amd,0.347125495214997
2015,air,amd,0.3168832428238652
1998,air,amd,0.12181661842960788
2004,air,amd,0.1598641853887068
2000,air,amd,0.19097630790743636
1997,air,amd,0.11309832655407337
2007,air,amd,0.17857622511002438
2010,air,amd,0.1872991779867586
2003,air,amd,0.14113788596548876
2011,air,amd,0.2451244747204741
2001,air,amd,0.1145676369507045
2008,mmf,amd,0.39298239530366136
2009,mmf,amd,0.3128583309616363
2005,mmf,amd,0.34076205768416995
2006,mmf,amd,0.36295834763742263
2012,mmf,amd,0.07379199040608453
2014,mmf,amd,0.0960256234178474
2013,mmf,amd,0.07680306986066072
1999,mmf,amd,0.352130637186665
2002,mmf,amd,0.3499147986068349
2017,mmf,amd,0.09002979079667396
2016,mmf,amd,0.08290846920099156
2015,mmf,amd,0.08086161340009392
1998,mmf,amd,0.38013813058765283
2004,mmf,amd,0.3237281140257731
2000,mmf,amd,0.5059963566502156
1997,mmf,amd,0.38108841270299115
2007,mmf,amd,0.34069261288334546
2010,mmf,amd,0.2577968241581024
2003,mmf,amd,0.3194972882904891
2011,mmf,amd,0.2072138647570762
2001,mmf,amd,0.32595831673951886
2008,otr,amd,0.09454025233340772
2009,otr,amd,0.11835827176199183
2005,otr,amd,0.09239418483263634
2006,otr,amd,0.09937643455699437
2012,otr,amd,0.11673746369094196
2014,otr,amd,0.13137504938234185
2013,otr,amd,0.12047025702472074
1999,otr,amd,0.06433181617926088
2002,otr,amd,0.10509480593257278
2017,otr,amd,0.12434098056109526
2016,otr,amd,0.13926438507964
2015,otr,amd,0.13039840333975217
1998,otr,amd,0.06819145546284637
2004,otr,amd,0.09030460944751002
2000,otr,amd,0.10246428713324335
1997,otr,amd,0.061095955442868125
2007,otr,amd,0.09040832800071817
2010,otr,amd,0.09614078684654966
2003,otr,amd,0.08026869153929955
2011,otr,amd,0.09306270264920939
2001,otr,amd,0.07621842425123761
2008,min,amd,0.06567004956164071
2009,min,amd,0.08285424281671122
2005,min,amd,0.05025162472720027
2006,min,amd,0.07819305116797605
2012,min,amd,0.07132125379966082
2014,min,amd,0.0716492086897222
2013,min,amd,0.06820789454374099
1999,min,amd,0.029162515254715096
2002,min,amd,0.039261633518776144
2017,min,amd,0.08345498837749615
2016,min,amd,0.05797396137308257
2015,min,amd,0.05505093557225559
1998,min,amd,0.032063201492044426
2004,min,amd,0.045199446625613655
2000,min,amd,0.04223454923974011
1997,min,amd,0.03809679711690001
2007,min,amd,0.058805454936029684
2010,min,amd,0.08229664412148409
2003,min,amd,0.03920888242383398
2011,min,amd,0.07103183352664705
2001,min,amd,0.036176845917039596
2008,ppd,oil,0.03991496698791275
2009,ppd,oil,0.02377523596138012
2005,ppd,oil,0.034044665250378504
2006,ppd,oil,0.029040414493234315
2012,ppd,oil,0.07803831997586232
2014,ppd,oil,0.1069333959547928
2013,ppd,oil,0.1051110799770626
1999,ppd,oil,0.016932306660069105
2002,ppd,oil,0.0180347863825728
2017,ppd,oil,0.05707218439044246
2016,ppd,oil,0.04602440033145154
2015,ppd,oil,0.05806243555616611
1998,ppd,oil,0.010932207247920767
2004,ppd,oil,0.025972788933965322
2000,ppd,oil,0.03990424133876881
1997,ppd,oil,0.016888443285602493
2007,ppd,oil,0.027030932152503982
2010,ppd,oil,0.06511000166158312
2003,ppd,oil,0.02986791930310041
2011,ppd,oil,0.0891347236609673
2001,ppd,oil,0.03688925669172432
2008,res,oil,0.017990772411739603
2009,res,oil,0.012011815329587549
2005,res,oil,0.021981165177735823
2006,res,oil,0.015982935415842787
2012,res,oil,0.04195210099576653
2014,res,oil,0.058909069904508435
2013,res,oil,0.055972933432935676
1999,res,oil,0.014964125373426743
2002,res,oil,0.015024802977416468
2017,res,oil,0.024028463167542913
2016,res,oil,0.028973945326402763
2015,res,oil,0.03492891023169091
1998,res,oil,0.009957550024382393
2004,res,oil,0.019970835817951824
2000,res,oil,0.03699534082076875
1997,res,oil,0.01792932632408713
2007,res,oil,0.01098235365459602
2010,res,oil,0.027955573023274824
2003,res,oil,0.020959507169895045
2011,res,oil,0.04793522910458872
2001,res,oil,0.02699412927599326
2008,com,oil,0.8288227979412524
2009,com,oil,0.3646034848832868
2005,com,oil,1.111189906443442
2006,com,oil,0.48269028668319386
2012,com,oil,2.2530334050750453
2014,com,oil,5.4753265856794435
2013,com,oil,4.016102272408211
1999,com,oil,0.7530485801026604
2002,com,oil,0.7456257580401686
2017,com,oil,5.119109144297206
2016,com,oil,4.9922022958674
2015,com,oil,4.695188094589784
1998,com,oil,0.48760803867472263
2004,com,oil,0.9199260338015459
2000,com,oil,1.2884983576398774
1997,com,oil,0.5444764615650672
2007,com,oil,0.549676893336134
2010,com,oil,1.7328547564337906
2003,com,oil,1.0979215552469233
2011,com,oil,2.508969352604287
2001,com,oil,0.9417478511858539
2008,amb,oil,0.0
2009,amb,oil,0.0
2005,amb,oil,0.0
2006,amb,oil,0.0
2012,amb,oil,0.0
2014,amb,oil,0.0
2013,amb,oil,0.0
1999,amb,oil,0.0
2002,amb,oil,0.0
2017,amb,oil,0.0
2016,amb,oil,0.0
2015,amb,oil,0.0
1998,amb,oil,0.0
2004,amb,oil,0.0
2000,amb,oil,0.0
1997,amb,oil,0.0
2007,amb,oil,0.0
2010,amb,oil,0.0
2003,amb,oil,0.0
2011,amb,oil,0.0
2001,amb,oil,0.0
2008,fbp,oil,0.0
2009,fbp,oil,0.0
2005,fbp,oil,0.0
2006,fbp,oil,0.0
2012,fbp,oil,0.0
2014,fbp,oil,0.0
2013,fbp,oil,0.0
1999,fbp,oil,0.0
2002,fbp,oil,0.0
2017,fbp,oil,0.0
2016,fbp,oil,0.0
2015,fbp,oil,0.0
1998,fbp,oil,0.0
2004,fbp,oil,0.0
2000,fbp,oil,0.0
1997,fbp,oil,0.0
2007,fbp,oil,0.0
2010,fbp,oil,0.0
2003,fbp,oil,0.0
2011,fbp,oil,0.0
2001,fbp,oil,0.0
2008,rec,oil,0.0
2009,rec,oil,0.0
2005,rec,oil,0.0
2006,rec,oil,0.0
2012,rec,oil,0.0
2014,rec,oil,0.0
2013,rec,oil,0.0
1999,rec,oil,0.0
2002,rec,oil,0.0
2017,rec,oil,0.0
2016,rec,oil,0.0
2015,rec,oil,0.0
1998,rec,oil,0.0
2004,rec,oil,0.0
2000,rec,oil,0.0
1997,rec,oil,0.0
2007,rec,oil,0.0
2010,rec,oil,0.0
2003,rec,oil,0.0
2011,rec,oil,0.0
2001,rec,oil,0.0
2008,con,oil,2.080436690417387
2009,con,oil,0.66749404629604
2005,con,oil,2.205181397828478
2006,con,oil,1.6918412367746283
2012,con,oil,0.9513902157349761
2014,con,oil,2.64192863402777
2013,con,oil,1.1979283111096015
1999,con,oil,0.5465721393788596
2002,con,oil,0.976474350303085
2017,con,oil,1.0458615367470834
2016,con,oil,0.7286482987804531
2015,con,oil,1.9499509865525126
1998,con,oil,0.32959013900311807
2004,con,oil,2.345937087014519
2000,con,oil,1.1400296556393175
1997,con,oil,0.2668941923251483
2007,con,oil,0.8172790317210583
2010,con,oil,1.8671712626590307
2003,con,oil,2.13665280603354
2011,con,oil,1.4326227434072578
2001,con,oil,1.5676132771957751
2008,agr,oil,0.0
2009,agr,oil,0.0
2005,agr,oil,0.0
2006,agr,oil,0.0
2012,agr,oil,0.0
2014,agr,oil,0.0
2013,agr,oil,0.0
1999,agr,oil,0.0
2002,agr,oil,0.0
2017,agr,oil,0.0
2016,agr,oil,0.0
2015,agr,oil,0.0
1998,agr,oil,0.0
2004,agr,oil,0.0
2000,agr,oil,0.0
1997,agr,oil,0.0
2007,agr,oil,0.0
2010,agr,oil,0.0
2003,agr,oil,0.0
2011,agr,oil,0.0
2001,agr,oil,0.0
2008,eec,oil,0.047995076136023426
2009,eec,oil,0.02248243446700335
2005,eec,oil,0.052279809114838906
2006,eec,oil,0.03818483688543007
2012,eec,oil,0.15551552914669337
2014,eec,oil,0.2468043407106347
2013,eec,oil,0.2108696984929075
1999,eec,oil,0.04215026617961223
2002,eec,oil,0.04128792469063677
2017,eec,oil,0.1541583028600872
2016,eec,oil,0.14975179634297064
2015,eec,oil,0.16868727957702803
1998,eec,oil,0.030026400547374443
2004,eec,oil,0.04622990069146361
2000,eec,oil,0.07442479500882948
1997,eec,oil,0.03902669896362391
2007,eec,oil,0.03514417945278679
2010,eec,oil,0.06617372447188659
2003,eec,oil,0.05421174710912589
2011,eec,oil,0.11734864814861305
2001,eec,oil,0.06356052948898729
2008,fnd,oil,0.0
2009,fnd,oil,0.0
2005,fnd,oil,0.0
2006,fnd,oil,0.0
2012,fnd,oil,0.0
2014,fnd,oil,0.0
2013,fnd,oil,0.0
1999,fnd,oil,0.0
2002,fnd,oil,0.0
2017,fnd,oil,0.0
2016,fnd,oil,0.0
2015,fnd,oil,0.0
1998,fnd,oil,0.0
2004,fnd,oil,0.0
2000,fnd,oil,0.0
1997,fnd,oil,0.0
2007,fnd,oil,0.0
2010,fnd,oil,0.0
2003,fnd,oil,0.0
2011,fnd,oil,0.0
2001,fnd,oil,0.0
2008,pub,oil,0.008023722992349814
2009,pub,oil,0.003982954264035344
2005,pub,oil,0.008028920425103355
2006,pub,oil,0.006020619154016413
2012,pub,oil,0.019078876554113475
2014,pub,oil,0.02910611268225666
2013,pub,oil,0.02712771641984786
1999,pub,oil,0.0030112135186245417
2002,pub,oil,0.005025297947458849
2017,pub,oil,0.013092109361542233
2016,pub,oil,0.015061442252241692
2015,pub,oil,0.018062082800979155
1998,pub,oil,0.0020017495831535633
2004,pub,oil,0.005016065507672059
2000,pub,oil,0.008051109905945746
1997,pub,oil,0.0020025378808692356
2007,pub,oil,0.00501607490821796
2010,pub,oil,0.011037914820325907
2003,pub,oil,0.007018660214587596
2011,pub,oil,0.01706568232608979
2001,pub,oil,0.008027005727678121
2008,hou,oil,0.0
2009,hou,oil,0.0
2005,hou,oil,0.0
2006,hou,oil,0.0
2012,hou,oil,0.0
2014,hou,oil,0.0
2013,hou,oil,0.0
1999,hou,oil,0.0
2002,hou,oil,0.0
2017,hou,oil,0.0
2016,hou,oil,0.0
2015,hou,oil,0.0
1998,hou,oil,0.0
2004,hou,oil,0.0
2000,hou,oil,0.0
1997,hou,oil,0.0
2007,hou,oil,0.0
2010,hou,oil,0.0
2003,hou,oil,0.0
2011,hou,oil,0.0
2001,hou,oil,0.0
2008,fbt,oil,0.0
2009,fbt,oil,0.0
2005,fbt,oil,0.0
2006,fbt,oil,0.0
2012,fbt,oil,0.0
2014,fbt,oil,0.0
2013,fbt,oil,0.0
1999,fbt,oil,0.0
2002,fbt,oil,0.0
2017,fbt,oil,0.0
2016,fbt,oil,0.0
2015,fbt,oil,0.0
1998,fbt,oil,0.0
2004,fbt,oil,0.0
2000,fbt,oil,0.0
1997,fbt,oil,0.0
2007,fbt,oil,0.0
2010,fbt,oil,0.0
2003,fbt,oil,0.0
2011,fbt,oil,0.0
2001,fbt,oil,0.0
2008,ins,oil,2.554984730153101
2009,ins,oil,1.0891007488244653
2005,ins,oil,2.1164085068965837
2006,ins,oil,1.7653858093151447
2012,ins,oil,3.8129626095089955
2014,ins,oil,6.676951540966907
2013,ins,oil,5.40381460676524
1999,ins,oil,0.7570213932643682
2002,ins,oil,1.0235501677187495
2017,ins,oil,6.362328207252101
2016,ins,oil,5.556914993568217
2015,ins,oil,4.760847257907461
1998,ins,oil,0.503871977115536
2004,ins,oil,1.4641773075391964
2000,ins,oil,1.7901449139479253
1997,ins,oil,0.7460731197079288
2007,ins,oil,3.117007240991083
2010,ins,oil,1.8795457115233438
2003,ins,oil,1.2750780046025476
2011,ins,oil,3.574268941616817
2001,ins,oil,1.5326575754967815
2008,tex,oil,0.0
2009,tex,oil,0.0
2005,tex,oil,0.0
2006,tex,oil,0.0
2012,tex,oil,0.0
2014,tex,oil,0.0
2013,tex,oil,0.0
1999,tex,oil,0.0
2002,tex,oil,0.0
2017,tex,oil,0.0
2016,tex,oil,0.0
2015,tex,oil,0.0
1998,tex,oil,0.0
2004,tex,oil,0.0
2000,tex,oil,0.0
1997,tex,oil,0.0
2007,tex,oil,0.0
2010,tex,oil,0.0
2003,tex,oil,0.0
2011,tex,oil,0.0
2001,tex,oil,0.0
2008,leg,oil,2.2594962975711663
2009,leg,oil,1.4849807124431944
2005,leg,oil,1.6521155129250806
2006,leg,oil,1.6356494583409025
2012,leg,oil,3.6115673900239926
2014,leg,oil,4.998821495979506
2013,leg,oil,4.421618717904996
1999,leg,oil,0.4810725288468948
2002,leg,oil,0.7465284453230414
2017,leg,oil,3.321073724511798
2016,leg,oil,3.0064992076378214
2015,leg,oil,3.7746677082832227
1998,leg,oil,0.3315359859879378
2004,leg,oil,0.9841873920482148
2000,leg,oil,0.860800206050866
1997,leg,oil,0.4472024401606768
2007,leg,oil,1.6012428605186872
2010,leg,oil,2.302674412169591
2003,leg,oil,1.287030944790549
2011,leg,oil,3.2442013447259623
2001,leg,oil,0.7057687221172719
2008,fen,oil,0.0
2009,fen,oil,0.0
2005,fen,oil,0.0
2006,fen,oil,0.0
2012,fen,oil,0.0
2014,fen,oil,0.0
2013,fen,oil,0.0
1999,fen,oil,0.0
2002,fen,oil,0.0
2017,fen,oil,0.0
2016,fen,oil,0.0
2015,fen,oil,0.0
1998,fen,oil,0.0
2004,fen,oil,0.0
2000,fen,oil,0.0
1997,fen,oil,0.0
2007,fen,oil,0.0
2010,fen,oil,0.0
2003,fen,oil,0.0
2011,fen,oil,0.0
2001,fen,oil,0.0
2008,uti,oil,2.6635113669597374
2009,uti,oil,1.4575399050391424
2005,uti,oil,2.2218632343023645
2006,uti,oil,1.7283498440783776
2012,uti,oil,5.267072925925642
2014,uti,oil,7.322356860557309
2013,uti,oil,7.02519399865224
1999,uti,oil,0.935284351790784
2002,uti,oil,1.0317110004742138
2017,uti,oil,3.235156940277989
2016,uti,oil,3.3645367702704423
2015,uti,oil,4.34765110768862
1998,uti,oil,0.6183119858419203
2004,uti,oil,1.4540535474299814
2000,uti,oil,2.309452441363542
1997,uti,oil,0.9589699518750443
2007,uti,oil,1.4776432174607523
2010,uti,oil,4.054975854509916
2003,uti,oil,1.6913200979376366
2011,uti,oil,5.755304254662347
2001,uti,oil,2.0767035895324937
2008,nmp,oil,0.6274899781227234
2009,nmp,oil,0.2853133979877863
2005,nmp,oil,0.6754665947681272
2006,nmp,oil,0.5120469662595347
2012,nmp,oil,0.9938483615808384
2014,nmp,oil,1.4732148282363964
2013,nmp,oil,1.4491680308114205
1999,nmp,oil,0.3369663919465615
2002,nmp,oil,0.31426692573769527
2017,nmp,oil,0.9880030442309083
2016,nmp,oil,0.789265264744979
2015,nmp,oil,0.9606600759038685
1998,nmp,oil,0.2356077862010858
2004,nmp,oil,0.5089581503201149
2000,nmp,oil,0.7326903167804255
1997,nmp,oil,0.393546284092211
2007,nmp,oil,0.39345095027337673
2010,nmp,oil,0.673795893716341
2003,nmp,oil,0.5479419915939993
2011,nmp,oil,1.0570592252209465
2001,nmp,oil,0.6431049911702494
2008,brd,oil,0.510243938731261
2009,brd,oil,0.29394215936531576
2005,brd,oil,0.42715478881023705
2006,brd,oil,0.3184877318684806
2012,brd,oil,1.1894690071832081
2014,brd,oil,1.547746827817425
2013,brd,oil,1.6394844231284476
1999,brd,oil,0.14401206566857597
2002,brd,oil,0.1914691841251446
2017,brd,oil,0.7033362858685948
2016,brd,oil,0.7913760883046322
2015,brd,oil,0.924677171511006
1998,brd,oil,0.07921584207538554
2004,brd,oil,0.2775407100908432
2000,brd,oil,0.3811514935697486
1997,brd,oil,0.10895957244991987
2007,brd,oil,0.289554806097269
2010,brd,oil,0.7866162160359128
2003,brd,oil,0.2883151106552653
2011,brd,oil,1.2866077859349083
2001,brd,oil,0.3435706360380597
2008,bnk,oil,0.9446694964194235
2009,bnk,oil,0.7023548617313768
2005,bnk,oil,1.1047274248378025
2006,bnk,oil,0.9775641029052501
2012,bnk,oil,2.47053392662768
2014,bnk,oil,2.699692147143172
2013,bnk,oil,3.1213541064435715
1999,bnk,oil,0.5342584743331921
2002,bnk,oil,0.7967449452915651
2017,bnk,oil,1.9320324201064492
2016,bnk,oil,1.7687901160339339
2015,bnk,oil,1.5162357642292543
1998,bnk,oil,0.286379939712164
2004,bnk,oil,0.7841713489382977
2000,bnk,oil,1.4805681311254257
1997,bnk,oil,0.38307351453539884
2007,bnk,oil,0.8544436904453772
