yr,i,value
2013,art,1.473
1999,art,0.595
2002,art,0.585
2017,art,1.552
2016,art,1.495
2015,art,1.539
1998,art,0.589
2004,art,0.68
2000,art,0.541
1997,art,0.5760000000000001
2007,art,1.175
2010,art,1.661
2003,art,0.58
2011,art,1.576
2001,art,0.5660000000000001
2008,mov,15.274000000000001
2009,mov,15.536
2005,mov,12.771
2006,mov,14.987
2012,mov,18.028
2014,mov,18.67
2013,mov,17.857
1999,mov,8.401
2002,mov,10.318
2017,mov,20.007
2016,mov,18.818
2015,mov,20.075
1998,mov,7.665
2004,mov,12.311
2000,mov,9.019
1997,mov,6.2940000000000005
2007,mov,16.167
2010,mov,15.581
2003,mov,11.057
2011,mov,17.22
2001,mov,9.146
2008,fpd,4.497
2009,fpd,3.6470000000000002
2005,fpd,3.2520000000000002
2006,fpd,3.594
2012,fpd,5.042
2014,fpd,5.23
2013,fpd,5.15
1999,fpd,2.857
2002,fpd,2.602
2017,fpd,4.838
2016,fpd,4.71
2015,fpd,5.011
1998,fpd,2.852
2004,fpd,2.999
2000,fpd,3.248
1997,fpd,2.781
2007,fpd,3.9650000000000003
2010,fpd,4.105
2003,fpd,2.7760000000000002
2011,fpd,4.482
2001,fpd,2.867
2008,slg,0.0
2009,slg,0.0
2005,slg,0.0
2006,slg,0.0
2012,slg,0.0
2014,slg,0.0
2013,slg,0.0
1999,slg,0.0
2002,slg,0.0
2017,slg,0.0
2016,slg,0.0
2015,slg,0.0
1998,slg,0.0
2004,slg,0.0
2000,slg,0.0
1997,slg,0.0
2007,slg,0.0
2010,slg,0.0
2003,slg,0.0
2011,slg,0.0
2001,slg,0.0
2008,pri,2.446
2009,pri,2.128
2005,pri,1.962
2006,pri,2.062
2012,pri,2.592
2014,pri,2.511
2013,pri,2.623
1999,pri,1.452
2002,pri,1.478
2017,pri,2.308
2016,pri,2.492
2015,pri,2.488
1998,pri,1.5230000000000001
2004,pri,1.6480000000000001
2000,pri,1.561
1997,pri,1.341
2007,pri,2.366
2010,pri,2.2760000000000002
2003,pri,1.47
2011,pri,2.4170000000000003
2001,pri,1.663
2008,grd,0.0
2009,grd,0.0
2005,grd,0.0
2006,grd,0.0
2012,grd,0.0
2014,grd,0.0
2013,grd,0.0
1999,grd,0.0
2002,grd,0.0
2017,grd,0.0
2016,grd,0.0
2015,grd,0.0
1998,grd,0.0
2004,grd,0.0
2000,grd,0.0
1997,grd,0.0
2007,grd,0.0
2010,grd,0.0
2003,grd,0.0
2011,grd,0.0
2001,grd,0.0
2008,pip,0.324
2009,pip,0.321
2005,pip,0.321
2006,pip,0.335
2012,pip,0.251
2014,pip,0.219
2013,pip,0.214
1999,pip,0.34400000000000003
2002,pip,0.315
2017,pip,0.256
2016,pip,0.253
2015,pip,0.241
1998,pip,0.343
2004,pip,0.333
2000,pip,0.34
1997,pip,0.356
2007,pip,0.328
2010,pip,0.329
2003,pip,0.33
2011,pip,0.266
2001,pip,0.331
2008,sle,0.0
2009,sle,0.0
2005,sle,0.0
2006,sle,0.0
2012,sle,0.0
2014,sle,0.0
2013,sle,0.0
1999,sle,0.0
2002,sle,0.0
2017,sle,0.0
2016,sle,0.0
2015,sle,0.0
1998,sle,0.0
2004,sle,0.0
2000,sle,0.0
1997,sle,0.0
2007,sle,0.0
2010,sle,0.0
2003,sle,0.0
2011,sle,0.0
2001,sle,0.0
2008,osv,0.261
2009,osv,0.257
2005,osv,0.223
2006,osv,0.23600000000000002
2012,osv,0.32
2014,osv,0.068
2013,osv,0.324
1999,osv,0.14100000000000001
2002,osv,0.159
2017,osv,0.075
2016,osv,0.074
2015,osv,0.07100000000000001
1998,osv,0.138
2004,osv,0.2
2000,osv,0.148
1997,osv,0.14100000000000001
2007,osv,0.23
2010,osv,0.303
2003,osv,0.181
2011,osv,0.31
2001,osv,0.152
2008,trn,1.288
2009,trn,1.256
2005,trn,1.1280000000000001
2006,trn,1.188
2012,trn,1.304
2014,trn,1.328
2013,trn,1.32
1999,trn,0.922
2002,trn,0.871
2017,trn,1.358
2016,trn,1.35
2015,trn,1.342
1998,trn,0.8160000000000001
2004,trn,1.077
2000,trn,0.726
1997,trn,0.848
2007,trn,1.244
2010,trn,1.278
2003,trn,0.971
2011,trn,1.294
2001,trn,0.869
2008,smn,3.29
2009,smn,3.3040000000000003
2005,smn,1.104
2006,smn,1.827
2012,smn,3.367
2014,smn,3.697
2013,smn,3.5300000000000002
1999,smn,1.37
2002,smn,1.178
2017,smn,2.694
2016,smn,3.1670000000000003
2015,smn,4.132
1998,smn,1.627
2004,smn,1.2650000000000001
2000,smn,1.046
1997,smn,1.6280000000000001
2007,smn,2.491
2010,smn,2.994
2003,smn,1.087
2011,smn,3.168
2001,smn,1.206
2008,fmt,32.61
2009,fmt,28.051000000000002
2005,fmt,23.438
2006,fmt,27.341
2012,fmt,40.392
2014,fmt,45.506
2013,fmt,42.748
1999,fmt,19.086000000000002
2002,fmt,18.615000000000002
2017,fmt,41.532000000000004
2016,fmt,40.971000000000004
2015,fmt,43.492000000000004
1998,fmt,19.076
2004,fmt,20.716
2000,fmt,21.613
1997,fmt,17.852
2007,fmt,30.081
2010,fmt,32.868
2003,fmt,18.830000000000002
2011,fmt,37.71
2001,fmt,19.396
2008,pet,75.122
2009,pet,52.756
2005,pet,26.679000000000002
2006,pet,37.35
2012,pet,123.983
2014,pet,134.637
2013,pet,131.697
1999,pet,9.986
2002,pet,11.584
2017,pet,99.371
2016,pet,79.065
2015,pet,92.089
1998,pet,11.26
2004,pet,18.731
2000,pet,14.058
1997,pet,14.152000000000001
2007,pet,43.997
2010,pet,75.406
2003,pet,13.977
2011,pet,116.821
2001,pet,12.353
2008,mvt,0.0
2009,mvt,0.0
2005,mvt,0.0
2006,mvt,0.0
2012,mvt,0.0
2014,mvt,0.0
2013,mvt,0.0
1999,mvt,0.0
2002,mvt,0.0
2017,mvt,0.0
2016,mvt,0.0
2015,mvt,0.0
1998,mvt,0.0
2004,mvt,0.0
2000,mvt,0.0
1997,mvt,0.0
2007,mvt,0.0
2010,mvt,0.0
2003,mvt,0.0
2011,mvt,0.0
2001,mvt,0.0
2008,cep,140.648
2009,cep,112.598
2005,cep,124.277
2006,cep,136.142
2012,cep,129.28
2014,cep,130.281
2013,cep,128.596
1999,cep,140.334
2002,cep,115.797
2017,cep,122.638
2016,cep,122.867
2015,cep,127.023
1998,cep,132.699
2004,cep,121.85600000000001
2000,cep,163.952
1997,cep,134.639
2007,cep,140.099
2010,cep,126.879
2003,cep,114.334
2011,cep,132.81300000000002
2001,cep,133.958
2008,wst,0.044
2009,wst,0.046
2005,wst,0.026000000000000002
2006,wst,0.037
2012,wst,0.073
2014,wst,0.081
2013,wst,0.07
1999,wst,0.027
2002,wst,0.026000000000000002
2017,wst,0.107
2016,wst,0.094
2015,wst,0.1
1998,wst,0.031
2004,wst,0.028
2000,wst,0.023
1997,wst,0.03
2007,wst,0.044
2010,wst,0.048
2003,wst,0.025
2011,wst,0.057
2001,wst,0.026000000000000002
2008,mot,93.85900000000001
2009,mot,63.299
2005,mot,76.669
2006,mot,86.776
2012,mot,112.242
2014,mot,123.875
2013,mot,117.394
1999,mot,64.909
2002,mot,66.935
2017,mot,122.199
2016,mot,119.09
2015,mot,120.32300000000001
1998,mot,63.664
2004,mot,71.628
2000,mot,68.527
1997,mot,67.624
2007,mot,95.81
2010,mot,87.241
2003,mot,68.583
2011,mot,101.087
2001,mot,63.095
2008,adm,1.37
2009,adm,1.403
2005,adm,0.929
2006,adm,1.228
2012,adm,1.838
2014,adm,1.864
2013,adm,1.826
1999,adm,0.75
2002,adm,0.738
2017,adm,2.052
2016,adm,1.9100000000000001
2015,adm,2.019
1998,adm,0.973
2004,adm,0.868
2000,adm,0.749
1997,adm,0.9480000000000001
2007,adm,1.428
2010,adm,1.3840000000000001
2003,adm,0.745
2011,adm,1.6360000000000001
2001,adm,0.755
2008,soc,0.0
2009,soc,0.0
2005,soc,0.0
2006,soc,0.0
2012,soc,0.0
2014,soc,0.0
2013,soc,0.0
1999,soc,0.0
2002,soc,0.0
2017,soc,0.0
2016,soc,0.0
2015,soc,0.0
1998,soc,0.0
2004,soc,0.0
2000,soc,0.0
1997,soc,0.0
2007,soc,0.0
2010,soc,0.0
2003,soc,0.0
2011,soc,0.0
2001,soc,0.0
2008,alt,6.054
2009,alt,5.337
2005,alt,6.966
2006,alt,6.922
2012,alt,6.896
2014,alt,6.735
2013,alt,7.335
1999,alt,10.56
2002,alt,8.002
2017,alt,5.8660000000000005
2016,alt,5.872
2015,alt,6.2330000000000005
1998,alt,11.245000000000001
2004,alt,6.936
2000,alt,10.879
1997,alt,11.075000000000001
2007,alt,6.2330000000000005
2010,alt,6.143
2003,alt,7.361
2011,alt,6.745
2001,alt,9.187
2008,pmt,38.598
2009,pmt,26.662
2005,pmt,21.568
2006,pmt,28.358
2012,pmt,40.513
2014,pmt,39.325
2013,pmt,36.983000000000004
1999,pmt,13.274000000000001
2002,pmt,12.1
2017,pmt,34.09
2016,pmt,31.072
2015,pmt,33.676
1998,pmt,15.624
2004,pmt,17.058
2000,pmt,14.962
1997,pmt,18.669
2007,pmt,32.731
2010,pmt,34.964
2003,pmt,13.17
2011,pmt,40.35
2001,pmt,12.969
2008,trk,1.6560000000000001
2009,trk,1.395
2005,trk,1.534
2006,trk,1.619
2012,trk,1.83
2014,trk,1.726
2013,trk,1.744
1999,trk,1.302
2002,trk,1.306
2017,trk,1.629
2016,trk,1.6300000000000001
2015,trk,1.589
1998,trk,1.157
2004,trk,1.429
2000,trk,1.4040000000000001
1997,trk,1.203
2007,trk,1.6420000000000001
2010,trk,1.657
2003,trk,1.304
2011,trk,1.778
2001,trk,1.243
2008,fdd,0.0
2009,fdd,0.0
2005,fdd,0.0
2006,fdd,0.0
2012,fdd,0.0
2014,fdd,0.0
2013,fdd,0.0
1999,fdd,0.0
2002,fdd,0.0
2017,fdd,0.0
2016,fdd,0.0
2015,fdd,0.0
1998,fdd,0.0
2004,fdd,0.0
2000,fdd,0.0
1997,fdd,0.0
2007,fdd,0.0
2010,fdd,0.0
2003,fdd,0.0
2011,fdd,0.0
2001,fdd,0.0
2008,gmt,0.0
2009,gmt,0.0
2005,gmt,0.0
2006,gmt,0.0
2012,gmt,0.0
2014,gmt,0.0
2013,gmt,0.0
1999,gmt,0.0
2002,gmt,0.0
2017,gmt,0.0
2016,gmt,0.0
2015,gmt,0.0
1998,gmt,0.0
2004,gmt,0.0
2000,gmt,0.0
1997,gmt,0.0
2007,gmt,0.0
2010,gmt,0.0
2003,gmt,0.0
2011,gmt,0.0
2001,gmt,0.0
2008,wtt,5.791
2009,wtt,4.037
2005,wtt,4.436
2006,wtt,4.367
2012,wtt,5.018
2014,wtt,5.232
2013,wtt,4.953
1999,wtt,4.708
2002,wtt,4.5280000000000005
2017,wtt,4.488
2016,wtt,4.428
2015,wtt,4.643
1998,wtt,4.534
2004,wtt,4.715
2000,wtt,5.08
1997,wtt,5.317
2007,wtt,5.182
2010,wtt,4.973
2003,wtt,4.838
2011,wtt,4.971
2001,wtt,4.566
2008,wpd,5.21
2009,wpd,4.07
2005,wpd,4.644
2006,wpd,5.13
2012,wpd,5.901
2014,wpd,6.932
2013,wpd,6.3660000000000005
1999,wpd,4.941
2002,wpd,3.9490000000000003
