yr,i,value
2004,pri,73.68123233991709
2000,pri,79.73954847812686
1997,pri,75.31996703351763
2007,pri,76.48840367349563
2010,pri,66.92551966887808
2003,pri,74.05729294176814
2011,pri,68.53815064905572
2001,pri,77.28057252847742
2008,grd,57.45041165617347
2009,grd,57.578815372612766
2005,grd,47.27085993330099
2006,grd,53.26715972688064
2012,grd,65.24275539360663
2014,grd,77.23134881762773
2013,grd,70.40522596308257
1999,grd,33.95208289082051
2002,grd,36.161278768799754
2017,grd,93.475384314203
2016,grd,88.37466484784471
2015,grd,81.60343478864267
1998,grd,33.922300084809685
2004,grd,43.0718663384153
2000,grd,34.1302934608101
1997,grd,31.5465041716847
2007,grd,56.44232120955887
2010,grd,58.005956501178034
2003,grd,37.19790056839588
2011,grd,63.112623824051376
2001,grd,35.40939404023793
2008,pip,0.6445373008633162
2009,pip,0.600406155453601
2005,pip,0.6560291788441168
2006,pip,0.6844100713053166
2012,pip,0.4639496272351972
2014,pip,0.4772533682543887
2013,pip,0.447853766923823
1999,pip,0.7116912205786995
2002,pip,0.6393280170375967
2017,pip,0.5505488567413943
2016,pip,0.5330256751541543
2015,pip,0.5159357381968707
1998,pip,0.7061454859590405
2004,pip,0.6941919778479996
2000,pip,1.0958968058170573
1997,pip,0.7311859169760055
2007,pip,0.6837063158413955
2010,pip,0.6049770920403287
2003,pip,0.6888603203752564
2011,pip,0.5109581851257222
2001,pip,0.8707711438553082
2008,sle,71.76333943992908
2009,sle,74.6782687299442
2005,sle,61.295161737533945
2006,sle,65.00995987952382
2012,sle,85.01300203549393
2014,sle,92.29198389861361
2013,sle,89.41163791976824
1999,sle,45.70733032736971
2002,sle,52.06265131788242
2017,sle,105.82028754791888
2016,sle,101.4091337811669
2015,sle,96.53186532421257
1998,sle,44.43264472012892
2004,sle,57.36217330688978
2000,sle,47.16526250041883
1997,sle,43.076321037032436
2007,sle,68.02302332893927
2010,sle,78.43416595187838
2003,sle,54.52448505847373
2011,sle,81.63188230119641
2001,sle,49.509456807089364
2008,osv,667.9478111614156
2009,osv,630.5337487135495
2005,osv,609.9895946006484
2006,osv,638.2850065743402
2012,osv,701.0640549761517
2014,osv,758.6274444429515
2013,osv,713.9199700847755
1999,osv,509.3917399409187
2002,osv,563.0601760182923
2017,osv,841.3143259459911
2016,osv,817.6036151239341
2015,osv,783.1520618127962
1998,osv,488.41258749515185
2004,osv,600.1244231774444
2000,osv,534.8897031970532
1997,osv,453.33087505026504
2007,osv,653.6365845426474
2010,osv,648.9764126315723
2003,osv,577.1447831241577
2011,osv,671.9406505973384
2001,osv,553.5221587508765
2008,trn,8.296451910809113
2009,trn,8.287418099530708
2005,trn,7.397428645864611
2006,trn,7.469392860772176
2012,trn,10.01024406134506
2014,trn,10.661984395908561
2013,trn,10.338754224940663
1999,trn,5.7020413356757125
2002,trn,7.1594131478152185
2017,trn,10.796424464429908
2016,trn,10.079648756710409
2015,trn,10.328472414856908
1998,trn,5.0622192348813
2004,trn,7.1660973100832415
2000,trn,5.946500867726377
1997,trn,5.1828515999948
2007,trn,7.318566892975834
2010,trn,9.682723999407273
2003,trn,6.890633392120754
2011,trn,9.965056757915182
2001,trn,6.256670226316041
2008,smn,136.9872692598196
2009,smn,91.33923694933475
2005,smn,77.54180743611617
2006,smn,107.29683049605569
2012,smn,174.3404793009922
2014,smn,212.2631653261389
2013,smn,177.43387694796579
