yr,i,m,value
1997,man,trd,-9.974943140842807e-9
2007,man,trd,-9.974942833314424e-9
2010,man,trd,-9.974942715300677e-9
2003,man,trd,-9.990909768600859e-9
2011,man,trd,-9.974942692214697e-9
2001,man,trd,-9.99090964650837e-9
2008,mch,trd,-9.974942330776659e-9
2009,mch,trd,-9.974942623885113e-9
2005,mch,trd,-9.974942292450951e-9
2006,mch,trd,-9.974942367446222e-9
2012,mch,trd,-9.990909593311875e-9
2014,mch,trd,-9.990909607386065e-9
2013,mch,trd,-9.990909604084874e-9
1999,mch,trd,-9.974942701572083e-9
2002,mch,trd,-9.990909663438919e-9
2017,mch,trd,-9.990909647413057e-9
2016,mch,trd,-9.974942504423763e-9
2015,mch,trd,-9.974942412039061e-9
1998,mch,trd,-9.974942682257664e-9
2004,mch,trd,-9.97494243130248e-9
2000,mch,trd,-9.990909668995225e-9
1997,mch,trd,-9.974942793429754e-9
2007,mch,trd,-9.974942499186865e-9
2010,mch,trd,-9.974942388949237e-9
2003,mch,trd,-9.990909651285255e-9
2011,mch,trd,-9.974942379584908e-9
2001,mch,trd,-9.990909703402613e-9
2008,dat,trd,-9.974942422846886e-9
2009,dat,trd,-9.974942014083264e-9
2005,dat,trd,-9.974942758266223e-9
2006,dat,trd,-9.974942798629368e-9
2012,dat,trd,-9.990909714800391e-9
2014,dat,trd,-9.990909725154148e-9
2013,dat,trd,-9.990909718719558e-9
1999,dat,trd,-9.974938607190273e-9
2002,dat,trd,-9.990909824277947e-9
2017,dat,trd,-9.990909788086665e-9
2016,dat,trd,-9.974942835874955e-9
2015,dat,trd,-9.974942818209536e-9
1998,dat,trd,-9.974943145576141e-9
2004,dat,trd,-9.974942898207303e-9
2000,dat,trd,-9.990907342591628e-9
1997,dat,trd,-9.974943225740635e-9
2007,dat,trd,-9.97494288926997e-9
2010,dat,trd,-9.974942743597906e-9
2003,dat,trd,-9.990909797174329e-9
2011,dat,trd,-9.974942708824672e-9
2001,dat,trd,-9.990907783243606e-9
2008,amd,trd,-9.974942381433271e-9
2009,amd,trd,-9.974941908194749e-9
2005,amd,trd,-9.974942662350636e-9
2006,amd,trd,-9.974942706229133e-9
2012,amd,trd,-9.990909704800484e-9
2014,amd,trd,-9.990909719473892e-9
2013,amd,trd,-9.990909711844503e-9
1999,amd,trd,-9.974943077327133e-9
2002,amd,trd,-9.990909794649757e-9
2017,amd,trd,-9.990909794235699e-9
2016,amd,trd,-9.974942833503114e-9
2015,amd,trd,-9.97494281535491e-9
1998,amd,trd,-9.974943059091344e-9
2004,amd,trd,-9.974942796674661e-9
2000,amd,trd,-9.990909765652241e-9
1997,amd,trd,-9.974943136115852e-9
2007,amd,trd,-9.97494281553096e-9
2010,amd,trd,-9.974942681956277e-9
2003,amd,trd,-9.990909762353607e-9
2011,amd,trd,-9.97494267348815e-9
2001,amd,trd,-9.990909628227789e-9
2008,oil,trd,-9.974942211822361e-9
2009,oil,trd,-9.974941640105974e-9
2005,oil,trd,-9.974942348187162e-9
2006,oil,trd,-9.974942381145032e-9
2012,oil,trd,-9.990909573067526e-9
2014,oil,trd,-9.990909589169745e-9
2013,oil,trd,-9.990909610981386e-9
1999,oil,trd,-9.974942396727382e-9
2002,oil,trd,-9.99090967118572e-9
2017,oil,trd,-9.990909706755845e-9
2016,oil,trd,-9.974942321348373e-9
2015,oil,trd,-9.974942311091435e-9
1998,oil,trd,-9.974942274251591e-9
2004,oil,trd,-9.974942387030996e-9
2000,oil,trd,-9.990909664264796e-9
1997,oil,trd,-9.97494254682233e-9
2007,oil,trd,-9.974942470429193e-9
2010,oil,trd,-9.974942285493343e-9
2003,oil,trd,-9.990909597805982e-9
2011,oil,trd,-9.974942321880442e-9
2001,oil,trd,-9.990909477934864e-9
2008,hos,trd,-9.974942393968995e-9
2009,hos,trd,-9.974941754836244e-9
2005,hos,trd,-9.974942517699175e-9
2006,hos,trd,-9.974942573678532e-9
2012,hos,trd,-9.990909653536768e-9
2014,hos,trd,-9.990909668363425e-9
2013,hos,trd,-9.990909660129665e-9
1999,hos,trd,-9.974942963917518e-9
2002,hos,trd,-9.99090974580287e-9
2017,hos,trd,-9.990909741021317e-9
2016,hos,trd,-9.974942698286088e-9
2015,hos,trd,-9.974942686180666e-9
1998,hos,trd,-9.974942935985823e-9
2004,hos,trd,-9.974942645197339e-9
2000,hos,trd,-9.990909751609295e-9
1997,hos,trd,-9.974943008662634e-9
2007,hos,trd,-9.974942707457379e-9
2010,hos,trd,-9.974942546368175e-9
2003,hos,trd,-9.990909710814473e-9
2011,hos,trd,-9.974942560364805e-9
2001,hos,trd,-9.990909584838839e-9
2008,rnt,trd,-9.974942267299454e-9
2009,rnt,trd,-9.974941989287584e-9
2005,rnt,trd,-9.974942652216588e-9
2006,rnt,trd,-9.974942723010078e-9
2012,rnt,trd,-9.990909714789633e-9
2014,rnt,trd,-9.99090972633643e-9
2013,rnt,trd,-9.990909720621291e-9
1999,rnt,trd,-9.974943050236689e-9
2002,rnt,trd,-9.990909771348918e-9
2017,rnt,trd,-9.99090979865089e-9
2016,rnt,trd,-9.974942857324017e-9
2015,rnt,trd,-9.974942825114065e-9
1998,rnt,trd,-9.974943059479287e-9
2004,rnt,trd,-9.974942781381726e-9
2000,rnt,trd,-9.990909749271848e-9
1997,rnt,trd,-9.974943128878157e-9
2007,rnt,trd,-9.974942798014917e-9
2010,rnt,trd,-9.974942711491377e-9
2003,rnt,trd,-9.990909754202986e-9
2011,rnt,trd,-9.974942657746542e-9
2001,rnt,trd,-9.990909628493514e-9
2008,pla,trd,-9.974942356244405e-9
2009,pla,trd,-9.974942181808978e-9
2005,pla,trd,-9.974942232038553e-9
2006,pla,trd,-9.974942272304636e-9
2012,pla,trd,-9.9909095566842e-9
2014,pla,trd,-9.99090956321064e-9
2013,pla,trd,-9.990909558084332e-9
1999,pla,trd,-9.974942618094045e-9
2002,pla,trd,-9.990909637577233e-9
2017,pla,trd,-9.990909614579494e-9
2016,pla,trd,-9.974942361075557e-9
2015,pla,trd,-9.974942325040024e-9
1998,pla,trd,-9.974942621410963e-9
2004,pla,trd,-9.974942362353457e-9
2000,pla,trd,-9.990909639643361e-9
1997,pla,trd,-9.974942697262565e-9
2007,pla,trd,-9.974942367506933e-9
2010,pla,trd,-9.974942281850337e-9
2003,pla,trd,-9.990909614397756e-9
2011,pla,trd,-9.97494228033317e-9
2001,pla,trd,-9.990909570548425e-9
2008,fof,trd,-9.974942273491229e-9
2009,fof,trd,-9.974942011663403e-9
2005,fof,trd,-9.974942414461054e-9
2006,fof,trd,-9.974942228942302e-9
2012,fof,trd,-9.990909603460762e-9
2014,fof,trd,-9.990909605679428e-9
2013,fof,trd,-9.990909595114757e-9
1999,fof,trd,-9.974942586455743e-9
2002,fof,trd,-9.990909622500895e-9
2017,fof,trd,-9.990909683120628e-9
2016,fof,trd,-9.97494252968568e-9
2015,fof,trd,-9.97494246071604e-9
1998,fof,trd,-9.9749425890228e-9
2004,fof,trd,-9.974942376803357e-9
2000,fof,trd,-9.99090964986067e-9
1997,fof,trd,-9.974942701550009e-9
2007,fof,trd,-9.974942565756956e-9
2010,fof,trd,-9.974942396207532e-9
2003,fof,trd,-9.990909590722113e-9
2011,fof,trd,-9.974942389294106e-9
2001,fof,trd,-9.99090950156524e-9
2008,fin,trd,-9.974941514171178e-9
2009,fin,trd,-9.974941996053705e-9
2005,fin,trd,-9.974942752416313e-9
2006,fin,trd,-9.974942830694277e-9
2012,fin,trd,-9.990909737495853e-9
2014,fin,trd,-9.990909748889181e-9
2013,fin,trd,-9.990909757071423e-9
1999,fin,trd,-9.974943152173813e-9
2002,fin,trd,-9.990909818738906e-9
2017,fin,trd,-9.990909843347514e-9
2016,fin,trd,-9.97494297912542e-9
2015,fin,trd,-9.974942911256573e-9
1998,fin,trd,-9.974943155442833e-9
2004,fin,trd,-9.974942889201746e-9
2000,fin,trd,-9.990909765934218e-9
1997,fin,trd,-9.97494321904154e-9
2007,fin,trd,-9.974942720130496e-9
2010,fin,trd,-9.974942747174105e-9
2003,fin,trd,-9.990909789861531e-9
2011,fin,trd,-9.974942470344417e-9
2001,fin,trd,-9.990909674482156e-9
2008,tsv,trd,-9.974942407033533e-9
2009,tsv,trd,-9.974941995317878e-9
2005,tsv,trd,-9.974942677781644e-9
2006,tsv,trd,-9.974942731514125e-9
2012,tsv,trd,-9.990909710819313e-9
2014,tsv,trd,-9.99090972121436e-9
2013,tsv,trd,-9.990909715741698e-9
1999,tsv,trd,-9.974943030640323e-9
2002,tsv,trd,-9.990909799273561e-9
2017,tsv,trd,-9.990909787323577e-9
2016,tsv,trd,-9.974942831909716e-9
2015,tsv,trd,-9.974942805205694e-9
1998,tsv,trd,-9.974943087081363e-9
2004,tsv,trd,-9.974942819920658e-9
2000,tsv,trd,-9.990909727438032e-9
1997,tsv,trd,-9.974943159220823e-9
2007,tsv,trd,-9.974942836370677e-9
2010,tsv,trd,-9.974942714349772e-9
2003,tsv,trd,-9.990909771430627e-9
2011,tsv,trd,-9.974942684207426e-9
2001,tsv,trd,-9.990909622187711e-9
2008,nrs,trd,-9.974942439554213e-9
2009,nrs,trd,-9.97494179137534e-9
2005,nrs,trd,-9.974942572205097e-9
2006,nrs,trd,-9.974942626582858e-9
2012,nrs,trd,-9.990909672668987e-9
2014,nrs,trd,-9.990909686893974e-9
2013,nrs,trd,-9.990909678977905e-9
1999,nrs,trd,-9.974943018026381e-9
2002,nrs,trd,-9.99090976521808e-9
2017,nrs,trd,-9.990909757597988e-9
2016,nrs,trd,-9.97494274840941e-9
2015,nrs,trd,-9.974942733395326e-9
1998,nrs,trd,-9.974942981152308e-9
2004,nrs,trd,-9.97494270082117e-9
2000,nrs,trd,-9.990909773379003e-9
1997,nrs,trd,-9.974943051155987e-9
2007,nrs,trd,-9.974942761099769e-9
2010,nrs,trd,-9.974942599762189e-9
2003,nrs,trd,-9.990909728508878e-9
2011,nrs,trd,-9.974942617542107e-9
2001,nrs,trd,-9.990909604069855e-9
2008,sec,trd,-9.974935939372915e-9
2009,sec,trd,-9.974942998389278e-9
2005,sec,trd,-9.974943684642218e-9
2006,sec,trd,-9.97494379410959e-9
2012,sec,trd,-9.990910109657723e-9
2014,sec,trd,-9.990910101464567e-9
2013,sec,trd,-9.99091019451719e-9
1999,sec,trd,-9.974943608035082e-9
2002,sec,trd,-9.990910127121066e-9
2017,sec,trd,-9.99091035002443e-9
2016,sec,trd,-9.97494429669775e-9
2015,sec,trd,-9.974943844235067e-9
1998,sec,trd,-9.97494403937425e-9
2004,sec,trd,-9.974943855264213e-9
2000,sec,trd,-9.990909604548253e-9
1997,sec,trd,-9.974944081693461e-9
2007,sec,trd,-9.974942295515392e-9
2010,sec,trd,-9.974943399025341e-9
2003,sec,trd,-9.99091010039698e-9
2011,sec,trd,-9.97494139722828e-9
2001,sec,trd,-9.990910009433364e-9
2008,art,trd,-9.974942441700138e-9
2009,art,trd,-9.9749418693891e-9
2005,art,trd,-9.974942657929108e-9
2006,art,trd,-9.974942699496917e-9
2012,art,trd,-9.990909696843002e-9
2014,art,trd,-9.990909711405862e-9
2013,art,trd,-9.990909704831943e-9
1999,art,trd,-9.974943165584395e-9
2002,art,trd,-9.990909801861439e-9
2017,art,trd,-9.990909778608313e-9
2016,art,trd,-9.974942805692435e-9
2015,art,trd,-9.974942796185086e-9
1998,art,trd,-9.974943083042702e-9
2004,art,trd,-9.97494279686439e-9
2000,art,trd,-9.990909809688723e-9
1997,art,trd,-9.974943205939165e-9
2007,art,trd,-9.974942822076648e-9
2010,art,trd,-9.974942669731385e-9
2003,art,trd,-9.990909767133685e-9
2011,art,trd,-9.974942669252967e-9
2001,art,trd,-9.99090964309061e-9
2008,mov,trd,-9.974942496272636e-9
2009,mov,trd,-9.974941946859048e-9
2005,mov,trd,-9.974942604237527e-9
2006,mov,trd,-9.974942668964786e-9
2012,mov,trd,-9.990909733179587e-9
2014,mov,trd,-9.990909736761876e-9
2013,mov,trd,-9.990909724812723e-9
1999,mov,trd,-9.974943038963004e-9
2002,mov,trd,-9.990909763439108e-9
2017,mov,trd,-9.990909795750433e-9
2016,mov,trd,-9.974942834479035e-9
2015,mov,trd,-9.974942823522705e-9
1998,mov,trd,-9.974943006272345e-9
2004,mov,trd,-9.974942726798301e-9
2000,mov,trd,-9.990909766697979e-9
1997,mov,trd,-9.974943081982043e-9
2007,mov,trd,-9.974942789176745e-9
2010,mov,trd,-9.974942686995703e-9
2003,mov,trd,-9.990909737617019e-9
2011,mov,trd,-9.974942719057128e-9
2001,mov,trd,-9.990909621788577e-9
2008,fpd,trd,-9.974941894237641e-9
2009,fpd,trd,-9.97494223300666e-9
2005,fpd,trd,-9.974941917114193e-9
2006,fpd,trd,-9.974941977193383e-9
2012,fpd,trd,-9.990909465026454e-9
2014,fpd,trd,-9.990909478812519e-9
2013,fpd,trd,-9.990909475676831e-9
1999,fpd,trd,-9.974942330734079e-9
2002,fpd,trd,-9.990909524019567e-9
2017,fpd,trd,-9.990909531912434e-9
2016,fpd,trd,-9.974942134161072e-9
2015,fpd,trd,-9.974942112591454e-9
1998,fpd,trd,-9.97494237151104e-9
2004,fpd,trd,-9.97494202711035e-9
2000,fpd,trd,-9.990909547168308e-9
1997,fpd,trd,-9.974942485831119e-9
2007,fpd,trd,-9.974942095270618e-9
2010,fpd,trd,-9.974941992189575e-9
2003,fpd,trd,-9.99090950485835e-9
2011,fpd,trd,-9.974941980440212e-9
2001,fpd,trd,-9.990909287706917e-9
2008,slg,trd,-9.974942356516212e-9
2009,slg,trd,-9.974941713849763e-9
2005,slg,trd,-9.974942491188314e-9
2006,slg,trd,-9.974942545668109e-9
2012,slg,trd,-9.990909640805949e-9
2014,slg,trd,-9.990909655130522e-9
2013,slg,trd,-9.990909647504888e-9
1999,slg,trd,-9.974942934245305e-9
2002,slg,trd,-9.99090973714783e-9
2017,slg,trd,-9.99090972933206e-9
2016,slg,trd,-9.974942662354749e-9
2015,slg,trd,-9.974942650711163e-9
1998,slg,trd,-9.974942904959095e-9
2004,slg,trd,-9.974942619712849e-9
2000,slg,trd,-9.990909738500378e-9
1997,slg,trd,-9.974942976590764e-9
2007,slg,trd,-9.974942678365998e-9
2010,slg,trd,-9.974942512494353e-9
2003,slg,trd,-9.990909701801198e-9
2011,slg,trd,-9.974942524924753e-9
2001,slg,trd,-9.990909573124145e-9
2008,pri,trd,-9.974942159880522e-9
2009,pri,trd,-9.974941973625518e-9
2005,pri,trd,-9.974942361097641e-9
2006,pri,trd,-9.97494240156911e-9
2012,pri,trd,-9.990909593252574e-9
2014,pri,trd,-9.990909602081973e-9
2013,pri,trd,-9.990909595999325e-9
1999,pri,trd,-9.974942763596875e-9
2002,pri,trd,-9.990909670493372e-9
2017,pri,trd,-9.990909666983125e-9
2016,pri,trd,-9.974942569763518e-9
2015,pri,trd,-9.974942469444795e-9
1998,pri,trd,-9.974942797825792e-9
2004,pri,trd,-9.97494248252524e-9
2000,pri,trd,-9.99090966258769e-9
1997,pri,trd,-9.974942861714753e-9
2007,pri,trd,-9.974942464002468e-9
2010,pri,trd,-9.974942389060948e-9
2003,pri,trd,-9.99090966591443e-9
2011,pri,trd,-9.974942314138682e-9
2001,pri,trd,-9.990909547819152e-9
2008,grd,trd,-9.974942301223565e-9
2009,grd,trd,-9.974941841621409e-9
2005,grd,trd,-9.97494257038266e-9
2006,grd,trd,-9.97494262620184e-9
2012,grd,trd,-9.990909680040838e-9
2014,grd,trd,-9.99090969787858e-9
2013,grd,trd,-9.990909687628463e-9
1999,grd,trd,-9.97494298771924e-9
2002,grd,trd,-9.990909764359492e-9
2017,grd,trd,-9.990909777977594e-9
2016,grd,trd,-9.974942781949849e-9
2015,grd,trd,-9.9749427629025e-9
1998,grd,trd,-9.974942974560168e-9
2004,grd,trd,-9.97494270725897e-9
2000,grd,trd,-9.990909744568984e-9
1997,grd,trd,-9.974943048347186e-9
2007,grd,trd,-9.97494273795052e-9
2010,grd,trd,-9.97494260373208e-9
2003,grd,trd,-9.990909730956388e-9
2011,grd,trd,-9.974942593114146e-9
2001,grd,trd,-9.990909601494994e-9
2008,pip,trd,-9.97493867948872e-9
2009,pip,trd,-9.974938628017741e-9
2005,pip,trd,-9.974938850127088e-9
2006,pip,trd,-9.974938855847869e-9
2012,pip,trd,-9.99090864394056e-9
2014,pip,trd,-9.990908731011025e-9
2013,pip,trd,-9.99090875984829e-9
1999,pip,trd,-9.974940051169372e-9
2002,pip,trd,-9.990908307625466e-9
2017,pip,trd,-9.990908734005222e-9
2016,pip,trd,-9.97493992487392e-9
2015,pip,trd,-9.974939924718235e-9
1998,pip,trd,-9.974940194572091e-9
2004,pip,trd,-9.97493878429661e-9
2000,pip,trd,-9.990908560177064e-9
1997,pip,trd,-9.97494138468602e-9
2007,pip,trd,-9.974938765816007e-9
2010,pip,trd,-9.974938943223911e-9
2003,pip,trd,-9.990908326226912e-9
2011,pip,trd,-9.974939018335539e-9
2001,pip,trd,-9.990908254265591e-9
2008,sle,trd,-9.974942406017137e-9
2009,sle,trd,-9.974941877582626e-9
2005,sle,trd,-9.974942570482083e-9
2006,sle,trd,-9.974942622035074e-9
2012,sle,trd,-9.990909692744173e-9
2014,sle,trd,-9.990909711339565e-9
2013,sle,trd,-9.990909698130022e-9
1999,sle,trd,-9.974943001674288e-9
2002,sle,trd,-9.99090976489978e-9
2017,sle,trd,-9.990909791480967e-9
2016,sle,trd,-9.974942809822811e-9
2015,sle,trd,-9.97494278828723e-9
1998,sle,trd,-9.974942965844791e-9
2004,sle,trd,-9.974942691358307e-9
2000,sle,trd,-9.990909766480325e-9
1997,sle,trd,-9.974943046790696e-9
2007,sle,trd,-9.97494275025353e-9
2010,sle,trd,-9.974942604780184e-9
2003,sle,trd,-9.990909727266005e-9
2011,sle,trd,-9.974942622784286e-9
2001,sle,trd,-9.990909608944353e-9
2008,osv,trd,-9.974942336047467e-9
2009,osv,trd,-9.974942089818616e-9
2005,osv,trd,-9.974942565434989e-9
2006,osv,trd,-9.974942609420998e-9
2012,osv,trd,-9.990909737332675e-9
2014,osv,trd,-9.990909776840011e-9
2013,osv,trd,-9.990909734741497e-9
1999,osv,trd,-9.974942986670008e-9
2002,osv,trd,-9.990909749709107e-9
2017,osv,trd,-9.990909875490515e-9
2016,osv,trd,-9.974943067631754e-9
2015,osv,trd,-9.974943040666864e-9
1998,osv,trd,-9.974942926686979e-9
2004,osv,trd,-9.974942683373491e-9
2000,osv,trd,-9.990909743415917e-9
1997,osv,trd,-9.974943000805333e-9
2007,osv,trd,-9.974942712585821e-9
2010,osv,trd,-9.974942581985733e-9
2003,osv,trd,-9.990909738939277e-9
2011,osv,trd,-9.97494267378392e-9
2001,osv,trd,-9.990909625013362e-9
2008,trn,trd,-9.974938827796932e-9
2009,trn,trd,-9.974938803263254e-9
2005,trn,trd,-9.97493890774462e-9
2006,trn,trd,-9.974938960599656e-9
2012,trn,trd,-9.99090865609503e-9
2014,trn,trd,-9.9909087408853e-9
2013,trn,trd,-9.990908761052931e-9
1999,trn,trd,-9.974939177006848e-9
2002,trn,trd,-9.990908384265239e-9
2017,trn,trd,-9.990908781899964e-9
2016,trn,trd,-9.97494006044152e-9
2015,trn,trd,-9.974940031153983e-9
1998,trn,trd,-9.974939590181835e-9
2004,trn,trd,-9.974938889341927e-9
2000,trn,trd,-9.990908510932063e-9
1997,trn,trd,-9.974940419174006e-9
2007,trn,trd,-9.974938913945261e-9
2010,trn,trd,-9.974939097800739e-9
2003,trn,trd,-9.990908402681588e-9
2011,trn,trd,-9.974939027727306e-9
2001,trn,trd,-9.990908320890267e-9
2008,smn,trd,-9.974942491309893e-9
2009,smn,trd,-9.974942105628666e-9
2005,smn,trd,-9.974943010608211e-9
2006,smn,trd,-9.9749428668977e-9
2012,smn,trd,-9.990909713593116e-9
2014,smn,trd,-9.990909701844025e-9
2013,smn,trd,-9.990909695957124e-9
1999,smn,trd,-9.974943531301759e-9
2002,smn,trd,-9.990909933944183e-9
2017,smn,trd,-9.990909834018417e-9
2016,smn,trd,-9.974942954087939e-9
2015,smn,trd,-9.974942828898431e-9
1998,smn,trd,-9.974943681076258e-9
2004,smn,trd,-9.974943236153375e-9
2000,smn,trd,-9.99091004184923e-9
1997,smn,trd,-9.974943342967907e-9
2007,smn,trd,-9.974942795982306e-9
2010,smn,trd,-9.974942837896479e-9
2003,smn,trd,-9.990909817478484e-9
2011,smn,trd,-9.974942881579828e-9
2001,smn,trd,-9.990909715514215e-9
2008,fmt,trd,-9.974942663093744e-9
2009,fmt,trd,-9.974942876669839e-9
2005,fmt,trd,-9.974942463086757e-9
2006,fmt,trd,-9.974942584881415e-9
2012,fmt,trd,-9.990909691239837e-9
2014,fmt,trd,-9.990909718493016e-9
2013,fmt,trd,-9.990909709074581e-9
1999,fmt,trd,-9.974942925144357e-9
2002,fmt,trd,-9.990909727128206e-9
2017,fmt,trd,-9.990909737561268e-9
2016,fmt,trd,-9.974942702301704e-9
2015,fmt,trd,-9.974942638750364e-9
1998,fmt,trd,-9.974942925800658e-9
2004,fmt,trd,-9.974942622357233e-9
2000,fmt,trd,-9.990909737051222e-9
1997,fmt,trd,-9.974943019072914e-9
2007,fmt,trd,-9.974942688377444e-9
2010,fmt,trd,-9.974942756522772e-9
2003,fmt,trd,-9.990909719293203e-9
2011,fmt,trd,-9.974942718956367e-9
2001,fmt,trd,-9.990909720894272e-9
2008,pet,trd,-9.974942234148148e-9
2009,pet,trd,-9.974941786543637e-9
2005,pet,trd,-9.974942339581825e-9
2006,pet,trd,-9.974942382443196e-9
2012,pet,trd,-9.990909575119037e-9
2014,pet,trd,-9.990909594982102e-9
2013,pet,trd,-9.990909605627324e-9
1999,pet,trd,-9.974942553212474e-9
2002,pet,trd,-9.990909641159676e-9
2017,pet,trd,-9.990909741882721e-9
2016,pet,trd,-9.974942352048277e-9
2015,pet,trd,-9.974942345967133e-9
1998,pet,trd,-9.974942455372894e-9
2004,pet,trd,-9.974942392762803e-9
2000,pet,trd,-9.990909671357752e-9
1997,pet,trd,-9.974942601170987e-9
2007,pet,trd,-9.974942459579482e-9
2010,pet,trd,-9.974942340873156e-9
2003,pet,trd,-9.990909605494753e-9
2011,pet,trd,-9.974942353561304e-9
2001,pet,trd,-9.99090951605817e-9
2008,mvt,trd,90.08009973802538
2009,mvt,trd,64.15466187445723
2005,mvt,trd,107.79819281021034
2006,mvt,trd,111.2577640687261
2012,mvt,trd,120.98599576771515
2014,mvt,trd,137.96108916152474
2013,mvt,trd,128.18712070944383
1999,mvt,trd,104.21019438438667
2002,mvt,trd,108.77005699221023
2017,mvt,trd,180.0276593587215
2016,mvt,trd,172.71901515316918
2015,mvt,trd,158.9895965451091
1998,mvt,trd,91.1256204489807
2004,mvt,trd,113.859378588521
2000,mvt,trd,99.34173939825688
1997,mvt,trd,95.6212276682563
2007,mvt,trd,114.18169012642578
2010,mvt,trd,105.73215445884352
2003,mvt,trd,109.20348950240665
2011,mvt,trd,102.29804254740604
2001,mvt,trd,82.84620545996928
2008,cep,trd,-9.974942231362655e-9
2009,cep,trd,-9.974942029804469e-9
2005,cep,trd,-9.974942315509147e-9
2006,cep,trd,-9.974942359456915e-9
2012,cep,trd,-9.99090957140422e-9
2014,cep,trd,-9.990909581631264e-9
2013,cep,trd,-9.990909578841636e-9
1999,cep,trd,-9.974942699230518e-9
2002,cep,trd,-9.990909693569216e-9
2017,cep,trd,-9.990909635455564e-9
2016,cep,trd,-9.974942481634995e-9
2015,cep,trd,-9.974942400666755e-9
1998,cep,trd,-9.97494268675408e-9
2004,cep,trd,-9.97494243687996e-9
2000,cep,trd,-9.990909656308303e-9
1997,cep,trd,-9.974942768856402e-9
2007,cep,trd,-9.974942472999609e-9
2010,cep,trd,-9.974942342065173e-9
2003,cep,trd,-9.990909635712804e-9
2011,cep,trd,-9.974942339149156e-9
2001,cep,trd,-9.990909676168243e-9
2008,wst,trd,-9.974941982130832e-9
2009,wst,trd,-9.974941585855456e-9
2005,wst,trd,-9.974942221844258e-9
2006,wst,trd,-9.974942237765607e-9
2012,wst,trd,-9.990909604616969e-9
2014,wst,trd,-9.99090962259357e-9
2013,wst,trd,-9.990909611789613e-9
1999,wst,trd,-9.974942298853822e-9
2002,wst,trd,-9.990909690246322e-9
2017,wst,trd,-9.990909696004121e-9
2016,wst,trd,-9.974942572587236e-9
2015,wst,trd,-9.974942548182149e-9
1998,wst,trd,-9.974942077410412e-9
2004,wst,trd,-9.97494238029453e-9
2000,wst,trd,-9.990909581498044e-9
1997,wst,trd,-9.974941989188124e-9
2007,wst,trd,-9.974942293205566e-9
2010,wst,trd,-9.974942286191976e-9
2003,wst,trd,-9.990909637801794e-9
2011,wst,trd,-9.974942352795788e-9
2001,wst,trd,-9.990909494609925e-9
2008,mot,trd,-9.974942583657009e-9
2009,mot,trd,-9.97494162970614e-9
2005,mot,trd,-9.974942305489586e-9
2006,mot,trd,-9.974942364467161e-9
2012,mot,trd,-9.990909593094269e-9
2014,mot,trd,-9.99090961370898e-9
2013,mot,trd,-9.99090960621787e-9
1999,mot,trd,-9.974942729008036e-9
2002,mot,trd,-9.990909665993896e-9
2017,mot,trd,-9.990909654866603e-9
2016,mot,trd,-9.974942478943676e-9
2015,mot,trd,-9.974942445972205e-9
1998,mot,trd,-9.974942693449411e-9
2004,mot,trd,-9.974942426046496e-9
2000,mot,trd,-9.990909672529048e-9
1997,mot,trd,-9.974942781462404e-9
2007,mot,trd,-9.974942500620531e-9
2010,mot,trd,-9.974942431216468e-9
2003,mot,trd,-9.990909643482475e-9
2011,mot,trd,-9.97494241308368e-9
2001,mot,trd,-9.990909731737093e-9
2008,adm,trd,-9.974942388815635e-9
2009,adm,trd,-9.974941972624614e-9
2005,adm,trd,-9.974942669895122e-9
2006,adm,trd,-9.974942721675553e-9
2012,adm,trd,-9.9909097052913e-9
2014,adm,trd,-9.990909717781836e-9
2013,adm,trd,-9.990909710168617e-9
1999,adm,trd,-9.974943059342349e-9
2002,adm,trd,-9.99090978222283e-9
2017,adm,trd,-9.990909787041791e-9
2016,adm,trd,-9.974942828593597e-9
2015,adm,trd,-9.974942802433569e-9
1998,adm,trd,-9.974943088284899e-9
2004,adm,trd,-9.97494281301568e-9
2000,adm,trd,-9.990909729098905e-9
1997,adm,trd,-9.974943157772963e-9
2007,adm,trd,-9.974942822263232e-9
2010,adm,trd,-9.974942696852209e-9
2003,adm,trd,-9.990909767380365e-9
2011,adm,trd,-9.974942676031077e-9
2001,adm,trd,-9.990909628363314e-9
2008,soc,trd,-9.974942395683318e-9
2009,soc,trd,-9.974941787479213e-9
2005,soc,trd,-9.974942533860737e-9
2006,soc,trd,-9.974942591301241e-9
2012,soc,trd,-9.990909658741726e-9
2014,soc,trd,-9.99090967248083e-9
2013,soc,trd,-9.990909664610897e-9
1999,soc,trd,-9.97494297715691e-9
2002,soc,trd,-9.990909748686656e-9
2017,soc,trd,-9.990909742171866e-9
2016,soc,trd,-9.974942708644712e-9
2015,soc,trd,-9.974942694940307e-9
1998,soc,trd,-9.97494294445898e-9
2004,soc,trd,-9.974942657666701e-9
2000,soc,trd,-9.990909756858545e-9
1997,soc,trd,-9.974943010875403e-9
2007,soc,trd,-9.974942720587786e-9
2010,soc,trd,-9.974942557174552e-9
2003,soc,trd,-9.990909716443418e-9
2011,soc,trd,-9.974942570390952e-9
2001,soc,trd,-9.99090959277226e-9
2008,alt,trd,-9.974942016016048e-9
2009,alt,trd,-9.97494175845096e-9
2005,alt,trd,-9.974941915525038e-9
2006,alt,trd,-9.974941955078218e-9
2012,alt,trd,-9.990909437459145e-9
2014,alt,trd,-9.990909444663487e-9
2013,alt,trd,-9.990909441191618e-9
1999,alt,trd,-9.974942248535939e-9
