yr,va,j,value
2003,othtax,pla,0.0
2011,othtax,pla,0.0
2001,othtax,pla,0.0
2008,surplus,pla,0.0
2009,surplus,pla,0.0
2005,surplus,pla,0.0
2006,surplus,pla,0.0
2012,surplus,pla,0.0
2014,surplus,pla,0.0
2013,surplus,pla,0.0
1999,surplus,pla,0.0
2002,surplus,pla,0.0
2017,surplus,pla,0.0
2016,surplus,pla,0.0
2015,surplus,pla,0.0
1998,surplus,pla,0.0
2004,surplus,pla,0.0
2000,surplus,pla,0.0
1997,surplus,pla,0.0
2007,surplus,pla,0.0
2010,surplus,pla,0.0
2003,surplus,pla,0.0
2011,surplus,pla,0.0
2001,surplus,pla,0.0
2008,compen,pla,0.0
2009,compen,pla,0.0
2005,compen,pla,0.0
2006,compen,pla,0.0
2012,compen,pla,0.0
2014,compen,pla,0.0
2013,compen,pla,0.0
1999,compen,pla,0.0
2002,compen,pla,0.0
2017,compen,pla,0.0
2016,compen,pla,0.0
2015,compen,pla,0.0
1998,compen,pla,0.0
2004,compen,pla,0.0
2000,compen,pla,0.0
1997,compen,pla,0.0
2007,compen,pla,0.0
2010,compen,pla,0.0
2003,compen,pla,0.0
2011,compen,pla,0.0
2001,compen,pla,0.0
2008,othtax,fof,0.0
2009,othtax,fof,0.0
2005,othtax,fof,0.0
2006,othtax,fof,0.0
2012,othtax,fof,0.0
2014,othtax,fof,0.0
2013,othtax,fof,0.0
1999,othtax,fof,0.0
2002,othtax,fof,0.0
2017,othtax,fof,0.0
2016,othtax,fof,0.0
2015,othtax,fof,0.0
1998,othtax,fof,0.0
2004,othtax,fof,0.0
2000,othtax,fof,0.0
1997,othtax,fof,0.0
2007,othtax,fof,0.0
2010,othtax,fof,0.0
2003,othtax,fof,0.0
2011,othtax,fof,0.0
2001,othtax,fof,0.0
2008,surplus,fof,0.0
2009,surplus,fof,0.0
2005,surplus,fof,0.0
2006,surplus,fof,0.0
2012,surplus,fof,0.0
2014,surplus,fof,0.0
2013,surplus,fof,0.0
1999,surplus,fof,0.0
2002,surplus,fof,0.0
2017,surplus,fof,0.0
2016,surplus,fof,0.0
2015,surplus,fof,0.0
1998,surplus,fof,0.0
2004,surplus,fof,0.0
2000,surplus,fof,0.0
1997,surplus,fof,0.0
2007,surplus,fof,0.0
2010,surplus,fof,0.0
2003,surplus,fof,0.0
2011,surplus,fof,0.0
2001,surplus,fof,0.0
2008,compen,fof,0.0
2009,compen,fof,0.0
2005,compen,fof,0.0
2006,compen,fof,0.0
2012,compen,fof,0.0
2014,compen,fof,0.0
2013,compen,fof,0.0
1999,compen,fof,0.0
2002,compen,fof,0.0
2017,compen,fof,0.0
2016,compen,fof,0.0
2015,compen,fof,0.0
1998,compen,fof,0.0
2004,compen,fof,0.0
2000,compen,fof,0.0
1997,compen,fof,0.0
2007,compen,fof,0.0
2010,compen,fof,0.0
2003,compen,fof,0.0
2011,compen,fof,0.0
2001,compen,fof,0.0
2008,othtax,fin,0.0
2009,othtax,fin,0.0
2005,othtax,fin,0.0
2006,othtax,fin,0.0
2012,othtax,fin,0.0
2014,othtax,fin,0.0
2013,othtax,fin,0.0
1999,othtax,fin,0.0
2002,othtax,fin,0.0
2017,othtax,fin,0.0
2016,othtax,fin,0.0
2015,othtax,fin,0.0
1998,othtax,fin,0.0
2004,othtax,fin,0.0
2000,othtax,fin,0.0
1997,othtax,fin,0.0
2007,othtax,fin,0.0
2010,othtax,fin,0.0
2003,othtax,fin,0.0
2011,othtax,fin,0.0
2001,othtax,fin,0.0
2008,surplus,fin,0.0
2009,surplus,fin,0.0
2005,surplus,fin,0.0
2006,surplus,fin,0.0
2012,surplus,fin,0.0
2014,surplus,fin,0.0
2013,surplus,fin,0.0
1999,surplus,fin,0.0
2002,surplus,fin,0.0
2017,surplus,fin,0.0
2016,surplus,fin,0.0
2015,surplus,fin,0.0
1998,surplus,fin,0.0
2004,surplus,fin,0.0
2000,surplus,fin,0.0
1997,surplus,fin,0.0
2007,surplus,fin,0.0
2010,surplus,fin,0.0
2003,surplus,fin,0.0
2011,surplus,fin,0.0
2001,surplus,fin,0.0
2008,compen,fin,0.0
2009,compen,fin,0.0
2005,compen,fin,0.0
2006,compen,fin,0.0
2012,compen,fin,0.0
2014,compen,fin,0.0
2013,compen,fin,0.0
1999,compen,fin,0.0
2002,compen,fin,0.0
2017,compen,fin,0.0
2016,compen,fin,0.0
2015,compen,fin,0.0
1998,compen,fin,0.0
2004,compen,fin,0.0
2000,compen,fin,0.0
1997,compen,fin,0.0
2007,compen,fin,0.0
2010,compen,fin,0.0
2003,compen,fin,0.0
2011,compen,fin,0.0
2001,compen,fin,0.0
2008,othtax,tsv,0.0
2009,othtax,tsv,0.0
2005,othtax,tsv,0.0
2006,othtax,tsv,0.0
2012,othtax,tsv,0.0
2014,othtax,tsv,0.0
2013,othtax,tsv,0.0
1999,othtax,tsv,0.0
2002,othtax,tsv,0.0
2017,othtax,tsv,0.0
2016,othtax,tsv,0.0
2015,othtax,tsv,0.0
1998,othtax,tsv,0.0
2004,othtax,tsv,0.0
2000,othtax,tsv,0.0
1997,othtax,tsv,0.0
2007,othtax,tsv,0.0
2010,othtax,tsv,0.0
2003,othtax,tsv,0.0
2011,othtax,tsv,0.0
2001,othtax,tsv,0.0
2008,surplus,tsv,0.0
2009,surplus,tsv,0.0
2005,surplus,tsv,0.0
2006,surplus,tsv,0.0
2012,surplus,tsv,0.0
2014,surplus,tsv,0.0
2013,surplus,tsv,0.0
1999,surplus,tsv,0.0
2002,surplus,tsv,0.0
2017,surplus,tsv,0.0
2016,surplus,tsv,0.0
2015,surplus,tsv,0.0
1998,surplus,tsv,0.0
2004,surplus,tsv,0.0
2000,surplus,tsv,0.0
1997,surplus,tsv,0.0
2007,surplus,tsv,0.0
2010,surplus,tsv,0.0
2003,surplus,tsv,0.0
2011,surplus,tsv,0.0
2001,surplus,tsv,0.0
2008,compen,tsv,0.0
2009,compen,tsv,0.0
2005,compen,tsv,0.0
2006,compen,tsv,0.0
2012,compen,tsv,0.0
2014,compen,tsv,0.0
2013,compen,tsv,0.0
1999,compen,tsv,0.0
2002,compen,tsv,0.0
2017,compen,tsv,0.0
2016,compen,tsv,0.0
2015,compen,tsv,0.0
1998,compen,tsv,0.0
2004,compen,tsv,0.0
2000,compen,tsv,0.0
1997,compen,tsv,0.0
2007,compen,tsv,0.0
2010,compen,tsv,0.0
2003,compen,tsv,0.0
2011,compen,tsv,0.0
2001,compen,tsv,0.0
2008,othtax,nrs,0.0
2009,othtax,nrs,0.0
2005,othtax,nrs,0.0
2006,othtax,nrs,0.0
2012,othtax,nrs,0.0
2014,othtax,nrs,0.0
2013,othtax,nrs,0.0
1999,othtax,nrs,0.0
2002,othtax,nrs,0.0
2017,othtax,nrs,0.0
2016,othtax,nrs,0.0
2015,othtax,nrs,0.0
1998,othtax,nrs,0.0
2004,othtax,nrs,0.0
2000,othtax,nrs,0.0
1997,othtax,nrs,0.0
2007,othtax,nrs,0.0
2010,othtax,nrs,0.0
2003,othtax,nrs,0.0
2011,othtax,nrs,0.0
2001,othtax,nrs,0.0
2008,surplus,nrs,0.0
2009,surplus,nrs,0.0
2005,surplus,nrs,0.0
2006,surplus,nrs,0.0
2012,surplus,nrs,0.0
2014,surplus,nrs,0.0
2013,surplus,nrs,0.0
1999,surplus,nrs,0.0
2002,surplus,nrs,0.0
2017,surplus,nrs,0.0
2016,surplus,nrs,0.0
2015,surplus,nrs,0.0
1998,surplus,nrs,0.0
2004,surplus,nrs,0.0
2000,surplus,nrs,0.0
1997,surplus,nrs,0.0
2007,surplus,nrs,0.0
2010,surplus,nrs,0.0
2003,surplus,nrs,0.0
2011,surplus,nrs,0.0
2001,surplus,nrs,0.0
2008,compen,nrs,0.0
2009,compen,nrs,0.0
2005,compen,nrs,0.0
2006,compen,nrs,0.0
2012,compen,nrs,0.0
2014,compen,nrs,0.0
2013,compen,nrs,0.0
1999,compen,nrs,0.0
2002,compen,nrs,0.0
2017,compen,nrs,0.0
2016,compen,nrs,0.0
2015,compen,nrs,0.0
1998,compen,nrs,0.0
2004,compen,nrs,0.0
2000,compen,nrs,0.0
1997,compen,nrs,0.0
2007,compen,nrs,0.0
2010,compen,nrs,0.0
2003,compen,nrs,0.0
2011,compen,nrs,0.0
2001,compen,nrs,0.0
2008,othtax,sec,0.0
2009,othtax,sec,0.0
2005,othtax,sec,0.0
2006,othtax,sec,0.0
2012,othtax,sec,0.0
2014,othtax,sec,0.0
2013,othtax,sec,0.0
1999,othtax,sec,0.0
2002,othtax,sec,0.0
2017,othtax,sec,0.0
2016,othtax,sec,0.0
2015,othtax,sec,0.0
1998,othtax,sec,0.0
2004,othtax,sec,0.0
2000,othtax,sec,0.0
1997,othtax,sec,0.0
2007,othtax,sec,0.0
2010,othtax,sec,0.0
2003,othtax,sec,0.0
2011,othtax,sec,0.0
2001,othtax,sec,0.0
2008,surplus,sec,0.0
2009,surplus,sec,0.0
2005,surplus,sec,0.0
2006,surplus,sec,0.0
2012,surplus,sec,0.0
2014,surplus,sec,0.0
2013,surplus,sec,0.0
1999,surplus,sec,0.0
2002,surplus,sec,0.0
2017,surplus,sec,0.0
2016,surplus,sec,0.0
2015,surplus,sec,0.0
1998,surplus,sec,0.0
2004,surplus,sec,0.0
2000,surplus,sec,0.0
1997,surplus,sec,0.0
2007,surplus,sec,0.0
2010,surplus,sec,0.0
2003,surplus,sec,0.0
2011,surplus,sec,0.0
2001,surplus,sec,0.0
2008,compen,sec,0.0
2009,compen,sec,0.0
2005,compen,sec,0.0
2006,compen,sec,0.0
2012,compen,sec,0.0
2014,compen,sec,0.0
2013,compen,sec,0.0
1999,compen,sec,0.0
2002,compen,sec,0.0
2017,compen,sec,0.0
2016,compen,sec,0.0
2015,compen,sec,0.0
1998,compen,sec,0.0
2004,compen,sec,0.0
2000,compen,sec,0.0
1997,compen,sec,0.0
2007,compen,sec,0.0
2010,compen,sec,0.0
2003,compen,sec,0.0
2011,compen,sec,0.0
2001,compen,sec,0.0
2008,othtax,art,0.0
2009,othtax,art,0.0
2005,othtax,art,0.0
2006,othtax,art,0.0
2012,othtax,art,0.0
2014,othtax,art,0.0
2013,othtax,art,0.0
1999,othtax,art,0.0
2002,othtax,art,0.0
2017,othtax,art,0.0
2016,othtax,art,0.0
2015,othtax,art,0.0
1998,othtax,art,0.0
2004,othtax,art,0.0
2000,othtax,art,0.0
1997,othtax,art,0.0
2007,othtax,art,0.0
2010,othtax,art,0.0
2003,othtax,art,0.0
2011,othtax,art,0.0
2001,othtax,art,0.0
2008,surplus,art,0.0
2009,surplus,art,0.0
2005,surplus,art,0.0
2006,surplus,art,0.0
2012,surplus,art,0.0
2014,surplus,art,0.0
2013,surplus,art,0.0
1999,surplus,art,0.0
2002,surplus,art,0.0
2017,surplus,art,0.0
2016,surplus,art,0.0
2015,surplus,art,0.0
1998,surplus,art,0.0
2004,surplus,art,0.0
2000,surplus,art,0.0
1997,surplus,art,0.0
2007,surplus,art,0.0
2010,surplus,art,0.0
2003,surplus,art,0.0
2011,surplus,art,0.0
2001,surplus,art,0.0
2008,compen,art,0.0
2009,compen,art,0.0
2005,compen,art,0.0
2006,compen,art,0.0
2012,compen,art,0.0
2014,compen,art,0.0
2013,compen,art,0.0
1999,compen,art,0.0
2002,compen,art,0.0
2017,compen,art,0.0
2016,compen,art,0.0
2015,compen,art,0.0
1998,compen,art,0.0
2004,compen,art,0.0
2000,compen,art,0.0
1997,compen,art,0.0
2007,compen,art,0.0
2010,compen,art,0.0
2003,compen,art,0.0
2011,compen,art,0.0
2001,compen,art,0.0
2008,othtax,mov,0.0
2009,othtax,mov,0.0
2005,othtax,mov,0.0
2006,othtax,mov,0.0
2012,othtax,mov,0.0
2014,othtax,mov,0.0
2013,othtax,mov,0.0
1999,othtax,mov,0.0
2002,othtax,mov,0.0
2017,othtax,mov,0.0
2016,othtax,mov,0.0
2015,othtax,mov,0.0
1998,othtax,mov,0.0
2004,othtax,mov,0.0
2000,othtax,mov,0.0
1997,othtax,mov,0.0
2007,othtax,mov,0.0
2010,othtax,mov,0.0
2003,othtax,mov,0.0
2011,othtax,mov,0.0
2001,othtax,mov,0.0
2008,surplus,mov,0.0
2009,surplus,mov,0.0
2005,surplus,mov,0.0
2006,surplus,mov,0.0
2012,surplus,mov,0.0
2014,surplus,mov,0.0
2013,surplus,mov,0.0
1999,surplus,mov,0.0
2002,surplus,mov,0.0
2017,surplus,mov,0.0
2016,surplus,mov,0.0
2015,surplus,mov,0.0
1998,surplus,mov,0.0
2004,surplus,mov,0.0
2000,surplus,mov,0.0
1997,surplus,mov,0.0
2007,surplus,mov,0.0
2010,surplus,mov,0.0
2003,surplus,mov,0.0
2011,surplus,mov,0.0
2001,surplus,mov,0.0
2008,compen,mov,0.0
2009,compen,mov,0.0
2005,compen,mov,0.0
2006,compen,mov,0.0
2012,compen,mov,0.0
2014,compen,mov,0.0
2013,compen,mov,0.0
1999,compen,mov,0.0
2002,compen,mov,0.0
2017,compen,mov,0.0
2016,compen,mov,0.0
2015,compen,mov,0.0
1998,compen,mov,0.0
2004,compen,mov,0.0
2000,compen,mov,0.0
1997,compen,mov,0.0
2007,compen,mov,0.0
2010,compen,mov,0.0
2003,compen,mov,0.0
2011,compen,mov,0.0
2001,compen,mov,0.0
2008,othtax,fpd,0.0
2009,othtax,fpd,0.0
2005,othtax,fpd,0.0
2006,othtax,fpd,0.0
2012,othtax,fpd,0.0
2014,othtax,fpd,0.0
2013,othtax,fpd,0.0
1999,othtax,fpd,0.0
2002,othtax,fpd,0.0
2017,othtax,fpd,0.0
2016,othtax,fpd,0.0
2015,othtax,fpd,0.0
1998,othtax,fpd,0.0
2004,othtax,fpd,0.0
2000,othtax,fpd,0.0
1997,othtax,fpd,0.0
2007,othtax,fpd,0.0
2010,othtax,fpd,0.0
2003,othtax,fpd,0.0
2011,othtax,fpd,0.0
2001,othtax,fpd,0.0
2008,surplus,fpd,0.0
2009,surplus,fpd,0.0
2005,surplus,fpd,0.0
2006,surplus,fpd,0.0
2012,surplus,fpd,0.0
2014,surplus,fpd,0.0
2013,surplus,fpd,0.0
1999,surplus,fpd,0.0
2002,surplus,fpd,0.0
2017,surplus,fpd,0.0
2016,surplus,fpd,0.0
2015,surplus,fpd,0.0
1998,surplus,fpd,0.0
2004,surplus,fpd,0.0
2000,surplus,fpd,0.0
1997,surplus,fpd,0.0
2007,surplus,fpd,0.0
2010,surplus,fpd,0.0
2003,surplus,fpd,0.0
2011,surplus,fpd,0.0
2001,surplus,fpd,0.0
2008,compen,fpd,0.0
2009,compen,fpd,0.0
2005,compen,fpd,0.0
2006,compen,fpd,0.0
2012,compen,fpd,0.0
2014,compen,fpd,0.0
2013,compen,fpd,0.0
1999,compen,fpd,0.0
2002,compen,fpd,0.0
2017,compen,fpd,0.0
2016,compen,fpd,0.0
2015,compen,fpd,0.0
1998,compen,fpd,0.0
2004,compen,fpd,0.0
2000,compen,fpd,0.0
1997,compen,fpd,0.0
2007,compen,fpd,0.0
2010,compen,fpd,0.0
2003,compen,fpd,0.0
2011,compen,fpd,0.0
2001,compen,fpd,0.0
2008,othtax,slg,0.0
2009,othtax,slg,0.0
2005,othtax,slg,0.0
2006,othtax,slg,0.0
2012,othtax,slg,0.0
2014,othtax,slg,0.0
2013,othtax,slg,0.0
1999,othtax,slg,0.0
2002,othtax,slg,0.0
2017,othtax,slg,0.0
2016,othtax,slg,0.0
2015,othtax,slg,0.0
1998,othtax,slg,0.0
2004,othtax,slg,0.0
2000,othtax,slg,0.0
1997,othtax,slg,0.0
2007,othtax,slg,0.0
2010,othtax,slg,0.0
2003,othtax,slg,0.0
2011,othtax,slg,0.0
2001,othtax,slg,0.0
2008,surplus,slg,0.0
2009,surplus,slg,0.0
2005,surplus,slg,0.0
2006,surplus,slg,0.0
2012,surplus,slg,0.0
2014,surplus,slg,0.0
2013,surplus,slg,0.0
1999,surplus,slg,0.0
2002,surplus,slg,0.0
2017,surplus,slg,0.0
2016,surplus,slg,0.0
2015,surplus,slg,0.0
1998,surplus,slg,0.0
2004,surplus,slg,0.0
2000,surplus,slg,0.0
1997,surplus,slg,0.0
2007,surplus,slg,0.0
2010,surplus,slg,0.0
2003,surplus,slg,0.0
2011,surplus,slg,0.0
2001,surplus,slg,0.0
2008,compen,slg,0.0
2009,compen,slg,0.0
2005,compen,slg,0.0
2006,compen,slg,0.0
2012,compen,slg,0.0
2014,compen,slg,0.0
2013,compen,slg,0.0
1999,compen,slg,0.0
2002,compen,slg,0.0
2017,compen,slg,0.0
2016,compen,slg,0.0
2015,compen,slg,0.0
1998,compen,slg,0.0
2004,compen,slg,0.0
2000,compen,slg,0.0
1997,compen,slg,0.0
2007,compen,slg,0.0
2010,compen,slg,0.0
2003,compen,slg,0.0
2011,compen,slg,0.0
2001,compen,slg,0.0
2008,othtax,pri,0.0
2009,othtax,pri,0.0
2005,othtax,pri,0.0
2006,othtax,pri,0.0
2012,othtax,pri,0.0
2014,othtax,pri,0.0
2013,othtax,pri,0.0
1999,othtax,pri,0.0
2002,othtax,pri,0.0
2017,othtax,pri,0.0
2016,othtax,pri,0.0
2015,othtax,pri,0.0
1998,othtax,pri,0.0
2004,othtax,pri,0.0
2000,othtax,pri,0.0
1997,othtax,pri,0.0
2007,othtax,pri,0.0
2010,othtax,pri,0.0
2003,othtax,pri,0.0
2011,othtax,pri,0.0
2001,othtax,pri,0.0
2008,surplus,pri,0.0
2009,surplus,pri,0.0
2005,surplus,pri,0.0
2006,surplus,pri,0.0
2012,surplus,pri,0.0
2014,surplus,pri,0.0
2013,surplus,pri,0.0
1999,surplus,pri,0.0
2002,surplus,pri,0.0
2017,surplus,pri,0.0
2016,surplus,pri,0.0
2015,surplus,pri,0.0
1998,surplus,pri,0.0
2004,surplus,pri,0.0
2000,surplus,pri,0.0
1997,surplus,pri,0.0
2007,surplus,pri,0.0
2010,surplus,pri,0.0
2003,surplus,pri,0.0
2011,surplus,pri,0.0
2001,surplus,pri,0.0
2008,compen,pri,0.0
2009,compen,pri,0.0
2005,compen,pri,0.0
2006,compen,pri,0.0
2012,compen,pri,0.0
2014,compen,pri,0.0
2013,compen,pri,0.0
1999,compen,pri,0.0
2002,compen,pri,0.0
2017,compen,pri,0.0
2016,compen,pri,0.0
2015,compen,pri,0.0
1998,compen,pri,0.0
2004,compen,pri,0.0
2000,compen,pri,0.0
1997,compen,pri,0.0
2007,compen,pri,0.0
2010,compen,pri,0.0
2003,compen,pri,0.0
2011,compen,pri,0.0
2001,compen,pri,0.0
2008,othtax,grd,0.0
2009,othtax,grd,0.0
2005,othtax,grd,0.0
2006,othtax,grd,0.0
2012,othtax,grd,0.0
2014,othtax,grd,0.0
2013,othtax,grd,0.0
1999,othtax,grd,0.0
2002,othtax,grd,0.0
2017,othtax,grd,0.0
2016,othtax,grd,0.0
2015,othtax,grd,0.0
1998,othtax,grd,0.0
2004,othtax,grd,0.0
2000,othtax,grd,0.0
1997,othtax,grd,0.0
2007,othtax,grd,0.0
2010,othtax,grd,0.0
2003,othtax,grd,0.0
2011,othtax,grd,0.0
2001,othtax,grd,0.0
2008,surplus,grd,0.0
2009,surplus,grd,0.0
2005,surplus,grd,0.0
2006,surplus,grd,0.0
2012,surplus,grd,0.0
2014,surplus,grd,0.0
2013,surplus,grd,0.0
1999,surplus,grd,0.0
2002,surplus,grd,0.0
2017,surplus,grd,0.0
2016,surplus,grd,0.0
2015,surplus,grd,0.0
1998,surplus,grd,0.0
2004,surplus,grd,0.0
2000,surplus,grd,0.0
1997,surplus,grd,0.0
2007,surplus,grd,0.0
2010,surplus,grd,0.0
2003,surplus,grd,0.0
2011,surplus,grd,0.0
2001,surplus,grd,0.0
2008,compen,grd,0.0
2009,compen,grd,0.0
2005,compen,grd,0.0
2006,compen,grd,0.0
2012,compen,grd,0.0
2014,compen,grd,0.0
2013,compen,grd,0.0
1999,compen,grd,0.0
2002,compen,grd,0.0
2017,compen,grd,0.0
2016,compen,grd,0.0
2015,compen,grd,0.0
1998,compen,grd,0.0
2004,compen,grd,0.0
2000,compen,grd,0.0
1997,compen,grd,0.0
2007,compen,grd,0.0
2010,compen,grd,0.0
2003,compen,grd,0.0
2011,compen,grd,0.0
2001,compen,grd,0.0
2008,othtax,pip,0.0
2009,othtax,pip,0.0
2005,othtax,pip,0.0
2006,othtax,pip,0.0
2012,othtax,pip,0.0
2014,othtax,pip,0.0
2013,othtax,pip,0.0
1999,othtax,pip,0.0
2002,othtax,pip,0.0
2017,othtax,pip,0.0
2016,othtax,pip,0.0
2015,othtax,pip,0.0
1998,othtax,pip,0.0
2004,othtax,pip,0.0
2000,othtax,pip,0.0
1997,othtax,pip,0.0
2007,othtax,pip,0.0
2010,othtax,pip,0.0
2003,othtax,pip,0.0
2011,othtax,pip,0.0
2001,othtax,pip,0.0
2008,surplus,pip,0.0
2009,surplus,pip,0.0
2005,surplus,pip,0.0
2006,surplus,pip,0.0
2012,surplus,pip,0.0
2014,surplus,pip,0.0
2013,surplus,pip,0.0
1999,surplus,pip,0.0
2002,surplus,pip,0.0
2017,surplus,pip,0.0
2016,surplus,pip,0.0
2015,surplus,pip,0.0
1998,surplus,pip,0.0
2004,surplus,pip,0.0
2000,surplus,pip,0.0
1997,surplus,pip,0.0
2007,surplus,pip,0.0
2010,surplus,pip,0.0
2003,surplus,pip,0.0
2011,surplus,pip,0.0
2001,surplus,pip,0.0
2008,compen,pip,0.0
2009,compen,pip,0.0
2005,compen,pip,0.0
2006,compen,pip,0.0
2012,compen,pip,0.0
2014,compen,pip,0.0
2013,compen,pip,0.0
1999,compen,pip,0.0
2002,compen,pip,0.0
2017,compen,pip,0.0
2016,compen,pip,0.0
2015,compen,pip,0.0
1998,compen,pip,0.0
2004,compen,pip,0.0
2000,compen,pip,0.0
1997,compen,pip,0.0
2007,compen,pip,0.0
2010,compen,pip,0.0
2003,compen,pip,0.0
2011,compen,pip,0.0
2001,compen,pip,0.0
2008,othtax,sle,0.0
2009,othtax,sle,0.0
2005,othtax,sle,0.0
2006,othtax,sle,0.0
2012,othtax,sle,0.0
2014,othtax,sle,0.0
2013,othtax,sle,0.0
1999,othtax,sle,0.0
2002,othtax,sle,0.0
2017,othtax,sle,0.0
2016,othtax,sle,0.0
2015,othtax,sle,0.0
1998,othtax,sle,0.0
2004,othtax,sle,0.0
2000,othtax,sle,0.0
1997,othtax,sle,0.0
2007,othtax,sle,0.0
2010,othtax,sle,0.0
2003,othtax,sle,0.0
2011,othtax,sle,0.0
2001,othtax,sle,0.0
2008,surplus,sle,0.0
2009,surplus,sle,0.0
2005,surplus,sle,0.0
2006,surplus,sle,0.0
2012,surplus,sle,0.0
2014,surplus,sle,0.0
2013,surplus,sle,0.0
1999,surplus,sle,0.0
2002,surplus,sle,0.0
2017,surplus,sle,0.0
2016,surplus,sle,0.0
2015,surplus,sle,0.0
1998,surplus,sle,0.0
2004,surplus,sle,0.0
2000,surplus,sle,0.0
1997,surplus,sle,0.0
2007,surplus,sle,0.0
2010,surplus,sle,0.0
2003,surplus,sle,0.0
2011,surplus,sle,0.0
2001,surplus,sle,0.0
2008,compen,sle,0.0
2009,compen,sle,0.0
2005,compen,sle,0.0
2006,compen,sle,0.0
2012,compen,sle,0.0
2014,compen,sle,0.0
2013,compen,sle,0.0
1999,compen,sle,0.0
2002,compen,sle,0.0
2017,compen,sle,0.0
2016,compen,sle,0.0
2015,compen,sle,0.0
1998,compen,sle,0.0
2004,compen,sle,0.0
2000,compen,sle,0.0
1997,compen,sle,0.0
2007,compen,sle,0.0
2010,compen,sle,0.0
2003,compen,sle,0.0
2011,compen,sle,0.0
2001,compen,sle,0.0
2008,othtax,osv,0.0
2009,othtax,osv,0.0
2005,othtax,osv,0.0
2006,othtax,osv,0.0
2012,othtax,osv,0.0
2014,othtax,osv,0.0
2013,othtax,osv,0.0
1999,othtax,osv,0.0
2002,othtax,osv,0.0
2017,othtax,osv,0.0
2016,othtax,osv,0.0
2015,othtax,osv,0.0
1998,othtax,osv,0.0
2004,othtax,osv,0.0
2000,othtax,osv,0.0
1997,othtax,osv,0.0
2007,othtax,osv,0.0
2010,othtax,osv,0.0
2003,othtax,osv,0.0
2011,othtax,osv,0.0
2001,othtax,osv,0.0
2008,surplus,osv,0.0
2009,surplus,osv,0.0
2005,surplus,osv,0.0
2006,surplus,osv,0.0
2012,surplus,osv,0.0
2014,surplus,osv,0.0
2013,surplus,osv,0.0
1999,surplus,osv,0.0
2002,surplus,osv,0.0
2017,surplus,osv,0.0
2016,surplus,osv,0.0
2015,surplus,osv,0.0
1998,surplus,osv,0.0
2004,surplus,osv,0.0
2000,surplus,osv,0.0
1997,surplus,osv,0.0
2007,surplus,osv,0.0
2010,surplus,osv,0.0
2003,surplus,osv,0.0
2011,surplus,osv,0.0
2001,surplus,osv,0.0
2008,compen,osv,0.0
2009,compen,osv,0.0
2005,compen,osv,0.0
2006,compen,osv,0.0
2012,compen,osv,0.0
2014,compen,osv,0.0
2013,compen,osv,0.0
1999,compen,osv,0.0
2002,compen,osv,0.0
2017,compen,osv,0.0
2016,compen,osv,0.0
2015,compen,osv,0.0
1998,compen,osv,0.0
2004,compen,osv,0.0
2000,compen,osv,0.0
1997,compen,osv,0.0
2007,compen,osv,0.0
2010,compen,osv,0.0
2003,compen,osv,0.0
2011,compen,osv,0.0
2001,compen,osv,0.0
2008,othtax,trn,0.0
2009,othtax,trn,0.0
2005,othtax,trn,0.0
2006,othtax,trn,0.0
2012,othtax,trn,0.0
2014,othtax,trn,0.0
2013,othtax,trn,0.0
1999,othtax,trn,0.0
2002,othtax,trn,0.0
2017,othtax,trn,0.0
2016,othtax,trn,0.0
2015,othtax,trn,0.0
1998,othtax,trn,0.0
2004,othtax,trn,0.0
2000,othtax,trn,0.0
1997,othtax,trn,0.0
2007,othtax,trn,0.0
2010,othtax,trn,0.0
2003,othtax,trn,0.0
2011,othtax,trn,0.0
2001,othtax,trn,0.0
2008,surplus,trn,0.0
2009,surplus,trn,0.0
2005,surplus,trn,0.0
2006,surplus,trn,0.0
2012,surplus,trn,0.0
2014,surplus,trn,0.0
2013,surplus,trn,0.0
1999,surplus,trn,0.0
2002,surplus,trn,0.0
2017,surplus,trn,0.0
2016,surplus,trn,0.0
2015,surplus,trn,0.0
1998,surplus,trn,0.0
2004,surplus,trn,0.0
2000,surplus,trn,0.0
1997,surplus,trn,0.0
2007,surplus,trn,0.0
2010,surplus,trn,0.0
2003,surplus,trn,0.0
2011,surplus,trn,0.0
2001,surplus,trn,0.0
2008,compen,trn,0.0
2009,compen,trn,0.0
2005,compen,trn,0.0
2006,compen,trn,0.0
2012,compen,trn,0.0
2014,compen,trn,0.0
2013,compen,trn,0.0
1999,compen,trn,0.0
2002,compen,trn,0.0
2017,compen,trn,0.0
2016,compen,trn,0.0
2015,compen,trn,0.0
1998,compen,trn,0.0
2004,compen,trn,0.0
2000,compen,trn,0.0
1997,compen,trn,0.0
2007,compen,trn,0.0
2010,compen,trn,0.0
2003,compen,trn,0.0
2011,compen,trn,0.0
2001,compen,trn,0.0
2008,othtax,smn,0.0
2009,othtax,smn,0.0
2005,othtax,smn,0.0
2006,othtax,smn,0.0
2012,othtax,smn,0.0
2014,othtax,smn,0.0
2013,othtax,smn,0.0
1999,othtax,smn,0.0
2002,othtax,smn,0.0
2017,othtax,smn,0.0
2016,othtax,smn,0.0
2015,othtax,smn,0.0
1998,othtax,smn,0.0
2004,othtax,smn,0.0
2000,othtax,smn,0.0
1997,othtax,smn,0.0
2007,othtax,smn,0.0
2010,othtax,smn,0.0
2003,othtax,smn,0.0
2011,othtax,smn,0.0
2001,othtax,smn,0.0
2008,surplus,smn,0.0
2009,surplus,smn,0.0
2005,surplus,smn,0.0
