yr,m,i,value
2004,trd,pet,0.0
2000,trd,pet,0.0
1997,trd,pet,0.0
2007,trd,pet,0.0
2010,trd,pet,0.0
2003,trd,pet,0.0
2011,trd,pet,0.0
2001,trd,pet,0.0
2008,trn,mvt,0.0
2009,trn,mvt,0.0
2005,trn,mvt,0.0
2006,trn,mvt,0.0
2012,trn,mvt,0.0
2014,trn,mvt,0.0
2013,trn,mvt,0.0
1999,trn,mvt,0.0
2002,trn,mvt,0.0
2017,trn,mvt,0.0
2016,trn,mvt,0.0
2015,trn,mvt,0.0
1998,trn,mvt,0.0
2004,trn,mvt,0.0
2000,trn,mvt,0.0
1997,trn,mvt,0.0
2007,trn,mvt,0.0
2010,trn,mvt,0.0
2003,trn,mvt,0.0
2011,trn,mvt,0.0
2001,trn,mvt,0.0
2008,trd,mvt,0.0
2009,trd,mvt,0.0
2005,trd,mvt,0.0
2006,trd,mvt,0.0
2012,trd,mvt,0.0
2014,trd,mvt,0.0
2013,trd,mvt,0.0
1999,trd,mvt,0.0
2002,trd,mvt,0.0
2017,trd,mvt,0.0
2016,trd,mvt,0.0
2015,trd,mvt,0.0
1998,trd,mvt,0.0
2004,trd,mvt,0.0
2000,trd,mvt,0.0
1997,trd,mvt,0.0
2007,trd,mvt,0.0
2010,trd,mvt,0.0
2003,trd,mvt,0.0
2011,trd,mvt,0.0
2001,trd,mvt,0.0
2008,trn,cep,0.0
2009,trn,cep,0.0
2005,trn,cep,0.0
2006,trn,cep,0.0
2012,trn,cep,0.0
2014,trn,cep,0.0
2013,trn,cep,0.0
1999,trn,cep,0.0
2002,trn,cep,0.0
2017,trn,cep,0.0
2016,trn,cep,0.0
2015,trn,cep,0.0
1998,trn,cep,0.0
2004,trn,cep,0.0
2000,trn,cep,0.0
1997,trn,cep,0.0
2007,trn,cep,0.0
2010,trn,cep,0.0
2003,trn,cep,0.0
2011,trn,cep,0.0
2001,trn,cep,0.0
2008,trd,cep,0.0
2009,trd,cep,0.0
2005,trd,cep,0.0
2006,trd,cep,0.0
2012,trd,cep,0.0
2014,trd,cep,0.0
2013,trd,cep,0.0
1999,trd,cep,0.0
2002,trd,cep,0.0
2017,trd,cep,0.0
2016,trd,cep,0.0
2015,trd,cep,0.0
1998,trd,cep,0.0
2004,trd,cep,0.0
2000,trd,cep,0.0
1997,trd,cep,0.0
2007,trd,cep,0.0
2010,trd,cep,0.0
2003,trd,cep,0.0
2011,trd,cep,0.0
2001,trd,cep,0.0
2008,trn,wst,0.0
2009,trn,wst,0.0
2005,trn,wst,0.0
2006,trn,wst,0.0
2012,trn,wst,0.0
2014,trn,wst,0.0
2013,trn,wst,0.0
1999,trn,wst,0.0
2002,trn,wst,0.0
2017,trn,wst,0.0
2016,trn,wst,0.0
2015,trn,wst,0.0
1998,trn,wst,0.0
2004,trn,wst,0.0
2000,trn,wst,0.0
1997,trn,wst,0.0
2007,trn,wst,0.0
2010,trn,wst,0.0
2003,trn,wst,0.0
2011,trn,wst,0.0
2001,trn,wst,0.0
2008,trd,wst,0.0
2009,trd,wst,0.0
2005,trd,wst,0.0
2006,trd,wst,0.0
2012,trd,wst,0.0
2014,trd,wst,0.0
2013,trd,wst,0.0
1999,trd,wst,0.0
2002,trd,wst,0.0
2017,trd,wst,0.0
2016,trd,wst,0.0
2015,trd,wst,0.0
1998,trd,wst,0.0
2004,trd,wst,0.0
2000,trd,wst,0.0
1997,trd,wst,0.0
2007,trd,wst,0.0
2010,trd,wst,0.0
2003,trd,wst,0.0
2011,trd,wst,0.0
2001,trd,wst,0.0
2008,trn,mot,0.0
2009,trn,mot,0.0
2005,trn,mot,0.0
2006,trn,mot,0.0
2012,trn,mot,0.0
2014,trn,mot,0.0
2013,trn,mot,0.0
1999,trn,mot,0.0
2002,trn,mot,0.0
2017,trn,mot,0.0
2016,trn,mot,0.0
2015,trn,mot,0.0
1998,trn,mot,0.0
2004,trn,mot,0.0
2000,trn,mot,0.0
1997,trn,mot,0.0
2007,trn,mot,0.0
2010,trn,mot,0.0
2003,trn,mot,0.0
2011,trn,mot,0.0
2001,trn,mot,0.0
2008,trd,mot,0.0
2009,trd,mot,0.0
2005,trd,mot,0.0
2006,trd,mot,0.0
2012,trd,mot,0.0
2014,trd,mot,0.0
2013,trd,mot,0.0
1999,trd,mot,0.0
2002,trd,mot,0.0
2017,trd,mot,0.0
2016,trd,mot,0.0
2015,trd,mot,0.0
1998,trd,mot,0.0
2004,trd,mot,0.0
2000,trd,mot,0.0
1997,trd,mot,0.0
2007,trd,mot,0.0
2010,trd,mot,0.0
2003,trd,mot,0.0
2011,trd,mot,0.0
2001,trd,mot,0.0
2008,trn,adm,0.0
2009,trn,adm,0.0
2005,trn,adm,0.0
2006,trn,adm,0.0
2012,trn,adm,0.0
2014,trn,adm,0.0
2013,trn,adm,0.0
1999,trn,adm,0.0
2002,trn,adm,0.0
2017,trn,adm,0.0
2016,trn,adm,0.0
2015,trn,adm,0.0
1998,trn,adm,0.0
2004,trn,adm,0.0
2000,trn,adm,0.0
1997,trn,adm,0.0
2007,trn,adm,0.0
2010,trn,adm,0.0
2003,trn,adm,0.0
2011,trn,adm,0.0
2001,trn,adm,0.0
2008,trd,adm,0.0
2009,trd,adm,0.0
2005,trd,adm,0.0
2006,trd,adm,0.0
2012,trd,adm,0.0
2014,trd,adm,0.0
2013,trd,adm,0.0
1999,trd,adm,0.0
2002,trd,adm,0.0
2017,trd,adm,0.0
2016,trd,adm,0.0
2015,trd,adm,0.0
1998,trd,adm,0.0
2004,trd,adm,0.0
2000,trd,adm,0.0
1997,trd,adm,0.0
2007,trd,adm,0.0
2010,trd,adm,0.0
2003,trd,adm,0.0
2011,trd,adm,0.0
2001,trd,adm,0.0
2008,trn,soc,0.0
2009,trn,soc,0.0
2005,trn,soc,0.0
2006,trn,soc,0.0
2012,trn,soc,0.0
2014,trn,soc,0.0
2013,trn,soc,0.0
1999,trn,soc,0.0
2002,trn,soc,0.0
2017,trn,soc,0.0
2016,trn,soc,0.0
2015,trn,soc,0.0
1998,trn,soc,0.0
2004,trn,soc,0.0
2000,trn,soc,0.0
1997,trn,soc,0.0
2007,trn,soc,0.0
2010,trn,soc,0.0
2003,trn,soc,0.0
2011,trn,soc,0.0
2001,trn,soc,0.0
2008,trd,soc,0.0
2009,trd,soc,0.0
2005,trd,soc,0.0
2006,trd,soc,0.0
2012,trd,soc,0.0
2014,trd,soc,0.0
2013,trd,soc,0.0
1999,trd,soc,0.0
2002,trd,soc,0.0
2017,trd,soc,0.0
2016,trd,soc,0.0
2015,trd,soc,0.0
1998,trd,soc,0.0
2004,trd,soc,0.0
2000,trd,soc,0.0
1997,trd,soc,0.0
2007,trd,soc,0.0
2010,trd,soc,0.0
2003,trd,soc,0.0
2011,trd,soc,0.0
2001,trd,soc,0.0
2008,trn,alt,0.0
2009,trn,alt,0.0
2005,trn,alt,0.0
2006,trn,alt,0.0
2012,trn,alt,0.0
2014,trn,alt,0.0
2013,trn,alt,0.0
1999,trn,alt,0.0
2002,trn,alt,0.0
2017,trn,alt,0.0
2016,trn,alt,0.0
2015,trn,alt,0.0
1998,trn,alt,0.0
2004,trn,alt,0.0
2000,trn,alt,0.0
1997,trn,alt,0.0
2007,trn,alt,0.0
2010,trn,alt,0.0
2003,trn,alt,0.0
2011,trn,alt,0.0
2001,trn,alt,0.0
2008,trd,alt,0.0
2009,trd,alt,0.0
2005,trd,alt,0.0
2006,trd,alt,0.0
2012,trd,alt,0.0
2014,trd,alt,0.0
2013,trd,alt,0.0
1999,trd,alt,0.0
2002,trd,alt,0.0
2017,trd,alt,0.0
2016,trd,alt,0.0
2015,trd,alt,0.0
1998,trd,alt,0.0
2004,trd,alt,0.0
2000,trd,alt,0.0
1997,trd,alt,0.0
2007,trd,alt,0.0
2010,trd,alt,0.0
2003,trd,alt,0.0
2011,trd,alt,0.0
2001,trd,alt,0.0
2008,trn,pmt,0.0
2009,trn,pmt,0.0
2005,trn,pmt,0.0
2006,trn,pmt,0.0
2012,trn,pmt,0.0
2014,trn,pmt,0.0
2013,trn,pmt,0.0
1999,trn,pmt,0.0
2002,trn,pmt,0.0
2017,trn,pmt,0.0
2016,trn,pmt,0.0
2015,trn,pmt,0.0
1998,trn,pmt,0.0
2004,trn,pmt,0.0
2000,trn,pmt,0.0
1997,trn,pmt,0.0
2007,trn,pmt,0.0
2010,trn,pmt,0.0
2003,trn,pmt,0.0
2011,trn,pmt,0.0
2001,trn,pmt,0.0
2008,trd,pmt,0.0
2009,trd,pmt,0.0
2005,trd,pmt,0.0
2006,trd,pmt,0.0
2012,trd,pmt,0.0
2014,trd,pmt,0.0
2013,trd,pmt,0.0
1999,trd,pmt,0.0
2002,trd,pmt,0.0
2017,trd,pmt,0.0
2016,trd,pmt,0.0
2015,trd,pmt,0.0
1998,trd,pmt,0.0
2004,trd,pmt,0.0
2000,trd,pmt,0.0
1997,trd,pmt,0.0
2007,trd,pmt,0.0
2010,trd,pmt,0.0
2003,trd,pmt,0.0
2011,trd,pmt,0.0
2001,trd,pmt,0.0
2008,trn,trk,0.0
2009,trn,trk,0.0
2005,trn,trk,0.0
2006,trn,trk,0.0
2012,trn,trk,0.0
2014,trn,trk,0.0
2013,trn,trk,0.0
1999,trn,trk,0.0
2002,trn,trk,0.0
2017,trn,trk,0.0
2016,trn,trk,0.0
2015,trn,trk,0.0
1998,trn,trk,0.0
2004,trn,trk,0.0
2000,trn,trk,0.0
1997,trn,trk,0.0
2007,trn,trk,0.0
2010,trn,trk,0.0
2003,trn,trk,0.0
2011,trn,trk,0.0
2001,trn,trk,0.0
2008,trd,trk,0.0
2009,trd,trk,0.0
2005,trd,trk,0.0
2006,trd,trk,0.0
2012,trd,trk,0.0
2014,trd,trk,0.0
2013,trd,trk,0.0
1999,trd,trk,0.0
2002,trd,trk,0.0
2017,trd,trk,0.0
2016,trd,trk,0.0
2015,trd,trk,0.0
1998,trd,trk,0.0
2004,trd,trk,0.0
2000,trd,trk,0.0
1997,trd,trk,0.0
2007,trd,trk,0.0
2010,trd,trk,0.0
2003,trd,trk,0.0
2011,trd,trk,0.0
2001,trd,trk,0.0
2008,trn,fdd,0.0
2009,trn,fdd,0.0
2005,trn,fdd,0.0
2006,trn,fdd,0.0
2012,trn,fdd,0.0
2014,trn,fdd,0.0
2013,trn,fdd,0.0
1999,trn,fdd,0.0
2002,trn,fdd,0.0
2017,trn,fdd,0.0
2016,trn,fdd,0.0
2015,trn,fdd,0.0
1998,trn,fdd,0.0
2004,trn,fdd,0.0
2000,trn,fdd,0.0
1997,trn,fdd,0.0
2007,trn,fdd,0.0
2010,trn,fdd,0.0
2003,trn,fdd,0.0
2011,trn,fdd,0.0
2001,trn,fdd,0.0
2008,trd,fdd,0.0
2009,trd,fdd,0.0
2005,trd,fdd,0.0
2006,trd,fdd,0.0
2012,trd,fdd,0.0
2014,trd,fdd,0.0
2013,trd,fdd,0.0
1999,trd,fdd,0.0
2002,trd,fdd,0.0
2017,trd,fdd,0.0
2016,trd,fdd,0.0
2015,trd,fdd,0.0
1998,trd,fdd,0.0
2004,trd,fdd,0.0
2000,trd,fdd,0.0
1997,trd,fdd,0.0
2007,trd,fdd,0.0
2010,trd,fdd,0.0
2003,trd,fdd,0.0
2011,trd,fdd,0.0
2001,trd,fdd,0.0
2008,trn,gmt,0.0
2009,trn,gmt,0.0
2005,trn,gmt,0.0
2006,trn,gmt,0.0
2012,trn,gmt,0.0
2014,trn,gmt,0.0
2013,trn,gmt,0.0
1999,trn,gmt,0.0
2002,trn,gmt,0.0
2017,trn,gmt,0.0
2016,trn,gmt,0.0
2015,trn,gmt,0.0
1998,trn,gmt,0.0
2004,trn,gmt,0.0
2000,trn,gmt,0.0
1997,trn,gmt,0.0
2007,trn,gmt,0.0
2010,trn,gmt,0.0
2003,trn,gmt,0.0
2011,trn,gmt,0.0
2001,trn,gmt,0.0
2008,trd,gmt,0.0
2009,trd,gmt,0.0
2005,trd,gmt,0.0
2006,trd,gmt,0.0
2012,trd,gmt,0.0
2014,trd,gmt,0.0
2013,trd,gmt,0.0
1999,trd,gmt,0.0
2002,trd,gmt,0.0
2017,trd,gmt,0.0
2016,trd,gmt,0.0
2015,trd,gmt,0.0
1998,trd,gmt,0.0
2004,trd,gmt,0.0
2000,trd,gmt,0.0
1997,trd,gmt,0.0
2007,trd,gmt,0.0
2010,trd,gmt,0.0
2003,trd,gmt,0.0
2011,trd,gmt,0.0
2001,trd,gmt,0.0
2008,trn,wtt,0.0
2009,trn,wtt,0.0
2005,trn,wtt,0.0
2006,trn,wtt,0.0
2012,trn,wtt,0.0
2014,trn,wtt,0.0
2013,trn,wtt,0.0
1999,trn,wtt,0.0
2002,trn,wtt,0.0
2017,trn,wtt,0.0
2016,trn,wtt,0.0
2015,trn,wtt,0.0
1998,trn,wtt,0.0
2004,trn,wtt,0.0
2000,trn,wtt,0.0
1997,trn,wtt,0.0
2007,trn,wtt,0.0
2010,trn,wtt,0.0
2003,trn,wtt,0.0
2011,trn,wtt,0.0
2001,trn,wtt,0.0
2008,trd,wtt,0.0
2009,trd,wtt,0.0
2005,trd,wtt,0.0
2006,trd,wtt,0.0
2012,trd,wtt,0.0
2014,trd,wtt,0.0
2013,trd,wtt,0.0
1999,trd,wtt,0.0
2002,trd,wtt,0.0
2017,trd,wtt,0.0
2016,trd,wtt,0.0
2015,trd,wtt,0.0
1998,trd,wtt,0.0
2004,trd,wtt,0.0
2000,trd,wtt,0.0
1997,trd,wtt,0.0
2007,trd,wtt,0.0
2010,trd,wtt,0.0
2003,trd,wtt,0.0
2011,trd,wtt,0.0
2001,trd,wtt,0.0
2008,trn,wpd,0.0
2009,trn,wpd,0.0
2005,trn,wpd,0.0
2006,trn,wpd,0.0
2012,trn,wpd,0.0
2014,trn,wpd,0.0
2013,trn,wpd,0.0
1999,trn,wpd,0.0
2002,trn,wpd,0.0
2017,trn,wpd,0.0
2016,trn,wpd,0.0
2015,trn,wpd,0.0
1998,trn,wpd,0.0
2004,trn,wpd,0.0
2000,trn,wpd,0.0
1997,trn,wpd,0.0
2007,trn,wpd,0.0
2010,trn,wpd,0.0
2003,trn,wpd,0.0
2011,trn,wpd,0.0
2001,trn,wpd,0.0
2008,trd,wpd,0.0
2009,trd,wpd,0.0
2005,trd,wpd,0.0
2006,trd,wpd,0.0
2012,trd,wpd,0.0
2014,trd,wpd,0.0
2013,trd,wpd,0.0
1999,trd,wpd,0.0
2002,trd,wpd,0.0
2017,trd,wpd,0.0
2016,trd,wpd,0.0
2015,trd,wpd,0.0
1998,trd,wpd,0.0
2004,trd,wpd,0.0
2000,trd,wpd,0.0
1997,trd,wpd,0.0
2007,trd,wpd,0.0
2010,trd,wpd,0.0
2003,trd,wpd,0.0
2011,trd,wpd,0.0
2001,trd,wpd,0.0
2008,trn,wht,0.0
2009,trn,wht,0.0
2005,trn,wht,0.0
2006,trn,wht,0.0
2012,trn,wht,0.0
2014,trn,wht,0.0
2013,trn,wht,0.0
1999,trn,wht,0.0
2002,trn,wht,0.0
2017,trn,wht,0.0
2016,trn,wht,0.0
2015,trn,wht,0.0
1998,trn,wht,0.0
2004,trn,wht,0.0
2000,trn,wht,0.0
1997,trn,wht,0.0
2007,trn,wht,0.0
2010,trn,wht,0.0
2003,trn,wht,0.0
2011,trn,wht,0.0
2001,trn,wht,0.0
2008,trd,wht,0.0
2009,trd,wht,0.0
2005,trd,wht,0.0
2006,trd,wht,0.0
2012,trd,wht,0.0
2014,trd,wht,0.0
2013,trd,wht,0.0
1999,trd,wht,0.0
2002,trd,wht,0.0
2017,trd,wht,0.0
2016,trd,wht,0.0
2015,trd,wht,0.0
1998,trd,wht,0.0
2004,trd,wht,0.0
2000,trd,wht,0.0
1997,trd,wht,0.0
2007,trd,wht,0.0
2010,trd,wht,0.0
2003,trd,wht,0.0
2011,trd,wht,0.0
2001,trd,wht,0.0
2008,trn,oth,0.0
2009,trn,oth,0.0
2005,trn,oth,0.0
2006,trn,oth,0.0
2012,trn,oth,0.0
2014,trn,oth,0.0
2013,trn,oth,0.0
1999,trn,oth,0.0
2002,trn,oth,0.0
2017,trn,oth,0.0
2016,trn,oth,0.0
2015,trn,oth,0.0
1998,trn,oth,0.0
2004,trn,oth,0.0
2000,trn,oth,0.0
1997,trn,oth,0.0
2007,trn,oth,0.0
2010,trn,oth,0.0
2003,trn,oth,0.0
2011,trn,oth,0.0
2001,trn,oth,0.0
2008,trd,oth,0.0
2009,trd,oth,0.0
2005,trd,oth,0.0
2006,trd,oth,0.0
2012,trd,oth,0.0
2014,trd,oth,0.0
2013,trd,oth,0.0
1999,trd,oth,0.0
2002,trd,oth,0.0
2017,trd,oth,0.0
2016,trd,oth,0.0
2015,trd,oth,0.0
1998,trd,oth,0.0
2004,trd,oth,0.0
2000,trd,oth,0.0
1997,trd,oth,0.0
2007,trd,oth,0.0
2010,trd,oth,0.0
2003,trd,oth,0.0
2011,trd,oth,0.0
2001,trd,oth,0.0
2008,trn,wrh,0.0
2009,trn,wrh,0.0
2005,trn,wrh,0.0
2006,trn,wrh,0.0
2012,trn,wrh,0.0
2014,trn,wrh,0.0
2013,trn,wrh,0.0
1999,trn,wrh,0.0
2002,trn,wrh,0.0
2017,trn,wrh,0.0
2016,trn,wrh,0.0
2015,trn,wrh,0.0
1998,trn,wrh,0.0
2004,trn,wrh,0.0
2000,trn,wrh,0.0
1997,trn,wrh,0.0
2007,trn,wrh,0.0
2010,trn,wrh,0.0
2003,trn,wrh,0.0
2011,trn,wrh,0.0
2001,trn,wrh,0.0
2008,trd,wrh,0.0
2009,trd,wrh,0.0
2005,trd,wrh,0.0
2006,trd,wrh,0.0
2012,trd,wrh,0.0
2014,trd,wrh,0.0
2013,trd,wrh,0.0
1999,trd,wrh,0.0
2002,trd,wrh,0.0
2017,trd,wrh,0.0
2016,trd,wrh,0.0
2015,trd,wrh,0.0
1998,trd,wrh,0.0
2004,trd,wrh,0.0
2000,trd,wrh,0.0
1997,trd,wrh,0.0
2007,trd,wrh,0.0
2010,trd,wrh,0.0
2003,trd,wrh,0.0
2011,trd,wrh,0.0
2001,trd,wrh,0.0
2008,trn,ott,0.0
2009,trn,ott,0.0
2005,trn,ott,0.0
2006,trn,ott,0.0
2012,trn,ott,0.0
2014,trn,ott,0.0
2013,trn,ott,0.0
1999,trn,ott,0.0
2002,trn,ott,0.0
2017,trn,ott,0.0
2016,trn,ott,0.0
2015,trn,ott,0.0
1998,trn,ott,0.0
2004,trn,ott,0.0
2000,trn,ott,0.0
1997,trn,ott,0.0
2007,trn,ott,0.0
2010,trn,ott,0.0
2003,trn,ott,0.0
2011,trn,ott,0.0
2001,trn,ott,0.0
2008,trd,ott,0.0
2009,trd,ott,0.0
2005,trd,ott,0.0
2006,trd,ott,0.0
2012,trd,ott,0.0
2014,trd,ott,0.0
2013,trd,ott,0.0
1999,trd,ott,0.0
2002,trd,ott,0.0
2017,trd,ott,0.0
2016,trd,ott,0.0
2015,trd,ott,0.0
1998,trd,ott,0.0
2004,trd,ott,0.0
2000,trd,ott,0.0
1997,trd,ott,0.0
2007,trd,ott,0.0
2010,trd,ott,0.0
2003,trd,ott,0.0
2011,trd,ott,0.0
2001,trd,ott,0.0
2008,trn,che,0.0
2009,trn,che,0.0
2005,trn,che,0.0
2006,trn,che,0.0
2012,trn,che,0.0
2014,trn,che,0.0
2013,trn,che,0.0
1999,trn,che,0.0
2002,trn,che,0.0
2017,trn,che,0.0
2016,trn,che,0.0
2015,trn,che,0.0
1998,trn,che,0.0
2004,trn,che,0.0
2000,trn,che,0.0
1997,trn,che,0.0
2007,trn,che,0.0
2010,trn,che,0.0
2003,trn,che,0.0
2011,trn,che,0.0
2001,trn,che,0.0
2008,trd,che,0.0
2009,trd,che,0.0
2005,trd,che,0.0
2006,trd,che,0.0
2012,trd,che,0.0
2014,trd,che,0.0
2013,trd,che,0.0
1999,trd,che,0.0
2002,trd,che,0.0
2017,trd,che,0.0
2016,trd,che,0.0
2015,trd,che,0.0
1998,trd,che,0.0
2004,trd,che,0.0
2000,trd,che,0.0
1997,trd,che,0.0
2007,trd,che,0.0
2010,trd,che,0.0
2003,trd,che,0.0
2011,trd,che,0.0
2001,trd,che,0.0
2008,trn,air,0.0
2009,trn,air,0.0
2005,trn,air,0.0
2006,trn,air,0.0
2012,trn,air,0.0
2014,trn,air,0.0
2013,trn,air,0.0
1999,trn,air,0.0
2002,trn,air,0.0
2017,trn,air,0.0
2016,trn,air,0.0
2015,trn,air,0.0
1998,trn,air,0.0
2004,trn,air,0.0
2000,trn,air,0.0
1997,trn,air,0.0
2007,trn,air,0.0
2010,trn,air,0.0
2003,trn,air,0.0
2011,trn,air,0.0
2001,trn,air,0.0
2008,trd,air,0.0
2009,trd,air,0.0
2005,trd,air,0.0
2006,trd,air,0.0
2012,trd,air,0.0
2014,trd,air,0.0
2013,trd,air,0.0
1999,trd,air,0.0
2002,trd,air,0.0
2017,trd,air,0.0
2016,trd,air,0.0
2015,trd,air,0.0
1998,trd,air,0.0
2004,trd,air,0.0
2000,trd,air,0.0
1997,trd,air,0.0
2007,trd,air,0.0
2010,trd,air,0.0
2003,trd,air,0.0
2011,trd,air,0.0
2001,trd,air,0.0
2008,trn,mmf,0.0
2009,trn,mmf,0.0
2005,trn,mmf,0.0
2006,trn,mmf,0.0
2012,trn,mmf,0.0
2014,trn,mmf,0.0
2013,trn,mmf,0.0
1999,trn,mmf,0.0
2002,trn,mmf,0.0
2017,trn,mmf,0.0
2016,trn,mmf,0.0
2015,trn,mmf,0.0
1998,trn,mmf,0.0
2004,trn,mmf,0.0
2000,trn,mmf,0.0
1997,trn,mmf,0.0
2007,trn,mmf,0.0
2010,trn,mmf,0.0
2003,trn,mmf,0.0
2011,trn,mmf,0.0
2001,trn,mmf,0.0
2008,trd,mmf,0.0
2009,trd,mmf,0.0
2005,trd,mmf,0.0
2006,trd,mmf,0.0
2012,trd,mmf,0.0
2014,trd,mmf,0.0
2013,trd,mmf,0.0
1999,trd,mmf,0.0
2002,trd,mmf,0.0
2017,trd,mmf,0.0
2016,trd,mmf,0.0
2015,trd,mmf,0.0
1998,trd,mmf,0.0
2004,trd,mmf,0.0
2000,trd,mmf,0.0
1997,trd,mmf,0.0
2007,trd,mmf,0.0
2010,trd,mmf,0.0
2003,trd,mmf,0.0
2011,trd,mmf,0.0
2001,trd,mmf,0.0
2008,trn,otr,0.0
2009,trn,otr,0.0
2005,trn,otr,0.0
2006,trn,otr,0.0
2012,trn,otr,0.0
2014,trn,otr,0.0
2013,trn,otr,0.0
1999,trn,otr,0.0
2002,trn,otr,0.0
2017,trn,otr,0.0
2016,trn,otr,0.0
2015,trn,otr,0.0
1998,trn,otr,0.0
2004,trn,otr,0.0
2000,trn,otr,0.0
1997,trn,otr,0.0
2007,trn,otr,0.0
2010,trn,otr,0.0
2003,trn,otr,0.0
2011,trn,otr,0.0
2001,trn,otr,0.0
2008,trd,otr,0.0
2009,trd,otr,0.0
2005,trd,otr,0.0
2006,trd,otr,0.0
2012,trd,otr,0.0
2014,trd,otr,0.0
2013,trd,otr,0.0
1999,trd,otr,0.0
2002,trd,otr,0.0
2017,trd,otr,0.0
2016,trd,otr,0.0
2015,trd,otr,0.0
1998,trd,otr,0.0
2004,trd,otr,0.0
2000,trd,otr,0.0
1997,trd,otr,0.0
2007,trd,otr,0.0
2010,trd,otr,0.0
2003,trd,otr,0.0
2011,trd,otr,0.0
2001,trd,otr,0.0
2008,trn,min,0.0
2009,trn,min,0.0
2005,trn,min,0.0
2006,trn,min,0.0
2012,trn,min,0.0
2014,trn,min,0.0
2013,trn,min,0.0
1999,trn,min,0.0
2002,trn,min,0.0
2017,trn,min,0.0
2016,trn,min,0.0
2015,trn,min,0.0
1998,trn,min,0.0
2004,trn,min,0.0
2000,trn,min,0.0
1997,trn,min,0.0
2007,trn,min,0.0
2010,trn,min,0.0
2003,trn,min,0.0
2011,trn,min,0.0
2001,trn,min,0.0
2008,trd,min,0.0
2009,trd,min,0.0
2005,trd,min,0.0
2006,trd,min,0.0
2012,trd,min,0.0
2014,trd,min,0.0
2013,trd,min,0.0
1999,trd,min,0.0
2002,trd,min,0.0
2017,trd,min,0.0
2016,trd,min,0.0
2015,trd,min,0.0
1998,trd,min,0.0
2004,trd,min,0.0
2000,trd,min,0.0
1997,trd,min,0.0
2007,trd,min,0.0
2010,trd,min,0.0
2003,trd,min,0.0
2011,trd,min,0.0
2001,trd,min,0.0
