yr,ir_supply,jc_supply,uni_3,value
2003,res,rec,millions of us dollars (USD),10603.0
2003,res,fbt,millions of us dollars (USD),9277.0
2003,res,fen,millions of us dollars (USD),1932.0
2003,res,edu,millions of us dollars (USD),5512.0
2003,res,amd,millions of us dollars (USD),22592.0
2003,res,hos,millions of us dollars (USD),977.0
2003,res,nrs,millions of us dollars (USD),247.0
2003,res,art,millions of us dollars (USD),1051.0
2003,res,slg,millions of us dollars (USD),12593.0
2003,res,osv,millions of us dollars (USD),3067.0
2003,res,soc,millions of us dollars (USD),100.0
2003,res,gmt,millions of us dollars (USD),2931.0
2003,res,ott,millions of us dollars (USD),7754.0
2003,res,otr,millions of us dollars (USD),85.0
2003,res,Tax,millions of us dollars (USD),29180.0
2003,res,Output,millions of us dollars (USD),475846.0
2003,res,BasicSupply,millions of us dollars (USD),475846.0
2003,res,TaxLesSubsidies,millions of us dollars (USD),29180.0
2003,res,Supply,millions of us dollars (USD),505025.0
2003,com,ppd,millions of us dollars (USD),58.0
2003,com,com,millions of us dollars (USD),165929.0
2003,com,amb,millions of us dollars (USD),251.0
2003,com,fbp,millions of us dollars (USD),162.0
2003,com,rec,millions of us dollars (USD),9.0
2003,com,con,millions of us dollars (USD),187.0
2003,com,eec,millions of us dollars (USD),147.0
2003,com,fnd,millions of us dollars (USD),1977.0
2003,com,pub,millions of us dollars (USD),6458.0
2003,com,hou,millions of us dollars (USD),60.0
2003,com,fbt,millions of us dollars (USD),5.0
2003,com,ins,millions of us dollars (USD),1440.0
2003,com,tex,millions of us dollars (USD),35.0
2003,com,leg,millions of us dollars (USD),214.0
2003,com,fen,millions of us dollars (USD),413.0
2003,com,uti,millions of us dollars (USD),403.0
2003,com,nmp,millions of us dollars (USD),23.0
2003,com,brd,millions of us dollars (USD),1680.0
2003,com,bnk,millions of us dollars (USD),2189.0
2003,com,ore,millions of us dollars (USD),57.0
2003,com,edu,millions of us dollars (USD),2422.0
2003,com,ote,millions of us dollars (USD),420.0
2003,com,man,millions of us dollars (USD),3252.0
2003,com,mch,millions of us dollars (USD),562.0
2003,com,dat,millions of us dollars (USD),10910.0
2003,com,amd,millions of us dollars (USD),7.0
2003,com,oil,millions of us dollars (USD),64.0
2003,com,hos,millions of us dollars (USD),1091.0
2003,com,rnt,millions of us dollars (USD),70.0
2003,com,pla,millions of us dollars (USD),120.0
2003,com,fin,millions of us dollars (USD),33.0
2003,com,tsv,millions of us dollars (USD),4653.0
2003,com,nrs,millions of us dollars (USD),20.0
2003,com,sec,millions of us dollars (USD),622.0
2003,com,art,millions of us dollars (USD),47.0
2003,com,mov,millions of us dollars (USD),105.0
2003,com,fpd,millions of us dollars (USD),50.0
2003,com,slg,millions of us dollars (USD),5347.0
2003,com,pri,millions of us dollars (USD),227.0
2003,com,grd,millions of us dollars (USD),3.0
2003,com,pip,millions of us dollars (USD),35.0
2003,com,osv,millions of us dollars (USD),560.0
2003,com,trn,millions of us dollars (USD),65.0
2003,com,smn,millions of us dollars (USD),14.0
2003,com,fmt,millions of us dollars (USD),285.0
2003,com,pet,millions of us dollars (USD),7.0
2003,com,mvt,millions of us dollars (USD),20.0
2003,com,cep,millions of us dollars (USD),1258.0
2003,com,wst,millions of us dollars (USD),6.0
2003,com,mot,millions of us dollars (USD),139.0
2003,com,adm,millions of us dollars (USD),3921.0
2003,com,soc,millions of us dollars (USD),53.0
2003,com,alt,millions of us dollars (USD),34.0
2003,com,pmt,millions of us dollars (USD),76.0
2003,com,trk,millions of us dollars (USD),54.0
2003,com,fdd,millions of us dollars (USD),2106.0
2003,com,wpd,millions of us dollars (USD),13.0
2003,com,wht,millions of us dollars (USD),9433.0
2003,com,wrh,millions of us dollars (USD),79.0
2003,com,ott,millions of us dollars (USD),1349.0
2003,com,che,millions of us dollars (USD),444.0
2003,com,mmf,millions of us dollars (USD),283.0
2003,com,otr,millions of us dollars (USD),128.0
2003,com,min,millions of us dollars (USD),5.0
2003,com,Subsidies,millions of us dollars (USD),1.0
2003,com,Tax,millions of us dollars (USD),1167.0
2003,com,imports,millions of us dollars (USD),7086.0
2003,com,Output,millions of us dollars (USD),232089.0
2003,com,BasicSupply,millions of us dollars (USD),239175.0
2003,com,TaxLesSubsidies,millions of us dollars (USD),1168.0
2003,com,Supply,millions of us dollars (USD),240342.0
2003,amb,amb,millions of us dollars (USD),557660.0
2003,amb,hos,millions of us dollars (USD),6386.0
2003,amb,nrs,millions of us dollars (USD),751.0
2003,amb,slg,millions of us dollars (USD),17633.0
2003,amb,adm,millions of us dollars (USD),4.0
2003,amb,soc,millions of us dollars (USD),155.0
2003,amb,gmt,millions of us dollars (USD),507.0
2003,amb,ott,millions of us dollars (USD),307.0
2003,amb,air,millions of us dollars (USD),26.0
2003,amb,otr,millions of us dollars (USD),13.0
2003,amb,Tax,millions of us dollars (USD),340.0
2003,amb,Output,millions of us dollars (USD),583442.0
2003,amb,BasicSupply,millions of us dollars (USD),583442.0
2003,amb,TaxLesSubsidies,millions of us dollars (USD),340.0
2003,amb,Supply,millions of us dollars (USD),583781.0
2003,fbp,fbp,millions of us dollars (USD),574537.0
2003,fbp,fbt,millions of us dollars (USD),6907.0
2003,fbp,mch,millions of us dollars (USD),122.0
2003,fbp,slg,millions of us dollars (USD),1344.0
2003,fbp,gmt,millions of us dollars (USD),1804.0
2003,fbp,wht,millions of us dollars (USD),1843.0
2003,fbp,che,millions of us dollars (USD),1518.0
2003,fbp,Tax,millions of us dollars (USD),53842.0
2003,fbp,imports,millions of us dollars (USD),38776.0
2003,fbp,Output,millions of us dollars (USD),588076.0
2003,fbp,BasicSupply,millions of us dollars (USD),626851.0
2003,fbp,Margins,millions of us dollars (USD),257060.0
2003,fbp,TrnCost,millions of us dollars (USD),13994.0
2003,fbp,TrdTrn,millions of us dollars (USD),271054.0
2003,fbp,Duties,millions of us dollars (USD),668.0
2003,fbp,TaxLesSubsidies,millions of us dollars (USD),54510.0
2003,fbp,Supply,millions of us dollars (USD),952416.0
2003,rec,res,millions of us dollars (USD),1345.0
2003,rec,rec,millions of us dollars (USD),63792.0
2003,rec,agr,millions of us dollars (USD),1222.0
2003,rec,fbt,millions of us dollars (USD),50.0
2003,rec,ore,millions of us dollars (USD),3.0
2003,rec,amd,millions of us dollars (USD),25973.0
2003,rec,art,millions of us dollars (USD),1772.0
2003,rec,mov,millions of us dollars (USD),33.0
2003,rec,slg,millions of us dollars (USD),1765.0
2003,rec,sle,millions of us dollars (USD),16556.0
2003,rec,mvt,millions of us dollars (USD),157.0
2003,rec,wtt,millions of us dollars (USD),46.0
2003,rec,ott,millions of us dollars (USD),164.0
2003,rec,otr,millions of us dollars (USD),1.0
2003,rec,Tax,millions of us dollars (USD),3820.0
2003,rec,Output,millions of us dollars (USD),112880.0
2003,rec,BasicSupply,millions of us dollars (USD),112880.0
2003,rec,TaxLesSubsidies,millions of us dollars (USD),3820.0
2003,rec,Supply,millions of us dollars (USD),116700.0
2003,con,ppd,millions of us dollars (USD),42.0
2003,con,res,millions of us dollars (USD),647.0
2003,con,com,millions of us dollars (USD),4.0
2003,con,amb,millions of us dollars (USD),284.0
2003,con,fbp,millions of us dollars (USD),29.0
2003,con,rec,millions of us dollars (USD),188.0
2003,con,con,millions of us dollars (USD),1037400.0
2003,con,eec,millions of us dollars (USD),20.0
2003,con,fnd,millions of us dollars (USD),314.0
2003,con,pub,millions of us dollars (USD),5.0
2003,con,hou,millions of us dollars (USD),25290.0
2003,con,fbt,millions of us dollars (USD),2.0
2003,con,ins,millions of us dollars (USD),6.0
2003,con,tex,millions of us dollars (USD),16.0
2003,con,uti,millions of us dollars (USD),1370.0
2003,con,nmp,millions of us dollars (USD),161.0
2003,con,brd,millions of us dollars (USD),1095.0
2003,con,bnk,millions of us dollars (USD),2.0
2003,con,ore,millions of us dollars (USD),223.0
2003,con,edu,millions of us dollars (USD),585.0
2003,con,ote,millions of us dollars (USD),176.0
2003,con,man,millions of us dollars (USD),90.0
2003,con,mch,millions of us dollars (USD),349.0
2003,con,dat,millions of us dollars (USD),19.0
2003,con,amd,millions of us dollars (USD),458.0
2003,con,oil,millions of us dollars (USD),132.0
2003,con,hos,millions of us dollars (USD),672.0
2003,con,rnt,millions of us dollars (USD),58.0
2003,con,pla,millions of us dollars (USD),27.0
2003,con,fof,millions of us dollars (USD),395.0
2003,con,fin,millions of us dollars (USD),5.0
2003,con,tsv,millions of us dollars (USD),385.0
2003,con,nrs,millions of us dollars (USD),26.0
2003,con,sec,millions of us dollars (USD),2.0
2003,con,art,millions of us dollars (USD),189.0
2003,con,mov,millions of us dollars (USD),4.0
2003,con,fpd,millions of us dollars (USD),110.0
2003,con,slg,millions of us dollars (USD),11890.0
2003,con,pri,millions of us dollars (USD),3.0
2003,con,grd,millions of us dollars (USD),1.0
2003,con,pip,millions of us dollars (USD),24.0
2003,con,osv,millions of us dollars (USD),746.0
2003,con,trn,millions of us dollars (USD),76.0
2003,con,smn,millions of us dollars (USD),1486.0
2003,con,fmt,millions of us dollars (USD),940.0
2003,con,pet,millions of us dollars (USD),41.0
2003,con,mvt,millions of us dollars (USD),9.0
2003,con,cep,millions of us dollars (USD),21.0
2003,con,wst,millions of us dollars (USD),16.0
2003,con,mot,millions of us dollars (USD),178.0
2003,con,adm,millions of us dollars (USD),511.0
2003,con,soc,millions of us dollars (USD),92.0
2003,con,alt,millions of us dollars (USD),1.0
2003,con,pmt,millions of us dollars (USD),61.0
2003,con,trk,millions of us dollars (USD),17.0
2003,con,fdd,millions of us dollars (USD),8.0
2003,con,gmt,millions of us dollars (USD),1191.0
2003,con,wtt,millions of us dollars (USD),1.0
2003,con,wpd,millions of us dollars (USD),56.0
2003,con,wht,millions of us dollars (USD),2600.0
2003,con,wrh,millions of us dollars (USD),72.0
2003,con,ott,millions of us dollars (USD),1511.0
2003,con,che,millions of us dollars (USD),49.0
2003,con,air,millions of us dollars (USD),1.0
2003,con,mmf,millions of us dollars (USD),448.0
2003,con,otr,millions of us dollars (USD),23.0
2003,con,min,millions of us dollars (USD),3990.0
2003,con,Tax,millions of us dollars (USD),945.0
2003,con,Output,millions of us dollars (USD),1096845.0
2003,con,BasicSupply,millions of us dollars (USD),1096845.0
2003,con,TaxLesSubsidies,millions of us dollars (USD),945.0
2003,con,Supply,millions of us dollars (USD),1097790.0
2003,agr,agr,millions of us dollars (USD),235825.0
2003,agr,fof,millions of us dollars (USD),29.0
2003,agr,slg,millions of us dollars (USD),311.0
2003,agr,ott,millions of us dollars (USD),161.0
2003,agr,Subsidies,millions of us dollars (USD),-14167.0
2003,agr,Tax,millions of us dollars (USD),2839.0
2003,agr,imports,millions of us dollars (USD),15040.0
2003,agr,Output,millions of us dollars (USD),236326.0
2003,agr,BasicSupply,millions of us dollars (USD),251366.0
2003,agr,Margins,millions of us dollars (USD),48617.0
2003,agr,TrnCost,millions of us dollars (USD),19700.0
2003,agr,TrdTrn,millions of us dollars (USD),68317.0
2003,agr,Duties,millions of us dollars (USD),55.0
2003,agr,TaxLesSubsidies,millions of us dollars (USD),-11273.0
2003,agr,Supply,millions of us dollars (USD),308409.0
2003,eec,eec,millions of us dollars (USD),89329.0
2003,eec,nmp,millions of us dollars (USD),77.0
2003,eec,ote,millions of us dollars (USD),755.0
2003,eec,mch,millions of us dollars (USD),1927.0
2003,eec,pla,millions of us dollars (USD),273.0
2003,eec,fpd,millions of us dollars (USD),92.0
2003,eec,fmt,millions of us dollars (USD),303.0
2003,eec,cep,millions of us dollars (USD),1387.0
2003,eec,mot,millions of us dollars (USD),354.0
2003,eec,pmt,millions of us dollars (USD),367.0
2003,eec,che,millions of us dollars (USD),137.0
2003,eec,mmf,millions of us dollars (USD),67.0
2003,eec,Tax,millions of us dollars (USD),4919.0
2003,eec,imports,millions of us dollars (USD),42239.0
2003,eec,Output,millions of us dollars (USD),95069.0
2003,eec,BasicSupply,millions of us dollars (USD),137309.0
2003,eec,Margins,millions of us dollars (USD),46956.0
2003,eec,TrnCost,millions of us dollars (USD),4019.0
2003,eec,TrdTrn,millions of us dollars (USD),50976.0
2003,eec,Duties,millions of us dollars (USD),817.0
2003,eec,TaxLesSubsidies,millions of us dollars (USD),5736.0
2003,eec,Supply,millions of us dollars (USD),194020.0
2003,use,ppd,millions of us dollars (USD),285.0
2003,use,res,millions of us dollars (USD),72.0
2003,use,fbp,millions of us dollars (USD),2.0
2003,use,eec,millions of us dollars (USD),3.0
2003,use,tex,millions of us dollars (USD),19.0
2003,use,nmp,millions of us dollars (USD),18.0
2003,use,ote,millions of us dollars (USD),108.0
2003,use,mch,millions of us dollars (USD),208.0
2003,use,pla,millions of us dollars (USD),134.0
2003,use,slg,millions of us dollars (USD),2643.0
2003,use,pri,millions of us dollars (USD),170.0
2003,use,fmt,millions of us dollars (USD),650.0
2003,use,wst,millions of us dollars (USD),578.0
2003,use,mot,millions of us dollars (USD),443.0
2003,use,pmt,millions of us dollars (USD),526.0
2003,use,wpd,millions of us dollars (USD),63.0
2003,use,Tax,millions of us dollars (USD),8825.0
2003,use,imports,millions of us dollars (USD),7441.0
2003,use,Output,millions of us dollars (USD),5920.0
2003,use,BasicSupply,millions of us dollars (USD),13361.0
2003,use,Margins,millions of us dollars (USD),58580.0
2003,use,TrnCost,millions of us dollars (USD),23901.0
2003,use,TrdTrn,millions of us dollars (USD),82482.0
2003,use,Duties,millions of us dollars (USD),9.0
2003,use,TaxLesSubsidies,millions of us dollars (USD),8835.0
2003,use,Supply,millions of us dollars (USD),104678.0
2003,fnd,fnd,millions of us dollars (USD),219919.0
2003,fnd,Output,millions of us dollars (USD),219919.0
2003,fnd,BasicSupply,millions of us dollars (USD),219919.0
2003,fnd,Supply,millions of us dollars (USD),219919.0
2003,pub,com,millions of us dollars (USD),1277.0
2003,pub,fnd,millions of us dollars (USD),181.0
2003,pub,pub,millions of us dollars (USD),168178.0
2003,pub,dat,millions of us dollars (USD),3437.0
2003,pub,slg,millions of us dollars (USD),320.0
2003,pub,Tax,millions of us dollars (USD),3869.0
2003,pub,imports,millions of us dollars (USD),3213.0
2003,pub,Output,millions of us dollars (USD),173392.0
2003,pub,BasicSupply,millions of us dollars (USD),176605.0
2003,pub,Margins,millions of us dollars (USD),36882.0
2003,pub,TrnCost,millions of us dollars (USD),3337.0
2003,pub,TrdTrn,millions of us dollars (USD),40219.0
2003,pub,Duties,millions of us dollars (USD),1.0
2003,pub,TaxLesSubsidies,millions of us dollars (USD),3870.0
2003,pub,Supply,millions of us dollars (USD),220694.0
2003,hou,hou,millions of us dollars (USD),1184131.0
2003,hou,sle,millions of us dollars (USD),18647.0
2003,hou,ott,millions of us dollars (USD),27.0
2003,hou,Subsidies,millions of us dollars (USD),-26603.0
2003,hou,Tax,millions of us dollars (USD),2.0
2003,hou,Output,millions of us dollars (USD),1202806.0
2003,hou,BasicSupply,millions of us dollars (USD),1202806.0
2003,hou,TaxLesSubsidies,millions of us dollars (USD),-26601.0
2003,hou,Supply,millions of us dollars (USD),1176204.0
2003,fbt,res,millions of us dollars (USD),475.0
2003,fbt,fbt,millions of us dollars (USD),129390.0
2003,fbt,amd,millions of us dollars (USD),329.0
2003,fbt,rnt,millions of us dollars (USD),1309.0
2003,fbt,sle,millions of us dollars (USD),1339.0
2003,fbt,otr,millions of us dollars (USD),35.0
2003,fbt,Output,millions of us dollars (USD),132877.0
2003,fbt,BasicSupply,millions of us dollars (USD),132877.0
2003,fbt,Margins,millions of us dollars (USD),-132877.0
2003,fbt,TrdTrn,millions of us dollars (USD),-132877.0
2003,ins,ins,millions of us dollars (USD),490388.0
2003,ins,fen,millions of us dollars (USD),4277.0
2003,ins,ore,millions of us dollars (USD),39.0
2003,ins,edu,millions of us dollars (USD),21.0
2003,ins,rnt,millions of us dollars (USD),97.0
2003,ins,sec,millions of us dollars (USD),1025.0
2003,ins,sle,millions of us dollars (USD),2.0
2003,ins,mvt,millions of us dollars (USD),68.0
2003,ins,adm,millions of us dollars (USD),42.0
2003,ins,ott,millions of us dollars (USD),14.0
2003,ins,otr,millions of us dollars (USD),5.0
2003,ins,Subsidies,millions of us dollars (USD),-1906.0
2003,ins,Tax,millions of us dollars (USD),13317.0
2003,ins,imports,millions of us dollars (USD),25342.0
2003,ins,Output,millions of us dollars (USD),495979.0
2003,ins,BasicSupply,millions of us dollars (USD),520835.0
2003,ins,TaxLesSubsidies,millions of us dollars (USD),11411.0
2003,ins,Supply,millions of us dollars (USD),532246.0
2003,ins,ciffob,millions of us dollars (USD),-486.0
2003,tex,ppd,millions of us dollars (USD),324.0
2003,tex,fbp,millions of us dollars (USD),23.0
2003,tex,tex,millions of us dollars (USD),63364.0
2003,tex,nmp,millions of us dollars (USD),65.0
2003,tex,ote,millions of us dollars (USD),57.0
2003,tex,pla,millions of us dollars (USD),254.0
2003,tex,fpd,millions of us dollars (USD),43.0
2003,tex,pri,millions of us dollars (USD),67.0
2003,tex,fmt,millions of us dollars (USD),12.0
2003,tex,pet,millions of us dollars (USD),25.0
2003,tex,cep,millions of us dollars (USD),173.0
2003,tex,mot,millions of us dollars (USD),16.0
2003,tex,alt,millions of us dollars (USD),1736.0
2003,tex,pmt,millions of us dollars (USD),84.0
2003,tex,wpd,millions of us dollars (USD),7.0
2003,tex,mmf,millions of us dollars (USD),130.0
2003,tex,Tax,millions of us dollars (USD),4364.0
2003,tex,imports,millions of us dollars (USD),17598.0
2003,tex,Output,millions of us dollars (USD),66380.0
2003,tex,BasicSupply,millions of us dollars (USD),83978.0
2003,tex,Margins,millions of us dollars (USD),45541.0
2003,tex,TrnCost,millions of us dollars (USD),3149.0
2003,tex,TrdTrn,millions of us dollars (USD),48690.0
2003,tex,Duties,millions of us dollars (USD),1074.0
2003,tex,TaxLesSubsidies,millions of us dollars (USD),5438.0
2003,tex,Supply,millions of us dollars (USD),138107.0
2003,leg,ins,millions of us dollars (USD),198.0
2003,leg,leg,millions of us dollars (USD),225097.0
2003,leg,Tax,millions of us dollars (USD),13614.0
2003,leg,imports,millions of us dollars (USD),975.0
2003,leg,Output,millions of us dollars (USD),225295.0
2003,leg,BasicSupply,millions of us dollars (USD),226270.0
2003,leg,TaxLesSubsidies,millions of us dollars (USD),13614.0
2003,leg,Supply,millions of us dollars (USD),239884.0
2003,fen,fnd,millions of us dollars (USD),449.0
2003,fen,fen,millions of us dollars (USD),68462.0
2003,fen,imports,millions of us dollars (USD),386.0
2003,fen,Output,millions of us dollars (USD),68911.0
2003,fen,BasicSupply,millions of us dollars (USD),69296.0
2003,fen,Supply,millions of us dollars (USD),69296.0
2003,uti,fnd,millions of us dollars (USD),52.0
2003,uti,fen,millions of us dollars (USD),9812.0
2003,uti,uti,millions of us dollars (USD),317851.0
2003,uti,slg,millions of us dollars (USD),666.0
2003,uti,pip,millions of us dollars (USD),271.0
2003,uti,sle,millions of us dollars (USD),63903.0
2003,uti,Subsidies,millions of us dollars (USD),317.0
2003,uti,Tax,millions of us dollars (USD),21632.0
2003,uti,imports,millions of us dollars (USD),1421.0
2003,uti,Output,millions of us dollars (USD),392556.0
2003,uti,BasicSupply,millions of us dollars (USD),393977.0
2003,uti,TaxLesSubsidies,millions of us dollars (USD),21949.0
2003,uti,Supply,millions of us dollars (USD),415927.0
2003,nmp,ppd,millions of us dollars (USD),65.0
2003,nmp,eec,millions of us dollars (USD),94.0
2003,nmp,nmp,millions of us dollars (USD),92812.0
2003,nmp,mch,millions of us dollars (USD),121.0
2003,nmp,pla,millions of us dollars (USD),229.0
2003,nmp,fpd,millions of us dollars (USD),224.0
2003,nmp,fmt,millions of us dollars (USD),239.0
2003,nmp,pet,millions of us dollars (USD),79.0
2003,nmp,cep,millions of us dollars (USD),155.0
2003,nmp,mot,millions of us dollars (USD),20.0
2003,nmp,pmt,millions of us dollars (USD),93.0
2003,nmp,wpd,millions of us dollars (USD),98.0
2003,nmp,che,millions of us dollars (USD),58.0
2003,nmp,mmf,millions of us dollars (USD),113.0
2003,nmp,min,millions of us dollars (USD),332.0
2003,nmp,Tax,millions of us dollars (USD),2973.0
2003,nmp,imports,millions of us dollars (USD),15976.0
2003,nmp,Output,millions of us dollars (USD),94730.0
2003,nmp,BasicSupply,millions of us dollars (USD),110706.0
2003,nmp,Margins,millions of us dollars (USD),27263.0
2003,nmp,TrnCost,millions of us dollars (USD),13409.0
2003,nmp,TrdTrn,millions of us dollars (USD),40671.0
2003,nmp,Duties,millions of us dollars (USD),516.0
2003,nmp,TaxLesSubsidies,millions of us dollars (USD),3489.0
2003,nmp,Supply,millions of us dollars (USD),154867.0
2003,brd,res,millions of us dollars (USD),2.0
2003,brd,com,millions of us dollars (USD),132.0
2003,brd,brd,millions of us dollars (USD),466971.0
2003,brd,dat,millions of us dollars (USD),161.0
2003,brd,amd,millions of us dollars (USD),32.0
2003,brd,ott,millions of us dollars (USD),78.0
2003,brd,Tax,millions of us dollars (USD),29375.0
2003,brd,imports,millions of us dollars (USD),138.0
2003,brd,Output,millions of us dollars (USD),467375.0
2003,brd,BasicSupply,millions of us dollars (USD),467513.0
2003,brd,TaxLesSubsidies,millions of us dollars (USD),29375.0
2003,brd,Supply,millions of us dollars (USD),496888.0
2003,bnk,fbt,millions of us dollars (USD),146.0
2003,bnk,bnk,millions of us dollars (USD),515482.0
2003,bnk,sec,millions of us dollars (USD),6709.0
2003,bnk,sle,millions of us dollars (USD),57.0
2003,bnk,mvt,millions of us dollars (USD),3083.0
2003,bnk,ott,millions of us dollars (USD),60.0
2003,bnk,Subsidies,millions of us dollars (USD),-51.0
2003,bnk,Tax,millions of us dollars (USD),148.0
2003,bnk,imports,millions of us dollars (USD),39.0
2003,bnk,Output,millions of us dollars (USD),525537.0
2003,bnk,BasicSupply,millions of us dollars (USD),525576.0
2003,bnk,TaxLesSubsidies,millions of us dollars (USD),98.0
2003,bnk,Supply,millions of us dollars (USD),525674.0
2003,ore,rec,millions of us dollars (USD),4.0
2003,ore,ins,millions of us dollars (USD),380.0
2003,ore,fen,millions of us dollars (USD),615.0
2003,ore,ore,millions of us dollars (USD),648929.0
2003,ore,edu,millions of us dollars (USD),32.0
2003,ore,amd,millions of us dollars (USD),97.0
2003,ore,rnt,millions of us dollars (USD),856.0
2003,ore,nrs,millions of us dollars (USD),31.0
2003,ore,art,millions of us dollars (USD),31.0
2003,ore,mov,millions of us dollars (USD),71.0
2003,ore,grd,millions of us dollars (USD),1.0
2003,ore,sle,millions of us dollars (USD),11159.0
2003,ore,osv,millions of us dollars (USD),86.0
2003,ore,adm,millions of us dollars (USD),77.0
2003,ore,Subsidies,millions of us dollars (USD),-2356.0
2003,ore,Tax,millions of us dollars (USD),585.0
2003,ore,Output,millions of us dollars (USD),662368.0
2003,ore,BasicSupply,millions of us dollars (USD),662368.0
2003,ore,TaxLesSubsidies,millions of us dollars (USD),-1771.0
2003,ore,Supply,millions of us dollars (USD),660597.0
2003,edu,com,millions of us dollars (USD),558.0
2003,edu,rec,millions of us dollars (USD),1615.0
2003,edu,pub,millions of us dollars (USD),891.0
2003,edu,brd,millions of us dollars (USD),2.0
2003,edu,edu,millions of us dollars (USD),144049.0
2003,edu,dat,millions of us dollars (USD),162.0
2003,edu,art,millions of us dollars (USD),42.0
2003,edu,slg,millions of us dollars (USD),58163.0
2003,edu,osv,millions of us dollars (USD),8.0
2003,edu,mvt,millions of us dollars (USD),57.0
2003,edu,adm,millions of us dollars (USD),1.0
2003,edu,fdd,millions of us dollars (USD),159.0
2003,edu,wht,millions of us dollars (USD),17.0
2003,edu,ott,millions of us dollars (USD),124.0
2003,edu,otr,millions of us dollars (USD),35.0
2003,edu,Tax,millions of us dollars (USD),105.0
2003,edu,imports,millions of us dollars (USD),584.0
2003,edu,Output,millions of us dollars (USD),205883.0
2003,edu,BasicSupply,millions of us dollars (USD),206466.0
2003,edu,TaxLesSubsidies,millions of us dollars (USD),105.0
2003,edu,Supply,millions of us dollars (USD),206571.0
2003,ote,eec,millions of us dollars (USD),69.0
2003,ote,tex,millions of us dollars (USD),1.0
2003,ote,nmp,millions of us dollars (USD),16.0
2003,ote,ote,millions of us dollars (USD),145407.0
2003,ote,mch,millions of us dollars (USD),610.0
2003,ote,pla,millions of us dollars (USD),66.0
2003,ote,fmt,millions of us dollars (USD),342.0
2003,ote,cep,millions of us dollars (USD),1997.0
2003,ote,mot,millions of us dollars (USD),177.0
2003,ote,wht,millions of us dollars (USD),17.0
2003,ote,che,millions of us dollars (USD),1.0
2003,ote,mmf,millions of us dollars (USD),138.0
2003,ote,Tax,millions of us dollars (USD),1478.0
2003,ote,imports,millions of us dollars (USD),28467.0
2003,ote,Output,millions of us dollars (USD),148842.0
2003,ote,BasicSupply,millions of us dollars (USD),177309.0
2003,ote,Margins,millions of us dollars (USD),14808.0
2003,ote,TrnCost,millions of us dollars (USD),1551.0
2003,ote,TrdTrn,millions of us dollars (USD),16359.0
2003,ote,Duties,millions of us dollars (USD),151.0
2003,ote,TaxLesSubsidies,millions of us dollars (USD),1629.0
2003,ote,Supply,millions of us dollars (USD),195296.0
2003,man,man,millions of us dollars (USD),273009.0
2003,man,Tax,millions of us dollars (USD),573.0
2003,man,Output,millions of us dollars (USD),273009.0
2003,man,BasicSupply,millions of us dollars (USD),273009.0
2003,man,TaxLesSubsidies,millions of us dollars (USD),573.0
2003,man,Supply,millions of us dollars (USD),273582.0
2003,mch,eec,millions of us dollars (USD),1367.0
2003,mch,nmp,millions of us dollars (USD),135.0
2003,mch,ote,millions of us dollars (USD),3440.0
2003,mch,mch,millions of us dollars (USD),229462.0
2003,mch,pla,millions of us dollars (USD),1340.0
2003,mch,fpd,millions of us dollars (USD),232.0
2003,mch,fmt,millions of us dollars (USD),3683.0
2003,mch,pet,millions of us dollars (USD),9.0
2003,mch,cep,millions of us dollars (USD),2601.0
2003,mch,mot,millions of us dollars (USD),1875.0
2003,mch,pmt,millions of us dollars (USD),424.0
2003,mch,fdd,millions of us dollars (USD),2.0
2003,mch,wht,millions of us dollars (USD),331.0
2003,mch,che,millions of us dollars (USD),553.0
2003,mch,mmf,millions of us dollars (USD),547.0
2003,mch,Tax,millions of us dollars (USD),6926.0
2003,mch,imports,millions of us dollars (USD),74082.0
2003,mch,Output,millions of us dollars (USD),246000.0
2003,mch,BasicSupply,millions of us dollars (USD),320081.0
2003,mch,Margins,millions of us dollars (USD),80166.0
2003,mch,TrnCost,millions of us dollars (USD),6644.0
2003,mch,TrdTrn,millions of us dollars (USD),86810.0
2003,mch,Duties,millions of us dollars (USD),671.0
2003,mch,TaxLesSubsidies,millions of us dollars (USD),7597.0
2003,mch,Supply,millions of us dollars (USD),414488.0
2003,dat,com,millions of us dollars (USD),10988.0
2003,dat,pub,millions of us dollars (USD),5155.0
2003,dat,brd,millions of us dollars (USD),345.0
2003,dat,dat,millions of us dollars (USD),57403.0
2003,dat,tsv,millions of us dollars (USD),819.0
2003,dat,slg,millions of us dollars (USD),1544.0
2003,dat,osv,millions of us dollars (USD),61.0
2003,dat,fdd,millions of us dollars (USD),10.0
2003,dat,Tax,millions of us dollars (USD),508.0
2003,dat,imports,millions of us dollars (USD),303.0
2003,dat,Output,millions of us dollars (USD),76324.0
2003,dat,BasicSupply,millions of us dollars (USD),76627.0
2003,dat,TaxLesSubsidies,millions of us dollars (USD),508.0
2003,dat,Supply,millions of us dollars (USD),77135.0
2003,amd,res,millions of us dollars (USD),490.0
2003,amd,rec,millions of us dollars (USD),247.0
2003,amd,ore,millions of us dollars (USD),45.0
2003,amd,edu,millions of us dollars (USD),6268.0
2003,amd,amd,millions of us dollars (USD),89633.0
2003,amd,art,millions of us dollars (USD),1.0
2003,amd,slg,millions of us dollars (USD),6160.0
2003,amd,Tax,millions of us dollars (USD),7724.0
2003,amd,Output,millions of us dollars (USD),102843.0
