uni_0,uni_1,uni_2,uni_3,value
2002,MO,mvp,millions of us dollars (USD),8549.2
2002,MO,hdr,millions of us dollars (USD),3990.3
2002,MO,odg,millions of us dollars (USD),2012.5
2002,MO,ndr,millions of us dollars (USD),35201.4
2002,MO,foo,millions of us dollars (USD),10710.4
2002,MO,clo,millions of us dollars (USD),4754.7
2002,MO,enr,millions of us dollars (USD),4227.5
2002,MO,ong,millions of us dollars (USD),15508.9
2002,MO,ser,millions of us dollars (USD),88089.7
2002,MO,hce,millions of us dollars (USD),84197.6
2002,MO,utl,millions of us dollars (USD),21697.6
2002,MO,hea,millions of us dollars (USD),22046.2
2002,MO,rsr,millions of us dollars (USD),5996.1
2002,MO,htl,millions of us dollars (USD),8563.4
2002,MO,fsr,millions of us dollars (USD),9233.8
2002,MO,osr,millions of us dollars (USD),11467.2
2002,MO,npish,millions of us dollars (USD),3892.1
2002,MO,npi,millions of us dollars (USD),13447.0
2002,MO,nps,millions of us dollars (USD),9554.9
2002,IN,rec,millions of us dollars (USD),4734.6
2002,IN,trn,millions of us dollars (USD),4969.4
2002,IN,pce,millions of us dollars (USD),143456.1
2002,IN,gds,millions of us dollars (USD),54295.6
2002,IN,dur,millions of us dollars (USD),19831.1
2002,IN,mvp,millions of us dollars (USD),8508.8
2002,IN,hdr,millions of us dollars (USD),4400.2
2002,IN,odg,millions of us dollars (USD),2187.4
2002,IN,ndr,millions of us dollars (USD),34464.5
2002,IN,foo,millions of us dollars (USD),11909.2
2002,IN,clo,millions of us dollars (USD),5340.5
2002,IN,enr,millions of us dollars (USD),4566.8
2002,IN,ong,millions of us dollars (USD),12648.1
2002,IN,ser,millions of us dollars (USD),89160.5
2002,IN,hce,millions of us dollars (USD),84592.5
2002,IN,utl,millions of us dollars (USD),23850.9
2002,IN,hea,millions of us dollars (USD),22428.4
2002,IN,rsr,millions of us dollars (USD),5968.9
2002,IN,htl,millions of us dollars (USD),8695.7
2002,IN,fsr,millions of us dollars (USD),8037.5
2002,IN,osr,millions of us dollars (USD),10641.7
2002,IN,npish,millions of us dollars (USD),4568.1
2002,IN,npi,millions of us dollars (USD),14982.0
2002,IN,nps,millions of us dollars (USD),10413.9
2002,LA,rec,millions of us dollars (USD),2634.8
2002,LA,trn,millions of us dollars (USD),2348.3
2002,LA,pce,millions of us dollars (USD),93570.2
2002,LA,gds,millions of us dollars (USD),35850.9
2002,LA,dur,millions of us dollars (USD),13068.3
2002,LA,mvp,millions of us dollars (USD),6126.0
2002,LA,hdr,millions of us dollars (USD),2935.1
2002,LA,odg,millions of us dollars (USD),1372.5
2002,LA,ndr,millions of us dollars (USD),22782.6
2002,LA,foo,millions of us dollars (USD),8454.0
2002,LA,clo,millions of us dollars (USD),3702.1
2002,LA,enr,millions of us dollars (USD),2513.7
2002,LA,ong,millions of us dollars (USD),8112.8
2002,LA,ser,millions of us dollars (USD),57719.4
2002,LA,hce,millions of us dollars (USD),55657.3
2002,LA,utl,millions of us dollars (USD),16003.4
2002,LA,hea,millions of us dollars (USD),15876.0
2002,LA,rsr,millions of us dollars (USD),3050.8
2002,LA,htl,millions of us dollars (USD),6398.5
2002,LA,fsr,millions of us dollars (USD),5931.0
2002,LA,osr,millions of us dollars (USD),6049.4
2002,LA,npish,millions of us dollars (USD),2062.0
2002,LA,npi,millions of us dollars (USD),7575.0
2002,LA,nps,millions of us dollars (USD),5513.0
2002,KS,rec,millions of us dollars (USD),2030.5
2002,KS,trn,millions of us dollars (USD),1824.0
2002,KS,pce,millions of us dollars (USD),62183.2
2002,KS,gds,millions of us dollars (USD),23227.2
2002,KS,dur,millions of us dollars (USD),8459.8
2002,KS,mvp,millions of us dollars (USD),3592.4
2002,KS,hdr,millions of us dollars (USD),1854.2
2002,KS,odg,millions of us dollars (USD),982.6
2002,KS,ndr,millions of us dollars (USD),14767.5
2002,KS,foo,millions of us dollars (USD),5449.9
2002,KS,clo,millions of us dollars (USD),2183.6
2002,KS,enr,millions of us dollars (USD),1640.4
2002,KS,ong,millions of us dollars (USD),5493.6
2002,KS,ser,millions of us dollars (USD),38955.9
2002,KS,hce,millions of us dollars (USD),37396.9
2002,KS,utl,millions of us dollars (USD),10612.3
2002,KS,hea,millions of us dollars (USD),9902.2
2002,KS,rsr,millions of us dollars (USD),2380.8
2002,KS,htl,millions of us dollars (USD),3450.6
2002,KS,fsr,millions of us dollars (USD),3988.0
2002,KS,osr,millions of us dollars (USD),5239.0
2002,KS,npish,millions of us dollars (USD),1559.0
2002,KS,npi,millions of us dollars (USD),6282.0
2002,KS,nps,millions of us dollars (USD),4723.0
2002,AR,rec,millions of us dollars (USD),1661.2
2002,AR,trn,millions of us dollars (USD),1333.4
2002,AR,pce,millions of us dollars (USD),53668.9
2002,AR,gds,millions of us dollars (USD),21292.7
2002,AR,dur,millions of us dollars (USD),7839.2
2002,AR,mvp,millions of us dollars (USD),3547.1
2002,AR,hdr,millions of us dollars (USD),1705.3
2002,AR,odg,millions of us dollars (USD),925.6
2002,AR,ndr,millions of us dollars (USD),13453.5
2002,AR,foo,millions of us dollars (USD),4443.3
2002,AR,clo,millions of us dollars (USD),2290.7
2002,AR,enr,millions of us dollars (USD),1958.3
2002,AR,ong,millions of us dollars (USD),4761.2
2002,AR,ser,millions of us dollars (USD),32376.2
2002,AR,hce,millions of us dollars (USD),31309.2
2002,AR,utl,millions of us dollars (USD),8594.2
2002,AR,hea,millions of us dollars (USD),9219.4
2002,AR,rsr,millions of us dollars (USD),1576.1
2002,AR,htl,millions of us dollars (USD),2977.4
2002,AR,fsr,millions of us dollars (USD),3541.0
2002,AR,osr,millions of us dollars (USD),4067.7
2002,AR,npish,millions of us dollars (USD),1067.0
2002,AR,npi,millions of us dollars (USD),4913.0
2002,AR,nps,millions of us dollars (USD),3846.0
2002,NY,rec,millions of us dollars (USD),13753.6
2002,NY,trn,millions of us dollars (USD),23499.8
2002,NY,pce,millions of us dollars (USD),540169.1
2002,NY,gds,millions of us dollars (USD),168539.9
2002,NY,dur,millions of us dollars (USD),52142.4
2002,NY,mvp,millions of us dollars (USD),17502.1
2002,NY,hdr,millions of us dollars (USD),13822.4
2002,NY,odg,millions of us dollars (USD),7064.3
2002,NY,ndr,millions of us dollars (USD),116397.4
2002,NY,foo,millions of us dollars (USD),33232.6
2002,NY,clo,millions of us dollars (USD),25274.0
2002,NY,enr,millions of us dollars (USD),7675.6
2002,NY,ong,millions of us dollars (USD),50215.3
2002,NY,ser,millions of us dollars (USD),371629.3
2002,NY,hce,millions of us dollars (USD),354727.0
2002,NY,utl,millions of us dollars (USD),99739.7
2002,NY,hea,millions of us dollars (USD),85737.9
2002,NY,rsr,millions of us dollars (USD),19669.7
2002,NY,htl,millions of us dollars (USD),29290.6
2002,NY,fsr,millions of us dollars (USD),39878.4
2002,NY,osr,millions of us dollars (USD),56910.8
2002,NY,npish,millions of us dollars (USD),16902.3
2002,NY,npi,millions of us dollars (USD),60882.0
2002,NY,nps,millions of us dollars (USD),43979.7
2002,OR,rec,millions of us dollars (USD),3474.2
2002,OR,trn,millions of us dollars (USD),3184.3
2002,OR,pce,millions of us dollars (USD),89503.1
2002,OR,gds,millions of us dollars (USD),31766.7
2002,OR,dur,millions of us dollars (USD),12277.2
2002,OR,mvp,millions of us dollars (USD),4824.9
2002,OR,hdr,millions of us dollars (USD),2803.5
2002,OR,odg,millions of us dollars (USD),1174.6
2002,OR,ndr,millions of us dollars (USD),19489.5
2002,OR,foo,millions of us dollars (USD),7987.6
2002,OR,clo,millions of us dollars (USD),3162.1
2002,OR,enr,millions of us dollars (USD),2021.1
2002,OR,ong,millions of us dollars (USD),6318.7
2002,OR,ser,millions of us dollars (USD),57736.4
2002,OR,hce,millions of us dollars (USD),55374.4
2002,OR,utl,millions of us dollars (USD),18725.6
2002,OR,hea,millions of us dollars (USD),12205.3
2002,OR,rsr,millions of us dollars (USD),3793.7
2002,OR,htl,millions of us dollars (USD),5566.1
2002,OR,fsr,millions of us dollars (USD),5814.6
2002,OR,osr,millions of us dollars (USD),6084.9
2002,OR,npish,millions of us dollars (USD),2362.0
2002,OR,npi,millions of us dollars (USD),8621.0
2002,OR,nps,millions of us dollars (USD),6259.0
2002,ND,rec,millions of us dollars (USD),690.2
2002,ND,trn,millions of us dollars (USD),409.0
2002,ND,pce,millions of us dollars (USD),15607.7
2002,ND,gds,millions of us dollars (USD),6220.1
2002,ND,dur,millions of us dollars (USD),2450.8
2002,ND,mvp,millions of us dollars (USD),990.7
2002,ND,hdr,millions of us dollars (USD),495.8
2002,ND,odg,millions of us dollars (USD),274.1
2002,ND,ndr,millions of us dollars (USD),3769.4
2002,ND,foo,millions of us dollars (USD),1265.2
2002,ND,clo,millions of us dollars (USD),560.0
2002,ND,enr,millions of us dollars (USD),676.9
2002,ND,ong,millions of us dollars (USD),1267.2
2002,ND,ser,millions of us dollars (USD),9387.6
2002,ND,hce,millions of us dollars (USD),8773.6
2002,ND,utl,millions of us dollars (USD),2056.1
2002,ND,hea,millions of us dollars (USD),2650.9
2002,ND,rsr,millions of us dollars (USD),618.5
2002,ND,htl,millions of us dollars (USD),859.8
2002,ND,fsr,millions of us dollars (USD),1070.2
2002,ND,osr,millions of us dollars (USD),1109.2
2002,ND,npish,millions of us dollars (USD),614.0
2002,ND,npi,millions of us dollars (USD),1661.0
2002,ND,nps,millions of us dollars (USD),1047.0
2002,SC,rec,millions of us dollars (USD),2461.1
2002,SC,trn,millions of us dollars (USD),2169.1
2002,SC,pce,millions of us dollars (USD),88171.5
2002,SC,gds,millions of us dollars (USD),34631.1
2002,SC,dur,millions of us dollars (USD),12148.9
2002,SC,mvp,millions of us dollars (USD),5524.6
2002,SC,hdr,millions of us dollars (USD),2780.9
2002,SC,odg,millions of us dollars (USD),1382.4
2002,SC,ndr,millions of us dollars (USD),22482.2
2002,SC,foo,millions of us dollars (USD),8047.2
2002,SC,clo,millions of us dollars (USD),3997.7
2002,SC,enr,millions of us dollars (USD),2908.8
2002,SC,ong,millions of us dollars (USD),7528.6
2002,SC,ser,millions of us dollars (USD),53540.3
2002,SC,hce,millions of us dollars (USD),51675.3
2002,SC,utl,millions of us dollars (USD),14356.9
2002,SC,hea,millions of us dollars (USD),13977.9
2002,SC,rsr,millions of us dollars (USD),3125.8
2002,SC,htl,millions of us dollars (USD),6267.2
2002,SC,fsr,millions of us dollars (USD),4851.4
2002,SC,osr,millions of us dollars (USD),6926.9
2002,SC,npish,millions of us dollars (USD),1865.0
2002,SC,npi,millions of us dollars (USD),9441.0
2002,SC,nps,millions of us dollars (USD),7576.0
2002,ID,rec,millions of us dollars (USD),1108.3
2002,ID,trn,millions of us dollars (USD),881.9
2002,ID,pce,millions of us dollars (USD),28279.9
2002,ID,gds,millions of us dollars (USD),11074.9
2002,ID,dur,millions of us dollars (USD),4390.0
2002,ID,mvp,millions of us dollars (USD),1860.6
2002,ID,hdr,millions of us dollars (USD),992.0
2002,ID,odg,millions of us dollars (USD),429.1
2002,ID,ndr,millions of us dollars (USD),6685.0
2002,ID,foo,millions of us dollars (USD),2688.7
2002,ID,clo,millions of us dollars (USD),881.2
2002,ID,enr,millions of us dollars (USD),959.1
2002,ID,ong,millions of us dollars (USD),2155.9
2002,ID,ser,millions of us dollars (USD),17205.0
2002,ID,hce,millions of us dollars (USD),16630.0
2002,ID,utl,millions of us dollars (USD),5319.6
2002,ID,hea,millions of us dollars (USD),4030.0
2002,ID,rsr,millions of us dollars (USD),925.4
2002,ID,htl,millions of us dollars (USD),1681.5
2002,ID,fsr,millions of us dollars (USD),2048.8
2002,ID,osr,millions of us dollars (USD),1742.8
2002,ID,npish,millions of us dollars (USD),575.0
2002,ID,npi,millions of us dollars (USD),2766.0
2002,ID,nps,millions of us dollars (USD),2191.0
2002,NJ,rec,millions of us dollars (USD),8939.6
2002,NJ,trn,millions of us dollars (USD),12259.1
2002,NJ,pce,millions of us dollars (USD),271278.3
2002,NJ,gds,millions of us dollars (USD),91467.9
2002,NJ,dur,millions of us dollars (USD),35329.6
2002,NJ,mvp,millions of us dollars (USD),12114.0
2002,NJ,hdr,millions of us dollars (USD),8151.7
2002,NJ,odg,millions of us dollars (USD),6124.3
2002,NJ,ndr,millions of us dollars (USD),56138.3
2002,NJ,foo,millions of us dollars (USD),19930.6
2002,NJ,clo,millions of us dollars (USD),11356.2
2002,NJ,enr,millions of us dollars (USD),3909.1
2002,NJ,ong,millions of us dollars (USD),20942.4
2002,NJ,ser,millions of us dollars (USD),179810.4
2002,NJ,hce,millions of us dollars (USD),169095.3
2002,NJ,utl,millions of us dollars (USD),53136.9
2002,NJ,hea,millions of us dollars (USD),35103.8
2002,NJ,rsr,millions of us dollars (USD),10545.2
2002,NJ,htl,millions of us dollars (USD),12766.4
2002,NJ,fsr,millions of us dollars (USD),19346.7
2002,NJ,osr,millions of us dollars (USD),25937.2
2002,NJ,npish,millions of us dollars (USD),10715.2
2002,NJ,npi,millions of us dollars (USD),34100.0
2002,NJ,nps,millions of us dollars (USD),23384.9
2002,UT,rec,millions of us dollars (USD),2047.6
2002,UT,trn,millions of us dollars (USD),1795.0
2002,UT,pce,millions of us dollars (USD),50931.5
2002,UT,gds,millions of us dollars (USD),19157.6
2002,UT,dur,millions of us dollars (USD),7597.0
2002,UT,mvp,millions of us dollars (USD),2913.9
2002,UT,hdr,millions of us dollars (USD),1835.0
2002,UT,odg,millions of us dollars (USD),800.6
2002,UT,ndr,millions of us dollars (USD),11560.6
2002,UT,foo,millions of us dollars (USD),4122.5
2002,UT,clo,millions of us dollars (USD),1907.2
2002,UT,enr,millions of us dollars (USD),1428.8
2002,UT,ong,millions of us dollars (USD),4102.0
2002,UT,ser,millions of us dollars (USD),31773.8
2002,UT,hce,millions of us dollars (USD),30501.8
2002,UT,utl,millions of us dollars (USD),10255.9
2002,UT,hea,millions of us dollars (USD),6238.2
2002,UT,rsr,millions of us dollars (USD),2384.3
2002,UT,htl,millions of us dollars (USD),3080.7
2002,UT,fsr,millions of us dollars (USD),3402.8
2002,UT,osr,millions of us dollars (USD),3345.2
2002,UT,npish,millions of us dollars (USD),1272.0
2002,UT,npi,millions of us dollars (USD),4768.0
2002,UT,nps,millions of us dollars (USD),3496.0
2002,MT,rec,millions of us dollars (USD),876.3
2002,MT,trn,millions of us dollars (USD),569.6
2002,MT,pce,millions of us dollars (USD),21036.0
2002,MT,gds,millions of us dollars (USD),8210.5
2002,MT,dur,millions of us dollars (USD),3322.3
2002,MT,mvp,millions of us dollars (USD),1348.1
2002,MT,hdr,millions of us dollars (USD),720.9
2002,MT,odg,millions of us dollars (USD),377.0
2002,MT,ndr,millions of us dollars (USD),4888.2
2002,MT,foo,millions of us dollars (USD),1918.1
2002,MT,clo,millions of us dollars (USD),643.1
2002,MT,enr,millions of us dollars (USD),751.8
2002,MT,ong,millions of us dollars (USD),1575.3
2002,MT,ser,millions of us dollars (USD),12825.5
2002,MT,hce,millions of us dollars (USD),12122.5
2002,MT,utl,millions of us dollars (USD),3437.3
2002,MT,hea,millions of us dollars (USD),3248.0
2002,MT,rsr,millions of us dollars (USD),623.7
2002,MT,htl,millions of us dollars (USD),1463.2
2002,MT,fsr,millions of us dollars (USD),1246.1
2002,MT,osr,millions of us dollars (USD),1534.7
2002,MT,npish,millions of us dollars (USD),703.0
2002,MT,npi,millions of us dollars (USD),2204.0
2002,MT,nps,millions of us dollars (USD),1501.0
2002,DC,rec,millions of us dollars (USD),594.2
2002,DC,trn,millions of us dollars (USD),669.7
2002,DC,pce,millions of us dollars (USD),22497.1
2002,DC,gds,millions of us dollars (USD),5838.9
2002,DC,dur,millions of us dollars (USD),2138.4
2002,DC,mvp,millions of us dollars (USD),786.1
2002,DC,hdr,millions of us dollars (USD),423.1
2002,DC,odg,millions of us dollars (USD),335.1
2002,DC,ndr,millions of us dollars (USD),3700.5
2002,DC,foo,millions of us dollars (USD),1396.7
2002,DC,clo,millions of us dollars (USD),702.8
2002,DC,enr,millions of us dollars (USD),384.8
2002,DC,ong,millions of us dollars (USD),1216.2
2002,DC,ser,millions of us dollars (USD),16658.3
2002,DC,hce,millions of us dollars (USD),15939.2
2002,DC,utl,millions of us dollars (USD),3287.7
2002,DC,hea,millions of us dollars (USD),3726.0
2002,DC,rsr,millions of us dollars (USD),674.0
2002,DC,htl,millions of us dollars (USD),1141.4
2002,DC,fsr,millions of us dollars (USD),1409.0
2002,DC,osr,millions of us dollars (USD),5031.5
2002,DC,npish,millions of us dollars (USD),719.0
2002,DC,npi,millions of us dollars (USD),2547.0
2002,DC,nps,millions of us dollars (USD),1828.0
2002,PA,rec,millions of us dollars (USD),9910.2
2002,PA,trn,millions of us dollars (USD),11898.0
2002,PA,pce,millions of us dollars (USD),325009.1
2002,PA,gds,millions of us dollars (USD),110487.9
2002,PA,dur,millions of us dollars (USD),40501.3
2002,PA,mvp,millions of us dollars (USD),16777.1
2002,PA,hdr,millions of us dollars (USD),9102.6
2002,PA,odg,millions of us dollars (USD),4711.4
2002,PA,ndr,millions of us dollars (USD),69986.5
2002,PA,foo,millions of us dollars (USD),24572.3
2002,PA,clo,millions of us dollars (USD),11826.3
2002,PA,enr,millions of us dollars (USD),7044.5
2002,PA,ong,millions of us dollars (USD),26543.5
2002,PA,ser,millions of us dollars (USD),214521.2
2002,PA,hce,millions of us dollars (USD),201246.1
2002,PA,utl,millions of us dollars (USD),50650.3
2002,PA,hea,millions of us dollars (USD),51246.5
2002,PA,rsr,millions of us dollars (USD),13455.8
2002,PA,htl,millions of us dollars (USD),16932.2
2002,PA,fsr,millions of us dollars (USD),26920.8
2002,PA,osr,millions of us dollars (USD),30142.6
2002,PA,npish,millions of us dollars (USD),13275.2
2002,PA,npi,millions of us dollars (USD),39308.0
2002,PA,nps,millions of us dollars (USD),26032.9
2002,WY,rec,millions of us dollars (USD),374.5
2002,WY,trn,millions of us dollars (USD),323.3
2002,WY,pce,millions of us dollars (USD),12065.0
2002,WY,gds,millions of us dollars (USD),4530.6
2002,WY,dur,millions of us dollars (USD),1608.1
2002,WY,mvp,millions of us dollars (USD),761.5
2002,WY,hdr,millions of us dollars (USD),313.2
2002,WY,odg,millions of us dollars (USD),159.0
2002,WY,ndr,millions of us dollars (USD),2922.4
2002,WY,foo,millions of us dollars (USD),1058.4
2002,WY,clo,millions of us dollars (USD),332.7
2002,WY,enr,millions of us dollars (USD),676.1
2002,WY,ong,millions of us dollars (USD),855.2
2002,WY,ser,millions of us dollars (USD),7534.5
2002,WY,hce,millions of us dollars (USD),7282.5
2002,WY,utl,millions of us dollars (USD),2019.3
2002,WY,hea,millions of us dollars (USD),1706.2
2002,WY,rsr,millions of us dollars (USD),368.9
2002,WY,htl,millions of us dollars (USD),957.3
2002,WY,fsr,millions of us dollars (USD),1099.7
2002,WY,osr,millions of us dollars (USD),807.8
2002,WY,npish,millions of us dollars (USD),252.0
2002,WY,npi,millions of us dollars (USD),1167.0
2002,WY,nps,millions of us dollars (USD),915.0
2002,CO,rec,millions of us dollars (USD),4673.6
2002,CO,trn,millions of us dollars (USD),4975.0
2002,CO,pce,millions of us dollars (USD),126589.8
2002,CO,gds,millions of us dollars (USD),43252.6
2002,CO,dur,millions of us dollars (USD),17628.3
2002,CO,mvp,millions of us dollars (USD),6502.6
2002,CO,hdr,millions of us dollars (USD),4352.0
2002,CO,odg,millions of us dollars (USD),2100.1
2002,CO,ndr,millions of us dollars (USD),25624.3
2002,CO,foo,millions of us dollars (USD),9544.9
2002,CO,clo,millions of us dollars (USD),4496.1
2002,CO,enr,millions of us dollars (USD),2760.2
2002,CO,ong,millions of us dollars (USD),8823.2
2002,CO,ser,millions of us dollars (USD),83337.2
2002,CO,hce,millions of us dollars (USD),81069.2
2002,CO,utl,millions of us dollars (USD),25687.6
2002,CO,hea,millions of us dollars (USD),16164.5
2002,CO,rsr,millions of us dollars (USD),5621.7
2002,CO,htl,millions of us dollars (USD),8851.9
2002,CO,fsr,millions of us dollars (USD),8528.3
2002,CO,osr,millions of us dollars (USD),11240.2
2002,CO,npish,millions of us dollars (USD),2268.1
2002,CO,npi,millions of us dollars (USD),10984.0
2002,CO,nps,millions of us dollars (USD),8716.0
2002,US,rec,millions of us dollars (USD),244773.3
2002,US,trn,millions of us dollars (USD),251873.5
2002,US,pce,millions of us dollars (USD),7338427.6
2002,US,gds,millions of us dollars (USD),2594546.2
2002,US,dur,millions of us dollars (USD),985368.1
2002,US,mvp,millions of us dollars (USD),401346.5
2002,US,hdr,millions of us dollars (USD),225868.3
2002,US,odg,millions of us dollars (USD),113379.9
2002,US,ndr,millions of us dollars (USD),1609178.1
2002,US,foo,millions of us dollars (USD),575052.2
2002,US,clo,millions of us dollars (USD),278834.8
2002,US,enr,millions of us dollars (USD),167899.8
2002,US,ong,millions of us dollars (USD),587391.3
2002,US,ser,millions of us dollars (USD),4743881.5
2002,US,hce,millions of us dollars (USD),4545538.9
2002,US,utl,millions of us dollars (USD),1333583.1
2002,US,hea,millions of us dollars (USD),1082872.1
2002,US,rsr,millions of us dollars (USD),271403.1
2002,US,htl,millions of us dollars (USD),436310.5
2002,US,fsr,millions of us dollars (USD),534730.0
2002,US,osr,millions of us dollars (USD),634766.6
2002,US,npish,millions of us dollars (USD),198342.5
2002,US,npi,millions of us dollars (USD),737060.5
2002,US,nps,millions of us dollars (USD),538717.9
2017,IA,rec,millions of us dollars (USD),3465.4
2017,IA,trn,millions of us dollars (USD),3141.3
2017,IA,pce,millions of us dollars (USD),118533.2
2017,IA,gds,millions of us dollars (USD),41811.6
2017,IA,dur,millions of us dollars (USD),13747.4
2017,IA,mvp,millions of us dollars (USD),5539.4
2017,IA,hdr,millions of us dollars (USD),2861.9
2017,IA,odg,millions of us dollars (USD),1880.7
2017,IA,ndr,millions of us dollars (USD),28064.2
2017,IA,foo,millions of us dollars (USD),9622.8
2017,IA,clo,millions of us dollars (USD),2847.9
2017,IA,enr,millions of us dollars (USD),4851.2
2017,IA,ong,millions of us dollars (USD),10742.3
2017,IA,ser,millions of us dollars (USD),76721.6
2017,IA,hce,millions of us dollars (USD),72097.0
2017,IA,utl,millions of us dollars (USD),19068.4
2017,IA,hea,millions of us dollars (USD),20216.8
2017,IA,rsr,millions of us dollars (USD),4873.3
2017,IA,htl,millions of us dollars (USD),6786.6
2017,IA,fsr,millions of us dollars (USD),9496.8
2017,IA,osr,millions of us dollars (USD),8513.8
2017,IA,npish,millions of us dollars (USD),4624.5
2017,IA,npi,millions of us dollars (USD),13652.2
2017,IA,nps,millions of us dollars (USD),9027.7
2017,FL,rec,millions of us dollars (USD),28862.4
2017,FL,trn,millions of us dollars (USD),23324.4
2017,FL,pce,millions of us dollars (USD),829401.1
2017,FL,gds,millions of us dollars (USD),270683.6
2017,FL,dur,millions of us dollars (USD),102757.9
2017,FL,mvp,millions of us dollars (USD),35859.0
2017,FL,hdr,millions of us dollars (USD),26783.5
2017,FL,odg,millions of us dollars (USD),11253.0
2017,FL,ndr,millions of us dollars (USD),167925.7
2017,FL,foo,millions of us dollars (USD),64914.1
2017,FL,clo,millions of us dollars (USD),21564.3
2017,FL,enr,millions of us dollars (USD),14927.4
2017,FL,ong,millions of us dollars (USD),66519.9
2017,FL,ser,millions of us dollars (USD),558717.4
2017,FL,hce,millions of us dollars (USD),555234.3
2017,FL,utl,millions of us dollars (USD),157284.4
2017,FL,hea,millions of us dollars (USD),140616.4
2017,FL,rsr,millions of us dollars (USD),28308.3
2017,FL,htl,millions of us dollars (USD),69469.0
2017,FL,fsr,millions of us dollars (USD),72909.7
2017,FL,osr,millions of us dollars (USD),63322.0
2017,FL,npish,millions of us dollars (USD),3483.2
2017,FL,npi,millions of us dollars (USD),55675.1
2017,FL,nps,millions of us dollars (USD),52191.9
2017,MD,rec,millions of us dollars (USD),6827.1
2017,MD,trn,millions of us dollars (USD),8569.7
2017,MD,pce,millions of us dollars (USD),272368.7
2017,MD,gds,millions of us dollars (USD),79010.8
2017,MD,dur,millions of us dollars (USD),27030.7
2017,MD,mvp,millions of us dollars (USD),10005.8
2017,MD,hdr,millions of us dollars (USD),6341.0
2017,MD,odg,millions of us dollars (USD),3856.9
2017,MD,ndr,millions of us dollars (USD),51980.0
2017,MD,foo,millions of us dollars (USD),17461.0
2017,MD,clo,millions of us dollars (USD),7337.1
2017,MD,enr,millions of us dollars (USD),4938.6
2017,MD,ong,millions of us dollars (USD),22243.4
2017,MD,ser,millions of us dollars (USD),193357.9
2017,MD,hce,millions of us dollars (USD),184592.2
2017,MD,utl,millions of us dollars (USD),61923.6
2017,MD,hea,millions of us dollars (USD),44858.7
2017,MD,rsr,millions of us dollars (USD),10073.6
2017,MD,htl,millions of us dollars (USD),17799.7
2017,MD,fsr,millions of us dollars (USD),16076.4
2017,MD,osr,millions of us dollars (USD),25290.6
2017,MD,npish,millions of us dollars (USD),8765.7
2017,MD,npi,millions of us dollars (USD),36136.8
2017,MD,nps,millions of us dollars (USD),27371.1
2017,OH,rec,millions of us dollars (USD),11091.3
2017,OH,trn,millions of us dollars (USD),14802.2
2017,OH,pce,millions of us dollars (USD),458883.3
2017,OH,gds,millions of us dollars (USD),137846.3
2017,OH,dur,millions of us dollars (USD),46087.9
2017,OH,mvp,millions of us dollars (USD),17901.2
2017,OH,hdr,millions of us dollars (USD),10337.1
2017,OH,odg,millions of us dollars (USD),6758.3
2017,OH,ndr,millions of us dollars (USD),91758.4
2017,OH,foo,millions of us dollars (USD),32153.9
2017,OH,clo,millions of us dollars (USD),10964.0
2017,OH,enr,millions of us dollars (USD),11763.3
2017,OH,ong,millions of us dollars (USD),36877.2
2017,OH,ser,millions of us dollars (USD),321037.0
2017,OH,hce,millions of us dollars (USD),298899.2
2017,OH,utl,millions of us dollars (USD),71633.6
2017,OH,hea,millions of us dollars (USD),86645.5
2017,OH,rsr,millions of us dollars (USD),19511.9
2017,OH,htl,millions of us dollars (USD),28598.5
2017,OH,fsr,millions of us dollars (USD),45175.3
2017,OH,osr,millions of us dollars (USD),32532.1
2017,OH,npish,millions of us dollars (USD),22137.8
2017,OH,npi,millions of us dollars (USD),63989.8
2017,OH,nps,millions of us dollars (USD),41852.0
2017,TN,rec,millions of us dollars (USD),6578.6
2017,TN,trn,millions of us dollars (USD),5355.8
2017,TN,pce,millions of us dollars (USD),234042.4
2017,TN,gds,millions of us dollars (USD),82136.4
2017,TN,dur,millions of us dollars (USD),27217.1
2017,TN,mvp,millions of us dollars (USD),10843.4
2017,TN,hdr,millions of us dollars (USD),6540.5
2017,TN,odg,millions of us dollars (USD),3254.5
2017,TN,ndr,millions of us dollars (USD),54919.3
2017,TN,foo,millions of us dollars (USD),19012.3
2017,TN,clo,millions of us dollars (USD),6663.4
2017,TN,enr,millions of us dollars (USD),6293.6
2017,TN,ong,millions of us dollars (USD),22950.1
2017,TN,ser,millions of us dollars (USD),151906.0
2017,TN,hce,millions of us dollars (USD),147807.0
2017,TN,utl,millions of us dollars (USD),40852.0
2017,TN,hea,millions of us dollars (USD),42258.8
2017,TN,rsr,millions of us dollars (USD),8896.4
2017,TN,htl,millions of us dollars (USD),17194.4
2017,TN,fsr,millions of us dollars (USD),17744.3
2017,TN,osr,millions of us dollars (USD),15505.5
2017,TN,npish,millions of us dollars (USD),4099.0
2017,TN,npi,millions of us dollars (USD),22875.5
2017,TN,nps,millions of us dollars (USD),18776.5
2017,WI,rec,millions of us dollars (USD),7793.4
2017,WI,trn,millions of us dollars (USD),7118.9
2017,WI,pce,millions of us dollars (USD),235219.6
2017,WI,gds,millions of us dollars (USD),75494.6
2017,WI,dur,millions of us dollars (USD),25634.7
2017,WI,mvp,millions of us dollars (USD),9346.5
2017,WI,hdr,millions of us dollars (USD),5706.5
2017,WI,odg,millions of us dollars (USD),2788.2
2017,WI,ndr,millions of us dollars (USD),49859.9
