year,state,windc_label,units,value
2006,SC,hea,millions of us dollars (USD),18057.9
2006,SD,hea,millions of us dollars (USD),4117.7
2006,TN,hea,millions of us dollars (USD),27993.0
2006,TX,hea,millions of us dollars (USD),95121.9
2006,UT,hea,millions of us dollars (USD),8740.8
2006,VT,hea,millions of us dollars (USD),3404.6
2006,VA,hea,millions of us dollars (USD),32094.9
2006,WA,hea,millions of us dollars (USD),30190.9
2006,WV,hea,millions of us dollars (USD),8955.3
2006,WI,hea,millions of us dollars (USD),29685.2
2006,WY,hea,millions of us dollars (USD),2314.2
2007,US,hea,millions of us dollars (USD),1478209.0
2007,AL,hea,millions of us dollars (USD),20625.4
2007,AK,hea,millions of us dollars (USD),4436.0
2007,AZ,hea,millions of us dollars (USD),25813.6
2007,AR,hea,millions of us dollars (USD),12265.1
2007,CA,hea,millions of us dollars (USD),167305.7
2007,CO,hea,millions of us dollars (USD),22115.3
2007,CT,hea,millions of us dollars (USD),20316.0
2007,DE,hea,millions of us dollars (USD),5010.3
2007,DC,hea,millions of us dollars (USD),4794.2
2007,FL,hea,millions of us dollars (USD),90909.7
2007,GA,hea,millions of us dollars (USD),38702.0
2007,HI,hea,millions of us dollars (USD),6298.4
2007,ID,hea,millions of us dollars (USD),5993.0
2007,IL,hea,millions of us dollars (USD),62987.5
2007,IN,hea,millions of us dollars (USD),31718.5
2007,IA,hea,millions of us dollars (USD),14038.9
2007,KS,hea,millions of us dollars (USD),13393.6
2007,KY,hea,millions of us dollars (USD),19877.8
2007,LA,hea,millions of us dollars (USD),20407.5
2007,ME,hea,millions of us dollars (USD),7443.6
2007,MD,hea,millions of us dollars (USD),30223.9
2007,MA,hea,millions of us dollars (USD),45025.0
2007,MI,hea,millions of us dollars (USD),48067.6
2007,MN,hea,millions of us dollars (USD),30212.4
2007,MS,hea,millions of us dollars (USD),13406.9
2007,MO,hea,millions of us dollars (USD),29242.8
2007,MT,hea,millions of us dollars (USD),4499.2
2007,NE,hea,millions of us dollars (USD),9106.7
2007,NV,hea,millions of us dollars (USD),10514.5
2007,NH,hea,millions of us dollars (USD),7851.4
2007,NJ,hea,millions of us dollars (USD),45793.6
2007,NM,hea,millions of us dollars (USD),8133.4
2007,NY,hea,millions of us dollars (USD),109917.3
2007,NC,hea,millions of us dollars (USD),40812.6
2007,ND,hea,millions of us dollars (USD),3490.9
2007,OH,hea,millions of us dollars (USD),59880.9
2007,OK,hea,millions of us dollars (USD),16336.1
2007,OR,hea,millions of us dollars (USD),17616.6
2007,PA,hea,millions of us dollars (USD),69216.9
2007,RI,hea,millions of us dollars (USD),6005.5
2007,SC,hea,millions of us dollars (USD),19311.4
2007,SD,hea,millions of us dollars (USD),4381.4
2007,TN,hea,millions of us dollars (USD),29528.2
2007,TX,hea,millions of us dollars (USD),101268.8
2007,UT,hea,millions of us dollars (USD),9430.5
2007,VT,hea,millions of us dollars (USD),3591.5
2007,VA,hea,millions of us dollars (USD),34516.9
2007,WA,hea,millions of us dollars (USD),32893.4
2007,WV,hea,millions of us dollars (USD),9465.6
2007,WI,hea,millions of us dollars (USD),31465.6
2007,WY,hea,millions of us dollars (USD),2549.5
2008,US,hea,millions of us dollars (USD),1555346.0
2008,AL,hea,millions of us dollars (USD),21228.1
2008,AK,hea,millions of us dollars (USD),4792.6
2008,AZ,hea,millions of us dollars (USD),27571.5
2008,AR,hea,millions of us dollars (USD),12858.3
2008,CA,hea,millions of us dollars (USD),179589.6
2008,CO,hea,millions of us dollars (USD),23364.5
2008,CT,hea,millions of us dollars (USD),21490.8
2008,DE,hea,millions of us dollars (USD),5360.3
2008,DC,hea,millions of us dollars (USD),5062.5
2008,FL,hea,millions of us dollars (USD),94992.6
2008,GA,hea,millions of us dollars (USD),39770.4
2008,HI,hea,millions of us dollars (USD),6687.3
2008,ID,hea,millions of us dollars (USD),6277.3
2008,IL,hea,millions of us dollars (USD),65216.0
2008,IN,hea,millions of us dollars (USD),32684.2
2008,IA,hea,millions of us dollars (USD),14725.7
2008,KS,hea,millions of us dollars (USD),14116.4
2008,KY,hea,millions of us dollars (USD),20482.8
2008,LA,hea,millions of us dollars (USD),21545.6
2008,ME,hea,millions of us dollars (USD),7825.3
2008,MD,hea,millions of us dollars (USD),31998.7
2008,MA,hea,millions of us dollars (USD),47358.0
2008,MI,hea,millions of us dollars (USD),50055.3
2008,MN,hea,millions of us dollars (USD),31158.3
2008,MS,hea,millions of us dollars (USD),14065.5
2008,MO,hea,millions of us dollars (USD),31422.9
2008,MT,hea,millions of us dollars (USD),4799.5
2008,NE,hea,millions of us dollars (USD),9635.2
2008,NV,hea,millions of us dollars (USD),11195.9
2008,NH,hea,millions of us dollars (USD),8310.4
2008,NJ,hea,millions of us dollars (USD),48190.7
2008,NM,hea,millions of us dollars (USD),8953.4
2008,NY,hea,millions of us dollars (USD),113239.8
2008,NC,hea,millions of us dollars (USD),42826.4
2008,ND,hea,millions of us dollars (USD),3725.1
2008,OH,hea,millions of us dollars (USD),62097.3
2008,OK,hea,millions of us dollars (USD),17391.1
2008,OR,hea,millions of us dollars (USD),18536.1
2008,PA,hea,millions of us dollars (USD),72383.5
2008,RI,hea,millions of us dollars (USD),6289.7
2008,SC,hea,millions of us dollars (USD),20538.4
2008,SD,hea,millions of us dollars (USD),4709.1
2008,TN,hea,millions of us dollars (USD),30275.9
2008,TX,hea,millions of us dollars (USD),108394.1
2008,UT,hea,millions of us dollars (USD),10239.0
2008,VT,hea,millions of us dollars (USD),3777.3
2008,VA,hea,millions of us dollars (USD),36680.3
2008,WA,hea,millions of us dollars (USD),35697.8
2008,WV,hea,millions of us dollars (USD),9871.1
2008,WI,hea,millions of us dollars (USD),33173.7
2008,WY,hea,millions of us dollars (USD),2714.7
2009,US,hea,millions of us dollars (USD),1632737.0
2009,AL,hea,millions of us dollars (USD),22005.8
2009,AK,hea,millions of us dollars (USD),5093.4
2009,AZ,hea,millions of us dollars (USD),28951.9
2009,AR,hea,millions of us dollars (USD),13352.7
2009,CA,hea,millions of us dollars (USD),189772.1
2009,CO,hea,millions of us dollars (USD),24719.4
2009,CT,hea,millions of us dollars (USD),22530.0
2009,DE,hea,millions of us dollars (USD),5596.7
2009,DC,hea,millions of us dollars (USD),5318.7
2009,FL,hea,millions of us dollars (USD),99509.5
2009,GA,hea,millions of us dollars (USD),41550.8
2009,HI,hea,millions of us dollars (USD),6976.4
2009,ID,hea,millions of us dollars (USD),6659.4
2009,IL,hea,millions of us dollars (USD),67830.9
2009,IN,hea,millions of us dollars (USD),35003.4
2009,IA,hea,millions of us dollars (USD),15283.4
2009,KS,hea,millions of us dollars (USD),14671.8
2009,KY,hea,millions of us dollars (USD),21574.5
2009,LA,hea,millions of us dollars (USD),22814.2
2009,ME,hea,millions of us dollars (USD),8114.1
2009,MD,hea,millions of us dollars (USD),33496.0
2009,MA,hea,millions of us dollars (USD),49445.9
2009,MI,hea,millions of us dollars (USD),51825.4
2009,MN,hea,millions of us dollars (USD),32695.1
2009,MS,hea,millions of us dollars (USD),14400.8
2009,MO,hea,millions of us dollars (USD),32601.9
2009,MT,hea,millions of us dollars (USD),5109.6
2009,NE,hea,millions of us dollars (USD),9993.3
2009,NV,hea,millions of us dollars (USD),11476.9
2009,NH,hea,millions of us dollars (USD),8871.4
2009,NJ,hea,millions of us dollars (USD),50146.7
2009,NM,hea,millions of us dollars (USD),9616.9
2009,NY,hea,millions of us dollars (USD),118862.6
2009,NC,hea,millions of us dollars (USD),45212.7
2009,ND,hea,millions of us dollars (USD),4036.7
2009,OH,hea,millions of us dollars (USD),65026.8
2009,OK,hea,millions of us dollars (USD),17801.8
2009,OR,hea,millions of us dollars (USD),19485.3
2009,PA,hea,millions of us dollars (USD),74565.1
2009,RI,hea,millions of us dollars (USD),6522.4
2009,SC,hea,millions of us dollars (USD),21530.6
2009,SD,hea,millions of us dollars (USD),5010.9
2009,TN,hea,millions of us dollars (USD),31465.9
2009,TX,hea,millions of us dollars (USD),116011.3
2009,UT,hea,millions of us dollars (USD),10902.5
2009,VT,hea,millions of us dollars (USD),3991.6
2009,VA,hea,millions of us dollars (USD),38843.6
2009,WA,hea,millions of us dollars (USD),38195.2
2009,WV,hea,millions of us dollars (USD),10536.1
2009,WI,hea,millions of us dollars (USD),34856.6
2009,WY,hea,millions of us dollars (USD),2870.0
2010,US,hea,millions of us dollars (USD),1699559.0
2010,AL,hea,millions of us dollars (USD),22563.3
2010,AK,hea,millions of us dollars (USD),5449.4
2010,AZ,hea,millions of us dollars (USD),30325.9
2010,AR,hea,millions of us dollars (USD),13670.8
2010,CA,hea,millions of us dollars (USD),198184.7
2010,CO,hea,millions of us dollars (USD),25744.9
2010,CT,hea,millions of us dollars (USD),23370.6
2010,DE,hea,millions of us dollars (USD),5999.2
2010,DC,hea,millions of us dollars (USD),5555.2
2010,FL,hea,millions of us dollars (USD),103452.5
2010,GA,hea,millions of us dollars (USD),42602.7
2010,HI,hea,millions of us dollars (USD),7064.3
2010,ID,hea,millions of us dollars (USD),7001.1
2010,IL,hea,millions of us dollars (USD),71062.0
2010,IN,hea,millions of us dollars (USD),36207.4
2010,IA,hea,millions of us dollars (USD),15901.2
2010,KS,hea,millions of us dollars (USD),15147.0
2010,KY,hea,millions of us dollars (USD),22293.5
2010,LA,hea,millions of us dollars (USD),23635.0
2010,ME,hea,millions of us dollars (USD),8397.6
2010,MD,hea,millions of us dollars (USD),34857.4
2010,MA,hea,millions of us dollars (USD),51194.2
2010,MI,hea,millions of us dollars (USD),54241.6
2010,MN,hea,millions of us dollars (USD),33914.3
2010,MS,hea,millions of us dollars (USD),14979.1
2010,MO,hea,millions of us dollars (USD),33594.7
2010,MT,hea,millions of us dollars (USD),5400.9
2010,NE,hea,millions of us dollars (USD),10497.5
2010,NV,hea,millions of us dollars (USD),11787.6
2010,NH,hea,millions of us dollars (USD),9258.9
2010,NJ,hea,millions of us dollars (USD),51216.5
2010,NM,hea,millions of us dollars (USD),10150.6
2010,NY,hea,millions of us dollars (USD),123077.8
2010,NC,hea,millions of us dollars (USD),47030.1
2010,ND,hea,millions of us dollars (USD),4255.7
2010,OH,hea,millions of us dollars (USD),67513.0
2010,OK,hea,millions of us dollars (USD),18491.0
2010,OR,hea,millions of us dollars (USD),20409.1
2010,PA,hea,millions of us dollars (USD),78617.6
2010,RI,hea,millions of us dollars (USD),6729.6
2010,SC,hea,millions of us dollars (USD),22529.2
2010,SD,hea,millions of us dollars (USD),5324.1
2010,TN,hea,millions of us dollars (USD),32746.6
2010,TX,hea,millions of us dollars (USD),122108.6
2010,UT,hea,millions of us dollars (USD),11329.4
2010,VT,hea,millions of us dollars (USD),4152.4
2010,VA,hea,millions of us dollars (USD),40392.1
2010,WA,hea,millions of us dollars (USD),39713.6
2010,WV,hea,millions of us dollars (USD),10814.0
2010,WI,hea,millions of us dollars (USD),36525.1
2010,WY,hea,millions of us dollars (USD),3078.5
2011,US,hea,millions of us dollars (USD),1757146.0
2011,AL,hea,millions of us dollars (USD),23028.2
2011,AK,hea,millions of us dollars (USD),5764.5
2011,AZ,hea,millions of us dollars (USD),31049.7
2011,AR,hea,millions of us dollars (USD),14016.5
2011,CA,hea,millions of us dollars (USD),207814.3
2011,CO,hea,millions of us dollars (USD),26405.6
2011,CT,hea,millions of us dollars (USD),24118.1
2011,DE,hea,millions of us dollars (USD),6302.0
2011,DC,hea,millions of us dollars (USD),5888.4
2011,FL,hea,millions of us dollars (USD),106262.6
2011,GA,hea,millions of us dollars (USD),43887.7
2011,HI,hea,millions of us dollars (USD),7239.7
2011,ID,hea,millions of us dollars (USD),7460.0
2011,IL,hea,millions of us dollars (USD),73070.5
2011,IN,hea,millions of us dollars (USD),37741.8
2011,IA,hea,millions of us dollars (USD),16430.5
2011,KS,hea,millions of us dollars (USD),15686.7
2011,KY,hea,millions of us dollars (USD),23074.1
2011,LA,hea,millions of us dollars (USD),24167.2
2011,ME,hea,millions of us dollars (USD),8766.9
2011,MD,hea,millions of us dollars (USD),36180.2
2011,MA,hea,millions of us dollars (USD),52050.5
2011,MI,hea,millions of us dollars (USD),56237.7
2011,MN,hea,millions of us dollars (USD),34974.0
2011,MS,hea,millions of us dollars (USD),15455.0
2011,MO,hea,millions of us dollars (USD),34661.8
2011,MT,hea,millions of us dollars (USD),5635.1
2011,NE,hea,millions of us dollars (USD),10840.7
2011,NV,hea,millions of us dollars (USD),12227.0
2011,NH,hea,millions of us dollars (USD),9503.6
2011,NJ,hea,millions of us dollars (USD),52151.1
2011,NM,hea,millions of us dollars (USD),10429.7
2011,NY,hea,millions of us dollars (USD),125901.6
2011,NC,hea,millions of us dollars (USD),48929.3
2011,ND,hea,millions of us dollars (USD),4588.4
2011,OH,hea,millions of us dollars (USD),69425.0
2011,OK,hea,millions of us dollars (USD),19314.5
2011,OR,hea,millions of us dollars (USD),21077.6
2011,PA,hea,millions of us dollars (USD),81974.9
2011,RI,hea,millions of us dollars (USD),6906.0
2011,SC,hea,millions of us dollars (USD),23044.4
2011,SD,hea,millions of us dollars (USD),5603.3
2011,TN,hea,millions of us dollars (USD),33571.7
2011,TX,hea,millions of us dollars (USD),126794.5
2011,UT,hea,millions of us dollars (USD),11874.9
2011,VT,hea,millions of us dollars (USD),4313.2
2011,VA,hea,millions of us dollars (USD),42152.6
2011,WA,hea,millions of us dollars (USD),41179.3
2011,WV,hea,millions of us dollars (USD),11148.0
2011,WI,hea,millions of us dollars (USD),37626.7
2011,WY,hea,millions of us dollars (USD),3198.6
2012,US,hea,millions of us dollars (USD),1821293.0
2012,AL,hea,millions of us dollars (USD),24017.4
2012,AK,hea,millions of us dollars (USD),6018.3
2012,AZ,hea,millions of us dollars (USD),32156.4
2012,AR,hea,millions of us dollars (USD),14514.5
2012,CA,hea,millions of us dollars (USD),216641.2
2012,CO,hea,millions of us dollars (USD),27194.9
2012,CT,hea,millions of us dollars (USD),24660.8
2012,DE,hea,millions of us dollars (USD),6496.2
2012,DC,hea,millions of us dollars (USD),6072.5
2012,FL,hea,millions of us dollars (USD),111179.4
2012,GA,hea,millions of us dollars (USD),46264.3
2012,HI,hea,millions of us dollars (USD),7431.0
2012,ID,hea,millions of us dollars (USD),7779.9
2012,IL,hea,millions of us dollars (USD),74994.2
2012,IN,hea,millions of us dollars (USD),40647.8
2012,IA,hea,millions of us dollars (USD),16857.5
2012,KS,hea,millions of us dollars (USD),16394.5
2012,KY,hea,millions of us dollars (USD),23532.7
2012,LA,hea,millions of us dollars (USD),24533.5
2012,ME,hea,millions of us dollars (USD),8879.8
2012,MD,hea,millions of us dollars (USD),36966.6
2012,MA,hea,millions of us dollars (USD),53148.3
2012,MI,hea,millions of us dollars (USD),58017.0
2012,MN,hea,millions of us dollars (USD),35873.9
2012,MS,hea,millions of us dollars (USD),15984.7
2012,MO,hea,millions of us dollars (USD),36253.8
2012,MT,hea,millions of us dollars (USD),5892.7
2012,NE,hea,millions of us dollars (USD),11185.4
2012,NV,hea,millions of us dollars (USD),12702.4
2012,NH,hea,millions of us dollars (USD),9611.3
2012,NJ,hea,millions of us dollars (USD),54729.9
2012,NM,hea,millions of us dollars (USD),10749.7
2012,NY,hea,millions of us dollars (USD),128082.6
2012,NC,hea,millions of us dollars (USD),51272.3
2012,ND,hea,millions of us dollars (USD),4793.3
2012,OH,hea,millions of us dollars (USD),73031.5
2012,OK,hea,millions of us dollars (USD),19998.7
2012,OR,hea,millions of us dollars (USD),21654.6
2012,PA,hea,millions of us dollars (USD),84013.1
2012,RI,hea,millions of us dollars (USD),6961.7
2012,SC,hea,millions of us dollars (USD),23407.4
2012,SD,hea,millions of us dollars (USD),5845.9
2012,TN,hea,millions of us dollars (USD),34948.7
2012,TX,hea,millions of us dollars (USD),132497.4
2012,UT,hea,millions of us dollars (USD),12465.1
2012,VT,hea,millions of us dollars (USD),4493.7
2012,VA,hea,millions of us dollars (USD),44080.2
2012,WA,hea,millions of us dollars (USD),43279.8
2012,WV,hea,millions of us dollars (USD),11806.9
2012,WI,hea,millions of us dollars (USD),37931.5
2012,WY,hea,millions of us dollars (USD),3346.4
2013,US,hea,millions of us dollars (USD),1858240.0
2013,AL,hea,millions of us dollars (USD),24564.0
2013,AK,hea,millions of us dollars (USD),6169.9
2013,AZ,hea,millions of us dollars (USD),32936.0
2013,AR,hea,millions of us dollars (USD),14594.4
2013,CA,hea,millions of us dollars (USD),225288.1
2013,CO,hea,millions of us dollars (USD),28139.7
2013,CT,hea,millions of us dollars (USD),25009.8
2013,DE,hea,millions of us dollars (USD),6673.8
2013,DC,hea,millions of us dollars (USD),6236.4
2013,FL,hea,millions of us dollars (USD),112195.1
2013,GA,hea,millions of us dollars (USD),48109.3
2013,HI,hea,millions of us dollars (USD),7658.7
2013,ID,hea,millions of us dollars (USD),8025.4
2013,IL,hea,millions of us dollars (USD),76325.6
2013,IN,hea,millions of us dollars (USD),40994.4
2013,IA,hea,millions of us dollars (USD),17163.3
2013,KS,hea,millions of us dollars (USD),16638.9
2013,KY,hea,millions of us dollars (USD),24075.5
2013,LA,hea,millions of us dollars (USD),25044.7
2013,ME,hea,millions of us dollars (USD),8981.3
2013,MD,hea,millions of us dollars (USD),37219.9
2013,MA,hea,millions of us dollars (USD),53650.9
2013,MI,hea,millions of us dollars (USD),58591.2
2013,MN,hea,millions of us dollars (USD),36782.3
2013,MS,hea,millions of us dollars (USD),15937.5
2013,MO,hea,millions of us dollars (USD),36459.7
2013,MT,hea,millions of us dollars (USD),6213.6
2013,NE,hea,millions of us dollars (USD),11335.9
2013,NV,hea,millions of us dollars (USD),12921.8
2013,NH,hea,millions of us dollars (USD),9783.5
2013,NJ,hea,millions of us dollars (USD),55680.3
2013,NM,hea,millions of us dollars (USD),11008.8
2013,NY,hea,millions of us dollars (USD),130892.4
2013,NC,hea,millions of us dollars (USD),51680.0
2013,ND,hea,millions of us dollars (USD),5193.7
2013,OH,hea,millions of us dollars (USD),74868.7
2013,OK,hea,millions of us dollars (USD),20355.8
2013,OR,hea,millions of us dollars (USD),22223.4
2013,PA,hea,millions of us dollars (USD),84908.8
2013,RI,hea,millions of us dollars (USD),7008.7
2013,SC,hea,millions of us dollars (USD),23768.6
2013,SD,hea,millions of us dollars (USD),6018.2
2013,TN,hea,millions of us dollars (USD),35711.3
2013,TX,hea,millions of us dollars (USD),135073.0
2013,UT,hea,millions of us dollars (USD),12880.0
2013,VT,hea,millions of us dollars (USD),4662.2
2013,VA,hea,millions of us dollars (USD),44792.1
2013,WA,hea,millions of us dollars (USD),43888.7
2013,WV,hea,millions of us dollars (USD),12093.3
2013,WI,hea,millions of us dollars (USD),38380.7
2013,WY,hea,millions of us dollars (USD),3430.9
2014,US,hea,millions of us dollars (USD),1940547.0
2014,AL,hea,millions of us dollars (USD),25243.9
2014,AK,hea,millions of us dollars (USD),6531.0
2014,AZ,hea,millions of us dollars (USD),34402.5
2014,AR,hea,millions of us dollars (USD),15083.8
2014,CA,hea,millions of us dollars (USD),237263.2
2014,CO,hea,millions of us dollars (USD),30074.8
2014,CT,hea,millions of us dollars (USD),25648.3
2014,DE,hea,millions of us dollars (USD),7006.3
2014,DC,hea,millions of us dollars (USD),6521.0
2014,FL,hea,millions of us dollars (USD),118457.5
2014,GA,hea,millions of us dollars (USD),50537.0
2014,HI,hea,millions of us dollars (USD),8014.5
2014,ID,hea,millions of us dollars (USD),8525.5
2014,IL,hea,millions of us dollars (USD),79844.2
2014,IN,hea,millions of us dollars (USD),42085.2
2014,IA,hea,millions of us dollars (USD),18062.5
2014,KS,hea,millions of us dollars (USD),17149.4
2014,KY,hea,millions of us dollars (USD),25081.5
2014,LA,hea,millions of us dollars (USD),26459.0
2014,ME,hea,millions of us dollars (USD),9313.8
2014,MD,hea,millions of us dollars (USD),38822.2
2014,MA,hea,millions of us dollars (USD),55713.7
2014,MI,hea,millions of us dollars (USD),60340.3
2014,MN,hea,millions of us dollars (USD),38285.5
2014,MS,hea,millions of us dollars (USD),16296.9
2014,MO,hea,millions of us dollars (USD),37470.2
2014,MT,hea,millions of us dollars (USD),6424.0
2014,NE,hea,millions of us dollars (USD),11817.3
2014,NV,hea,millions of us dollars (USD),13726.3
2014,NH,hea,millions of us dollars (USD),10203.0
2014,NJ,hea,millions of us dollars (USD),58229.2
2014,NM,hea,millions of us dollars (USD),11468.1
2014,NY,hea,millions of us dollars (USD),136022.6
2014,NC,hea,millions of us dollars (USD),53176.9
2014,ND,hea,millions of us dollars (USD),5652.1
2014,OH,hea,millions of us dollars (USD),78247.1
2014,OK,hea,millions of us dollars (USD),21137.0
2014,OR,hea,millions of us dollars (USD),23856.1
2014,PA,hea,millions of us dollars (USD),88080.0
2014,RI,hea,millions of us dollars (USD),7199.3
2014,SC,hea,millions of us dollars (USD),24885.2
2014,SD,hea,millions of us dollars (USD),6304.3
2014,TN,hea,millions of us dollars (USD),36991.7
2014,TX,hea,millions of us dollars (USD),142430.2
2014,UT,hea,millions of us dollars (USD),13432.2
2014,VT,hea,millions of us dollars (USD),4786.4
2014,VA,hea,millions of us dollars (USD),46759.0
2014,WA,hea,millions of us dollars (USD),45887.1
2014,WV,hea,millions of us dollars (USD),12640.3
2014,WI,hea,millions of us dollars (USD),39372.0
2014,WY,hea,millions of us dollars (USD),3585.9
2015,US,hea,millions of us dollars (USD),2057323.0
2015,AL,hea,millions of us dollars (USD),26509.5
2015,AK,hea,millions of us dollars (USD),6832.5
2015,AZ,hea,millions of us dollars (USD),36875.1
2015,AR,hea,millions of us dollars (USD),16149.5
2015,CA,hea,millions of us dollars (USD),254732.5
2015,CO,hea,millions of us dollars (USD),32726.7
2015,CT,hea,millions of us dollars (USD),26128.0
2015,DE,hea,millions of us dollars (USD),7461.8
2015,DC,hea,millions of us dollars (USD),6951.8
2015,FL,hea,millions of us dollars (USD),127249.2
2015,GA,hea,millions of us dollars (USD),54947.0
2015,HI,hea,millions of us dollars (USD),8509.7
2015,ID,hea,millions of us dollars (USD),9280.4
2015,IL,hea,millions of us dollars (USD),81773.5
2015,IN,hea,millions of us dollars (USD),43847.7
2015,IA,hea,millions of us dollars (USD),18879.9
2015,KS,hea,millions of us dollars (USD),17961.8
2015,KY,hea,millions of us dollars (USD),26832.3
2015,LA,hea,millions of us dollars (USD),28200.3
2015,ME,hea,millions of us dollars (USD),9898.3
2015,MD,hea,millions of us dollars (USD),41072.5
2015,MA,hea,millions of us dollars (USD),58525.0
2015,MI,hea,millions of us dollars (USD),63438.0
2015,MN,hea,millions of us dollars (USD),40461.5
2015,MS,hea,millions of us dollars (USD),17025.5
2015,MO,hea,millions of us dollars (USD),39564.0
2015,MT,hea,millions of us dollars (USD),6921.1
2015,NE,hea,millions of us dollars (USD),12651.4
2015,NV,hea,millions of us dollars (USD),14481.8
2015,NH,hea,millions of us dollars (USD),10785.0
2015,NJ,hea,millions of us dollars (USD),61689.4
2015,NM,hea,millions of us dollars (USD),12163.5
2015,NY,hea,millions of us dollars (USD),142793.4
2015,NC,hea,millions of us dollars (USD),55130.7
2015,ND,hea,millions of us dollars (USD),6067.5
2015,OH,hea,millions of us dollars (USD),82422.6
2015,OK,hea,millions of us dollars (USD),22410.4
2015,OR,hea,millions of us dollars (USD),25853.5
2015,PA,hea,millions of us dollars (USD),92697.3
2015,RI,hea,millions of us dollars (USD),7540.8
2015,SC,hea,millions of us dollars (USD),26248.6
2015,SD,hea,millions of us dollars (USD),6963.5
2015,TN,hea,millions of us dollars (USD),39167.8
2015,TX,hea,millions of us dollars (USD),152665.8
2015,UT,hea,millions of us dollars (USD),14280.0
2015,VT,hea,millions of us dollars (USD),4891.9
2015,VA,hea,millions of us dollars (USD),49598.4
2015,WA,hea,millions of us dollars (USD),49430.9
2015,WV,hea,millions of us dollars (USD),13453.9
2015,WI,hea,millions of us dollars (USD),41404.1
2015,WY,hea,millions of us dollars (USD),3775.8
2016,US,hea,millions of us dollars (USD),2159428.0
2016,AL,hea,millions of us dollars (USD),27404.6
2016,AK,hea,millions of us dollars (USD),7167.1
2016,AZ,hea,millions of us dollars (USD),39031.9
2016,AR,hea,millions of us dollars (USD),17117.9
2016,CA,hea,millions of us dollars (USD),268054.8
2016,CO,hea,millions of us dollars (USD),35705.3
2016,CT,hea,millions of us dollars (USD),27049.1
2016,DE,hea,millions of us dollars (USD),7774.0
2016,DC,hea,millions of us dollars (USD),7244.4
2016,FL,hea,millions of us dollars (USD),133637.9
2016,GA,hea,millions of us dollars (USD),59281.7
2016,HI,hea,millions of us dollars (USD),8846.2
2016,ID,hea,millions of us dollars (USD),9959.3
2016,IL,hea,millions of us dollars (USD),84766.0
2016,IN,hea,millions of us dollars (USD),46350.2
2016,IA,hea,millions of us dollars (USD),19724.6
2016,KS,hea,millions of us dollars (USD),18477.8
2016,KY,hea,millions of us dollars (USD),28507.9
2016,LA,hea,millions of us dollars (USD),29408.2
2016,ME,hea,millions of us dollars (USD),10264.7
2016,MD,hea,millions of us dollars (USD),42604.8
2016,MA,hea,millions of us dollars (USD),60785.3
2016,MI,hea,millions of us dollars (USD),65919.4
2016,MN,hea,millions of us dollars (USD),42518.8
2016,MS,hea,millions of us dollars (USD),17495.7
2016,MO,hea,millions of us dollars (USD),41343.4
2016,MT,hea,millions of us dollars (USD),7291.3
2016,NE,hea,millions of us dollars (USD),13443.6
2016,NV,hea,millions of us dollars (USD),15161.9
2016,NH,hea,millions of us dollars (USD),11263.2
2016,NJ,hea,millions of us dollars (USD),64714.6
2016,NM,hea,millions of us dollars (USD),12659.6
2016,NY,hea,millions of us dollars (USD),150511.6
2016,NC,hea,millions of us dollars (USD),58254.1
2016,ND,hea,millions of us dollars (USD),6400.2
2016,OH,hea,millions of us dollars (USD),85896.5
2016,OK,hea,millions of us dollars (USD),23329.2
2016,OR,hea,millions of us dollars (USD),27519.3
2016,PA,hea,millions of us dollars (USD),96245.5
2016,RI,hea,millions of us dollars (USD),7749.0
2016,SC,hea,millions of us dollars (USD),27311.8
2016,SD,hea,millions of us dollars (USD),7506.7
2016,TN,hea,millions of us dollars (USD),41042.5
2016,TX,hea,millions of us dollars (USD),160975.8
2016,UT,hea,millions of us dollars (USD),15155.9
2016,VT,hea,millions of us dollars (USD),5066.1
2016,VA,hea,millions of us dollars (USD),52276.0
2016,WA,hea,millions of us dollars (USD),52225.4
2016,WV,hea,millions of us dollars (USD),14132.0
2016,WI,hea,millions of us dollars (USD),43031.2
2016,WY,hea,millions of us dollars (USD),3823.4
2017,US,hea,millions of us dollars (USD),2238800.0
2017,AL,hea,millions of us dollars (USD),28271.4
2017,AK,hea,millions of us dollars (USD),7456.0
2017,AZ,hea,millions of us dollars (USD),41152.3
2017,AR,hea,millions of us dollars (USD),18072.5
2017,CA,hea,millions of us dollars (USD),284399.4
2017,CO,hea,millions of us dollars (USD),36846.4
2017,CT,hea,millions of us dollars (USD),27499.0
2017,DE,hea,millions of us dollars (USD),7988.3
2017,DC,hea,millions of us dollars (USD),7483.9
2017,FL,hea,millions of us dollars (USD),137409.6
2017,GA,hea,millions of us dollars (USD),61700.6
2017,HI,hea,millions of us dollars (USD),9232.6
2017,ID,hea,millions of us dollars (USD),10568.4
2017,IL,hea,millions of us dollars (USD),86510.6
2017,IN,hea,millions of us dollars (USD),48861.1
2017,IA,hea,millions of us dollars (USD),20098.5
2017,KS,hea,millions of us dollars (USD),18928.7
2017,KY,hea,millions of us dollars (USD),29218.3
2017,LA,hea,millions of us dollars (USD),30098.1
2017,ME,hea,millions of us dollars (USD),10619.8
2017,MD,hea,millions of us dollars (USD),43900.6
2017,MA,hea,millions of us dollars (USD),61449.1
2017,MI,hea,millions of us dollars (USD),67025.5
2017,MN,hea,millions of us dollars (USD),44334.1
2017,MS,hea,millions of us dollars (USD),17684.9
2017,MO,hea,millions of us dollars (USD),42654.7
