windc_label,state,year,units,value
ind,LA,2002,million metric tons of carbon dioxide,103.1315423824592
ind,ME,2002,million metric tons of carbon dioxide,3.918431953446423
ind,MD,2002,million metric tons of carbon dioxide,8.121453363443184
ind,MA,2002,million metric tons of carbon dioxide,6.476219411307532
ind,MI,2002,million metric tons of carbon dioxide,23.50830986646498
ind,MN,2002,million metric tons of carbon dioxide,13.52296513780682
ind,MS,2002,million metric tons of carbon dioxide,10.67710123426437
ind,MO,2002,million metric tons of carbon dioxide,11.35442449895791
ind,MT,2002,million metric tons of carbon dioxide,4.528647018702745
ind,NE,2002,million metric tons of carbon dioxide,5.750494241488984
ind,NV,2002,million metric tons of carbon dioxide,2.188391311675482
ind,NH,2002,million metric tons of carbon dioxide,1.097700002574776
ind,NJ,2002,million metric tons of carbon dioxide,12.50198296479323
ind,NM,2002,million metric tons of carbon dioxide,6.992804312905729
ind,NY,2002,million metric tons of carbon dioxide,14.66816661425002
ind,NC,2002,million metric tons of carbon dioxide,14.18525703602182
ind,ND,2002,million metric tons of carbon dioxide,12.24039465242856
ind,OH,2002,million metric tons of carbon dioxide,36.25995595986321
ind,OK,2002,million metric tons of carbon dioxide,17.21326293437152
ind,OR,2002,million metric tons of carbon dioxide,5.732903123452665
ind,PA,2002,million metric tons of carbon dioxide,47.39800543719081
ind,RI,2002,million metric tons of carbon dioxide,0.5048738011451859
ind,SC,2002,million metric tons of carbon dioxide,14.0959776094119
ind,SD,2002,million metric tons of carbon dioxide,2.227800483053872
ind,TN,2002,million metric tons of carbon dioxide,19.62263496872912
ind,TX,2002,million metric tons of carbon dioxide,225.5838239518729
ind,UT,2002,million metric tons of carbon dioxide,6.28907379909817
ind,VT,2002,million metric tons of carbon dioxide,0.4684224508319926
ind,VA,2002,million metric tons of carbon dioxide,16.24181744094559
ind,WA,2002,million metric tons of carbon dioxide,11.45791695800463
ind,WV,2002,million metric tons of carbon dioxide,14.73572825012318
ind,WI,2002,million metric tons of carbon dioxide,17.03327675564168
ind,WY,2002,million metric tons of carbon dioxide,9.949361983011826
ind,US,2002,million metric tons of carbon dioxide,1026.384068650664
ind,AL,2003,million metric tons of carbon dioxide,22.78284140030982
ind,AK,2003,million metric tons of carbon dioxide,20.51885539604907
ind,AZ,2003,million metric tons of carbon dioxide,4.019544002937042
ind,AR,2003,million metric tons of carbon dioxide,10.3994304365132
ind,CA,2003,million metric tons of carbon dioxide,74.00888388647412
ind,CO,2003,million metric tons of carbon dioxide,11.7235339070056
ind,CT,2003,million metric tons of carbon dioxide,2.792750535006752
ind,DE,2003,million metric tons of carbon dioxide,3.709954928220691
ind,DC,2003,million metric tons of carbon dioxide,0.1034967599661115
ind,FL,2003,million metric tons of carbon dioxide,13.45330254302417
ind,GA,2003,million metric tons of carbon dioxide,19.0090550209602
ind,HI,2003,million metric tons of carbon dioxide,1.646815280143703
ind,ID,2003,million metric tons of carbon dioxide,3.392810207467718
ind,IL,2003,million metric tons of carbon dioxide,36.29231922112572
ind,IN,2003,million metric tons of carbon dioxide,55.86320014894312
ind,IA,2003,million metric tons of carbon dioxide,13.71742528447581
ind,KS,2003,million metric tons of carbon dioxide,13.82524224031579
ind,KY,2003,million metric tons of carbon dioxide,20.36157238912536
ind,LA,2003,million metric tons of carbon dioxide,102.2044447863845
ind,ME,2003,million metric tons of carbon dioxide,2.425200795077544
ind,MD,2003,million metric tons of carbon dioxide,7.763778285255324
ind,MA,2003,million metric tons of carbon dioxide,4.296676916483306
ind,MI,2003,million metric tons of carbon dioxide,23.31734604232521
ind,MN,2003,million metric tons of carbon dioxide,13.69373559204683
ind,MS,2003,million metric tons of carbon dioxide,10.46385333983577
ind,MO,2003,million metric tons of carbon dioxide,11.2731261737811
ind,MT,2003,million metric tons of carbon dioxide,4.650179879974171
ind,NE,2003,million metric tons of carbon dioxide,5.707470166628586
ind,NV,2003,million metric tons of carbon dioxide,2.016927241020871
ind,NH,2003,million metric tons of carbon dioxide,1.101827477550784
ind,NJ,2003,million metric tons of carbon dioxide,13.23464056197626
ind,NM,2003,million metric tons of carbon dioxide,7.598373673943271
ind,NY,2003,million metric tons of carbon dioxide,13.99832154748939
ind,NC,2003,million metric tons of carbon dioxide,13.30073451092477
ind,ND,2003,million metric tons of carbon dioxide,12.24411306632544
ind,OH,2003,million metric tons of carbon dioxide,36.9773972919558
ind,OK,2003,million metric tons of carbon dioxide,18.95702899506086
ind,OR,2003,million metric tons of carbon dioxide,5.072409137970287
ind,PA,2003,million metric tons of carbon dioxide,48.24336682903489
ind,RI,2003,million metric tons of carbon dioxide,0.5564235501264253
ind,SC,2003,million metric tons of carbon dioxide,14.1049388904881
ind,SD,2003,million metric tons of carbon dioxide,2.295491258813289
ind,TN,2003,million metric tons of carbon dioxide,19.62854957171673
ind,TX,2003,million metric tons of carbon dioxide,224.2320136130579
ind,UT,2003,million metric tons of carbon dioxide,6.545586682879064
ind,VT,2003,million metric tons of carbon dioxide,0.5125515414881454
ind,VA,2003,million metric tons of carbon dioxide,17.31993360842994
ind,WA,2003,million metric tons of carbon dioxide,11.43634314991138
ind,WV,2003,million metric tons of carbon dioxide,12.49863395644383
ind,WI,2003,million metric tons of carbon dioxide,15.14255917611511
ind,WY,2003,million metric tons of carbon dioxide,10.02808520530688
ind,US,2003,million metric tons of carbon dioxide,1020.463096103886
ind,AL,2004,million metric tons of carbon dioxide,23.22328380931178
ind,AK,2004,million metric tons of carbon dioxide,19.84808862251546
ind,AZ,2004,million metric tons of carbon dioxide,4.525469909871371
ind,AR,2004,million metric tons of carbon dioxide,10.12662871076017
ind,CA,2004,million metric tons of carbon dioxide,78.87618650885601
ind,CO,2004,million metric tons of carbon dioxide,12.11330461120172
ind,CT,2004,million metric tons of carbon dioxide,2.570013627590214
ind,DE,2004,million metric tons of carbon dioxide,3.624549517192918
ind,DC,2004,million metric tons of carbon dioxide,0.07105128192531235
ind,FL,2004,million metric tons of carbon dioxide,12.45606895360769
ind,GA,2004,million metric tons of carbon dioxide,19.16819460018509
ind,HI,2004,million metric tons of carbon dioxide,1.635547897724227
ind,ID,2004,million metric tons of carbon dioxide,3.791537886655647
ind,IL,2004,million metric tons of carbon dioxide,36.04452835283527
ind,IN,2004,million metric tons of carbon dioxide,58.0929778823126
ind,IA,2004,million metric tons of carbon dioxide,14.24878441583658
ind,KS,2004,million metric tons of carbon dioxide,13.47165464728995
ind,KY,2004,million metric tons of carbon dioxide,22.8824078224079
ind,LA,2004,million metric tons of carbon dioxide,108.3540278963882
ind,ME,2004,million metric tons of carbon dioxide,3.407368707661924
ind,MD,2004,million metric tons of carbon dioxide,8.787032310760534
ind,MA,2004,million metric tons of carbon dioxide,4.112336407319424
ind,MI,2004,million metric tons of carbon dioxide,23.84677380602793
ind,MN,2004,million metric tons of carbon dioxide,14.13565779998079
ind,MS,2004,million metric tons of carbon dioxide,11.27553084821504
ind,MO,2004,million metric tons of carbon dioxide,13.03946673979958
ind,MT,2004,million metric tons of carbon dioxide,5.079080565216788
ind,NE,2004,million metric tons of carbon dioxide,5.936957400280063
ind,NV,2004,million metric tons of carbon dioxide,2.530244723139531
ind,NH,2004,million metric tons of carbon dioxide,1.11262834778297
ind,NJ,2004,million metric tons of carbon dioxide,13.73383940069538
ind,NM,2004,million metric tons of carbon dioxide,8.086986160966545
ind,NY,2004,million metric tons of carbon dioxide,13.90797167903116
ind,NC,2004,million metric tons of carbon dioxide,13.62865805440333
ind,ND,2004,million metric tons of carbon dioxide,11.7380693078259
ind,OH,2004,million metric tons of carbon dioxide,36.36093989689618
ind,OK,2004,million metric tons of carbon dioxide,19.52335407037111
ind,OR,2004,million metric tons of carbon dioxide,5.452728593504316
ind,PA,2004,million metric tons of carbon dioxide,48.53982916769448
ind,RI,2004,million metric tons of carbon dioxide,0.5940876527081145
ind,SC,2004,million metric tons of carbon dioxide,14.62940722707284
ind,SD,2004,million metric tons of carbon dioxide,2.190088553940047
ind,TN,2004,million metric tons of carbon dioxide,19.71765384712755
ind,TX,2004,million metric tons of carbon dioxide,226.7459010435429
ind,UT,2004,million metric tons of carbon dioxide,7.749453729698358
ind,VT,2004,million metric tons of carbon dioxide,0.5996258540111736
ind,VA,2004,million metric tons of carbon dioxide,17.64993453140005
ind,WA,2004,million metric tons of carbon dioxide,12.18953568293297
ind,WV,2004,million metric tons of carbon dioxide,13.24304447186561
ind,WI,2004,million metric tons of carbon dioxide,15.912998227229
ind,WY,2004,million metric tons of carbon dioxide,9.86771038438372
ind,US,2004,million metric tons of carbon dioxide,1050.449202147953
ind,AL,2005,million metric tons of carbon dioxide,21.83762274842657
ind,AK,2005,million metric tons of carbon dioxide,21.33078041936362
ind,AZ,2005,million metric tons of carbon dioxide,5.003116055558402
ind,AR,2005,million metric tons of carbon dioxide,9.813153747167334
ind,CA,2005,million metric tons of carbon dioxide,76.31169414097765
ind,CO,2005,million metric tons of carbon dioxide,13.13411536558376
ind,CT,2005,million metric tons of carbon dioxide,2.613501614842826
ind,DE,2005,million metric tons of carbon dioxide,3.894466099335881
ind,DC,2005,million metric tons of carbon dioxide,0.05967308073639885
ind,FL,2005,million metric tons of carbon dioxide,12.68954244833634
ind,GA,2005,million metric tons of carbon dioxide,19.29624557008696
ind,HI,2005,million metric tons of carbon dioxide,1.90360510348532
ind,ID,2005,million metric tons of carbon dioxide,3.950337479881423
ind,IL,2005,million metric tons of carbon dioxide,36.71316390132849
ind,IN,2005,million metric tons of carbon dioxide,54.59315248075732
ind,IA,2005,million metric tons of carbon dioxide,14.45451969361891
ind,KS,2005,million metric tons of carbon dioxide,12.01119351562524
ind,KY,2005,million metric tons of carbon dioxide,22.66432847847249
ind,LA,2005,million metric tons of carbon dioxide,103.3880291079832
ind,ME,2005,million metric tons of carbon dioxide,3.152980093254638
ind,MD,2005,million metric tons of carbon dioxide,8.425582351158132
ind,MA,2005,million metric tons of carbon dioxide,4.390623523239047
ind,MI,2005,million metric tons of carbon dioxide,23.65256785101822
ind,MN,2005,million metric tons of carbon dioxide,14.39408362193013
ind,MS,2005,million metric tons of carbon dioxide,10.42673731858502
ind,MO,2005,million metric tons of carbon dioxide,12.60722036456039
ind,MT,2005,million metric tons of carbon dioxide,5.39785032846707
ind,NE,2005,million metric tons of carbon dioxide,5.846578671479463
ind,NV,2005,million metric tons of carbon dioxide,2.804615359576157
ind,NH,2005,million metric tons of carbon dioxide,0.9694882026881546
ind,NJ,2005,million metric tons of carbon dioxide,13.72268064742092
ind,NM,2005,million metric tons of carbon dioxide,7.761555050951079
ind,NY,2005,million metric tons of carbon dioxide,14.70406621835495
ind,NC,2005,million metric tons of carbon dioxide,13.72410618423574
ind,ND,2005,million metric tons of carbon dioxide,12.43124867065938
ind,OH,2005,million metric tons of carbon dioxide,35.3030493196155
ind,OK,2005,million metric tons of carbon dioxide,19.90601152059958
ind,OR,2005,million metric tons of carbon dioxide,5.092285413179185
ind,PA,2005,million metric tons of carbon dioxide,46.46089830286267
ind,RI,2005,million metric tons of carbon dioxide,0.6083378830472117
ind,SC,2005,million metric tons of carbon dioxide,13.71621697908354
ind,SD,2005,million metric tons of carbon dioxide,2.203711241933774
ind,TN,2005,million metric tons of carbon dioxide,19.52798449346056
ind,TX,2005,million metric tons of carbon dioxide,197.2771963346279
ind,UT,2005,million metric tons of carbon dioxide,8.9056873694427
ind,VT,2005,million metric tons of carbon dioxide,0.5915617740460617
ind,VA,2005,million metric tons of carbon dioxide,17.71396045186169
ind,WA,2005,million metric tons of carbon dioxide,13.19523617722781
ind,WV,2005,million metric tons of carbon dioxide,12.1109979438098
ind,WI,2005,million metric tons of carbon dioxide,15.45406657082151
ind,WY,2005,million metric tons of carbon dioxide,9.833379586555047
ind,US,2005,million metric tons of carbon dioxide,1007.974806871321
ind,AL,2006,million metric tons of carbon dioxide,21.14921063951686
ind,AK,2006,million metric tons of carbon dioxide,18.18441380302858
ind,AZ,2006,million metric tons of carbon dioxide,5.042250426844292
ind,AR,2006,million metric tons of carbon dioxide,9.9015930036328
ind,CA,2006,million metric tons of carbon dioxide,74.95194575429224
ind,CO,2006,million metric tons of carbon dioxide,13.03274284771757
ind,CT,2006,million metric tons of carbon dioxide,2.526676849533715
ind,DE,2006,million metric tons of carbon dioxide,3.590325971006534
ind,DC,2006,million metric tons of carbon dioxide,0.0608995191587552
ind,FL,2006,million metric tons of carbon dioxide,12.76203505959129
ind,GA,2006,million metric tons of carbon dioxide,18.28131146702214
ind,HI,2006,million metric tons of carbon dioxide,1.943717577928955
ind,ID,2006,million metric tons of carbon dioxide,3.424025304474019
ind,IL,2006,million metric tons of carbon dioxide,36.32411191574732
ind,IN,2006,million metric tons of carbon dioxide,54.18111406587391
ind,IA,2006,million metric tons of carbon dioxide,14.88845515316006
ind,KS,2006,million metric tons of carbon dioxide,13.27499742460536
ind,KY,2006,million metric tons of carbon dioxide,23.61367677312727
ind,LA,2006,million metric tons of carbon dioxide,113.6367458789094
ind,ME,2006,million metric tons of carbon dioxide,3.292846170796635
ind,MD,2006,million metric tons of carbon dioxide,6.081201820492472
ind,MA,2006,million metric tons of carbon dioxide,4.285350302091293
ind,MI,2006,million metric tons of carbon dioxide,22.36954798347795
ind,MN,2006,million metric tons of carbon dioxide,14.28685711561582
ind,MS,2006,million metric tons of carbon dioxide,10.83251961199369
ind,MO,2006,million metric tons of carbon dioxide,12.6744976124805
ind,MT,2006,million metric tons of carbon dioxide,5.837604073414309
ind,NE,2006,million metric tons of carbon dioxide,6.516389031232428
ind,NV,2006,million metric tons of carbon dioxide,2.896337719049854
ind,NH,2006,million metric tons of carbon dioxide,1.110343201697375
ind,NJ,2006,million metric tons of carbon dioxide,12.40040905729334
ind,NM,2006,million metric tons of carbon dioxide,7.742046013131501
ind,NY,2006,million metric tons of carbon dioxide,14.21794113458454
ind,NC,2006,million metric tons of carbon dioxide,12.78896793529873
ind,ND,2006,million metric tons of carbon dioxide,12.82251206316924
ind,OH,2006,million metric tons of carbon dioxide,36.67702706648886
ind,OK,2006,million metric tons of carbon dioxide,21.4951589593962
ind,OR,2006,million metric tons of carbon dioxide,5.494485784578988
ind,PA,2006,million metric tons of carbon dioxide,46.47033200258981
ind,RI,2006,million metric tons of carbon dioxide,0.6119355447118948
ind,SC,2006,million metric tons of carbon dioxide,13.07844697913176
ind,SD,2006,million metric tons of carbon dioxide,2.147259637316817
ind,TN,2006,million metric tons of carbon dioxide,19.21470779552521
ind,TX,2006,million metric tons of carbon dioxide,197.6590093372875
ind,UT,2006,million metric tons of carbon dioxide,7.889659346859276
ind,VT,2006,million metric tons of carbon dioxide,0.5757907647501
ind,VA,2006,million metric tons of carbon dioxide,16.69662315418345
ind,WA,2006,million metric tons of carbon dioxide,14.16070798349859
ind,WV,2006,million metric tons of carbon dioxide,12.31685220528487
ind,WI,2006,million metric tons of carbon dioxide,14.75603733507524
ind,WY,2006,million metric tons of carbon dioxide,10.74060541120676
ind,US,2006,million metric tons of carbon dioxide,1010.910259588876
ind,AL,2007,million metric tons of carbon dioxide,20.49629431526295
ind,AK,2007,million metric tons of carbon dioxide,18.30391487124049
ind,AZ,2007,million metric tons of carbon dioxide,4.843584120859375
ind,AR,2007,million metric tons of carbon dioxide,9.68663884172199
ind,CA,2007,million metric tons of carbon dioxide,73.14078362390984
ind,CO,2007,million metric tons of carbon dioxide,13.11973515509774
ind,CT,2007,million metric tons of carbon dioxide,2.239247296913367
ind,DE,2007,million metric tons of carbon dioxide,3.529384753074813
ind,DC,2007,million metric tons of carbon dioxide,0.04293433691851534
ind,FL,2007,million metric tons of carbon dioxide,11.51450504554163
ind,GA,2007,million metric tons of carbon dioxide,16.95269091221526
ind,HI,2007,million metric tons of carbon dioxide,1.789468287446078
ind,ID,2007,million metric tons of carbon dioxide,3.445243815682553
ind,IL,2007,million metric tons of carbon dioxide,36.74616114538667
ind,IN,2007,million metric tons of carbon dioxide,53.31014966046131
ind,IA,2007,million metric tons of carbon dioxide,16.57087785682809
ind,KS,2007,million metric tons of carbon dioxide,15.07756394792754
ind,KY,2007,million metric tons of carbon dioxide,22.56642577995158
ind,LA,2007,million metric tons of carbon dioxide,117.0379014879896
ind,ME,2007,million metric tons of carbon dioxide,3.331990023035125
ind,MD,2007,million metric tons of carbon dioxide,5.555937602619569
ind,MA,2007,million metric tons of carbon dioxide,4.221814483298699
ind,MI,2007,million metric tons of carbon dioxide,20.376084047449
ind,MN,2007,million metric tons of carbon dioxide,15.19471874598141
ind,MS,2007,million metric tons of carbon dioxide,10.89816986325522
ind,MO,2007,million metric tons of carbon dioxide,12.43098495650315
ind,MT,2007,million metric tons of carbon dioxide,6.641140956545755
ind,NE,2007,million metric tons of carbon dioxide,7.278721298797973
ind,NV,2007,million metric tons of carbon dioxide,2.840769921002934
ind,NH,2007,million metric tons of carbon dioxide,0.8722191723921101
ind,NJ,2007,million metric tons of carbon dioxide,12.21104737888803
ind,NM,2007,million metric tons of carbon dioxide,8.451978479722674
ind,NY,2007,million metric tons of carbon dioxide,13.52339496740116
ind,NC,2007,million metric tons of carbon dioxide,12.02141809254864
ind,ND,2007,million metric tons of carbon dioxide,12.68505776814716
ind,OH,2007,million metric tons of carbon dioxide,38.08714056790561
ind,OK,2007,million metric tons of carbon dioxide,20.91993311058766
ind,OR,2007,million metric tons of carbon dioxide,5.175870860082417
ind,PA,2007,million metric tons of carbon dioxide,45.70693151192786
ind,RI,2007,million metric tons of carbon dioxide,0.5991291430652946
ind,SC,2007,million metric tons of carbon dioxide,11.86909192057762
ind,SD,2007,million metric tons of carbon dioxide,2.739530911521441
ind,TN,2007,million metric tons of carbon dioxide,18.62911726820141
ind,TX,2007,million metric tons of carbon dioxide,189.1974879811364
ind,UT,2007,million metric tons of carbon dioxide,8.087231940451279
ind,VT,2007,million metric tons of carbon dioxide,0.5010013392727182
ind,VA,2007,million metric tons of carbon dioxide,16.9782795463367
ind,WA,2007,million metric tons of carbon dioxide,14.04319668447773
ind,WV,2007,million metric tons of carbon dioxide,13.45914237555067
ind,WI,2007,million metric tons of carbon dioxide,14.87059869623756
ind,WY,2007,million metric tons of carbon dioxide,12.23668704669143
ind,US,2007,million metric tons of carbon dioxide,1002.049323916042
ind,AL,2008,million metric tons of carbon dioxide,20.1140477185191
ind,AK,2008,million metric tons of carbon dioxide,16.19000712788529
ind,AZ,2008,million metric tons of carbon dioxide,5.383942565252967
ind,AR,2008,million metric tons of carbon dioxide,10.29212008799397
ind,CA,2008,million metric tons of carbon dioxide,69.77186572751617
ind,CO,2008,million metric tons of carbon dioxide,13.65538236807176
ind,CT,2008,million metric tons of carbon dioxide,1.813576047097736
ind,DE,2008,million metric tons of carbon dioxide,3.359032278073521
ind,DC,2008,million metric tons of carbon dioxide,0.03821327108346919
ind,FL,2008,million metric tons of carbon dioxide,11.33270321308949
ind,GA,2008,million metric tons of carbon dioxide,15.61702903261335
ind,HI,2008,million metric tons of carbon dioxide,1.639080955265975
ind,ID,2008,million metric tons of carbon dioxide,3.276388057125682
ind,IL,2008,million metric tons of carbon dioxide,35.92740092077695
ind,IN,2008,million metric tons of carbon dioxide,50.39512480421126
ind,IA,2008,million metric tons of carbon dioxide,17.8402394824688
ind,KS,2008,million metric tons of carbon dioxide,12.96215036673612
ind,KY,2008,million metric tons of carbon dioxide,21.93178830675611
ind,LA,2008,million metric tons of carbon dioxide,112.9014890072438
ind,ME,2008,million metric tons of carbon dioxide,3.143441809388307
ind,MD,2008,million metric tons of carbon dioxide,5.390198457844845
ind,MA,2008,million metric tons of carbon dioxide,3.82892268766387
ind,MI,2008,million metric tons of carbon dioxide,19.90976961841391
ind,MN,2008,million metric tons of carbon dioxide,16.65806936060044
ind,MS,2008,million metric tons of carbon dioxide,10.4892111916223
ind,MO,2008,million metric tons of carbon dioxide,11.23142474940254
ind,MT,2008,million metric tons of carbon dioxide,6.264886690171707
ind,NE,2008,million metric tons of carbon dioxide,7.48349104709076
ind,NV,2008,million metric tons of carbon dioxide,2.73843045750852
ind,NH,2008,million metric tons of carbon dioxide,0.8197720200173229
ind,NJ,2008,million metric tons of carbon dioxide,10.52982636941102
ind,NM,2008,million metric tons of carbon dioxide,8.003654384089826
ind,NY,2008,million metric tons of carbon dioxide,13.04806702346213
ind,NC,2008,million metric tons of carbon dioxide,11.16555810575534
ind,ND,2008,million metric tons of carbon dioxide,13.17371939510438
ind,OH,2008,million metric tons of carbon dioxide,38.00134679423752
ind,OK,2008,million metric tons of carbon dioxide,21.89455442443684
ind,OR,2008,million metric tons of carbon dioxide,5.203997940640471
ind,PA,2008,million metric tons of carbon dioxide,44.79377349611048
ind,RI,2008,million metric tons of carbon dioxide,0.5231843124384263
ind,SC,2008,million metric tons of carbon dioxide,10.92604328417035
ind,SD,2008,million metric tons of carbon dioxide,3.045579286066069
ind,TN,2008,million metric tons of carbon dioxide,17.99954363602149
ind,TX,2008,million metric tons of carbon dioxide,177.0616929917945
ind,UT,2008,million metric tons of carbon dioxide,7.71377692329115
ind,VT,2008,million metric tons of carbon dioxide,0.4970102678046968
ind,VA,2008,million metric tons of carbon dioxide,16.35262942324142
ind,WA,2008,million metric tons of carbon dioxide,14.64975268861761
ind,WV,2008,million metric tons of carbon dioxide,13.06134262214299
ind,WI,2008,million metric tons of carbon dioxide,14.340671127559
ind,WY,2008,million metric tons of carbon dioxide,12.35599256914271
ind,US,2008,million metric tons of carbon dioxide,966.7409164930443
ind,AL,2009,million metric tons of carbon dioxide,16.43242392537809
ind,AK,2009,million metric tons of carbon dioxide,16.48291931372661
ind,AZ,2009,million metric tons of carbon dioxide,4.189127605747451
ind,AR,2009,million metric tons of carbon dioxide,7.791882524276196
ind,CA,2009,million metric tons of carbon dioxide,64.78603599287592
ind,CO,2009,million metric tons of carbon dioxide,13.22537454293415
ind,CT,2009,million metric tons of carbon dioxide,1.959727088585784
ind,DE,2009,million metric tons of carbon dioxide,1.446791672050519
ind,DC,2009,million metric tons of carbon dioxide,0.03526202551203775
ind,FL,2009,million metric tons of carbon dioxide,10.16964255663253
ind,GA,2009,million metric tons of carbon dioxide,13.75271711739482
ind,HI,2009,million metric tons of carbon dioxide,1.59424229962569
ind,ID,2009,million metric tons of carbon dioxide,3.221009620238348
ind,IL,2009,million metric tons of carbon dioxide,30.27367822995763
ind,IN,2009,million metric tons of carbon dioxide,44.04984426841243
ind,IA,2009,million metric tons of carbon dioxide,17.36397739022432
ind,KS,2009,million metric tons of carbon dioxide,11.65709094864341
ind,KY,2009,million metric tons of carbon dioxide,19.95686404969868
ind,LA,2009,million metric tons of carbon dioxide,104.6902715069478
ind,ME,2009,million metric tons of carbon dioxide,2.797645429867833
ind,MD,2009,million metric tons of carbon dioxide,4.521202846007171
ind,MA,2009,million metric tons of carbon dioxide,3.087916183294149
ind,MI,2009,million metric tons of carbon dioxide,15.20602357617556
ind,MN,2009,million metric tons of carbon dioxide,14.83192593945365
ind,MS,2009,million metric tons of carbon dioxide,9.61188859890801
ind,MO,2009,million metric tons of carbon dioxide,9.392839711231133
ind,MT,2009,million metric tons of carbon dioxide,4.882201918725398
ind,NE,2009,million metric tons of carbon dioxide,7.128464977341835
ind,NV,2009,million metric tons of carbon dioxide,2.650856473017809
ind,NH,2009,million metric tons of carbon dioxide,0.7494600842212211
ind,NJ,2009,million metric tons of carbon dioxide,8.912064742735181
ind,NM,2009,million metric tons of carbon dioxide,7.277152804651593
ind,NY,2009,million metric tons of carbon dioxide,10.76332706648083
ind,NC,2009,million metric tons of carbon dioxide,9.656978927660553
ind,ND,2009,million metric tons of carbon dioxide,12.6315412292364
ind,OH,2009,million metric tons of carbon dioxide,32.14628704270008
ind,OK,2009,million metric tons of carbon dioxide,18.98038969783443
ind,OR,2009,million metric tons of carbon dioxide,4.518281195925846
ind,PA,2009,million metric tons of carbon dioxide,34.98636611003458
ind,RI,2009,million metric tons of carbon dioxide,0.6601011051604695
ind,SC,2009,million metric tons of carbon dioxide,10.13238711156639
ind,SD,2009,million metric tons of carbon dioxide,3.146243240065244
ind,TN,2009,million metric tons of carbon dioxide,13.73201545491326
ind,TX,2009,million metric tons of carbon dioxide,162.3170734480926
ind,UT,2009,million metric tons of carbon dioxide,6.693630965056622
ind,VT,2009,million metric tons of carbon dioxide,0.4819284460655897
ind,VA,2009,million metric tons of carbon dioxide,12.65197917553317
ind,WA,2009,million metric tons of carbon dioxide,13.38209009991333
ind,WV,2009,million metric tons of carbon dioxide,9.03737710230502
ind,WI,2009,million metric tons of carbon dioxide,12.5339362117072
ind,WY,2009,million metric tons of carbon dioxide,11.61054162811122
ind,US,2009,million metric tons of carbon dioxide,854.191001222856
ind,AL,2010,million metric tons of carbon dioxide,17.81608984664448
ind,AK,2010,million metric tons of carbon dioxide,15.90820579632543
ind,AZ,2010,million metric tons of carbon dioxide,4.606225799222629
ind,AR,2010,million metric tons of carbon dioxide,8.770144512577376
ind,CA,2010,million metric tons of carbon dioxide,67.01229322999197
ind,CO,2010,million metric tons of carbon dioxide,14.25965762101073
ind,CT,2010,million metric tons of carbon dioxide,1.871651744962529
ind,DE,2010,million metric tons of carbon dioxide,1.460531618404998
ind,DC,2010,million metric tons of carbon dioxide,0.01715579810058987
ind,FL,2010,million metric tons of carbon dioxide,11.5177762589496
ind,GA,2010,million metric tons of carbon dioxide,14.68684836122179
ind,HI,2010,million metric tons of carbon dioxide,1.520507067031719
ind,ID,2010,million metric tons of carbon dioxide,3.393001632477175
ind,IL,2010,million metric tons of carbon dioxide,35.77544646839525
ind,IN,2010,million metric tons of carbon dioxide,48.16792898411683
ind,IA,2010,million metric tons of carbon dioxide,18.93403257783599
ind,KS,2010,million metric tons of carbon dioxide,11.97912124775731
ind,KY,2010,million metric tons of carbon dioxide,19.40474236429326
ind,LA,2010,million metric tons of carbon dioxide,114.0931853552671
ind,ME,2010,million metric tons of carbon dioxide,2.692197570519262
ind,MD,2010,million metric tons of carbon dioxide,4.33552956347839
ind,MA,2010,million metric tons of carbon dioxide,3.528526964567556
ind,MI,2010,million metric tons of carbon dioxide,17.62536801260412
ind,MN,2010,million metric tons of carbon dioxide,17.03807477301907
ind,MS,2010,million metric tons of carbon dioxide,10.96472373020392
ind,MO,2010,million metric tons of carbon dioxide,9.44235233919374
ind,MT,2010,million metric tons of carbon dioxide,3.944179247667249
ind,NE,2010,million metric tons of carbon dioxide,7.729875471674788
ind,NV,2010,million metric tons of carbon dioxide,2.70924675376928
ind,NH,2010,million metric tons of carbon dioxide,0.7315647029605787
ind,NJ,2010,million metric tons of carbon dioxide,8.55820732944073
ind,NM,2010,million metric tons of carbon dioxide,7.348041458597951
ind,NY,2010,million metric tons of carbon dioxide,9.850259294116519
ind,NC,2010,million metric tons of carbon dioxide,10.37998481878244
ind,ND,2010,million metric tons of carbon dioxide,14.18091134703185
ind,OH,2010,million metric tons of carbon dioxide,35.67144413497287
ind,OK,2010,million metric tons of carbon dioxide,19.97449022514215
ind,OR,2010,million metric tons of carbon dioxide,4.361098786902549
ind,PA,2010,million metric tons of carbon dioxide,40.04262307007717
ind,RI,2010,million metric tons of carbon dioxide,0.5867863189724635
ind,SC,2010,million metric tons of carbon dioxide,9.045066647671632
ind,SD,2010,million metric tons of carbon dioxide,3.285040225259408
ind,TN,2010,million metric tons of carbon dioxide,14.39400431319333
ind,TX,2010,million metric tons of carbon dioxide,183.1382522365514
ind,UT,2010,million metric tons of carbon dioxide,6.970954623792386
ind,VT,2010,million metric tons of carbon dioxide,0.5037362098874626
ind,VA,2010,million metric tons of carbon dioxide,12.92109435688993
ind,WA,2010,million metric tons of carbon dioxide,12.79603124733168
ind,WV,2010,million metric tons of carbon dioxide,10.54295945920132
ind,WI,2010,million metric tons of carbon dioxide,12.62070185560822
ind,WY,2010,million metric tons of carbon dioxide,12.15305427554645
ind,US,2010,million metric tons of carbon dioxide,921.2609276492146
