year,state,windc_label,units,value
1997,AZ,ssales,millions of us dollars (USD),948.216
1997,AR,ssales,millions of us dollars (USD),588.205
1997,CA,ssales,millions of us dollars (USD),5248.446
1997,CO,ssales,millions of us dollars (USD),765.797
1997,CT,ssales,millions of us dollars (USD),1566.555
1997,DE,ssales,millions of us dollars (USD),253.405
1997,FL,ssales,millions of us dollars (USD),4012.9410000000003
1997,GA,ssales,millions of us dollars (USD),989.703
1997,HI,ssales,millions of us dollars (USD),468.697
1997,ID,ssales,millions of us dollars (USD),301.793
1997,IL,ssales,millions of us dollars (USD),3500.197
1997,IN,ssales,millions of us dollars (USD),1088.98
1997,IA,ssales,millions of us dollars (USD),728.269
1997,KS,ssales,millions of us dollars (USD),531.227
1997,KY,ssales,millions of us dollars (USD),1311.431
1997,LA,ssales,millions of us dollars (USD),930.616
1997,ME,ssales,millions of us dollars (USD),281.515
1997,MD,ssales,millions of us dollars (USD),1599.834
1997,MA,ssales,millions of us dollars (USD),1341.352
1997,MI,ssales,millions of us dollars (USD),1739.707
1997,MN,ssales,millions of us dollars (USD),1661.126
1997,MS,ssales,millions of us dollars (USD),748.648
1997,MO,ssales,millions of us dollars (USD),1109.501
1997,MT,ssales,millions of us dollars (USD),274.367
1997,NE,ssales,millions of us dollars (USD),415.642
1997,NV,ssales,millions of us dollars (USD),902.594
1997,NH,ssales,millions of us dollars (USD),458.732
1997,NJ,ssales,millions of us dollars (USD),2776.954
1997,NM,ssales,millions of us dollars (USD),460.757
1997,NY,ssales,millions of us dollars (USD),4786.7660000000005
1997,NC,ssales,millions of us dollars (USD),2259.458
1997,ND,ssales,millions of us dollars (USD),294.68
1997,OH,ssales,millions of us dollars (USD),2820.974
1997,OK,ssales,millions of us dollars (USD),668.052
1997,OR,ssales,millions of us dollars (USD),673.827
1997,PA,ssales,millions of us dollars (USD),3166.477
1997,RI,ssales,millions of us dollars (USD),323.779
1997,SC,ssales,millions of us dollars (USD),703.1610000000001
1997,SD,ssales,millions of us dollars (USD),198.473
1997,TN,ssales,millions of us dollars (USD),1247.118
1997,TX,ssales,millions of us dollars (USD),7042.103
1997,UT,ssales,millions of us dollars (USD),314.685
1997,VT,ssales,millions of us dollars (USD),225.431
1997,VA,ssales,millions of us dollars (USD),1647.597
1997,WA,ssales,millions of us dollars (USD),1717.118
1997,WV,ssales,millions of us dollars (USD),683.4350000000001
1997,WI,ssales,millions of us dollars (USD),1366.2830000000001
1997,WY,ssales,millions of us dollars (USD),66.991
1998,AL,ssales,millions of us dollars (USD),1422.93
1998,AK,ssales,millions of us dollars (USD),116.803
1998,AZ,ssales,millions of us dollars (USD),958.092
1998,AR,ssales,millions of us dollars (USD),588.1320000000001
1998,CA,ssales,millions of us dollars (USD),5209.75
1998,CO,ssales,millions of us dollars (USD),787.605
1998,CT,ssales,millions of us dollars (USD),1688.832
1998,DE,ssales,millions of us dollars (USD),254.92000000000002
1998,FL,ssales,millions of us dollars (USD),4004.2850000000003
1998,GA,ssales,millions of us dollars (USD),998.518
1998,HI,ssales,millions of us dollars (USD),486.399
1998,ID,ssales,millions of us dollars (USD),299.87
1998,IL,ssales,millions of us dollars (USD),3515.529
1998,IN,ssales,millions of us dollars (USD),1252.525
1998,IA,ssales,millions of us dollars (USD),685.545
1998,KS,ssales,millions of us dollars (USD),571.1750000000001
1998,KY,ssales,millions of us dollars (USD),1276.233
1998,LA,ssales,millions of us dollars (USD),1217.797
1998,ME,ssales,millions of us dollars (USD),309.945
1998,MD,ssales,millions of us dollars (USD),1681.536
1998,MA,ssales,millions of us dollars (USD),1408.131
1998,MI,ssales,millions of us dollars (USD),1928.6580000000001
1998,MN,ssales,millions of us dollars (USD),1689.402
1998,MS,ssales,millions of us dollars (USD),763.267
1998,MO,ssales,millions of us dollars (USD),1171.787
1998,MT,ssales,millions of us dollars (USD),274.745
1998,NE,ssales,millions of us dollars (USD),397.75600000000003
1998,NV,ssales,millions of us dollars (USD),969.647
1998,NH,ssales,millions of us dollars (USD),497.958
1998,NJ,ssales,millions of us dollars (USD),2884.1710000000003
1998,NM,ssales,millions of us dollars (USD),495.831
1998,NY,ssales,millions of us dollars (USD),4807.569
1998,NC,ssales,millions of us dollars (USD),2462.388
1998,ND,ssales,millions of us dollars (USD),300.867
1998,OH,ssales,millions of us dollars (USD),2779.957
1998,OK,ssales,millions of us dollars (USD),681.319
1998,OR,ssales,millions of us dollars (USD),671.587
1998,PA,ssales,millions of us dollars (USD),3374.638
1998,RI,ssales,millions of us dollars (USD),374.53000000000003
1998,SC,ssales,millions of us dollars (USD),731.4300000000001
1998,SD,ssales,millions of us dollars (USD),218.814
1998,TN,ssales,millions of us dollars (USD),1292.867
1998,TX,ssales,millions of us dollars (USD),7409.3730000000005
1998,UT,ssales,millions of us dollars (USD),460.776
1998,VT,ssales,millions of us dollars (USD),229.511
1998,VA,ssales,millions of us dollars (USD),1686.24
1998,WA,ssales,millions of us dollars (USD),1773.551
1998,WV,ssales,millions of us dollars (USD),701.576
1998,WI,ssales,millions of us dollars (USD),1539.5420000000001
1998,WY,ssales,millions of us dollars (USD),67.353
1999,AL,ssales,millions of us dollars (USD),1480.248
1999,AK,ssales,millions of us dollars (USD),132.004
1999,AZ,ssales,millions of us dollars (USD),985.424
1999,AR,ssales,millions of us dollars (USD),625.857
1999,CA,ssales,millions of us dollars (USD),5635.45
1999,CO,ssales,millions of us dollars (USD),817.423
1999,CT,ssales,millions of us dollars (USD),1603.431
1999,DE,ssales,millions of us dollars (USD),274.195
1999,FL,ssales,millions of us dollars (USD),4039.279
1999,GA,ssales,millions of us dollars (USD),1022.583
1999,HI,ssales,millions of us dollars (USD),468.14300000000003
1999,ID,ssales,millions of us dollars (USD),306.446
1999,IL,ssales,millions of us dollars (USD),4046.062
1999,IN,ssales,millions of us dollars (USD),1367.876
1999,IA,ssales,millions of us dollars (USD),722.445
1999,KS,ssales,millions of us dollars (USD),552.242
1999,KY,ssales,millions of us dollars (USD),1308.373
1999,LA,ssales,millions of us dollars (USD),1687.407
1999,ME,ssales,millions of us dollars (USD),331.026
1999,MD,ssales,millions of us dollars (USD),1731.736
1999,MA,ssales,millions of us dollars (USD),1465.576
1999,MI,ssales,millions of us dollars (USD),2065.607
1999,MN,ssales,millions of us dollars (USD),1890.335
1999,MS,ssales,millions of us dollars (USD),798.107
1999,MO,ssales,millions of us dollars (USD),1202.39
1999,MT,ssales,millions of us dollars (USD),304.341
1999,NE,ssales,millions of us dollars (USD),396.332
1999,NV,ssales,millions of us dollars (USD),1094.993
1999,NH,ssales,millions of us dollars (USD),516.667
1999,NJ,ssales,millions of us dollars (USD),2928.416
1999,NM,ssales,millions of us dollars (USD),504.389
1999,NY,ssales,millions of us dollars (USD),4849.551
1999,NC,ssales,millions of us dollars (USD),2526.5460000000003
1999,ND,ssales,millions of us dollars (USD),304.569
1999,OH,ssales,millions of us dollars (USD),2812.3740000000003
1999,OK,ssales,millions of us dollars (USD),705.248
1999,OR,ssales,millions of us dollars (USD),665.251
1999,PA,ssales,millions of us dollars (USD),3395.246
1999,RI,ssales,millions of us dollars (USD),362.735
1999,SC,ssales,millions of us dollars (USD),738.588
1999,SD,ssales,millions of us dollars (USD),219.092
1999,TN,ssales,millions of us dollars (USD),1313.096
1999,TX,ssales,millions of us dollars (USD),7899.341
1999,UT,ssales,millions of us dollars (USD),475.269
1999,VT,ssales,millions of us dollars (USD),241.534
1999,VA,ssales,millions of us dollars (USD),1791.501
1999,WA,ssales,millions of us dollars (USD),1806.672
1999,WV,ssales,millions of us dollars (USD),870.441
1999,WI,ssales,millions of us dollars (USD),1625.345
1999,WY,ssales,millions of us dollars (USD),82.055
2000,AL,ssales,millions of us dollars (USD),1526.56
2000,AK,ssales,millions of us dollars (USD),137.735
2000,AZ,ssales,millions of us dollars (USD),1010.854
2000,AR,ssales,millions of us dollars (USD),656.238
2000,CA,ssales,millions of us dollars (USD),6162.812
2000,CO,ssales,millions of us dollars (USD),859.682
2000,CT,ssales,millions of us dollars (USD),1634.085
2000,DE,ssales,millions of us dollars (USD),289.338
2000,FL,ssales,millions of us dollars (USD),4120.285
2000,GA,ssales,millions of us dollars (USD),1115.893
2000,HI,ssales,millions of us dollars (USD),515.636
2000,ID,ssales,millions of us dollars (USD),307.83
2000,IL,ssales,millions of us dollars (USD),4466.2480000000005
2000,IN,ssales,millions of us dollars (USD),1457.2730000000001
2000,IA,ssales,millions of us dollars (USD),755.7470000000001
2000,KS,ssales,millions of us dollars (USD),562.65
2000,KY,ssales,millions of us dollars (USD),1340.618
2000,LA,ssales,millions of us dollars (USD),1657.914
2000,ME,ssales,millions of us dollars (USD),343.64
2000,MD,ssales,millions of us dollars (USD),1863.397
2000,MA,ssales,millions of us dollars (USD),1494.582
2000,MI,ssales,millions of us dollars (USD),2118.324
2000,MN,ssales,millions of us dollars (USD),2051.589
2000,MS,ssales,millions of us dollars (USD),813.552
2000,MO,ssales,millions of us dollars (USD),1244.074
2000,MT,ssales,millions of us dollars (USD),343.911
2000,NE,ssales,millions of us dollars (USD),417.228
2000,NV,ssales,millions of us dollars (USD),1212.292
2000,NH,ssales,millions of us dollars (USD),555.501
2000,NJ,ssales,millions of us dollars (USD),2691.593
2000,NM,ssales,millions of us dollars (USD),504.611
2000,NY,ssales,millions of us dollars (USD),4743.756
2000,NC,ssales,millions of us dollars (USD),2566.573
2000,ND,ssales,millions of us dollars (USD),324.779
2000,OH,ssales,millions of us dollars (USD),2795.46
2000,OK,ssales,millions of us dollars (USD),738.837
2000,OR,ssales,millions of us dollars (USD),727.674
2000,PA,ssales,millions of us dollars (USD),3403.087
2000,RI,ssales,millions of us dollars (USD),381.882
2000,SC,ssales,millions of us dollars (USD),782.547
2000,SD,ssales,millions of us dollars (USD),244.49200000000002
2000,TN,ssales,millions of us dollars (USD),1359.164
2000,TX,ssales,millions of us dollars (USD),8201.203
2000,UT,ssales,millions of us dollars (USD),500.857
2000,VT,ssales,millions of us dollars (USD),268.204
2000,VA,ssales,millions of us dollars (USD),1880.1490000000001
2000,WA,ssales,millions of us dollars (USD),1945.257
2000,WV,ssales,millions of us dollars (USD),883.0550000000001
2000,WI,ssales,millions of us dollars (USD),1598.857
2000,WY,ssales,millions of us dollars (USD),107.81700000000001
2001,AL,ssales,millions of us dollars (USD),1585.107
2001,AK,ssales,millions of us dollars (USD),134.637
2001,AZ,ssales,millions of us dollars (USD),1038.738
2001,AR,ssales,millions of us dollars (USD),661.4110000000001
2001,CA,ssales,millions of us dollars (USD),6451.772
2001,CO,ssales,millions of us dollars (USD),916.9440000000001
2001,CT,ssales,millions of us dollars (USD),1396.39
2001,DE,ssales,millions of us dollars (USD),294.705
2001,FL,ssales,millions of us dollars (USD),4287.526
2001,GA,ssales,millions of us dollars (USD),1132.256
2001,HI,ssales,millions of us dollars (USD),557.802
2001,ID,ssales,millions of us dollars (USD),310.416
2001,IL,ssales,millions of us dollars (USD),4635.424
2001,IN,ssales,millions of us dollars (USD),1425.141
2001,IA,ssales,millions of us dollars (USD),753.558
2001,KS,ssales,millions of us dollars (USD),582.106
2001,KY,ssales,millions of us dollars (USD),1352.923
2001,LA,ssales,millions of us dollars (USD),1704.2930000000001
2001,ME,ssales,millions of us dollars (USD),358.927
2001,MD,ssales,millions of us dollars (USD),1944.951
2001,MA,ssales,millions of us dollars (USD),1504.41
2001,MI,ssales,millions of us dollars (USD),2159.575
2001,MN,ssales,millions of us dollars (USD),2092.013
2001,MS,ssales,millions of us dollars (USD),811.664
2001,MO,ssales,millions of us dollars (USD),1220.236
2001,MT,ssales,millions of us dollars (USD),352.36400000000003
2001,NE,ssales,millions of us dollars (USD),415.19800000000004
2001,NV,ssales,millions of us dollars (USD),1238.193
2001,NH,ssales,millions of us dollars (USD),574.153
2001,NJ,ssales,millions of us dollars (USD),2747.812
2001,NM,ssales,millions of us dollars (USD),462.834
2001,NY,ssales,millions of us dollars (USD),4315.032
2001,NC,ssales,millions of us dollars (USD),2758.881
2001,ND,ssales,millions of us dollars (USD),280.744
2001,OH,ssales,millions of us dollars (USD),2678.424
2001,OK,ssales,millions of us dollars (USD),736.666
2001,OR,ssales,millions of us dollars (USD),667.738
2001,PA,ssales,millions of us dollars (USD),3427.981
2001,RI,ssales,millions of us dollars (USD),423.232
2001,SC,ssales,millions of us dollars (USD),775.0500000000001
2001,SD,ssales,millions of us dollars (USD),242.22400000000002
2001,TN,ssales,millions of us dollars (USD),1357.526
2001,TX,ssales,millions of us dollars (USD),8596.676
2001,UT,ssales,millions of us dollars (USD),499.675
2001,VT,ssales,millions of us dollars (USD),315.307
2001,VA,ssales,millions of us dollars (USD),1933.143
2001,WA,ssales,millions of us dollars (USD),1988.772
2001,WV,ssales,millions of us dollars (USD),911.314
2001,WI,ssales,millions of us dollars (USD),1599.343
2001,WY,ssales,millions of us dollars (USD),88.253
2002,AL,ssales,millions of us dollars (USD),1634.833
2002,AK,ssales,millions of us dollars (USD),142.05
2002,AZ,ssales,millions of us dollars (USD),1068.529
2002,AR,ssales,millions of us dollars (USD),702.0
2002,CA,ssales,millions of us dollars (USD),6885.642
2002,CO,ssales,millions of us dollars (USD),932.6080000000001
2002,CT,ssales,millions of us dollars (USD),1472.152
2002,DE,ssales,millions of us dollars (USD),322.835
2002,FL,ssales,millions of us dollars (USD),5047.755
2002,GA,ssales,millions of us dollars (USD),1184.042
2002,HI,ssales,millions of us dollars (USD),505.615
2002,ID,ssales,millions of us dollars (USD),320.988
2002,IL,ssales,millions of us dollars (USD),4664.31
2002,IN,ssales,millions of us dollars (USD),1626.157
2002,IA,ssales,millions of us dollars (USD),791.468
2002,KS,ssales,millions of us dollars (USD),632.6610000000001
2002,KY,ssales,millions of us dollars (USD),1428.8600000000001
2002,LA,ssales,millions of us dollars (USD),1864.736
2002,ME,ssales,millions of us dollars (USD),401.125
2002,MD,ssales,millions of us dollars (USD),2008.652
2002,MA,ssales,millions of us dollars (USD),1514.953
2002,MI,ssales,millions of us dollars (USD),2284.982
2002,MN,ssales,millions of us dollars (USD),2025.864
2002,MS,ssales,millions of us dollars (USD),842.849
2002,MO,ssales,millions of us dollars (USD),1285.224
2002,MT,ssales,millions of us dollars (USD),370.801
2002,NE,ssales,millions of us dollars (USD),436.081
2002,NV,ssales,millions of us dollars (USD),1267.983
2002,NH,ssales,millions of us dollars (USD),605.386
2002,NJ,ssales,millions of us dollars (USD),2780.596
2002,NM,ssales,millions of us dollars (USD),485.557
2002,NY,ssales,millions of us dollars (USD),4513.0650000000005
2002,NC,ssales,millions of us dollars (USD),2823.87
2002,ND,ssales,millions of us dollars (USD),284.361
2002,OH,ssales,millions of us dollars (USD),2936.492
2002,OK,ssales,millions of us dollars (USD),743.264
2002,OR,ssales,millions of us dollars (USD),650.297
2002,PA,ssales,millions of us dollars (USD),3617.714
2002,RI,ssales,millions of us dollars (USD),429.029
2002,SC,ssales,millions of us dollars (USD),822.634
2002,SD,ssales,millions of us dollars (USD),254.173
2002,TN,ssales,millions of us dollars (USD),1370.992
2002,TX,ssales,millions of us dollars (USD),9017.62
2002,UT,ssales,millions of us dollars (USD),522.769
2002,VT,ssales,millions of us dollars (USD),354.956
2002,VA,ssales,millions of us dollars (USD),1982.769
2002,WA,ssales,millions of us dollars (USD),2045.856
2002,WV,ssales,millions of us dollars (USD),957.9680000000001
2002,WI,ssales,millions of us dollars (USD),1731.868
2002,WY,ssales,millions of us dollars (USD),98.36500000000001
2003,AL,ssales,millions of us dollars (USD),1585.666
2003,AK,ssales,millions of us dollars (USD),152.132
2003,AZ,ssales,millions of us dollars (USD),1178.497
2003,AR,ssales,millions of us dollars (USD),706.237
2003,CA,ssales,millions of us dollars (USD),7015.01
2003,CO,ssales,millions of us dollars (USD),960.701
2003,CT,ssales,millions of us dollars (USD),1725.384
2003,DE,ssales,millions of us dollars (USD),326.552
2003,FL,ssales,millions of us dollars (USD),5611.868
2003,GA,ssales,millions of us dollars (USD),1256.542
2003,HI,ssales,millions of us dollars (USD),556.897
2003,ID,ssales,millions of us dollars (USD),325.471
2003,IL,ssales,millions of us dollars (USD),4826.429
2003,IN,ssales,millions of us dollars (USD),2014.361
2003,IA,ssales,millions of us dollars (USD),779.069
2003,KS,ssales,millions of us dollars (USD),775.84
2003,KY,ssales,millions of us dollars (USD),1496.6390000000001
2003,LA,ssales,millions of us dollars (USD),1886.1100000000001
2003,ME,ssales,millions of us dollars (USD),423.947
2003,MD,ssales,millions of us dollars (USD),2144.312
2003,MA,ssales,millions of us dollars (USD),1702.851
2003,MI,ssales,millions of us dollars (USD),2508.924
2003,MN,ssales,millions of us dollars (USD),2162.044
2003,MS,ssales,millions of us dollars (USD),844.894
2003,MO,ssales,millions of us dollars (USD),1406.582
2003,MT,ssales,millions of us dollars (USD),385.84000000000003
2003,NE,ssales,millions of us dollars (USD),459.812
2003,NV,ssales,millions of us dollars (USD),1309.644
2003,NH,ssales,millions of us dollars (USD),632.7570000000001
2003,NJ,ssales,millions of us dollars (USD),3085.3830000000003
2003,NM,ssales,millions of us dollars (USD),505.22
2003,NY,ssales,millions of us dollars (USD),6303.581
2003,NC,ssales,millions of us dollars (USD),2746.998
2003,ND,ssales,millions of us dollars (USD),288.77500000000003
2003,OH,ssales,millions of us dollars (USD),3329.634
2003,OK,ssales,millions of us dollars (USD),758.6800000000001
2003,OR,ssales,millions of us dollars (USD),746.272
2003,PA,ssales,millions of us dollars (USD),4410.858
2003,RI,ssales,millions of us dollars (USD),469.66
2003,SC,ssales,millions of us dollars (USD),875.158
2003,SD,ssales,millions of us dollars (USD),271.78000000000003
2003,TN,ssales,millions of us dollars (USD),1446.075
2003,TX,ssales,millions of us dollars (USD),9013.791000000001
2003,UT,ssales,millions of us dollars (USD),528.5070000000001
2003,VT,ssales,millions of us dollars (USD),326.635
2003,VA,ssales,millions of us dollars (USD),2070.831
2003,WA,ssales,millions of us dollars (USD),2096.067
2003,WV,ssales,millions of us dollars (USD),975.291
2003,WI,ssales,millions of us dollars (USD),1712.9
2003,WY,ssales,millions of us dollars (USD),91.406
2004,AL,ssales,millions of us dollars (USD),1783.002
2004,AK,ssales,millions of us dollars (USD),172.876
2004,AZ,ssales,millions of us dollars (USD),1382.146
2004,AR,ssales,millions of us dollars (USD),784.503
2004,CA,ssales,millions of us dollars (USD),7477.277
2004,CO,ssales,millions of us dollars (USD),984.789
2004,CT,ssales,millions of us dollars (USD),1773.155
2004,DE,ssales,millions of us dollars (USD),383.383
2004,FL,ssales,millions of us dollars (USD),6280.8910000000005
2004,GA,ssales,millions of us dollars (USD),1547.448
2004,HI,ssales,millions of us dollars (USD),569.922
2004,ID,ssales,millions of us dollars (USD),366.231
2004,IL,ssales,millions of us dollars (USD),5541.134
2004,IN,ssales,millions of us dollars (USD),2147.509
2004,IA,ssales,millions of us dollars (USD),891.294
2004,KS,ssales,millions of us dollars (USD),790.225
2004,KY,ssales,millions of us dollars (USD),1540.2740000000001
2004,LA,ssales,millions of us dollars (USD),1640.5900000000001
2004,ME,ssales,millions of us dollars (USD),478.402
2004,MD,ssales,millions of us dollars (USD),2248.321
2004,MA,ssales,millions of us dollars (USD),1859.41
2004,MI,ssales,millions of us dollars (USD),2949.792
2004,MN,ssales,millions of us dollars (USD),2317.5280000000002
2004,MS,ssales,millions of us dollars (USD),908.294
2004,MO,ssales,millions of us dollars (USD),1518.453
2004,MT,ssales,millions of us dollars (USD),437.051
2004,NE,ssales,millions of us dollars (USD),463.487
2004,NV,ssales,millions of us dollars (USD),1559.853
2004,NH,ssales,millions of us dollars (USD),674.354
2004,NJ,ssales,millions of us dollars (USD),3478.5840000000003
2004,NM,ssales,millions of us dollars (USD),595.14
2004,NY,ssales,millions of us dollars (USD),6428.674
2004,NC,ssales,millions of us dollars (USD),2917.379
2004,ND,ssales,millions of us dollars (USD),299.434
2004,OH,ssales,millions of us dollars (USD),2901.794
2004,OK,ssales,millions of us dollars (USD),744.782
2004,OR,ssales,millions of us dollars (USD),748.8820000000001
2004,PA,ssales,millions of us dollars (USD),4756.518
2004,RI,ssales,millions of us dollars (USD),500.72700000000003
2004,SC,ssales,millions of us dollars (USD),963.3290000000001
2004,SD,ssales,millions of us dollars (USD),278.873
2004,TN,ssales,millions of us dollars (USD),1499.4560000000001
2004,TX,ssales,millions of us dollars (USD),9160.557
2004,US,ssales,millions of us dollars (USD),95338.492
2004,UT,ssales,millions of us dollars (USD),581.338
2004,VT,ssales,millions of us dollars (USD),430.637
2004,VA,ssales,millions of us dollars (USD),2234.6620000000003
2004,WA,ssales,millions of us dollars (USD),2441.44
2004,WV,ssales,millions of us dollars (USD),1071.888
2004,WI,ssales,millions of us dollars (USD),1721.642
2004,WY,ssales,millions of us dollars (USD),111.162
2005,AL,ssales,millions of us dollars (USD),1929.624
2005,AK,ssales,millions of us dollars (USD),198.797
2005,AZ,ssales,millions of us dollars (USD),1490.944
2005,AR,ssales,millions of us dollars (USD),884.384
2005,CA,ssales,millions of us dollars (USD),7705.991
2005,CO,ssales,millions of us dollars (USD),1054.386
2005,CT,ssales,millions of us dollars (USD),1860.4370000000001
2005,DE,ssales,millions of us dollars (USD),397.264
2005,FL,ssales,millions of us dollars (USD),6430.205
2005,GA,ssales,millions of us dollars (USD),1657.032
2005,HI,ssales,millions of us dollars (USD),612.009
2005,ID,ssales,millions of us dollars (USD),372.817
2005,IL,ssales,millions of us dollars (USD),6160.110000000001
2005,IN,ssales,millions of us dollars (USD),2194.1240000000003
2005,IA,ssales,millions of us dollars (USD),905.689
2005,KS,ssales,millions of us dollars (USD),785.933
2005,KY,ssales,millions of us dollars (USD),1656.813
2005,LA,ssales,millions of us dollars (USD),1724.448
2005,ME,ssales,millions of us dollars (USD),532.5
2005,MD,ssales,millions of us dollars (USD),2261.759
2005,MA,ssales,millions of us dollars (USD),1911.557
2005,MI,ssales,millions of us dollars (USD),3459.949
2005,MN,ssales,millions of us dollars (USD),2437.303
2005,MS,ssales,millions of us dollars (USD),935.418
2005,MO,ssales,millions of us dollars (USD),1562.539
2005,MT,ssales,millions of us dollars (USD),455.151
2005,NE,ssales,millions of us dollars (USD),456.41200000000003
2005,NV,ssales,millions of us dollars (USD),1682.0140000000001
2005,NH,ssales,millions of us dollars (USD),705.116
2005,NJ,ssales,millions of us dollars (USD),3619.799
2005,NM,ssales,millions of us dollars (USD),613.921
2005,NY,ssales,millions of us dollars (USD),6327.734
2005,NC,ssales,millions of us dollars (USD),3013.463
2005,ND,ssales,millions of us dollars (USD),299.54
2005,OH,ssales,millions of us dollars (USD),2951.866
2005,OK,ssales,millions of us dollars (USD),838.734
2005,OR,ssales,millions of us dollars (USD),699.3290000000001
2005,PA,ssales,millions of us dollars (USD),5162.344
2005,RI,ssales,millions of us dollars (USD),533.947
2005,SC,ssales,millions of us dollars (USD),979.726
2005,SD,ssales,millions of us dollars (USD),282.117
2005,TN,ssales,millions of us dollars (USD),1529.574
2005,TX,ssales,millions of us dollars (USD),9494.557
2005,US,ssales,millions of us dollars (USD),99663.474
2005,UT,ssales,millions of us dollars (USD),619.166
2005,VT,ssales,millions of us dollars (USD),467.29900000000004
2005,VA,ssales,millions of us dollars (USD),2385.204
2005,WA,ssales,millions of us dollars (USD),2495.005
2005,WV,ssales,millions of us dollars (USD),1058.746
2005,WI,ssales,millions of us dollars (USD),1751.2830000000001
2005,WY,ssales,millions of us dollars (USD),119.395
2006,AL,ssales,millions of us dollars (USD),2012.3890000000001
2006,AK,ssales,millions of us dollars (USD),208.898
2006,AZ,ssales,millions of us dollars (USD),1600.31
2006,AR,ssales,millions of us dollars (USD),918.263
2006,CA,ssales,millions of us dollars (USD),7743.012
2006,CO,ssales,millions of us dollars (USD),1148.0240000000001
2006,CT,ssales,millions of us dollars (USD),1929.7730000000001
2006,DE,ssales,millions of us dollars (USD),431.51800000000003
2006,FL,ssales,millions of us dollars (USD),7701.423
2006,GA,ssales,millions of us dollars (USD),1737.4750000000001
2006,HI,ssales,millions of us dollars (USD),656.287
2006,ID,ssales,millions of us dollars (USD),384.348
2006,IL,ssales,millions of us dollars (USD),6384.996
2006,IN,ssales,millions of us dollars (USD),2239.657
2006,IA,ssales,millions of us dollars (USD),931.427
2006,KS,ssales,millions of us dollars (USD),806.811
2006,KY,ssales,millions of us dollars (USD),1714.451
2006,LA,ssales,millions of us dollars (USD),1990.914
2006,ME,ssales,millions of us dollars (USD),627.269
2006,MD,ssales,millions of us dollars (USD),2341.196
2006,MA,ssales,millions of us dollars (USD),1952.874
2006,MI,ssales,millions of us dollars (USD),3525.704
2006,MN,ssales,millions of us dollars (USD),2788.592
2006,MS,ssales,millions of us dollars (USD),874.1560000000001
2006,MO,ssales,millions of us dollars (USD),1569.266
2006,MT,ssales,millions of us dollars (USD),513.927
2006,NE,ssales,millions of us dollars (USD),449.773
2006,NV,ssales,millions of us dollars (USD),1828.682
2006,NH,ssales,millions of us dollars (USD),707.927
2006,NJ,ssales,millions of us dollars (USD),3639.8650000000002
2006,NM,ssales,millions of us dollars (USD),646.045
2006,NY,ssales,millions of us dollars (USD),7948.604
2006,NC,ssales,millions of us dollars (USD),3345.2200000000003
2006,ND,ssales,millions of us dollars (USD),311.605
2006,OH,ssales,millions of us dollars (USD),4751.244
2006,OK,ssales,millions of us dollars (USD),902.374
2006,OR,ssales,millions of us dollars (USD),773.028
2006,PA,ssales,millions of us dollars (USD),5375.914
2006,RI,ssales,millions of us dollars (USD),544.492
2006,SC,ssales,millions of us dollars (USD),1013.815
2006,SD,ssales,millions of us dollars (USD),288.37600000000003
2006,TN,ssales,millions of us dollars (USD),1566.963
2006,TX,ssales,millions of us dollars (USD),10050.576000000001
2006,US,ssales,millions of us dollars (USD),108318.758
2006,UT,ssales,millions of us dollars (USD),643.466
2006,VT,ssales,millions of us dollars (USD),475.148
2006,VA,ssales,millions of us dollars (USD),2463.113
2006,WA,ssales,millions of us dollars (USD),2858.312
2006,WV,ssales,millions of us dollars (USD),1051.436
2006,WI,ssales,millions of us dollars (USD),1827.134
2006,WY,ssales,millions of us dollars (USD),122.686
2007,AL,ssales,millions of us dollars (USD),2112.359
2007,AK,ssales,millions of us dollars (USD),235.797
2007,AZ,ssales,millions of us dollars (USD),1677.31
2007,AR,ssales,millions of us dollars (USD),950.307
2007,CA,ssales,millions of us dollars (USD),7834.653
2007,CO,ssales,millions of us dollars (USD),1254.015
2007,CT,ssales,millions of us dollars (USD),2286.444
2007,DE,ssales,millions of us dollars (USD),459.209
2007,FL,ssales,millions of us dollars (USD),7766.793000000001
2007,GA,ssales,millions of us dollars (USD),1939.2250000000001
2007,HI,ssales,millions of us dollars (USD),670.321
2007,ID,ssales,millions of us dollars (USD),391.265
2007,IL,ssales,millions of us dollars (USD),7097.536
2007,IN,ssales,millions of us dollars (USD),2519.404
2007,IA,ssales,millions of us dollars (USD),980.958
2007,KS,ssales,millions of us dollars (USD),815.004
2007,KY,ssales,millions of us dollars (USD),1772.659
2007,LA,ssales,millions of us dollars (USD),2000.41
2007,ME,ssales,millions of us dollars (USD),633.9
2007,MD,ssales,millions of us dollars (USD),2364.058
2007,MA,ssales,millions of us dollars (USD),1930.395
2007,MI,ssales,millions of us dollars (USD),3618.995
2007,MN,ssales,millions of us dollars (USD),2831.494
2007,MS,ssales,millions of us dollars (USD),1022.568
2007,MO,ssales,millions of us dollars (USD),1541.579
2007,MT,ssales,millions of us dollars (USD),530.159
2007,NE,ssales,millions of us dollars (USD),519.48
2007,NV,ssales,millions of us dollars (USD),1913.2160000000001
2007,NH,ssales,millions of us dollars (USD),734.894
2007,NJ,ssales,millions of us dollars (USD),3571.164
2007,NM,ssales,millions of us dollars (USD),710.261
2007,NY,ssales,millions of us dollars (USD),8625.797
2007,NC,ssales,millions of us dollars (USD),3663.582
