yr,i,m,value
2006,fmt,trn,6.708274831010205e-11
2006,fmt,trd,6.812754867206688e-11
2006,pet,trn,6.676144736036154e-11
2006,pet,trd,6.7798911045991e-11
2006,mvt,trn,6.676808999492001e-11
2006,mvt,trd,111.25776500473346
2006,cep,trn,6.683416640579977e-11
2006,cep,trd,6.787388570066823e-11
2006,wst,trn,6.661298856953746e-11
2006,wst,trd,6.765027936059505e-11
2006,mot,trn,6.684904618290283e-11
2006,mot,trd,6.789152342884976e-11
2006,adm,trn,6.715247233042686e-11
2006,adm,trd,6.819553505096993e-11
2006,soc,trn,6.681867742190829e-11
2006,soc,trd,6.785678534662451e-11
2006,alt,trn,6.650294305895154e-11
2006,alt,trd,6.753266095594775e-11
2006,pmt,trn,6.662845409981455e-11
2006,pmt,trd,6.766649873211302e-11
2006,trk,trn,214.66239444529964
2006,trk,trd,6.853023600472323e-11
2006,fdd,trn,6.696741360259746e-11
2006,fdd,trd,6.801278502556604e-11
2006,gmt,trn,6.671828111827182e-11
2006,gmt,trd,144.7753791965216
2006,wtt,trn,19.450982661550714
2006,wtt,trd,6.890417377046646e-11
2006,wpd,trn,6.68779429077996e-11
2006,wpd,trd,6.791897455162302e-11
2006,wht,trn,6.677763017020858e-11
2006,wht,trd,937.2869795723608
2006,wrh,trn,6.680021769336092e-11
2006,wrh,trd,6.784308132626925e-11
2006,ott,trn,6.68388490014745e-11
2006,ott,trd,606.8014333010606
2006,che,trn,6.69548778480523e-11
2006,che,trd,6.799709436459393e-11
2006,air,trn,3.0949515710944895
2006,air,trd,6.780138306057081e-11
2006,mmf,trn,6.674960872635457e-11
2006,mmf,trd,6.778840241509911e-11
2006,otr,trn,1.9405973982820537
2006,otr,trd,6.796418806264177e-11
2006,min,trn,6.703650639580675e-11
2006,min,trd,6.808007276095904e-11
2007,ppd,trn,1.3519575136498077e-12
2007,ppd,trd,1.3671993451168213e-12
2007,res,trn,1.3490771001602542e-12
2007,res,trd,1.3642787056768634e-12
2007,com,trn,1.3495960666422713e-12
2007,com,trd,1.364782503683888e-12
2007,amb,trn,1.3535849136233662e-12
2007,amb,trd,1.3688585168301667e-12
2007,fbp,trn,1.3535980337392721e-12
2007,fbp,trd,1.3688698332815387e-12
2007,rec,trn,1.3481370561550213e-12
2007,rec,trd,1.3633247969545171e-12
2007,con,trn,1.3531966029925496e-12
2007,con,trd,1.3684470129512244e-12
2007,agr,trn,1.3532760954789295e-12
2007,agr,trd,1.368564024848495e-12
2007,eec,trn,1.3494742714577686e-12
2007,eec,trd,1.3646673733281381e-12
2007,fnd,trn,1.3539723394235276e-12
2007,fnd,trd,1.3692517753349785e-12
2007,pub,trn,1.35337366332327e-12
2007,pub,trd,1.368637627005049e-12
2007,hou,trn,1.3558395009265858e-12
2007,hou,trd,1.3711082423013226e-12
2007,fbt,trn,1.3510218948857482e-12
2007,fbt,trd,151.59855025826897
2007,ins,trn,1.355445713792203e-12
2007,ins,trd,1.3707200429914389e-12
2007,tex,trn,1.346581423739668e-12
2007,tex,trd,1.3617102477540875e-12
2007,leg,trn,1.3586420964352106e-12
2007,leg,trd,1.3739787590349144e-12
2007,fen,trn,1.3595758710546883e-12
2007,fen,trd,1.3749465256093437e-12
2007,uti,trn,1.3560263151085114e-12
2007,uti,trd,1.37133269829893e-12
2007,nmp,trn,1.3498639820489136e-12
2007,nmp,trd,1.3650685792865129e-12
2007,brd,trn,1.3582489953602402e-12
2007,brd,trd,1.3735727936128847e-12
2007,bnk,trn,1.3548633980257365e-12
2007,bnk,trd,1.3701222441286804e-12
2007,ore,trn,1.356161332480681e-12
2007,ore,trd,1.371432149482048e-12
2007,edu,trn,1.3557375751540832e-12
2007,edu,trd,1.3710444747485504e-12
2007,ote,trn,1.352526863946023e-12
2007,ote,trd,1.3677646368163611e-12
2007,man,trn,1.3566699486221959e-12
2007,man,trd,1.3719554159353004e-12
2007,mch,trn,1.3532464031720442e-12
2007,mch,trd,1.368514557902691e-12
2007,dat,trn,1.3517034015048434e-12
2007,dat,trd,1.3669486341527821e-12
2007,amd,trn,1.3485474001563974e-12
2007,amd,trd,1.3637269689109548e-12
2007,oil,trn,1.3409012349756346e-12
2007,oil,trd,1.3559444076407777e-12
2007,hos,trn,1.3548971455876427e-12
2007,hos,trd,1.3702036613752687e-12
2007,rnt,trn,1.3551192197062169e-12
2007,rnt,trd,1.370402454881796e-12
2007,pla,trn,1.3536445184795582e-12
2007,pla,trd,1.3689062931479423e-12
2007,fof,trn,1.3431589985382038e-12
2007,fof,trd,1.358236456927512e-12
2007,fin,trn,1.3503026397158241e-12
2007,fin,trd,1.3655082323267895e-12
2007,tsv,trn,1.3545335997508703e-12
2007,tsv,trd,1.3698280446528074e-12
2007,nrs,trn,1.350701811755618e-12
2007,nrs,trd,1.3659187312100322e-12
2007,sec,trn,1.3557925715596598e-12
2007,sec,trd,1.3710865971924888e-12
2007,art,trn,1.354120948854642e-12
2007,art,trd,1.369383939126768e-12
2007,mov,trn,1.3503816591034905e-12
2007,mov,trd,1.3655752715246233e-12
2007,fpd,trn,1.3454901992198538e-12
2007,fpd,trd,1.3606047784944116e-12
2007,slg,trn,1.3560514839828698e-12
2007,slg,trd,1.371331492316436e-12
2007,pri,trn,1.3503472053763062e-12
2007,pri,trd,1.3655574579374283e-12
2007,grd,trn,1.3414922861715345e-12
2007,grd,trd,1.3565411041421126e-12
2007,pip,trn,23.98045562793373
2007,pip,trd,1.3743835202500967e-12
2007,sle,trn,1.3543208348006648e-12
2007,sle,trd,1.3695960004125727e-12
2007,osv,trn,1.3533220007113677e-12
2007,osv,trd,1.368592804874116e-12
2007,trn,trn,50.86972468121782
2007,trn,trd,1.3726616745810622e-12
2007,smn,trn,1.3432605664342196e-12
2007,smn,trd,1.358354975618279e-12
2007,fmt,trn,1.355122663252593e-12
2007,fmt,trd,1.3704053715846906e-12
2007,pet,trn,1.3499782757790443e-12
2007,pet,trd,1.365166133434552e-12
2007,mvt,trn,1.3506860612447586e-12
2007,mvt,trd,114.18169002289689
2007,cep,trn,1.35095500503982e-12
2007,cep,trd,1.36616476477759e-12
2007,wst,trn,1.347882799932255e-12
2007,wst,trd,1.3630555257463248e-12
2007,mot,trn,1.3512304848950842e-12
2007,mot,trd,1.3664671242410031e-12
2007,adm,trn,1.355987254323994e-12
2007,adm,trd,1.3712547240288937e-12
2007,soc,trn,1.3492911022540365e-12
2007,soc,trd,1.3644662198381001e-12
2007,alt,trn,1.3437667608806726e-12
2007,alt,trd,1.3588286892178508e-12
2007,pmt,trn,1.3477321926921986e-12
2007,pmt,trd,1.362907546300049e-12
2007,trk,trn,222.6458077038763
2007,trk,trd,1.3770443067972299e-12
2007,fdd,trn,1.3541567350265358e-12
2007,fdd,trd,1.3694435697240453e-12
2007,gmt,trn,1.350213542679842e-12
2007,gmt,trd,153.64294657097489
2007,wtt,trn,22.255260743128076
2007,wtt,trd,1.3792310327591195e-12
2007,wpd,trn,1.3494479256168094e-12
2007,wpd,trd,1.364636954632753e-12
2007,wht,trn,1.3498700332886848e-12
2007,wht,trd,1002.4837902569999
2007,wrh,trn,1.3536805506297888e-12
2007,wrh,trd,1.3689442377105393e-12
2007,ott,trn,1.3518089473429273e-12
2007,ott,trd,619.9913675700692
2007,che,trn,1.3525077402136154e-12
2007,che,trd,1.3677483200086071e-12
2007,air,trn,3.5463070645950974
2007,air,trd,1.3693566537369494e-12
2007,mmf,trn,1.348833069243023e-12
2007,mmf,trd,1.3640137616819108e-12
2007,otr,trn,2.180247960964692
2007,otr,trd,1.3685279905124913e-12
2007,min,trn,1.354856507756921e-12
2007,min,trd,1.3701311163212612e-12
2008,ppd,trn,2.2045328892852894e-12
2008,ppd,trd,2.2239977815129727e-12
2008,res,trn,2.2013881114741707e-12
2008,res,trd,2.2208046204809393e-12
2008,com,trn,2.2041585288889817e-12
2008,com,trd,2.223616416660529e-12
2008,amb,trn,2.2060477863908217e-12
2008,amb,trd,2.2255271136124926e-12
2008,fbp,trn,2.208963246407166e-12
2008,fbp,trd,2.228489108767583e-12
2008,rec,trn,2.1976554640706055e-12
2008,rec,trd,2.2170309942523534e-12
2008,con,trn,2.2065536691021116e-12
2008,con,trd,2.226035963502789e-12
2008,agr,trn,2.208467189315132e-12
2008,agr,trd,2.2279839144204377e-12
2008,eec,trn,2.2015119197841568e-12
2008,eec,trd,2.2209423729158265e-12
2008,fnd,trn,2.2129013204819508e-12
2008,fnd,trd,2.2324796865260373e-12
2008,pub,trn,2.209503466411335e-12
2008,pub,trd,2.2290352293353017e-12
2008,hou,trn,2.212600309164376e-12
2008,hou,trd,2.2321605353678955e-12
2008,fbt,trn,2.2061628007906356e-12
2008,fbt,trd,157.61586362257597
2008,ins,trn,2.2105081248212383e-12
2008,ins,trd,2.230050758008375e-12
2008,tex,trn,2.200210651857001e-12
2008,tex,trd,2.2196164057437787e-12
2008,leg,trn,2.220263147902656e-12
2008,leg,trd,2.2399335963235673e-12
2008,fen,trn,2.218949467570356e-12
2008,fen,trd,2.2386016501740915e-12
2008,uti,trn,2.2130471365624454e-12
2008,uti,trd,2.2326440671865073e-12
2008,nmp,trn,2.1990379411341343e-12
2008,nmp,trd,2.2184127476703133e-12
2008,brd,trn,2.216246912672195e-12
2008,brd,trd,2.2358621627147363e-12
2008,bnk,trn,2.210160107862258e-12
2008,bnk,trd,2.2296898762600524e-12
2008,ore,trn,2.2107364772012156e-12
2008,ore,trd,2.2302722542378422e-12
2008,edu,trn,2.212769746434783e-12
2008,edu,trd,2.2323588616366974e-12
2008,ote,trn,2.207293767950803e-12
2008,ote,trd,2.2267901677739644e-12
2008,man,trn,2.2146097564165546e-12
2008,man,trd,2.2342010062063265e-12
2008,mch,trn,2.2096445857768035e-12
2008,mch,trd,2.229179876363453e-12
2008,dat,trn,2.20461376763684e-12
2008,dat,trd,2.2240726232674e-12
2008,amd,trn,2.203357657008308e-12
2008,amd,trd,2.222804793456727e-12
2008,oil,trn,2.18356451378318e-12
2008,oil,trd,2.2027681621455443e-12
2008,hos,trn,2.2122460329081937e-12
2008,hos,trd,2.231830445960454e-12
2008,rnt,trn,2.2108229773048537e-12
2008,rnt,trd,2.230366273292635e-12
2008,pla,trn,2.207653452454761e-12
2008,pla,trd,2.2271681585396804e-12
2008,fof,trn,2.1949302285282997e-12
2008,fof,trd,2.2142743957354673e-12
2008,fin,trn,2.197842548854122e-12
2008,fin,trd,2.217206322119197e-12
2008,tsv,trn,2.2038111152681473e-12
2008,tsv,trd,2.2232784246815174e-12
2008,nrs,trn,2.205909919774249e-12
2008,nrs,trd,2.225394765678718e-12
2008,sec,trn,2.2123006552963015e-12
2008,sec,trd,2.2318605068182814e-12
2008,art,trn,2.2111984877548722e-12
2008,art,trd,2.2307438270241437e-12
2008,mov,trn,2.2075404583441763e-12
2008,mov,trd,2.227033803383442e-12
2008,fpd,trn,2.197683064747656e-12
2008,fpd,trd,2.2170610561784847e-12
2008,slg,trn,2.2139536112940066e-12
2008,slg,trd,2.2335192857683325e-12
2008,pri,trn,2.2055632343205597e-12
2008,pri,trd,2.225039091059235e-12
2008,grd,trn,2.1968437808917627e-12
2008,grd,trd,2.2161881331139526e-12
2008,pip,trn,30.122744210085198
2008,pip,trd,2.2353040193949687e-12
2008,sle,trn,2.2120518698434473e-12
2008,sle,trd,2.2316170092179954e-12
2008,osv,trn,2.2079511893760715e-12
2008,osv,trd,2.2274730292788172e-12
2008,trn,trn,57.072557163467934
2008,trn,trd,2.233916257609492e-12
2008,smn,trn,2.1959240427972413e-12
2008,smn,trd,2.215276131175704e-12
2008,fmt,trn,2.2103891997174045e-12
2008,fmt,trd,2.229939924514592e-12
2008,pet,trn,2.200242359126331e-12
2008,pet,trd,2.2196847318116688e-12
2008,mvt,trn,2.205694360891192e-12
2008,mvt,trd,90.08009964781498
2008,cep,trn,2.205949728985374e-12
2008,cep,trd,2.22545000911677e-12
2008,wst,trn,2.2034921006903977e-12
2008,wst,trd,2.2229299366753866e-12
2008,mot,trn,2.2031807065369954e-12
2008,mot,trd,2.2226448070150036e-12
2008,adm,trn,2.212673307755723e-12
2008,adm,trd,2.23224157809259e-12
2008,soc,trn,2.2045212438637225e-12
2008,soc,trd,2.2239839351123264e-12
2008,alt,trn,2.1957920678695523e-12
2008,alt,trd,2.215149611581651e-12
2008,pmt,trn,2.199238048265823e-12
2008,pmt,trd,2.218652648624207e-12
2008,trk,trn,229.1877284299611
2008,trk,trd,2.241393002736061e-12
2008,fdd,trn,2.2118361025066882e-12
2008,fdd,trd,2.2313926970927907e-12
2008,gmt,trn,2.204858773742938e-12
2008,gmt,trd,157.91829334772152
2008,wtt,trn,25.915411656387064
2008,wtt,trd,2.251181850128356e-12
2008,wpd,trn,2.197350359215367e-12
2008,wpd,trd,2.2167112366840203e-12
2008,wht,trn,2.2046899751282905e-12
2008,wht,trd,1063.0679198899923
2008,wrh,trn,2.2100436733498763e-12
2008,wrh,trd,2.22957776736652e-12
2008,ott,trn,2.2069494238816232e-12
2008,ott,trd,590.6269194610558
2008,che,trn,2.2069686273051798e-12
2008,che,trd,2.226487860123025e-12
2008,air,trn,3.819276836775879
2008,air,trd,2.231422600672306e-12
2008,mmf,trn,2.2029553852436887e-12
2008,mmf,trd,2.2224081299027832e-12
2008,otr,trn,2.2884966547786507
2008,otr,trd,2.229985096036276e-12
2008,min,trn,2.2101584658985574e-12
2008,min,trd,2.229689465300077e-12
2009,ppd,trn,9.41003765185871e-13
2009,ppd,trd,9.508754820031335e-13
2009,res,trn,9.406275971576903e-13
2009,res,trd,9.504935320423123e-13
2009,com,trn,9.384261658263528e-13
2009,com,trd,9.482423880510923e-13
2009,amb,trn,9.435813967132801e-13
2009,amb,trd,9.5348727144075e-13
2009,fbp,trn,9.422529336989153e-13
2009,fbp,trd,9.521352422659296e-13
2009,rec,trn,9.400652687268934e-13
2009,rec,trd,9.499209530414286e-13
2009,con,trn,9.412521902200283e-13
2009,con,trd,9.511167165605652e-13
2009,agr,trn,9.443661612426e-13
2009,agr,trd,9.542973529804042e-13
2009,eec,trn,9.38609573320114e-13
2009,eec,trd,9.48440429314685e-13
2009,fnd,trn,9.42146513070055e-13
2009,fnd,trd,9.520350691487829e-13
2009,pub,trn,9.42012586373108e-13
2009,pub,trd,9.518927709327322e-13
2009,hou,trn,9.451086195543245e-13
2009,hou,trd,9.5501233691147e-13
2009,fbt,trn,9.393133602850134e-13
2009,fbt,trd,155.82772471831666
2009,ins,trn,9.40805400797769e-13
2009,ins,trd,9.506593540808454e-13
2009,tex,trn,9.35136403694443e-13
2009,tex,trd,9.44906705479649e-13
2009,leg,trn,9.443846740558807e-13
2009,leg,trd,9.54298777979102e-13
2009,fen,trn,9.450274772457956e-13
2009,fen,trd,9.549610051006751e-13
2009,uti,trn,9.442443811833016e-13
2009,uti,trd,9.54156644367599e-13
2009,nmp,trn,9.388985793217283e-13
2009,nmp,trd,9.487275912904695e-13
2009,brd,trn,9.445615837817237e-13
2009,brd,trd,9.544724825262497e-13
2009,bnk,trn,9.422256539905091e-13
2009,bnk,trd,9.520955567819474e-13
2009,ore,trn,9.43496625572141e-13
2009,ore,trd,9.533858337612122e-13
2009,edu,trn,9.440609144978916e-13
2009,edu,trd,9.539708005189123e-13
2009,ote,trn,9.40078887622033e-13
2009,ote,trd,9.499195099925124e-13
2009,man,trn,9.428042268540135e-13
2009,man,trd,9.526847884725979e-13
2009,mch,trn,9.418638269513493e-13
2009,mch,trd,9.51743928495179e-13
2009,dat,trn,9.412296561073873e-13
2009,dat,trd,9.511061016469386e-13
2009,amd,trn,9.389534597666642e-13
2009,amd,trd,9.487890481033438e-13
2009,oil,trn,9.341402264486566e-13
2009,oil,trd,9.43906731897592e-13
2009,hos,trn,9.443884276798532e-13
2009,hos,trd,9.543097239608863e-13
2009,rnt,trn,9.434573821431975e-13
2009,rnt,trd,9.533567673114051e-13
2009,pla,trn,9.418333622076726e-13
2009,pla,trd,9.517124924492987e-13
2009,fof,trn,9.345866578785981e-13
2009,fof,trd,9.443500328810393e-13
2009,fin,trn,9.39864673065928e-13
2009,fin,trd,9.497061344966261e-13
2009,tsv,trn,9.444729220468505e-13
2009,tsv,trd,9.544164587199077e-13
2009,nrs,trn,9.39316838226619e-13
2009,nrs,trd,9.491565084159762e-13
2009,sec,trn,9.428340101363938e-13
2009,sec,trd,9.527239345541447e-13
2009,art,trn,9.42194067872068e-13
2009,art,trd,9.520716357409242e-13
2009,mov,trn,9.401316686303067e-13
2009,mov,trd,9.499746138648255e-13
2009,fpd,trn,9.360830840327286e-13
2009,fpd,trd,9.458553533737796e-13
2009,slg,trn,9.438545944518873e-13
2009,slg,trd,9.537397822933987e-13
2009,pri,trn,9.386549152668019e-13
2009,pri,trd,9.484890565783856e-13
2009,grd,trn,9.353017634607901e-13
2009,grd,trd,9.45080188013278e-13
2009,pip,trn,26.921448816658003
2009,pip,trd,9.5209875494429e-13
2009,sle,trn,9.41480042113497e-13
2009,sle,trd,9.513543278625228e-13
2009,osv,trn,9.427938049715647e-13
2009,osv,trd,9.52690917418879e-13
2009,trn,trn,44.81643693138413
2009,trn,trd,9.54586562323253e-13
2009,smn,trn,9.369086620992447e-13
2009,smn,trd,9.46707728832482e-13
2009,fmt,trn,9.419043125260117e-13
2009,fmt,trd,9.517853401511406e-13
2009,pet,trn,9.400368325821474e-13
2009,pet,trd,9.49886866462185e-13
2009,mvt,trn,9.393799530247002e-13
2009,mvt,trd,64.15466177872388
2009,cep,trn,9.393069521871441e-13
2009,cep,trd,9.491424396996578e-13
2009,wst,trn,9.3867215714305e-13
2009,wst,trd,9.48500730450597e-13
2009,mot,trn,9.400231849532608e-13
2009,mot,trd,9.49884846119499e-13
2009,adm,trn,9.41969762773349e-13
2009,adm,trd,9.51831746807774e-13
2009,soc,trn,9.391312854025351e-13
2009,soc,trd,9.489540371703538e-13
2009,alt,trn,9.340364391866288e-13
2009,alt,trd,9.437698884336955e-13
2009,pmt,trn,9.373080629873437e-13
2009,pmt,trd,9.471289554625255e-13
2009,trk,trn,187.77730226612127
2009,trk,trd,9.55832118618747e-13
2009,fdd,trn,9.430029618549865e-13
2009,fdd,trd,9.529063295110332e-13
2009,gmt,trn,9.387496223130686e-13
2009,gmt,trd,165.0937825823774
2009,wtt,trn,19.419494648087237
2009,wtt,trd,9.543664072418831e-13
2009,wpd,trn,9.375281313005694e-13
2009,wpd,trd,9.473343355289678e-13
2009,wht,trn,9.389819164538203e-13
2009,wht,trd,913.3937405770697
2009,wrh,trn,9.408884175691946e-13
2009,wrh,trd,9.507510504624194e-13
2009,ott,trn,9.40003040843368e-13
2009,ott,trd,564.9193317147289
2009,che,trn,9.412881152400556e-13
2009,che,trd,9.511523624976604e-13
2009,air,trn,2.687176088418813
2009,air,trd,9.517872084990012e-13
2009,mmf,trn,9.395359904228406e-13
2009,mmf,trd,9.493741237597594e-13
2009,otr,trn,1.7754804227564651
2009,otr,trd,9.506374737807304e-13
2009,min,trn,9.442347112839235e-13
2009,min,trd,9.541370798715107e-13
2010,ppd,trn,4.1546808847864206e-13
2010,ppd,trd,4.206059643377989e-13
2010,res,trn,4.1516229385351746e-13
2010,res,trd,4.202948333276747e-13
2010,com,trn,4.1511771599632185e-13
2010,com,trd,4.202359525930811e-13
2010,amb,trn,4.166868483670313e-13
2010,amb,trd,4.2184084284807186e-13
2010,fbp,trn,4.1647163098499895e-13
2010,fbp,trd,4.216203295336745e-13
2010,rec,trn,4.150208205449095e-13
2010,rec,trd,4.2014959406909497e-13
2010,con,trn,4.1576696802558166e-13
2010,con,trd,4.2090228495728523e-13
2010,agr,trn,4.1697409004638537e-13
2010,agr,trd,4.221456644824717e-13
2010,eec,trn,4.1448486000105066e-13
2010,eec,trd,4.1960259579916996e-13
2010,fnd,trn,4.1615972919544306e-13
2010,fnd,trd,4.2131136365364304e-13
2010,pub,trn,4.1650271793815883e-13
2010,pub,trd,4.2165267407370176e-13
2010,hou,trn,4.18153752826262e-13
2010,hou,trd,4.233109903537706e-13
2010,fbt,trn,4.1523219000055375e-13
2010,fbt,trd,160.7475195872575
2010,ins,trn,4.1643738170227563e-13
2010,ins,trd,4.2158056360434855e-13
2010,tex,trn,4.13538773579621e-13
2010,tex,trd,4.186353287136565e-13
2010,leg,trn,4.1752868044529057e-13
2010,leg,trd,4.226954689061051e-13
2010,fen,trn,4.1733375753768085e-13
2010,fen,trd,4.225063315307673e-13
2010,uti,trn,4.173150253448572e-13
2010,uti,trd,4.2247428961254413e-13
2010,nmp,trn,4.1438800563792237e-13
2010,nmp,trd,4.194975948093813e-13
2010,brd,trn,4.175508858493325e-13
2010,brd,trd,4.227121434540161e-13
2010,bnk,trn,4.166271962245813e-13
2010,bnk,trd,4.2176695518985797e-13
2010,ore,trn,4.1713712692540296e-13
2010,ore,trd,4.2228269373225826e-13
2010,edu,trn,4.172670890167082e-13
2010,edu,trd,4.2242975557025253e-13
2010,ote,trn,4.1612420014771843e-13
2010,ote,trd,4.2126283104325047e-13
2010,man,trn,4.169484611827432e-13
2010,man,trd,4.220939182121847e-13
2010,mch,trn,4.162791502279297e-13
2010,mch,trd,4.2142880990107513e-13
2010,dat,trn,4.153661333436059e-13
2010,dat,trd,4.2050236428288666e-13
2010,amd,trn,4.147084873259022e-13
2010,amd,trd,4.198304718015415e-13
2010,oil,trn,4.1199160799583906e-13
2010,oil,trd,4.170706654136164e-13
2010,hos,trn,4.1726899762847695e-13
2010,hos,trd,4.224369399257639e-13
2010,rnt,trn,4.169651375239818e-13
2010,rnt,trd,4.221206113897081e-13
2010,pla,trn,4.161774798177274e-13
2010,pla,trd,4.2132261450943735e-13
2010,fof,trn,4.130975918280563e-13
2010,fof,trd,4.1818333529456084e-13
2010,fin,trn,4.146552225243743e-13
2010,fin,trd,4.1976811365318677e-13
2010,tsv,trn,4.170651291043361e-13
2010,tsv,trd,4.222297550377559e-13
2010,nrs,trn,4.15221559785934e-13
2010,nrs,trd,4.203520904263052e-13
2010,sec,trn,4.167580670721205e-13
2010,sec,trd,4.219098219115823e-13
2010,art,trn,4.163941348900319e-13
2010,art,trd,4.215407842886812e-13
2010,mov,trn,4.157795688681693e-13
2010,mov,trd,4.2091245072983045e-13
2010,fpd,trn,4.1404309750422756e-13
2010,fpd,trd,4.19135828852482e-13
2010,slg,trn,4.1739324109120943e-13
2010,slg,trd,4.2254308244035925e-13
2010,pri,trn,4.146064205621574e-13
2010,pri,trd,4.1972873415546235e-13
2010,grd,trn,4.1142435925516066e-13
2010,grd,trd,4.164893343244116e-13
2010,pip,trn,31.23179081659033
2010,pip,trd,4.22391556960133e-13
2010,sle,trn,4.1607778752138706e-13
2010,sle,trd,4.2122517836595044e-13
2010,osv,trn,4.162601380900061e-13
2010,osv,trd,4.2141089162958534e-13
2010,trn,trn,54.6654844104354
2010,trn,trd,4.229303889605981e-13
2010,smn,trn,4.1394970196789226e-13
2010,smn,trd,4.1905675846131144e-13
2010,fmt,trn,4.1619592970513e-13
2010,fmt,trd,4.213420314385076e-13
2010,pet,trn,4.1513590679843937e-13
2010,pet,trd,4.202591950074654e-13
2010,mvt,trn,4.1502713732144457e-13
2010,mvt,trd,105.73215434140421
2010,cep,trn,4.1521596374083636e-13
2010,cep,trd,4.2033973855865836e-13
2010,wst,trn,4.1428264266709925e-13
2010,wst,trd,4.1940254571648667e-13
2010,mot,trn,4.155503866326066e-13
2010,mot,trd,4.2069046520763777e-13
2010,adm,trn,4.1673753295861475e-13
2010,adm,trd,4.2187562671578233e-13
2010,soc,trn,4.152169301696536e-13
2010,soc,trd,4.2033586765091814e-13
2010,alt,trn,4.1360152686504575e-13
2010,alt,trd,4.1867768994821053e-13
2010,pmt,trn,4.141877864918779e-13
2010,pmt,trd,4.193052436423559e-13
2010,trk,trn,206.1950842421419
2010,trk,trd,4.2388471738195364e-13
2010,fdd,trn,4.167941183966562e-13
2010,fdd,trd,4.2195591334721027e-13
2010,gmt,trn,4.1479117453259687e-13
2010,gmt,trd,169.70683822910826
2010,wtt,trn,19.37021928341114
2010,wtt,trd,4.2588627012797383e-13
2010,wpd,trn,4.1388235500236384e-13
2010,wpd,trd,4.189815891032691e-13
2010,wht,trn,4.150701465587439e-13
2010,wht,trd,1102.7711600178102
2010,wrh,trn,4.1576878542550136e-13
2010,wrh,trd,4.2090608617490375e-13
2010,ott,trn,4.154705116745068e-13
2010,ott,trd,583.1840097983933
2010,che,trn,4.1603555678499196e-13
2010,che,trd,4.2117252680499307e-13
2010,air,trn,3.3077052998309755
2010,air,trd,4.2136358160486895e-13
2010,mmf,trn,4.152683978365406e-13
2010,mmf,trd,4.203940352930614e-13
2010,otr,trn,2.2565505312434784
2010,otr,trd,4.2119131976105695e-13
2010,min,trn,4.1758584780918394e-13
2010,min,trd,4.227452924070524e-13
2011,ppd,trn,8.061559597299518e-13
2011,ppd,trd,8.123771143010745e-13
2011,res,trn,8.052440120055599e-13
2011,res,trd,8.114451202749001e-13
2011,com,trn,8.054195117875989e-13
2011,com,trd,8.116254560324227e-13
2011,amb,trn,8.079043166355621e-13
2011,amb,trd,8.141407134704271e-13
2011,fbp,trn,8.074826485795249e-13
2011,fbp,trd,8.137144233051872e-13
2011,rec,trn,8.042775623790249e-13
2011,rec,trd,8.104737930231488e-13
2011,con,trn,8.06664438295149e-13
2011,con,trd,8.128845196421818e-13
2011,agr,trn,8.090390996410806e-13
2011,agr,trd,8.152961334018752e-13
2011,eec,trn,8.045845203174364e-13
2011,eec,trd,8.107894738587163e-13
2011,fnd,trn,8.082052524803765e-13
2011,fnd,trd,8.144525538094978e-13
2011,pub,trn,8.081482935011672e-13
2011,pub,trd,8.143939313919711e-13
2011,hou,trn,8.098666703824094e-13
2011,hou,trd,8.161200318524631e-13
2011,fbt,trn,8.062245390040312e-13
2011,fbt,trd,166.65798842587412
2011,ins,trn,8.081116212555468e-13
2011,ins,trd,8.143547124450664e-13
2011,tex,trn,8.041465239538701e-13
2011,tex,trd,8.103448164435366e-13
2011,leg,trn,8.102879798204958e-13
2011,leg,trd,8.165595797318468e-13
2011,fen,trn,8.105452120893606e-13
2011,fen,trd,8.168228286305221e-13
2011,uti,trn,8.089866524477727e-13
2011,uti,trd,8.152418403808539e-13
2011,nmp,trn,8.044224175323581e-13
2011,nmp,trd,8.106163160528537e-13
2011,brd,trn,8.097056283850966e-13
2011,brd,trd,8.15967854253751e-13
2011,bnk,trn,8.07286660840193e-13
2011,bnk,trd,8.135149210256951e-13
2011,ore,trn,8.082386179077682e-13
2011,ore,trd,8.144813312410288e-13
2011,edu,trn,8.089093358554963e-13
2011,edu,trd,8.151653404946279e-13
2011,ote,trn,8.078661809614665e-13
2011,ote,trd,8.141069577050088e-13
2011,man,trn,8.09184277290111e-13
2011,man,trd,8.154406479988497e-13
2011,mch,trn,8.076018266301752e-13
2011,mch,trd,8.138382554857446e-13
2011,dat,trn,8.064765927647643e-13
2011,dat,trd,8.126998391258848e-13
2011,amd,trn,8.051380025240055e-13
2011,amd,trd,8.113434313546058e-13
2011,oil,trn,7.997573515800865e-13
2011,oil,trd,8.05901008561992e-13
2011,hos,trn,8.090932126005473e-13
2011,hos,trd,8.153485185943773e-13
2011,rnt,trn,8.084298445607753e-13
2011,rnt,trd,8.146711291365259e-13
2011,pla,trn,8.071967600239433e-13
2011,pla,trd,8.134330486591897e-13
2011,fof,trn,8.019495655965769e-13
2011,fof,trd,8.081231153972827e-13
2011,fin,trn,8.041773461812262e-13
2011,fin,trd,8.103705900078608e-13
2011,tsv,trn,8.073526779090901e-13
2011,tsv,trd,8.135852284827075e-13
2011,nrs,trn,8.061298234845399e-13
2011,nrs,trd,8.123536065629898e-13
2011,sec,trn,8.082489308577422e-13
2011,sec,trd,8.144914448960514e-13
2011,art,trn,8.083935439097858e-13
