yr,j,i,value
2003,eec,ppd,0.03931194544131033
2003,eec,com,0.147385600095288
2003,eec,con,0.020003767038479087
2003,eec,eec,88.83830990814474
2003,eec,nmp,0.09295738679665362
2003,eec,ote,0.0692474069633767
2003,eec,mch,1.361183611790043
2003,eec,pla,0.07949731020367218
2003,eec,tsv,1.6538841618359825
2003,eec,fpd,0.018766177356605695
2003,eec,fmt,0.8185790959483848
2003,eec,pet,0.03277650527857888
2003,eec,cep,1.316237557818658
2003,eec,mot,0.5971895710900226
2003,eec,pmt,0.8153601813873371
2003,eec,wht,1.1650827083029205
2003,eec,che,0.2361953409162406
2003,eec,mmf,0.12169640488149759
2003,fnd,com,1.9726457460728606
2003,fnd,fbp,0.03551533907049212
2003,fnd,con,0.31254318137566706
2003,fnd,agr,0.829003478776317
2003,fnd,fnd,219.62273471554033
2003,fnd,pub,0.1794639575885178
2003,fnd,fen,0.4481079074317523
2003,fnd,uti,0.051846496210893225
2003,fnd,hos,1.3342086343015889
2003,fnd,fof,0.1017216146352473
2003,fnd,fin,0.07988341628075196
2003,fnd,tsv,10.981792048016304
2003,fnd,pri,0.007933901421723105
2003,fnd,pmt,0.0010668818450180987
2003,fnd,che,0.006913263065463293
2003,fnd,mmf,0.06104374013900974
2003,pub,com,6.473537479907334
2003,pub,con,0.0049999850998356824
2003,pub,pub,167.52578260136752
2003,pub,edu,0.8918708863973036
2003,pub,dat,5.173316122446447
2003,pub,rnt,0.0210250213216944
2003,pub,tsv,77.61550729803508
2003,pub,pri,1.570220430686139
2003,pub,adm,0.6652710126902678
2003,pub,wht,0.4614233803086032
2003,pub,ott,0.23564944426023457
2003,hou,com,0.06014330825968562
2003,hou,con,25.288759043841903
2003,hou,hou,1183.8868923357124
2003,hou,tsv,0.006012837897606766
2003,fbt,res,9.367890314957974
2003,fbt,com,0.005056868080209673
2003,fbt,fbp,6.907590682693267
2003,fbt,rec,0.05051018211070665
2003,fbt,con,0.0020180501949356223
2003,fbt,fbt,127.70161459957825
2003,fbt,bnk,0.1478382905901545
2003,fbt,rnt,0.9222488543888864
2003,fbt,tsv,0.020221603485363317
2003,fbt,osv,0.29572214527078816
2003,fbt,adm,0.05964047229186471
2003,fbt,wrh,0.013051734672698623
2003,ins,com,1.4407526698275375
2003,ins,con,0.005988639321091603
2003,ins,ins,490.25269953096233
2003,ins,leg,0.1978535521197251
2003,ins,ore,0.3800206067899403
2003,ins,tsv,0.4231073323366835
2003,ins,sec,0.6038816951225938
2003,tex,ppd,0.14613226446904434
2003,tex,com,0.03533016750428477
2003,tex,con,0.016111984177738646
2003,tex,tex,63.067392564200674
2003,tex,ote,0.0010107540166718252
2003,tex,pla,0.5322795891036953
2003,tex,tsv,0.23412594160242142
2003,tex,fpd,0.5151511347111831
2003,tex,pri,0.09732587113444652
2003,tex,fmt,0.16402618558312798
2003,tex,mot,0.24151223120272602
2003,tex,alt,0.2641752125011353
2003,tex,pmt,0.08949410352396547
2003,tex,wht,0.6699652110113553
2003,tex,che,5.676607265524322
2003,tex,mmf,0.22115884471948083
2003,leg,com,0.214253114906729
2003,leg,leg,225.0790599824767
2003,leg,tsv,0.10509596302571182
2003,fen,res,1.926183288065469
2003,fen,com,0.4123964952736354
2003,fen,rec,0.002992375548531197
2003,fen,ins,4.2673344655876715
2003,fen,tex,0.006891096779454847
2003,fen,fen,68.37671601928956
2003,fen,uti,9.790302116047739
2003,fen,ore,0.6138131909978439
2003,fen,mov,0.1056194505900548
2003,fen,osv,0.0009968662880673934
2003,fen,gmt,3.4428406756479557
2003,fen,wht,0.002927610287612801
2003,fen,wrh,0.01784104461031614
2003,uti,com,0.40310797480801
2003,uti,con,1.3670281490311254
2003,uti,uti,317.69774345262215
2003,uti,oil,0.02971348617155248
2003,uti,tsv,0.16199984436070378
2003,uti,pip,0.4188336079867316
2003,uti,sle,1.0225087833591644
2003,uti,ott,0.025367214484032053
2003,nmp,ppd,0.07798301341458412
2003,nmp,com,0.02317004186460869
2003,nmp,con,0.16179763796920954
2003,nmp,eec,0.07694421577564184
2003,nmp,tex,0.06456308475621442
2003,nmp,nmp,92.22509608122266
2003,nmp,ote,0.016133713866981043
2003,nmp,mch,0.1350693328852809
2003,nmp,oil,0.0019953831608633117
2003,nmp,pla,0.2865650309164754
2003,nmp,tsv,0.4844258496669869
2003,nmp,fpd,0.08237412746963256
2003,nmp,smn,0.004038773861461691
2003,nmp,fmt,0.09841694842164868
2003,nmp,pet,0.2075829039509522
2003,nmp,cep,0.054981153067106533
2003,nmp,mot,0.04400373574862294
2003,nmp,wpd,0.15930740233629778
2003,nmp,wht,0.8369549029817579
2003,nmp,che,0.1705187597178193
2003,nmp,mmf,0.060644382814811444
2003,nmp,min,0.566999317489399
2003,brd,com,1.6661492966143092
2003,brd,con,1.083303647793994
2003,brd,brd,466.07289146052335
2003,brd,edu,0.0019808987345401067
2003,brd,dat,0.3425514390237596
2003,brd,rnt,2.031595279548014
2003,brd,tsv,66.91344495714299
2003,brd,mov,0.19297719299437724
2003,brd,osv,1.3835995906357792
2003,brd,wht,1.914777699994615
2003,brd,ott,0.5561101442053544
2003,bnk,com,2.1854020236703233
2003,bnk,con,0.001992078940962366
2003,bnk,bnk,515.2760301282298
2003,bnk,rnt,46.64320376604192
2003,bnk,tsv,0.3173917958297876
2003,bnk,sec,48.18439107253075
2003,bnk,ott,0.5910655704166534
2003,ore,com,0.056989220021493876
2003,ore,rec,0.0029961877852572776
2003,ore,con,0.2224142631107522
2003,ore,ins,0.03896149302611901
2003,ore,ore,648.5019750490302
2003,ore,amd,0.04495692579051962
2003,ore,tsv,0.04697847672292037
2003,ore,osv,0.057869768186784944
2003,edu,res,5.500557670899507
2003,edu,com,2.4207248926521765
2003,edu,con,0.5832662998596622
2003,edu,ins,0.020972222085305567
2003,edu,ore,0.031968196720634744
2003,edu,edu,143.7673868786558
2003,edu,amd,6.25988451906627
2003,edu,rnt,0.00798615997868234
2003,edu,tsv,16.389952379337615
2003,edu,art,0.3736141158924236
2003,edu,osv,0.014961322410031301
2003,edu,ott,0.5430004050457743
2003,ote,com,0.41957517109577896
2003,ote,con,0.17539305343888334
2003,ote,eec,0.7481086747248429
2003,ote,tex,0.05613790285998768
2003,ote,ote,145.39983637422063
2003,ote,mch,3.4128605002095886
2003,ote,pla,0.2752426875965193
2003,ote,tsv,18.325504177838134
2003,ote,fmt,0.7747725034885194
2003,ote,cep,1.2440238020068812
2003,ote,mot,0.4670819535406915
2003,ote,pmt,0.008542459482270282
2003,ote,wht,0.485196259857607
2003,ote,che,0.20072292594783311
2003,man,com,3.250069832465826
2003,man,con,0.08972726184067376
2003,man,man,272.7310311881535
2003,man,tsv,3.6478510022701536
2003,mch,ppd,0.030241026647530273
2003,mch,com,0.5634939480108342
2003,mch,fbp,0.12095045025268658
2003,mch,con,0.3490771825551324
2003,mch,eec,1.916482792629506
2003,mch,nmp,0.11966216928951626
2003,mch,ote,0.6122085224081819
2003,mch,mch,228.49375928026407
2003,mch,rnt,0.013018810222970224
2003,mch,pla,0.4283068368510306
2003,mch,tsv,4.347362321964172
2003,mch,fpd,0.10667443410009161
2003,mch,osv,0.002001439907735535
2003,mch,fmt,2.939592188232552
2003,mch,pet,0.000993649254142684
2003,mch,cep,0.9103552835942276
2003,mch,mot,2.088246787617583
2003,mch,pmt,0.5250192327619965
2003,mch,wht,4.308707250664547
2003,mch,che,0.626237587008111
2003,mch,mmf,0.4511831685706094
2003,dat,com,10.891380545901162
2003,dat,con,0.018921320388480597
2003,dat,pub,3.4095359495920032
2003,dat,ins,0.002992677508819745
2003,dat,brd,0.16174296343301328
2003,dat,edu,0.1614921238744026
2003,dat,dat,57.37088358532731
2003,dat,rnt,0.05483924645707733
2003,dat,tsv,9.407377888671169
2003,dat,adm,0.11973621169954105
2003,dat,wht,0.1316999300863645
2003,dat,ott,0.09152649720819069
2003,amd,res,22.565283043176574
2003,amd,com,0.007002680327789201
2003,amd,rec,25.952822949197966
2003,amd,con,0.4570518154280589
2003,amd,fbt,0.3210945473993979
2003,amd,brd,0.03221405197506687
2003,amd,ore,0.09699016188989835
2003,amd,amd,89.59701784629578
2003,amd,rnt,0.10890739316532537
2003,amd,tsv,0.004000552713103779
2003,amd,art,0.14997924386248312
2003,amd,osv,0.11081249552833203
2003,amd,mvt,0.0097707615690017
2003,amd,gmt,0.39334139109750194
2003,amd,ott,0.6762012513459456
2003,oil,com,0.06424203288008978
2003,oil,con,0.13217746087775464
2003,oil,oil,129.56988024376145
2003,oil,tsv,0.5077772948937297
2003,oil,smn,14.531320158304508
2003,oil,pet,15.224030376518328
2003,oil,wht,0.206019028984664
2003,oil,che,0.07650535379525676
2003,oil,min,0.15901128584467583
2003,hos,res,0.9790599737880391
2003,hos,com,1.0949907591646042
2003,hos,amb,6.387290770841034
2003,hos,con,0.6728203516450472
2003,hos,hos,393.88548546715964
2003,hos,rnt,0.412003365641027
2003,hos,tsv,3.341285089141516
2003,hos,ott,1.095557418891514
2003,rnt,com,0.0700790242091268
2003,rnt,con,0.05792412985674294
2003,rnt,fbt,1.2785434633217265
2003,rnt,ins,0.09703203136404663
2003,rnt,ore,0.8565650505617273
2003,rnt,rnt,208.72761957259146
2003,rnt,tsv,0.015012955565309707
2003,rnt,sec,0.011208591791454458
2003,rnt,grd,0.019972713805245124
2003,rnt,osv,0.6224220694789332
2003,rnt,mvt,0.10071632425188691
2003,rnt,trk,0.28661175495895724
2003,rnt,wht,0.11838522431491232
2003,rnt,ott,0.5810300719839782
2003,pla,ppd,1.2883825579778188
2003,pla,com,0.12070975544409047
2003,pla,con,0.027093926425739403
2003,pla,eec,0.2723989775132275
2003,pla,tex,0.2519174737195966
2003,pla,nmp,0.2272137233646333
2003,pla,ote,0.06645388769347937
2003,pla,mch,1.3387090540277884
2003,pla,pla,164.11940652208278
2003,pla,tsv,1.2057689582384814
2003,pla,fpd,0.16846700277998378
2003,pla,pri,0.11598161064981137
2003,pla,fmt,0.9085164489186031
2003,pla,pet,0.00398623516237116
2003,pla,cep,0.22658687934113256
2003,pla,mot,0.6271254558724219
2003,pla,pmt,0.1085471425350233
2003,pla,wpd,0.26743828715278595
2003,pla,wht,1.6763150672062876
2003,pla,che,1.7006706248341745
2003,pla,mmf,0.6184477255388748
2003,fof,con,0.39686456247187724
2003,fof,agr,0.028823856819831847
2003,fof,fof,40.54688281681539
2003,fin,com,0.0328874855815584
2003,fin,con,0.004970907489456162
2003,fin,fin,70.01885356346028
2003,fin,tsv,0.013948553956895707
2003,tsv,com,4.6540727217365205
2003,tsv,con,0.3841504739069725
2003,tsv,dat,0.8201283406137715
2003,tsv,rnt,0.003996216756432507
2003,tsv,tsv,720.4063158981799
2003,tsv,sec,0.011198713100254241
2003,tsv,art,0.001000100742482901
2003,tsv,pri,0.13321710732464462
2003,tsv,osv,1.0381012653132444
2003,tsv,adm,1.5465958951031762
2003,tsv,gmt,0.2615403847774637
2003,tsv,ott,3.20492179254232
2003,nrs,res,0.24722562853300462
2003,nrs,com,0.020049304767986373
2003,nrs,amb,0.7502543228688618
2003,nrs,con,0.0260007091763586
2003,nrs,ore,0.031061860976812055
2003,nrs,rnt,0.2453053350931998
2003,nrs,tsv,0.018039543198916687
2003,nrs,nrs,135.07341510739369
2003,nrs,soc,0.06994186248993038
2003,nrs,ott,0.046937088064136184
2003,sec,com,0.6062310044411963
2003,sec,con,0.001944687579861037
2003,sec,ins,0.9981955542421543
2003,sec,bnk,6.547259418020929
2003,sec,tsv,0.20267083530283478
2003,sec,sec,296.53975357744054
2003,art,res,1.049894348374053
2003,art,com,0.04702340619564608
2003,art,rec,1.7708548163282465
2003,art,con,0.18863341056024976
2003,art,ore,0.031000932688456634
2003,art,edu,0.04196092380385344
2003,art,amd,0.0010001073006933403
2003,art,rnt,3.662364069534979
2003,art,tsv,3.6708384034902783
2003,art,art,82.21134858267622
2003,art,osv,0.17572566218625196
2003,art,ott,1.1847304002943277
2003,mov,com,0.10513803357673153
2003,mov,rec,0.033005667323593446
2003,mov,con,0.003995672367701753
2003,mov,ore,0.07106008454781557
2003,mov,rnt,0.05300520892456625
2003,mov,tsv,0.3773941429447289
2003,mov,mov,127.46308660118005
2003,mov,cep,0.09240295836673995
2003,mov,wht,0.2877013389270051
2003,mov,ott,0.22757273343569256
2003,fpd,ppd,0.13279935392967163
2003,fpd,com,0.05041805486982074
2003,fpd,con,0.11065159741571835
2003,fpd,eec,0.09202251537892597
2003,fpd,tex,0.042752655954501485
2003,fpd,nmp,0.2228006503637149
2003,fpd,mch,0.23234400138985237
2003,fpd,pla,0.31882572519591496
2003,fpd,tsv,0.3629129848408493
2003,fpd,fpd,70.9685347573567
2003,fpd,pri,0.001002660546134048
2003,fpd,fmt,0.36690663422960634
2003,fpd,cep,0.0010010052099284463
2003,fpd,mot,0.05806112914066906
2003,fpd,alt,0.0019843807820548003
2003,fpd,pmt,0.010771763562021657
2003,fpd,wpd,0.6468196363395957
2003,fpd,wht,1.0102626388218379
2003,fpd,che,0.06188562888182144
2003,fpd,mmf,0.15026601637033501
2003,slg,ppd,0.4089602108987494
2003,slg,res,12.628940754383123
2003,slg,com,5.370545251526605
2003,slg,amb,17.649710623974276
2003,slg,fbp,1.3347830741431619
2003,slg,rec,1.7707534887271847
2003,slg,con,11.91337946134844
2003,slg,agr,0.3082540702696228
2003,slg,pub,0.3193982171257085
2003,slg,uti,0.6684331654769506
2003,slg,edu,58.33603142473516
2003,slg,dat,1.552570135067579
2003,slg,amd,6.182392665960537
2003,slg,hos,107.27476366055491
2003,slg,fof,1.8054566736125708
2003,slg,fin,16.911620619321905
2003,slg,tsv,35.563430877857776
2003,slg,art,2.0439365573408312
2003,slg,mov,0.001002641517557625
2003,slg,slg,1116.2285881175965
2003,slg,pri,0.9853519936551267
2003,slg,osv,0.7497557092573743
2003,slg,wst,9.201312146655274
2003,slg,adm,5.23238770217765
2003,slg,soc,2.519793228228835
2003,slg,alt,1.0602429467297343
2003,slg,wpd,0.11614396648044265
2003,slg,che,0.061640287214822544
2003,slg,mmf,1.0288468667301045
2003,slg,min,0.2134662678794088
2003,pri,ppd,0.6902842233275858
2003,pri,com,0.227865482482364
2003,pri,con,0.0030043166623614317
2003,pri,tex,0.06630986994261134
2003,pri,pla,0.22484870695396691
2003,pri,tsv,23.3022837220634
2003,pri,pri,68.8619818380774
2003,pri,fmt,0.030020307617797056
2003,pri,cep,0.07669804346694044
2003,pri,adm,0.8247297574347119
2003,pri,alt,0.014812865184865565
2003,pri,wht,0.5601933504807427
2003,pri,mmf,0.2545819343719648
2003,grd,com,0.003007665878798379
2003,grd,con,0.0010004374458765877
2003,grd,ore,0.0010024026956915735
2003,grd,tsv,0.031068963941110722
2003,grd,grd,27.718919109753188
2003,grd,osv,0.015006607588473352
2003,grd,wht,0.0019597707090692525
2003,grd,ott,0.006845323391204059
2003,grd,otr,0.1334437648385057
2003,pip,com,0.036277560880714425
2003,pip,con,0.024817571366060782
2003,pip,uti,0.28068846736890085
2003,pip,tsv,0.01243485323690608
2003,pip,pip,21.040764683252984
2003,sle,rec,16.58266037157811
2003,sle,hou,18.649979483752027
2003,sle,fbt,1.3100218860908623
2003,sle,ins,0.002004147212134495
2003,sle,uti,64.03105766300274
2003,sle,bnk,0.05722791723037408
2003,sle,ore,11.184504041146212
2003,sle,art,0.45802764958103986
2003,sle,grd,9.408432936563104
2003,sle,sle,53.50197665931882
2003,sle,osv,1.4980445292806646
2003,sle,trn,0.08437558119938231
2003,sle,wtt,0.16836228028794642
2003,sle,otr,7.382466885718907
2003,osv,res,3.06215685396907
2003,osv,com,0.5599833821961904
2003,osv,con,0.7441597539660497
2003,osv,ore,0.08595717882072688
2003,osv,edu,0.007988437129483307
2003,osv,dat,0.061068190587332365
2003,osv,rnt,0.3126099133834428
2003,osv,tsv,1.324604278616199
2003,osv,osv,452.4123179636822
2003,osv,mvt,0.7412924600783425
2003,osv,adm,0.028984914319171766
2003,osv,soc,0.05182720905018761
2003,osv,gmt,0.044879316912281225
2003,osv,wht,0.32346374980655634
2003,osv,ott,1.3586804361152094
2003,trn,com,0.06738340580926383
2003,trn,con,0.0786015247081838
2003,trn,rnt,0.16567214532428873
2003,trn,tsv,0.02383720435147692
2003,trn,trn,40.528395180273186
2003,smn,com,0.013870630964459946
2003,smn,con,1.4686389062558793
2003,smn,oil,0.1510639277858389
2003,smn,tsv,0.1980970311632213
2003,smn,smn,26.566212315154324
2003,smn,fmt,0.23307765165980748
2003,smn,pet,0.0019629799493411583
2003,smn,wht,0.030976542078741374
2003,smn,min,0.07504578716553362
2003,fmt,ppd,0.035166302034575825
2003,fmt,com,0.28482210460184715
2003,fmt,con,0.9371223098437234
2003,fmt,eec,0.30035169930820504
2003,fmt,tex,0.011823225700879741
2003,fmt,nmp,0.2355729671219
2003,fmt,ote,0.34211561456810524
2003,fmt,mch,3.655369737374613
2003,fmt,pla,1.5768263952795454
2003,fmt,tsv,1.5536110585483376
2003,fmt,fpd,0.27859754009385707
2003,fmt,pri,0.06257808784119044
2003,fmt,osv,0.056847237352877486
2003,fmt,fmt,223.63768210442478
2003,fmt,pet,0.010889854680965313
2003,fmt,cep,0.6187841823212215
2003,fmt,mot,1.156752095924258
2003,fmt,pmt,4.437241766380833
2003,fmt,wpd,0.3091362196943624
2003,fmt,wht,2.3390462852404927
2003,fmt,che,0.44116986855483364
2003,fmt,mmf,0.46743712651980673
2003,pet,ppd,0.01011076010476753
2003,pet,com,0.007039959534156347
2003,pet,con,0.041133520821556246
2003,pet,tex,0.02478952965702336
2003,pet,nmp,0.07836629702004162
2003,pet,mch,0.008989430460707703
2003,pet,pla,0.026913263068208942
2003,pet,tsv,0.9863210045522404
2003,pet,pet,228.7566219213586
2003,pet,wht,2.1280965965309986
2003,pet,che,12.669567502531002
2003,pet,min,0.16525641391909204
2003,mvt,com,0.0201769737818385
2003,mvt,rec,0.1582093437790282
2003,mvt,con,0.009057775794131407
2003,mvt,ins,0.0685472752497987
2003,mvt,bnk,3.114109009969452
2003,mvt,edu,0.057422844904696034
2003,mvt,rnt,0.9119049463251283
2003,mvt,tsv,0.04034312681233696
2003,mvt,osv,68.39930878181941
2003,mvt,mvt,108.00598492812024
2003,mvt,trk,0.006547001739501856
2003,mvt,wrh,0.18827707379497532
2003,mvt,otr,0.525039018488122
2003,cep,ppd,0.14339536383072063
2003,cep,com,1.263600066884594
2003,cep,con,0.021042348609706968
2003,cep,eec,1.3819173294094362
2003,cep,tex,0.1713285102153083
2003,cep,nmp,0.15356420469827606
2003,cep,ote,2.007811400366065
2003,cep,mch,2.5946891811908706
2003,cep,pla,0.4539683669912291
2003,cep,tsv,27.697364143283533
2003,cep,fpd,0.2454008151425955
2003,cep,pri,0.044927055492500506
2003,cep,fmt,0.318418062534273
2003,cep,cep,342.3194990421855
2003,cep,mot,0.4806236548490617
2003,cep,pmt,0.2940735555756649
2003,cep,wpd,0.031767439307441754
2003,cep,wht,5.218786735147398
2003,cep,che,0.8809018615570904
2003,cep,mmf,0.9089579669749129
2003,wst,com,0.006059217934518383
2003,wst,con,0.016118656128915814
2003,wst,oil,0.0700021152685401
2003,wst,rnt,0.05547483063728896
2003,wst,tsv,0.10398680970683584
2003,wst,wst,55.86730056270652
2003,wst,ott,0.04926212818422749
2003,mot,com,0.13958472793127708
2003,mot,con,0.1783149719129987
2003,mot,eec,0.3526160412893276
2003,mot,tex,0.015841547886447493
2003,mot,nmp,0.019809882141044136
2003,mot,ote,0.17791489533144
2003,mot,mch,1.8699912813927684
2003,mot,pla,0.44390364490870704
2003,mot,tsv,10.113667133830797
2003,mot,fpd,0.07320632445482737
2003,mot,fmt,1.0901648086428304
2003,mot,cep,3.616197221421887
2003,mot,mot,466.9736336988259
2003,mot,pmt,0.2199683127499977
2003,mot,wht,1.1993539848740213
2003,mot,che,0.16202216016423623
2003,mot,mmf,0.05549518807173423
2003,adm,com,3.9233126140543155
2003,adm,amb,0.003988698698254319
2003,adm,con,0.5100560221784982
2003,adm,ins,0.0419912608682062
2003,adm,ore,0.07700936428408281
2003,adm,edu,0.0009995362433383593
2003,adm,rnt,0.003997653649446852
2003,adm,tsv,4.895570150132348
2003,adm,pri,1.5514459500609203
2003,adm,osv,0.000998911169490706
2003,adm,wst,0.2343409945888908
2003,adm,adm,419.39011089633243
2003,adm,soc,0.017951380150230414
2003,adm,ott,1.1282355796005947
2003,soc,res,0.1001753748772156
2003,soc,com,0.053175083295923097
2003,soc,amb,0.15497633426639865
2003,soc,con,0.09207967776194886
2003,soc,tsv,0.022066794382685127
2003,soc,nrs,0.508341864973014
2003,soc,soc,104.78696865963808
2003,soc,gmt,0.09496004669361516
2003,soc,ott,0.1771439015999841
2003,alt,com,0.034378584167377296
2003,alt,con,0.0010090636691688967
2003,alt,tex,1.7308274213124644
2003,alt,tsv,0.15870580520152913
2003,alt,alt,40.40547725087328
2003,alt,wht,2.338543454282525
2003,pmt,ppd,0.048926198784758575
2003,pmt,com,0.06845058767357082
2003,pmt,con,0.0547919487160345
2003,pmt,eec,0.3275655489214354
2003,pmt,tex,0.07447037981261057
2003,pmt,nmp,0.08248641257281447
2003,pmt,mch,0.378965846880261
2003,pmt,pla,0.11236157216857764
2003,pmt,tsv,0.42138545118318416
2003,pmt,fpd,0.009743202460270058
2003,pmt,fmt,1.4854092814200126
2003,pmt,pet,0.9634613155342122
2003,pmt,cep,0.08125673005548198
2003,pmt,pmt,127.03027661425129
2003,pmt,wht,0.7040972433970417
2003,pmt,che,0.569003650694642
2003,trk,com,0.055916959223334166
2003,trk,con,0.01756209606090573
2003,trk,rnt,0.026891370916938093
2003,trk,tsv,0.17909478087373318
2003,trk,wst,0.2477189191245837
2003,trk,trk,196.49353192564905
2003,trk,wrh,2.424321413443582
2003,trk,otr,1.4073535620180542
2003,fdd,com,2.0508385637602755
2003,fdd,con,0.007771080600438485
2003,fdd,edu,0.15460827623124399
2003,fdd,mch,0.0019341319327616
2003,fdd,dat,0.00974964625848019
2003,fdd,hos,0.9808764025922695
2003,fdd,tsv,13.434831470818676
2003,fdd,art,0.013626304715002495
2003,fdd,mov,0.02817871647711012
2003,fdd,fdd,408.1590254215156
2003,fdd,mmf,0.0009610403951501173
2003,gmt,res,2.959850006803611
2003,gmt,amb,0.5110239289784159
2003,gmt,fbp,1.8042366813852664
2003,gmt,con,1.2016658224248957
2003,gmt,rnt,0.18385202129470118
2003,gmt,tsv,0.19110236057445623
2003,gmt,osv,2.2023716476930715
2003,gmt,adm,0.07783937765473793
2003,gmt,alt,0.00597072611833759
2003,gmt,gmt,119.03830879550223
2003,wtt,rec,0.04545871008795524
2003,wtt,con,0.0009873510756765386
2003,wtt,rnt,0.030632976172861065
2003,wtt,tsv,0.003956600844379242
2003,wtt,wtt,28.605009813926706
2003,wtt,otr,0.6495842123648977
2003,wpd,ppd,0.028385948310810233
2003,wpd,com,0.013109368316438615
2003,wpd,con,0.056334379516926575
2003,wpd,tex,0.0069601766115502004
2003,wpd,nmp,0.09747992210720197
2003,wpd,pla,0.25987022650887037
2003,wpd,tsv,0.09375692641748533
2003,wpd,fpd,0.5940983751896283
2003,wpd,fmt,0.4463402430932453
2003,wpd,wpd,89.6430778308072
2003,wpd,wht,0.75995100193118
2003,wpd,che,0.1647033580347258
2003,wpd,mmf,0.03284118025626208
2003,wht,com,9.526971389122677
2003,wht,fbp,1.8406053888978224
2003,wht,con,2.6195646039769667
2003,wht,edu,0.017145121009721636
2003,wht,ote,0.017185763347381963
2003,wht,mch,0.33202085640124873
2003,wht,rnt,7.38603344123186
2003,wht,fof,0.4398912133631187
2003,wht,tsv,1.4428513219171148
2003,wht,fpd,0.01791058697872113
2003,wht,pip,0.03069688758688178
2003,wht,osv,33.42215387670789
2003,wht,fmt,0.004027455867191484
2003,wht,cep,0.053118085216945506
2003,wht,mot,0.04110888104751156
2003,wht,adm,0.08984287049869336
2003,wht,wht,727.1118299173652
2003,wht,wrh,0.10326671738281751
2003,wht,mmf,1.452250883262335
2003,wht,otr,0.42656013586422553
2003,wrh,com,0.0794228484440536
2003,wrh,con,0.07220991051261276
2003,wrh,rnt,0.0010045075877227413
2003,wrh,tsv,0.09749309747566358
2003,wrh,osv,0.0070231850989181666
2003,wrh,wst,0.0009981177781254963
2003,wrh,trk,0.8097078955556478
2003,wrh,wrh,42.996949953861645
2003,wrh,ott,0.29716567605567334
2003,wrh,otr,0.7073559557618891
2003,ott,res,7.831927841661982
2003,ott,com,1.3646476534579246
2003,ott,amb,0.30950012402041593
2003,ott,rec,0.1657147607472751
2003,ott,con,1.52484424854676
2003,ott,agr,0.16073703918607923
2003,ott,hou,0.02724317809519865
2003,ott,ins,0.014151274625941129
2003,ott,brd,0.07939783233767722
2003,ott,bnk,0.06077063656967528
2003,ott,edu,0.12526121440009194
2003,ott,rnt,5.898614829508367
2003,ott,tsv,1.20146060739687
2003,ott,pri,0.00703879315413496
2003,ott,osv,11.95400085375181
2003,ott,adm,1.3548842926119264
2003,ott,alt,0.311531054005258
2003,ott,wrh,0.012050795172595991
2003,ott,ott,475.94331947722065
2003,ott,mmf,1.322850773290958
2003,ott,otr,1.6523077005520312
2003,che,ppd,0.12235316530256493
2003,che,com,0.4465788548109216
2003,che,fbp,1.5097222303493558
2003,che,con,0.0491652094685497
2003,che,eec,0.13668384180565363
2003,che,nmp,0.05754143913873496
2003,che,ote,0.0010071314087557774
2003,che,mch,0.5524084893111065
2003,che,pla,2.376612674868044
2003,che,tsv,22.946405371845113
2003,che,pri,0.004998815020262818
2003,che,fmt,0.07921105265064156
2003,che,pet,4.66220968487931
2003,che,cep,1.3553841619087266
2003,che,mot,0.04593108077669568
2003,che,pmt,0.08919329137183461
2003,che,wpd,0.01789363757385262
2003,che,wht,6.635720666419929
2003,che,che,447.7513311790386
2003,che,mmf,0.2928130910763616
2003,che,min,0.022762555176169243
2003,air,amb,0.024372112392272088
2003,air,con,0.0009389194232281857
2003,air,rnt,0.03100770344312729
2003,air,fof,0.15169327647535197
2003,air,tsv,0.2492520614343099
2003,air,wht,0.009181170887636347
2003,air,air,111.44912616224056
2003,air,otr,0.20152097736444594
2003,mmf,ppd,0.1092820759716698
2003,mmf,com,0.2848384009916498
2003,mmf,con,0.44981841196056954
2003,mmf,eec,0.06689148435339277
2003,mmf,tex,0.1290097599359961
2003,mmf,nmp,0.11218429587513298
2003,mmf,ote,0.1390292678941879
2003,mmf,mch,0.5467911667187196
2003,mmf,pla,0.7072907145935581
2003,mmf,tsv,5.536261482154306
2003,mmf,fpd,0.44818687781949956
2003,mmf,pri,0.23409897364240306
2003,mmf,fmt,0.47358551950296895
2003,mmf,pet,0.08176217560426335
2003,mmf,cep,0.5483201355339675
2003,mmf,mot,0.023980579743194737
2003,mmf,alt,0.003960980371986692
2003,mmf,pmt,0.17419952457574558
2003,mmf,wpd,0.12832611350659143
2003,mmf,wht,2.138689000120788
2003,mmf,che,1.1975410580075625
2003,mmf,mmf,117.45670334282971
2003,otr,res,0.08437498177869798
2003,otr,com,0.12725710738858353
2003,otr,amb,0.012879696372547699
2003,otr,rec,0.000993438443989939
2003,otr,con,0.022810499355397983
2003,otr,fbt,0.03394304975692126
2003,otr,ins,0.004967133256472861
2003,otr,edu,0.0347468954458781
2003,otr,rnt,0.08341028945735571
2003,otr,fof,0.003936115369458029
2003,otr,tsv,1.379570721304659
2003,otr,grd,0.050576761552897975
2003,otr,osv,0.12699390708616826
2003,otr,adm,0.013911927532551006
2003,otr,trk,0.21266173694017065
2003,otr,wtt,0.23772164410079874
2003,otr,wht,0.17291945787213053
2003,otr,wrh,0.0898009436216388
2003,otr,ott,0.002908979609130692
2003,otr,air,0.1772824694150643
2003,otr,otr,126.04868156476864
2003,min,com,0.005040886520576409
